source,pool,program,donor_id,n_cells_scored,candidate_cells_scored,background_cells_scored,candidate_mean,background_mean,candidate_minus_background,direction,qc_view,score_median,score_q25,score_q75
adata_obs,all_cells,protease_ECM_niche,LAM3,6064,52.0,6012.0,1.2608808122984656,0.055359654749836854,1.2055211575486287,positive,unspecified,,,
adata_obs,all_cells,protease_ECM_niche,LAM4,898,4.0,894.0,0.06358202101928848,0.01550592735741905,0.04807609366186943,near_zero_or_unavailable,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,Donor1,7480,0.0,7480.0,,0.004752436919579426,,near_zero_or_unavailable,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,LAM1,7827,31.0,7796.0,1.4339717558609544,-0.030770282391644154,1.4647420382525986,positive,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,LAM2,7126,4.0,7122.0,0.48135320544242854,-0.01809270521339479,0.49944591065582333,positive,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,LAM3,7016,84.0,6932.0,1.3480353233312805,-0.0013679986398887076,1.3494033219711692,positive,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,LAM4,1259,21.0,1238.0,1.4892583419481915,-0.0028137188454790004,1.4920720607936706,positive,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,Donor1,6178,0.0,6178.0,,-0.00044587949313905963,,near_zero_or_unavailable,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,LAM1,7104,28.0,7076.0,1.447916344137419,-0.03166671597954944,1.4795830601169684,positive,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,LAM2,4955,1.0,4954.0,0.5066440292994181,-0.02010329306965849,0.5267473223690766,positive,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,LAM3,6064,52.0,6012.0,1.3688927991252682,-0.006114127639957875,1.375006926765226,positive,unspecified,,,
adata_obs,all_cells,biomarker_VEGFD_PMEL_CCL14_MMP8,LAM4,898,4.0,894.0,1.3665010687907537,-0.0185600985506637,1.3850611673414175,positive,unspecified,,,
adata_obs,all_cells,CORE2,Donor1,7480,0.0,7480.0,,0.004752436919579426,,near_zero_or_unavailable,unspecified,,,
adata_obs,all_cells,CORE2,LAM1,7827,31.0,7796.0,1.4339717558609544,-0.030770282391644154,1.4647420382525986,positive,unspecified,,,
adata_obs,all_cells,CORE2,LAM2,7126,4.0,7122.0,0.48135320544242854,-0.01809270521339479,0.49944591065582333,positive,unspecified,,,
adata_obs,all_cells,CORE2,LAM3,7016,84.0,6932.0,1.3480353233312805,-0.0013679986398887076,1.3494033219711692,positive,unspecified,,,
adata_obs,all_cells,CORE2,LAM4,1259,21.0,1238.0,1.4892583419481915,-0.0028137188454790004,1.4920720607936706,positive,unspecified,,,
adata_obs,all_cells,CORE2,Donor1,6178,0.0,6178.0,,-0.00044587949313905963,,near_zero_or_unavailable,unspecified,,,
adata_obs,all_cells,CORE2,LAM1,7104,28.0,7076.0,1.447916344137419,-0.03166671597954944,1.4795830601169684,positive,unspecified,,,
adata_obs,all_cells,CORE2,LAM2,4955,1.0,4954.0,0.5066440292994181,-0.02010329306965849,0.5267473223690766,positive,unspecified,,,
adata_obs,all_cells,CORE2,LAM3,6064,52.0,6012.0,1.3688927991252682,-0.006114127639957875,1.375006926765226,positive,unspecified,,,
adata_obs,all_cells,CORE2,LAM4,898,4.0,894.0,1.3665010687907537,-0.0185600985506637,1.3850611673414175,positive,unspecified,,,
pooled_nmf_score,broad_lam_like,program_1,pooled,1200,,,0.08159737589775128,,,score_distribution_only,baseline,0.015549327712506,0.0,0.07227245345711708
pooled_nmf_score,broad_lam_like,program_1,pooled,992,,,0.07665878818209919,,,score_distribution_only,strict_qc,0.015566383022814951,0.0,0.06988479942083353
pooled_nmf_score,broad_lam_like,program_2,pooled,1200,,,0.20867106542939534,,,score_distribution_only,baseline,0.0612822864204645,0.00329935096669935,0.206382717937231
pooled_nmf_score,broad_lam_like,program_2,pooled,992,,,0.23207458521538948,,,score_distribution_only,strict_qc,0.07443934679031365,0.00765684258658435,0.23924038186669347
pooled_nmf_score,broad_lam_like,program_3,pooled,1200,,,0.5113427414257846,,,score_distribution_only,baseline,0.6611732244491577,0.21491470560431475,0.7409617155790329
pooled_nmf_score,broad_lam_like,program_3,pooled,992,,,0.5090243761073467,,,score_distribution_only,strict_qc,0.6509860157966614,0.21307563409209246,0.7386065572500229
pooled_nmf_score,high_confidence,program_1,pooled,535,,,0.3058849540014673,,,score_distribution_only,baseline,0.3723197281360626,0.08067392557859421,0.5143952071666718
pooled_nmf_score,high_confidence,program_1,pooled,413,,,0.31209509934836516,,,score_distribution_only,strict_qc,0.3768104910850525,0.0868239477276802,0.5113558769226074
pooled_nmf_score,high_confidence,program_2,pooled,535,,,0.2729809257743671,,,score_distribution_only,baseline,0.0470478646457195,0.0,0.6065552234649658
pooled_nmf_score,high_confidence,program_2,pooled,413,,,0.25172196385649664,,,score_distribution_only,strict_qc,0.0407322607934474,0.0,0.3350541293621063
pooled_nmf_score,high_confidence,program_3,pooled,535,,,0.256794346397129,,,score_distribution_only,baseline,0.0796774104237556,0.008250190876424299,0.3103311061859131
pooled_nmf_score,high_confidence,program_3,pooled,413,,,0.2951531994798374,,,score_distribution_only,strict_qc,0.1045431941747665,0.0200513824820518,0.472056895494461
pooled_nmf_score,unrestricted_lam,program_1,pooled,1200,,,0.18570869059312523,,,score_distribution_only,baseline,0.045435007661581,0.005959623493254125,0.20644645765423772
pooled_nmf_score,unrestricted_lam,program_1,pooled,982,,,0.20090742033558695,,,score_distribution_only,strict_qc,0.04485731385648245,0.008246567798778349,0.3149244040250778
pooled_nmf_score,unrestricted_lam,program_2,pooled,1200,,,0.46350048494903606,,,score_distribution_only,baseline,0.3755974322557449,0.06850309856235975,0.8744445443153381
pooled_nmf_score,unrestricted_lam,program_2,pooled,982,,,0.4771021267394687,,,score_distribution_only,strict_qc,0.4452638626098633,0.06842035613954064,0.8809566646814346
pooled_nmf_score,unrestricted_lam,program_3,pooled,1200,,,0.21424283543470665,,,score_distribution_only,baseline,0.118895947933197,0.0438962876796722,0.3892441689968109
pooled_nmf_score,unrestricted_lam,program_3,pooled,982,,,0.21419496195629817,,,score_distribution_only,strict_qc,0.1134305223822593,0.042850312776863526,0.38709790259599686
