distance_bin,cohort,n_cells,distance_min,distance_median,distance_max,LAMCORE_777_mean,LAMCORE_777_median,melanocytic_identity_mean,melanocytic_identity_median,contractile_marker_panel_mean,contractile_marker_panel_median,VEGFD_CTSK_panel_mean,VEGFD_CTSK_panel_median,CORE1_mean,CORE1_median,CORE2_mean,CORE2_median,CORE3_identity_mean,CORE3_identity_median,ciliated_mean,ciliated_median,AT2_mean,AT2_median,macrophage_mean,macrophage_median,endothelial_mean,endothelial_median,fibroblast_mean,fibroblast_median,mesothelial_mean,mesothelial_median,pericyte_VSMC_mean,pericyte_VSMC_median
2,State_18,6,4.428781032562256,4.561894655227661,4.5955657958984375,0.3145085722208023,0.3164609521627426,0.19745089362064996,0.08946230262517929,2.399781584739685,2.1603450179100037,0.3176766037940979,0.39780858159065247,2.0166941483815513,1.974660038948059,0.17854162802298865,0.13611804693937302,0.6511151492595673,0.6764059960842133,0.044414558758338295,0.03334697708487511,0.2924637993176778,0.33664168417453766,0.13330293198426565,0.1513746753334999,0.06131934933364391,0.07374943979084492,0.41533031811316806,0.4043917953968048,0.0,0.0,1.9836269815762837,2.0050008893013
2,State_20,70,4.421217441558838,4.514920234680176,4.604007244110107,0.3352991551160812,0.33746829628944397,0.2624433634004423,0.2531285211443901,0.25705403360937323,0.19898349791765213,0.6840455383062363,0.7301706969738007,0.4545723766088486,0.43072229623794556,0.3963891342282295,0.38354817032814026,0.4725671655365399,0.4649413079023361,0.027284615912607738,0.0,0.4036973584975515,0.13650745898485184,0.19131198190152646,0.08923822268843651,0.11846846829035453,0.10979453846812248,1.8438208281993866,1.8232436180114746,0.036053488190685,0.0,0.5410032235085964,0.500183492898941
2,State_3,1,4.458133697509766,4.458133697509766,4.458133697509766,0.2179853469133377,0.2179853469133377,0.2343129962682724,0.2343129962682724,0.2343129962682724,0.2343129962682724,0.0,0.0,0.087867371737957,0.087867371737957,0.087867371737957,0.087867371737957,0.3005550503730774,0.3005550503730774,0.04686259850859642,0.04686259850859642,1.7912100553512573,1.7912100553512573,0.12780709564685822,0.12780709564685822,0.25175249576568604,0.25175249576568604,0.25561419129371643,0.25561419129371643,0.0,0.0,0.1171564981341362,0.1171564981341362
2,State_4,34,4.426142692565918,4.505824565887451,4.606150150299072,0.17146896450396845,0.17854874581098557,0.7512254855212044,0.78884556889534,0.03338916161481072,0.0,0.4510665369384429,0.4428166449069977,0.08331547765170827,0.06486914306879044,0.6427916086771909,0.6650941669940948,0.5521011633031508,0.5558911561965942,0.04055922533221105,0.0,0.4156711408320595,0.29391320049762726,0.44220828703221154,0.3566559851169586,0.12838338019655032,0.10880130529403687,0.0580032570835422,0.06179540976881981,0.010926066076054293,0.0,0.05334704172085313,0.0
2,State_5,61,4.423274040222168,4.50520133972168,4.6088032722473145,0.04712652094417908,0.046786509454250336,0.2139365958874343,0.19403965771198273,0.12289093043960508,0.12731891870498657,0.21374001134125914,0.1045524850487709,0.08640124483919534,0.0800727903842926,0.34482045544952644,0.3214724659919739,0.22995823182043482,0.20882920920848846,0.006521821220512273,0.0,0.46910259994815606,0.24084621667861938,2.7606092105146316,2.8267629146575928,0.129968205924894,0.11859454959630966,0.18909957986630377,0.19038431346416473,0.0024621287574533557,0.0,0.06354592847408819,0.05523272231221199
2,State_7,26,4.44645881652832,4.5476086139678955,4.60880184173584,0.15916867195986784,0.183331198990345,0.3103596201309791,0.27749966084957123,0.12702646622290978,0.0,0.2256507002390348,0.0,0.08856160996051934,0.0,0.18260188801930502,0.1548411324620247,0.29534292679566604,0.25286880135536194,0.08713510195509745,0.06092727556824684,2.874414012982295,2.402187466621399,0.12155843382844558,0.0,0.06601657790060227,0.0,0.03795882214147311,0.0,0.024176494146768864,0.0,0.08245992610374323,0.057381853461265564
2,State_9,18,4.428316593170166,4.54373836517334,4.60959005355835,0.16470468623770607,0.1242952011525631,0.24286526772711012,0.2268122285604477,0.1084751503335105,0.12462805956602097,0.15599517731202972,0.15938077121973038,0.2365708566374249,0.20733871310949326,0.1662663316561116,0.17661681026220322,0.23456705609957376,0.20974381268024445,0.0760369502628843,0.06980476528406143,2.920289840963152,2.4905422925949097,0.8152019054525428,0.6442659199237823,0.12537445407360792,0.09428614377975464,0.1240489792285694,0.10233965888619423,0.034797427968846426,0.0,0.15702852937910292,0.1759854108095169
2,boundary,1107,4.420340538024902,4.516146183013916,4.60960578918457,0.12040363434725715,0.06770120561122894,0.16738813299796768,0.0,0.3937958368918814,0.0,0.1007549605906925,0.0,0.37491626127908223,0.0757291167974472,0.17886340830310196,0.16538883745670319,0.21127718509037752,0.16051769256591797,0.03351972049292322,0.0,1.1685094364398,0.5890575051307678,1.1929972831567022,0.46189767122268677,0.10100271712480469,0.04966018348932266,0.26352949784656393,0.13176272809505463,0.026598631709733308,0.0,0.36143162256643485,0.07275796681642532
2,normal,4100,4.420355319976807,4.521772146224976,4.609600067138672,0.05596162643408539,0.05343502573668957,0.05245034523308277,0.0,0.01617303323818416,0.0,0.009418895137382716,0.0,0.02566779617174733,0.0,0.11159469751686585,0.0,0.0308137498650609,0.0,0.024583686242652374,0.0,3.1847894188870742,3.7465885877609253,0.9462549406630782,0.21033550798892975,0.047917132556165865,0.0,0.049495086491834824,0.0,0.03620999976856316,0.0,0.03302752829951847,0.0
3,State_1,9,4.63610315322876,4.7050981521606445,4.760768890380859,0.2955840875705083,0.29830649495124817,0.15594020982583365,0.1450568437576294,0.20062258177333409,0.1367744654417038,0.11582227879100376,0.0,0.2707483408351739,0.22430911660194397,0.12400547953115569,0.1158686950802803,0.2827121590574582,0.2524193823337555,1.3392951289812725,1.348958134651184,1.1123428245385487,1.2105239629745483,0.28386751893493867,0.12640221416950226,0.10019719517893261,0.04351705312728882,0.34125834786229664,0.2805636525154114,0.13812912007172903,0.1243344396352768,0.20302447635266516,0.21482929587364197
3,State_12,48,4.614590644836426,4.697051763534546,4.762208938598633,0.26414512408276397,0.23800788819789886,0.4760052283915381,0.45520158112049103,0.2138214592511455,0.0,0.1572032105177641,0.0,0.25909818631286424,0.18089916557073593,0.30666307895444334,0.2736388146877289,0.373802553396672,0.3278971165418625,0.10742434451822191,0.07547419518232346,1.4960913620889187,1.549864411354065,0.4008432156018292,0.15522832423448563,0.20395690008687475,0.12003326416015625,0.27970782523819554,0.13060425221920013,0.03999078902415931,0.0,0.21074584138114005,0.14951610565185547
3,State_16,10,4.623387336730957,4.698706150054932,4.770000457763672,0.2920561857521534,0.3070419132709503,0.36022717207670213,0.1887441799044609,0.9822657182812691,0.8334658741950989,0.45822788774967194,0.23728929460048676,0.788165383040905,0.5712675601243973,0.2846044458448887,0.21347032487392426,0.7128537118434906,0.5232130587100983,0.020747118443250657,0.0,1.2804950296878814,1.477609634399414,0.32185510620474816,0.24839834868907928,0.17647234722971916,0.0,0.3074071604758501,0.1547103375196457,0.055307337641716005,0.0,0.6873598769307137,0.3523806184530258
3,State_17,4,4.718995571136475,4.723466157913208,4.7341790199279785,0.2465386614203453,0.2348613739013672,0.027086520567536354,0.0,0.20844844356179237,0.16746528446674347,0.25592436641454697,0.31309472024440765,0.5397641360759735,0.5527186393737793,0.17273171991109848,0.1613045483827591,0.17406480386853218,0.1726071909070015,0.005417304113507271,0.0,0.2775399088859558,0.2842906415462494,0.5029228329658508,0.2742031365633011,0.0717786205932498,0.0798535943031311,1.165745746344328,1.2633891701698303,0.6303359474986792,0.6245528534054756,0.5736232101917267,0.6037471890449524
3,State_18,18,4.6294989585876465,4.686566114425659,4.767316818237305,0.32742750230762696,0.3415774703025818,0.09006828897529179,0.0,2.4600743601719537,2.889045476913452,0.3804539144039154,0.4372016042470932,2.2311590876844196,2.4584516286849976,0.14793967290057075,0.1366621032357216,0.6572424785958396,0.6784656941890717,0.05697251918415228,0.01965591125190258,0.44925720824135673,0.3000372648239136,0.1999147708217303,0.10377375036478043,0.03610522300004959,0.0,0.5814192680021127,0.5629611909389496,0.010375320083565183,0.0,2.224423130353292,2.405690908432007
3,State_20,68,4.609828472137451,4.703369855880737,4.769167900085449,0.35729367395534234,0.3489387184381485,0.2383091357700965,0.22796481102705002,0.3553737048059702,0.23906439542770386,0.6666196836706471,0.6260106861591339,0.5325720166677937,0.503518283367157,0.3534458761706072,0.3523012101650238,0.4825824343544595,0.45856229960918427,0.029863215626820046,0.0,0.3768855068175232,0.28456367552280426,0.1558682589298662,0.14954259246587753,0.09901332778527457,0.08415515348315239,1.882959962110309,1.9834539890289307,0.029858149259405976,0.0,0.6008798610419035,0.5102844834327698
