patient_id,group,cells,dataset_count,total_umi,feature,pseudobulk_log1p_score
LAM3,State_5,95,2,1525545.0,gene_CTSK,1.3835645636671177
LAM3,State_5,95,2,1525545.0,gene_ESR1,0.37314669962865693
LAM3,State_5,95,2,1525545.0,gene_EMX2,0.01302487569224296
LAM3,State_5,95,2,1525545.0,gene_HOXA11,0.0
LAM32,State_15,10,2,228992.0,melanocytic_identity,1.7325147821600178
LAM32,State_15,10,2,228992.0,contractile_marker_panel,2.245223872818318
LAM32,State_15,10,2,228992.0,VEGFD_CTSK_panel,2.4135160784723726
LAM32,State_15,10,2,228992.0,ESR1_hormone_marker,1.1716000270036235
LAM32,State_15,10,2,228992.0,HOX_PBX_markers,0.4197171305283076
LAM32,State_15,10,2,228992.0,CORE1,1.9603277072546141
LAM32,State_15,10,2,228992.0,CORE2,1.6105858804154116
LAM32,State_15,10,2,228992.0,CORE3_identity,2.124225331018749
LAM32,State_15,10,2,228992.0,LAM_myogenic_contractile,2.5094957857852824
LAM32,State_15,10,2,228992.0,ECM_remodeling,2.1418749463020705
LAM32,State_15,10,2,228992.0,mTOR_translation,1.7528146230758503
LAM32,State_15,10,2,228992.0,hormone_related,0.47616045449939787
LAM32,State_15,10,2,228992.0,hypoxia_stress,0.45170203485254784
LAM32,State_15,10,2,228992.0,protease_ECM_niche,1.1959823332815853
LAM32,State_15,10,2,228992.0,HOX_PBX,0.47122852876312427
LAM32,State_15,10,2,228992.0,normal_lung_interstitial,2.204425477361069
LAM32,State_15,10,2,228992.0,LAMCORE_777,0.6727061187752099
LAM32,State_15,10,2,228992.0,ciliated,0.0540730648615329
LAM32,State_15,10,2,228992.0,AT2,0.4289161176378036
LAM32,State_15,10,2,228992.0,macrophage,0.4563226230052166
LAM32,State_15,10,2,228992.0,endothelial,0.10455505956845737
LAM32,State_15,10,2,228992.0,fibroblast,1.9276998158544472
LAM32,State_15,10,2,228992.0,mesothelial,0.14347202630130665
LAM32,State_15,10,2,228992.0,pericyte_VSMC,1.746154958292001
LAM32,State_15,10,2,228992.0,gene_PMEL,2.982357170660349
LAM32,State_15,10,2,228992.0,gene_MLANA,1.2370691129312872
LAM32,State_15,10,2,228992.0,gene_MITF,0.9781180628884175
LAM32,State_15,10,2,228992.0,gene_ACTA2,3.6734007867028167
LAM32,State_15,10,2,228992.0,gene_ACTG2,1.1441631626482736
LAM32,State_15,10,2,228992.0,gene_MYH11,1.9181076691038634
LAM32,State_15,10,2,228992.0,gene_VEGFD,0.7789029951126762
LAM32,State_15,10,2,228992.0,gene_CTSK,4.048129161832069
LAM32,State_15,10,2,228992.0,gene_ESR1,1.1716000270036235
LAM32,State_15,10,2,228992.0,gene_EMX2,0.47708789514250644
LAM32,State_15,10,2,228992.0,gene_HOXA11,0.36234636591410874
LAM32,State_18,83,1,787573.0,melanocytic_identity,0.12968859778548883
LAM32,State_18,83,1,787573.0,contractile_marker_panel,3.125560619063018
LAM32,State_18,83,1,787573.0,VEGFD_CTSK_panel,0.3487487531465544
LAM32,State_18,83,1,787573.0,ESR1_hormone_marker,0.04954125606668557
LAM32,State_18,83,1,787573.0,HOX_PBX_markers,0.0
LAM32,State_18,83,1,787573.0,CORE1,2.8712257519373736
LAM32,State_18,83,1,787573.0,CORE2,0.17384379520911974
LAM32,State_18,83,1,787573.0,CORE3_identity,0.7349451094031901
LAM32,State_18,83,1,787573.0,LAM_myogenic_contractile,3.3950449269054426
LAM32,State_18,83,1,787573.0,ECM_remodeling,1.1396251697334412
LAM32,State_18,83,1,787573.0,mTOR_translation,1.879813975666207
LAM32,State_18,83,1,787573.0,hormone_related,0.19839441555682266
LAM32,State_18,83,1,787573.0,hypoxia_stress,0.6088240560244313
LAM32,State_18,83,1,787573.0,protease_ECM_niche,0.5329016942568084
LAM32,State_18,83,1,787573.0,HOX_PBX,0.1854070556049522
LAM32,State_18,83,1,787573.0,normal_lung_interstitial,0.9772437693689454
LAM32,State_18,83,1,787573.0,LAMCORE_777,0.47751650284209174
LAM32,State_18,83,1,787573.0,ciliated,0.06421631671182586
LAM32,State_18,83,1,787573.0,AT2,0.14098502922493739
LAM32,State_18,83,1,787573.0,macrophage,0.3402373671423288
LAM32,State_18,83,1,787573.0,endothelial,0.10440477044889025
LAM32,State_18,83,1,787573.0,fibroblast,0.9771196818235395
LAM32,State_18,83,1,787573.0,mesothelial,0.008879793967202737
LAM32,State_18,83,1,787573.0,pericyte_VSMC,2.652566691974142
LAM32,State_18,83,1,787573.0,gene_PMEL,0.012617301703733593
LAM32,State_18,83,1,787573.0,gene_MLANA,0.0
LAM32,State_18,83,1,787573.0,gene_MITF,0.37644849165273286
LAM32,State_18,83,1,787573.0,gene_ACTA2,4.00851121010607
LAM32,State_18,83,1,787573.0,gene_ACTG2,1.9805931036942512
LAM32,State_18,83,1,787573.0,gene_MYH11,3.387577543388733
LAM32,State_18,83,1,787573.0,gene_VEGFD,0.06155235926349547
LAM32,State_18,83,1,787573.0,gene_CTSK,0.6359451470296134
LAM32,State_18,83,1,787573.0,gene_ESR1,0.04954125606668557
LAM32,State_18,83,1,787573.0,gene_EMX2,0.0
LAM32,State_18,83,1,787573.0,gene_HOXA11,0.0
LAM32,State_20,134,2,1072222.0,melanocytic_identity,0.3203854924215705
LAM32,State_20,134,2,1072222.0,contractile_marker_panel,0.8126876454328412
LAM32,State_20,134,2,1072222.0,VEGFD_CTSK_panel,0.8913360183286814
LAM32,State_20,134,2,1072222.0,ESR1_hormone_marker,0.49115156605487015
LAM32,State_20,134,2,1072222.0,HOX_PBX_markers,0.00924051130163391
LAM32,State_20,134,2,1072222.0,CORE1,1.1579626584344938
LAM32,State_20,134,2,1072222.0,CORE2,0.5319235537866055
LAM32,State_20,134,2,1072222.0,CORE3_identity,0.7117228952277413
LAM32,State_20,134,2,1072222.0,LAM_myogenic_contractile,1.324788489971259
LAM32,State_20,134,2,1072222.0,ECM_remodeling,1.968784078324594
LAM32,State_20,134,2,1072222.0,mTOR_translation,1.634736520570822
LAM32,State_20,134,2,1072222.0,hormone_related,0.457521279715207
LAM32,State_20,134,2,1072222.0,hypoxia_stress,0.582312533958598
LAM32,State_20,134,2,1072222.0,protease_ECM_niche,0.9007615368070879
LAM32,State_20,134,2,1072222.0,HOX_PBX,0.29947208253971813
LAM32,State_20,134,2,1072222.0,normal_lung_interstitial,2.639242924195262
LAM32,State_20,134,2,1072222.0,LAMCORE_777,0.5370659019109805
LAM32,State_20,134,2,1072222.0,ciliated,0.032572792884266524
LAM32,State_20,134,2,1072222.0,AT2,0.303635865585061
LAM32,State_20,134,2,1072222.0,macrophage,0.5317303732784352
LAM32,State_20,134,2,1072222.0,endothelial,0.3867666604679644
LAM32,State_20,134,2,1072222.0,fibroblast,2.672668901200796
LAM32,State_20,134,2,1072222.0,mesothelial,0.06313347895128205
LAM32,State_20,134,2,1072222.0,pericyte_VSMC,0.9915628928076442
LAM32,State_20,134,2,1072222.0,gene_PMEL,0.0
LAM32,State_20,134,2,1072222.0,gene_MLANA,0.01848102260326782
LAM32,State_20,134,2,1072222.0,gene_MITF,0.9426754546614438
LAM32,State_20,134,2,1072222.0,gene_ACTA2,1.7470801866172452
LAM32,State_20,134,2,1072222.0,gene_ACTG2,0.15518644249239286
LAM32,State_20,134,2,1072222.0,gene_MYH11,0.5357963071888854
LAM32,State_20,134,2,1072222.0,gene_VEGFD,0.7332643711778352
LAM32,State_20,134,2,1072222.0,gene_CTSK,1.0494076654795275
LAM32,State_20,134,2,1072222.0,gene_ESR1,0.49115156605487015
LAM32,State_20,134,2,1072222.0,gene_EMX2,0.0
LAM32,State_20,134,2,1072222.0,gene_HOXA11,0.01848102260326782
LAM32,State_12,167,2,1927338.0,melanocytic_identity,0.5027681215501355
LAM32,State_12,167,2,1927338.0,contractile_marker_panel,0.14928544898920607
LAM32,State_12,167,2,1927338.0,VEGFD_CTSK_panel,0.3037023395747741
LAM32,State_12,167,2,1927338.0,ESR1_hormone_marker,0.5639045859534209
LAM32,State_12,167,2,1927338.0,HOX_PBX_markers,0.002587544807883114
LAM32,State_12,167,2,1927338.0,CORE1,0.3471420225476535
LAM32,State_12,167,2,1927338.0,CORE2,0.39149359842691805
LAM32,State_12,167,2,1927338.0,CORE3_identity,0.43187522544908086
LAM32,State_12,167,2,1927338.0,LAM_myogenic_contractile,0.31701277363278235
LAM32,State_12,167,2,1927338.0,ECM_remodeling,0.5462691932201399
LAM32,State_12,167,2,1927338.0,mTOR_translation,0.6916674291551002
LAM32,State_12,167,2,1927338.0,hormone_related,0.561060564844433
LAM32,State_12,167,2,1927338.0,hypoxia_stress,0.5249852618446044
LAM32,State_12,167,2,1927338.0,protease_ECM_niche,0.40414485143384177
LAM32,State_12,167,2,1927338.0,HOX_PBX,0.26365278429629835
LAM32,State_12,167,2,1927338.0,normal_lung_interstitial,0.38539944681665095
LAM32,State_12,167,2,1927338.0,LAMCORE_777,0.3604760940766968
LAM32,State_12,167,2,1927338.0,ciliated,0.14030008843162137
LAM32,State_12,167,2,1927338.0,AT2,1.99738145186157
LAM32,State_12,167,2,1927338.0,macrophage,0.26033025042961183
LAM32,State_12,167,2,1927338.0,endothelial,0.6865358222118657
LAM32,State_12,167,2,1927338.0,fibroblast,0.4754444841264215
LAM32,State_12,167,2,1927338.0,mesothelial,0.08051009603971411
LAM32,State_12,167,2,1927338.0,pericyte_VSMC,0.2576084353864478
LAM32,State_12,167,2,1927338.0,gene_PMEL,0.030656278559693897
LAM32,State_12,167,2,1927338.0,gene_MLANA,0.01544561060682854
LAM32,State_12,167,2,1927338.0,gene_MITF,1.462202475483884
LAM32,State_12,167,2,1927338.0,gene_ACTA2,0.3435129483901906
LAM32,State_12,167,2,1927338.0,gene_ACTG2,0.010323535503524241
LAM32,State_12,167,2,1927338.0,gene_MYH11,0.09401986307390342
LAM32,State_12,167,2,1927338.0,gene_VEGFD,0.192872898735562
LAM32,State_12,167,2,1927338.0,gene_CTSK,0.41453178041398625
LAM32,State_12,167,2,1927338.0,gene_ESR1,0.5639045859534209
LAM32,State_12,167,2,1927338.0,gene_EMX2,0.005175089615766228
LAM32,State_12,167,2,1927338.0,gene_HOXA11,0.0
LAM32,State_7,45,2,488653.0,melanocytic_identity,0.36358647402955696
LAM32,State_7,45,2,488653.0,contractile_marker_panel,0.1245764775123583
LAM32,State_7,45,2,488653.0,VEGFD_CTSK_panel,0.22944922341640722
LAM32,State_7,45,2,488653.0,ESR1_hormone_marker,0.3857260003528187
LAM32,State_7,45,2,488653.0,HOX_PBX_markers,0.0
LAM32,State_7,45,2,488653.0,CORE1,0.0944942622126175
LAM32,State_7,45,2,488653.0,CORE2,0.20354218809831087
LAM32,State_7,45,2,488653.0,CORE3_identity,0.3078542231327586
LAM32,State_7,45,2,488653.0,LAM_myogenic_contractile,0.13846267753924643
LAM32,State_7,45,2,488653.0,ECM_remodeling,0.18335146496591037
LAM32,State_7,45,2,488653.0,mTOR_translation,1.306183900299153
LAM32,State_7,45,2,488653.0,hormone_related,0.4534303291132485
LAM32,State_7,45,2,488653.0,hypoxia_stress,0.4839604139470472
LAM32,State_7,45,2,488653.0,protease_ECM_niche,0.35256336748469136
LAM32,State_7,45,2,488653.0,HOX_PBX,0.2197776938605157
LAM32,State_7,45,2,488653.0,normal_lung_interstitial,0.08863893205753927
LAM32,State_7,45,2,488653.0,LAMCORE_777,0.2241592221668877
LAM32,State_7,45,2,488653.0,ciliated,0.13960593372477123
LAM32,State_7,45,2,488653.0,AT2,4.929027801329144
LAM32,State_7,45,2,488653.0,macrophage,0.06502089909353098
LAM32,State_7,45,2,488653.0,endothelial,0.06257929109096719
LAM32,State_7,45,2,488653.0,fibroblast,0.07713947030569504
LAM32,State_7,45,2,488653.0,mesothelial,0.18900538408679432
LAM32,State_7,45,2,488653.0,pericyte_VSMC,0.09733939052633937
LAM32,State_7,45,2,488653.0,gene_PMEL,0.1338759029379829
LAM32,State_7,45,2,488653.0,gene_MLANA,0.059582439979122555
LAM32,State_7,45,2,488653.0,gene_MITF,0.8973010791715654
LAM32,State_7,45,2,488653.0,gene_ACTA2,0.21959569265500573
LAM32,State_7,45,2,488653.0,gene_ACTG2,0.020257836944086262
LAM32,State_7,45,2,488653.0,gene_MYH11,0.1338759029379829
LAM32,State_7,45,2,488653.0,gene_VEGFD,0.11581355725913493
LAM32,State_7,45,2,488653.0,gene_CTSK,0.3430848895736795
LAM32,State_7,45,2,488653.0,gene_ESR1,0.3857260003528187
LAM32,State_7,45,2,488653.0,gene_EMX2,0.0
LAM32,State_7,45,2,488653.0,gene_HOXA11,0.0
LAM32,State_5,61,2,2274561.0,melanocytic_identity,0.16461610153062686
LAM32,State_5,61,2,2274561.0,contractile_marker_panel,0.06382367217199039
LAM32,State_5,61,2,2274561.0,VEGFD_CTSK_panel,0.18372296925475237
LAM32,State_5,61,2,2274561.0,ESR1_hormone_marker,0.06386341032412185
LAM32,State_5,61,2,2274561.0,HOX_PBX_markers,0.0
LAM32,State_5,61,2,2274561.0,CORE1,0.0699451939584372
LAM32,State_5,61,2,2274561.0,CORE2,0.37511050673490026
LAM32,State_5,61,2,2274561.0,CORE3_identity,0.15951838142021119
LAM32,State_5,61,2,2274561.0,LAM_myogenic_contractile,0.07681987069472647
LAM32,State_5,61,2,2274561.0,ECM_remodeling,0.6359112610295966
LAM32,State_5,61,2,2274561.0,mTOR_translation,1.5161534389154396
LAM32,State_5,61,2,2274561.0,hormone_related,0.01771867602291338
LAM32,State_5,61,2,2274561.0,hypoxia_stress,0.2565162501358732
LAM32,State_5,61,2,2274561.0,protease_ECM_niche,1.1163640723433248
LAM32,State_5,61,2,2274561.0,HOX_PBX,0.016544691119533453
LAM32,State_5,61,2,2274561.0,normal_lung_interstitial,0.3178478942362734
LAM32,State_5,61,2,2274561.0,LAMCORE_777,0.08018429420264472
LAM32,State_5,61,2,2274561.0,ciliated,0.005749978646065797
LAM32,State_5,61,2,2274561.0,AT2,0.08696295362798341
LAM32,State_5,61,2,2274561.0,macrophage,2.815653121753799
LAM32,State_5,61,2,2274561.0,endothelial,0.21300656390167924
LAM32,State_5,61,2,2274561.0,fibroblast,0.24836889767482387
LAM32,State_5,61,2,2274561.0,mesothelial,0.0031252527471303136
LAM32,State_5,61,2,2274561.0,pericyte_VSMC,0.054484310176003185
LAM32,State_5,61,2,2274561.0,gene_PMEL,0.00438681660056246
LAM32,State_5,61,2,2274561.0,gene_MLANA,0.00438681660056246
LAM32,State_5,61,2,2274561.0,gene_MITF,0.4850746713907557
LAM32,State_5,61,2,2274561.0,gene_ACTA2,0.19147101651597118
LAM32,State_5,61,2,2274561.0,gene_ACTG2,0.0
LAM32,State_5,61,2,2274561.0,gene_MYH11,0.0
LAM32,State_5,61,2,2274561.0,gene_VEGFD,0.0
LAM32,State_5,61,2,2274561.0,gene_CTSK,0.36744593850950474
LAM32,State_5,61,2,2274561.0,gene_ESR1,0.06386341032412185
LAM32,State_5,61,2,2274561.0,gene_EMX2,0.0
LAM32,State_5,61,2,2274561.0,gene_HOXA11,0.0
LAM4,State_18,2,1,7893.0,melanocytic_identity,0.0
LAM4,State_18,2,1,7893.0,contractile_marker_panel,1.2241811151359459
LAM4,State_18,2,1,7893.0,VEGFD_CTSK_panel,0.4092166420917297
LAM4,State_18,2,1,7893.0,ESR1_hormone_marker,0.8184332841834594
LAM4,State_18,2,1,7893.0,HOX_PBX_markers,0.0
LAM4,State_18,2,1,7893.0,CORE1,1.1003429686648687
LAM4,State_18,2,1,7893.0,CORE2,0.10230416052293242
LAM4,State_18,2,1,7893.0,CORE3_identity,0.5781443490301045
LAM4,State_18,2,1,7893.0,LAM_myogenic_contractile,1.4089664432056954
LAM4,State_18,2,1,7893.0,ECM_remodeling,0.63647908452443
LAM4,State_18,2,1,7893.0,mTOR_translation,1.355649104058682
LAM4,State_18,2,1,7893.0,hormone_related,0.11691904059763705
LAM4,State_18,2,1,7893.0,hypoxia_stress,0.2387223391917142
LAM4,State_18,2,1,7893.0,protease_ECM_niche,0.25555031569338243
LAM4,State_18,2,1,7893.0,HOX_PBX,0.20460832104586485
LAM4,State_18,2,1,7893.0,normal_lung_interstitial,0.41704150486314084
LAM4,State_18,2,1,7893.0,LAMCORE_777,0.28454860003076193
LAM4,State_18,2,1,7893.0,ciliated,0.13872218364983233
LAM4,State_18,2,1,7893.0,AT2,2.308402742811477
LAM4,State_18,2,1,7893.0,macrophage,1.1126141106334628
LAM4,State_18,2,1,7893.0,endothelial,0.0
LAM4,State_18,2,1,7893.0,fibroblast,0.4459201951489826
LAM4,State_18,2,1,7893.0,mesothelial,0.1803427815091465
LAM4,State_18,2,1,7893.0,pericyte_VSMC,1.5643980437004494
LAM4,State_18,2,1,7893.0,gene_PMEL,0.0
LAM4,State_18,2,1,7893.0,gene_MLANA,0.0
LAM4,State_18,2,1,7893.0,gene_MITF,0.0
LAM4,State_18,2,1,7893.0,gene_ACTA2,2.410143874843812
LAM4,State_18,2,1,7893.0,gene_ACTG2,0.0
LAM4,State_18,2,1,7893.0,gene_MYH11,1.2623994705640256
LAM4,State_18,2,1,7893.0,gene_VEGFD,0.0
LAM4,State_18,2,1,7893.0,gene_CTSK,0.8184332841834594
LAM4,State_18,2,1,7893.0,gene_ESR1,0.8184332841834594
LAM4,State_18,2,1,7893.0,gene_EMX2,0.0
LAM4,State_18,2,1,7893.0,gene_HOXA11,0.0
LAM4,State_12,2,1,9768.0,melanocytic_identity,0.23498424395930181
LAM4,State_12,2,1,9768.0,contractile_marker_panel,0.23498424395930181
LAM4,State_12,2,1,9768.0,VEGFD_CTSK_panel,0.0
LAM4,State_12,2,1,9768.0,ESR1_hormone_marker,1.114322254235918
LAM4,State_12,2,1,9768.0,HOX_PBX_markers,0.0
LAM4,State_12,2,1,9768.0,CORE1,0.17623818296947635
LAM4,State_12,2,1,9768.0,CORE2,0.08811909148473818
LAM4,State_12,2,1,9768.0,CORE3_identity,0.36060395971310416
LAM4,State_12,2,1,9768.0,LAM_myogenic_contractile,0.4036475562337043
LAM4,State_12,2,1,9768.0,ECM_remodeling,0.2428196769994715
LAM4,State_12,2,1,9768.0,mTOR_translation,1.2881017685434144
LAM4,State_12,2,1,9768.0,hormone_related,0.36060395971310416
LAM4,State_12,2,1,9768.0,hypoxia_stress,0.5736925855171846
LAM4,State_12,2,1,9768.0,protease_ECM_niche,0.40820831210072817
LAM4,State_12,2,1,9768.0,HOX_PBX,0.2636129454827342
LAM4,State_12,2,1,9768.0,normal_lung_interstitial,0.08811909148473818
LAM4,State_12,2,1,9768.0,LAMCORE_777,0.27581241899973474
LAM4,State_12,2,1,9768.0,ciliated,0.09399369758372073
LAM4,State_12,2,1,9768.0,AT2,1.7632782029134897
LAM4,State_12,2,1,9768.0,macrophage,0.7281266515701994
LAM4,State_12,2,1,9768.0,endothelial,0.6462684877816172
LAM4,State_12,2,1,9768.0,fibroblast,0.12817322397780098
LAM4,State_12,2,1,9768.0,mesothelial,0.10070753312541506
LAM4,State_12,2,1,9768.0,pericyte_VSMC,0.2690983708224695
LAM4,State_12,2,1,9768.0,gene_PMEL,0.7049527318779054
LAM4,State_12,2,1,9768.0,gene_MLANA,0.0
LAM4,State_12,2,1,9768.0,gene_MITF,0.0
LAM4,State_12,2,1,9768.0,gene_ACTA2,0.7049527318779054
LAM4,State_12,2,1,9768.0,gene_ACTG2,0.0
LAM4,State_12,2,1,9768.0,gene_MYH11,0.0
LAM4,State_12,2,1,9768.0,gene_VEGFD,0.0
LAM4,State_12,2,1,9768.0,gene_CTSK,0.0
LAM4,State_12,2,1,9768.0,gene_ESR1,1.114322254235918
LAM4,State_12,2,1,9768.0,gene_EMX2,0.0
LAM4,State_12,2,1,9768.0,gene_HOXA11,0.0
LAM4,State_7,5,1,98900.0,melanocytic_identity,0.032106930436749455
LAM4,State_7,5,1,98900.0,contractile_marker_panel,0.19016220874141743
LAM4,State_7,5,1,98900.0,VEGFD_CTSK_panel,0.16982250556581585
LAM4,State_7,5,1,98900.0,ESR1_hormone_marker,0.26492767131647527
LAM4,State_7,5,1,98900.0,HOX_PBX_markers,0.0
LAM4,State_7,5,1,98900.0,CORE1,0.198028126216707
LAM4,State_7,5,1,98900.0,CORE2,0.07751742093874373
LAM4,State_7,5,1,98900.0,CORE3_identity,0.16786561552462276
LAM4,State_7,5,1,98900.0,LAM_myogenic_contractile,0.2981758398985435
LAM4,State_7,5,1,98900.0,ECM_remodeling,0.2892067760046629
LAM4,State_7,5,1,98900.0,mTOR_translation,1.9221410250258126
LAM4,State_7,5,1,98900.0,hormone_related,0.5664172793086458
LAM4,State_7,5,1,98900.0,hypoxia_stress,0.17971006938062334
LAM4,State_7,5,1,98900.0,protease_ECM_niche,0.3739966466152986
LAM4,State_7,5,1,98900.0,HOX_PBX,0.20639121417821898
LAM4,State_7,5,1,98900.0,normal_lung_interstitial,0.1572118138048169
LAM4,State_7,5,1,98900.0,LAMCORE_777,0.22534518110324359
LAM4,State_7,5,1,98900.0,ciliated,0.05402331326741791
LAM4,State_7,5,1,98900.0,AT2,2.159206106320337
LAM4,State_7,5,1,98900.0,macrophage,0.6614984703778523
LAM4,State_7,5,1,98900.0,endothelial,0.0729595592762863
LAM4,State_7,5,1,98900.0,fibroblast,0.13107891595514592
LAM4,State_7,5,1,98900.0,mesothelial,0.21075358311892348
LAM4,State_7,5,1,98900.0,pericyte_VSMC,0.2208611992087353
LAM4,State_7,5,1,98900.0,gene_PMEL,0.0
LAM4,State_7,5,1,98900.0,gene_MLANA,0.0
LAM4,State_7,5,1,98900.0,gene_MITF,0.09632079131024837
LAM4,State_7,5,1,98900.0,gene_ACTA2,0.4741658349140039
LAM4,State_7,5,1,98900.0,gene_ACTG2,0.0
LAM4,State_7,5,1,98900.0,gene_MYH11,0.09632079131024837
LAM4,State_7,5,1,98900.0,gene_VEGFD,0.0
LAM4,State_7,5,1,98900.0,gene_CTSK,0.3396450111316317
LAM4,State_7,5,1,98900.0,gene_ESR1,0.26492767131647527
LAM4,State_7,5,1,98900.0,gene_EMX2,0.0
LAM4,State_7,5,1,98900.0,gene_HOXA11,0.0
LAM44,State_18,12,1,87027.0,melanocytic_identity,0.2329900749002857
LAM44,State_18,12,1,87027.0,contractile_marker_panel,1.2237966022248203
LAM44,State_18,12,1,87027.0,VEGFD_CTSK_panel,0.14809313103511357
LAM44,State_18,12,1,87027.0,ESR1_hormone_marker,0.29618626207022714
LAM44,State_18,12,1,87027.0,HOX_PBX_markers,0.0
LAM44,State_18,12,1,87027.0,CORE1,1.5052948611757357
LAM44,State_18,12,1,87027.0,CORE2,0.16141784360516392
LAM44,State_18,12,1,87027.0,CORE3_identity,0.4333955262975569
LAM44,State_18,12,1,87027.0,LAM_myogenic_contractile,1.5400630911024418
LAM44,State_18,12,1,87027.0,ECM_remodeling,1.271700190352116
LAM44,State_18,12,1,87027.0,mTOR_translation,0.9177237819828599
LAM44,State_18,12,1,87027.0,hormone_related,0.6655670314793874
LAM44,State_18,12,1,87027.0,hypoxia_stress,0.2783609691316729
LAM44,State_18,12,1,87027.0,protease_ECM_niche,0.4502949098340659
LAM44,State_18,12,1,87027.0,HOX_PBX,0.5346134735327677
LAM44,State_18,12,1,87027.0,normal_lung_interstitial,1.0471450118077001
LAM44,State_18,12,1,87027.0,LAMCORE_777,0.5058973868677227
LAM44,State_18,12,1,87027.0,ciliated,0.046254323043197786
LAM44,State_18,12,1,87027.0,AT2,0.6086831112092437
LAM44,State_18,12,1,87027.0,macrophage,0.24480408807580997
LAM44,State_18,12,1,87027.0,endothelial,0.10113499499511672
LAM44,State_18,12,1,87027.0,fibroblast,1.0216107473800657
LAM44,State_18,12,1,87027.0,mesothelial,0.0
LAM44,State_18,12,1,87027.0,pericyte_VSMC,1.5587869772138356
LAM44,State_18,12,1,87027.0,gene_PMEL,0.10877087495135418
LAM44,State_18,12,1,87027.0,gene_MLANA,0.0
LAM44,State_18,12,1,87027.0,gene_MITF,0.5901993497495029
LAM44,State_18,12,1,87027.0,gene_ACTA2,1.7424259352415867
LAM44,State_18,12,1,87027.0,gene_ACTG2,0.20686272374384226
LAM44,State_18,12,1,87027.0,gene_MYH11,1.7221011476890322
LAM44,State_18,12,1,87027.0,gene_VEGFD,0.0
LAM44,State_18,12,1,87027.0,gene_CTSK,0.29618626207022714
LAM44,State_18,12,1,87027.0,gene_ESR1,0.29618626207022714
LAM44,State_18,12,1,87027.0,gene_EMX2,0.0
LAM44,State_18,12,1,87027.0,gene_HOXA11,0.0
LAM44,State_20,63,1,682684.0,melanocytic_identity,0.4023583782628766
LAM44,State_20,63,1,682684.0,contractile_marker_panel,0.15928841773495406
LAM44,State_20,63,1,682684.0,VEGFD_CTSK_panel,0.4620529868266343
LAM44,State_20,63,1,682684.0,ESR1_hormone_marker,0.9485608386065875
LAM44,State_20,63,1,682684.0,HOX_PBX_markers,0.0
LAM44,State_20,63,1,682684.0,CORE1,0.4953363006364407
LAM44,State_20,63,1,682684.0,CORE2,0.3355101341994022
LAM44,State_20,63,1,682684.0,CORE3_identity,0.49053844570504596
LAM44,State_20,63,1,682684.0,LAM_myogenic_contractile,0.5416150174206034
LAM44,State_20,63,1,682684.0,ECM_remodeling,1.4538187808843464
LAM44,State_20,63,1,682684.0,mTOR_translation,0.7739666699803823
LAM44,State_20,63,1,682684.0,hormone_related,0.892927179872494
LAM44,State_20,63,1,682684.0,hypoxia_stress,0.33983629941408194
LAM44,State_20,63,1,682684.0,protease_ECM_niche,0.5038048047722085
LAM44,State_20,63,1,682684.0,HOX_PBX,0.5844793095594748
LAM44,State_20,63,1,682684.0,normal_lung_interstitial,1.6142644311522307
LAM44,State_20,63,1,682684.0,LAMCORE_777,0.5339014865557669
LAM44,State_20,63,1,682684.0,ciliated,0.058942139272353374
LAM44,State_20,63,1,682684.0,AT2,0.6265076933456792
LAM44,State_20,63,1,682684.0,macrophage,0.2521219726860878
LAM44,State_20,63,1,682684.0,endothelial,0.1595370507265397
LAM44,State_20,63,1,682684.0,fibroblast,1.886469992071787
LAM44,State_20,63,1,682684.0,mesothelial,0.045404807557121715
LAM44,State_20,63,1,682684.0,pericyte_VSMC,0.48212389639628433
LAM44,State_20,63,1,682684.0,gene_PMEL,0.0
LAM44,State_20,63,1,682684.0,gene_MLANA,0.0
LAM44,State_20,63,1,682684.0,gene_MITF,1.20707513478863
LAM44,State_20,63,1,682684.0,gene_ACTA2,0.3540271728868357
LAM44,State_20,63,1,682684.0,gene_ACTG2,0.0
LAM44,State_20,63,1,682684.0,gene_MYH11,0.12383808031802648
LAM44,State_20,63,1,682684.0,gene_VEGFD,0.6228512474270598
LAM44,State_20,63,1,682684.0,gene_CTSK,0.3012547262262088
LAM44,State_20,63,1,682684.0,gene_ESR1,0.9485608386065875
LAM44,State_20,63,1,682684.0,gene_EMX2,0.0
LAM44,State_20,63,1,682684.0,gene_HOXA11,0.0
LAM44,State_12,10,1,128063.0,melanocytic_identity,0.20248315130560135
LAM44,State_12,10,1,128063.0,contractile_marker_panel,0.23192998183903166
LAM44,State_12,10,1,128063.0,VEGFD_CTSK_panel,0.30071583434758353
LAM44,State_12,10,1,128063.0,ESR1_hormone_marker,0.27181657877325327
LAM44,State_12,10,1,128063.0,HOX_PBX_markers,0.0
LAM44,State_12,10,1,128063.0,CORE1,0.5591164215015639
LAM44,State_12,10,1,128063.0,CORE2,0.1692495813928119
LAM44,State_12,10,1,128063.0,CORE3_identity,0.280859469929509
LAM44,State_12,10,1,128063.0,LAM_myogenic_contractile,0.3924547905129792
LAM44,State_12,10,1,128063.0,ECM_remodeling,0.5558673605142213
LAM44,State_12,10,1,128063.0,mTOR_translation,0.8531051709267171
LAM44,State_12,10,1,128063.0,hormone_related,0.5214040011210372
