contrast,gene,direction,signed_score,moderated_q,default_cmap_query
tsc2_loss_hydrogel,ABI3,down,-1.469787762844298,7.272749972546312e-06,True
tsc2_loss_hydrogel,PTBP2,down,-1.2517063820009913,7.272749972546312e-06,True
tsc2_loss_hydrogel,ANKRA2,down,-1.038232699174992,7.348180439388954e-06,True
tsc2_loss_hydrogel,LRIG3,down,-1.406165748863255,7.462541269532892e-06,True
tsc2_loss_hydrogel,DACT1,down,-2.2835783266001415,7.506276387767669e-06,True
tsc2_loss_hydrogel,CRMP1,down,-1.6861698798892564,7.87016292483726e-06,True
tsc2_loss_hydrogel,KHDRBS1,down,-0.6254237654675743,8.1737381405616e-06,True
tsc2_loss_hydrogel,KIF26A,down,-0.9686036121057168,8.309531895767346e-06,True
tsc2_loss_hydrogel,LUC7L3,down,-1.3289936739902233,8.48320494688613e-06,True
tsc2_loss_hydrogel,GPC3,down,-4.250510100440181,8.796406828812136e-06,True
tsc2_loss_hydrogel,CCNL2,down,-0.9216695718619294,8.830813428671307e-06,True
tsc2_loss_hydrogel,DCAF7,down,-0.6640672101207463,8.988422007724863e-06,True
tsc2_loss_hydrogel,SHISA3,down,-3.5510715367565204,9.088725619335134e-06,True
tsc2_loss_hydrogel,RBM4B,down,-0.6723470370703559,9.156002366344696e-06,True
tsc2_loss_hydrogel,FILIP1L,down,-1.366849960253964,9.20197200932166e-06,True
tsc2_loss_hydrogel,ERLEC1,down,-0.6034614092291699,9.614519911473594e-06,True
tsc2_loss_hydrogel,MATR3,down,-0.7195873282672567,9.627054931835455e-06,True
tsc2_loss_hydrogel,TMEM216,down,-0.8348638138406206,9.75437632890305e-06,True
tsc2_loss_hydrogel,S1PR3,down,-1.9924074700808023,9.952929947085936e-06,True
tsc2_loss_hydrogel,TNFRSF21,down,-1.4587827481127302,1.0072491625549264e-05,True
tsc2_loss_hydrogel,SEPTIN7,down,-1.0766721688951435,1.0139295798151324e-05,True
tsc2_loss_hydrogel,H3-3B,down,-0.926489276332224,1.0828087453594964e-05,True
tsc2_loss_hydrogel,IFNGR2,down,-0.7180937993783338,1.1022192592729322e-05,True
tsc2_loss_hydrogel,SELENOM,down,-0.6443210125478034,1.1022192592729322e-05,True
tsc2_loss_hydrogel,HMGN1,down,-0.7275412002221753,1.1531791802664944e-05,True
tsc2_loss_hydrogel,TSPAN31,down,-1.0051283856907438,1.297844315553363e-05,True
tsc2_loss_hydrogel,AADAT,down,-0.9621374841634704,1.3030149854685524e-05,True
tsc2_loss_hydrogel,CCDC80,down,-1.4158857601722747,1.3387779032097548e-05,True
tsc2_loss_hydrogel,PDGFRA,down,-2.143266438343637,1.3877480257026302e-05,True
tsc2_loss_hydrogel,STAG3L3,down,-1.2103792678089516,1.4610656965268544e-05,True
tsc2_loss_hydrogel,AKAP9,down,-0.8437690477772768,1.5158061471935352e-05,True
tsc2_loss_hydrogel,EFEMP1,down,-0.8303196781903894,1.533061543771518e-05,True
tsc2_loss_hydrogel,PLA2G4A,down,-1.8405552014294733,1.571157704059489e-05,True
tsc2_loss_hydrogel,SPRY1,down,-2.285195716347804,1.578066010963948e-05,True
tsc2_loss_hydrogel,WWTR1,down,-1.1049511136521564,1.578066010963948e-05,True
tsc2_loss_hydrogel,NAP1L3,down,-1.0751930306928943,1.578066010963948e-05,True
tsc2_loss_hydrogel,MIR503HG,down,-0.8502707307551096,1.578066010963948e-05,True
tsc2_loss_hydrogel,LHX8,down,-1.7177166120490202,1.591698049043066e-05,True
tsc2_loss_hydrogel,TEAD3,down,-1.030626132740823,1.6051247201115076e-05,True
tsc2_loss_hydrogel,GNAI1,down,-0.6408155140202059,1.6092457819523084e-05,True
tsc2_loss_hydrogel,RING1,down,-0.9243470733200558,1.634135475921545e-05,True
tsc2_loss_hydrogel,CEP44,down,-1.2141640416799242,1.6631273650022297e-05,True
tsc2_loss_hydrogel,EDNRB,down,-2.9772781184415793,1.6792497604243168e-05,True
tsc2_loss_hydrogel,PLPP5,down,-0.9069601288600572,1.6792497604243168e-05,True
tsc2_loss_hydrogel,TOX,down,-1.7531565806844869,1.817241376596088e-05,True
tsc2_loss_hydrogel,CCDC28B,down,-1.0578212999997152,1.8653217903219237e-05,True
tsc2_loss_hydrogel,MEDAG,down,-1.852017650618901,1.8886153156554034e-05,True
tsc2_loss_hydrogel,EXT1,down,-0.9089445291419748,1.906165043450885e-05,True
tsc2_loss_hydrogel,CD27-AS1,down,-1.4677941571699842,2.0220388508245492e-05,True
tsc2_loss_hydrogel,TIA1,down,-0.7450663327002913,2.066031500739362e-05,True
tsc2_loss_hydrogel,ATXN7L3B,down,-0.642498461317373,2.0682529751630305e-05,True
tsc2_loss_hydrogel,AEBP2,down,-1.2520014713026997,2.1072422460494607e-05,True
tsc2_loss_hydrogel,CNTLN,down,-1.5279890161993652,2.1094334141844543e-05,True
tsc2_loss_hydrogel,PHIP,down,-1.0925448123432364,2.1124150245720684e-05,True
tsc2_loss_hydrogel,LSP1P4,down,-2.3202446065113485,2.1432846957154323e-05,True
tsc2_loss_hydrogel,LIMD2,down,-0.985630615793367,2.1432846957154323e-05,True
tsc2_loss_hydrogel,TPRA1,down,-0.5651825829363633,2.1558511320625132e-05,True
tsc2_loss_hydrogel,TRMT13,down,-0.9682242030399144,2.1889744899323105e-05,True
tsc2_loss_hydrogel,TRIM27,down,-0.5182344112463126,2.1889744899323105e-05,True
tsc2_loss_hydrogel,THUMPD3,down,-0.8467170045457335,2.2026553630612826e-05,True
tsc2_loss_hydrogel,PPP1R1B,down,-0.8099665066044446,2.220683640263702e-05,True
tsc2_loss_hydrogel,PRKAR2B,down,-1.932747440487634,2.228432626400352e-05,True
tsc2_loss_hydrogel,MACROH2A2,down,-0.7815018645369176,2.26895370451902e-05,True
tsc2_loss_hydrogel,C1QTNF6,down,-1.6897723042835022,2.2785979069039807e-05,True
tsc2_loss_hydrogel,ZFP37,down,-1.420525036796375,2.2924993192550768e-05,True
tsc2_loss_hydrogel,FOXP1,down,-1.0513314458198408,2.2998421987390376e-05,True
tsc2_loss_hydrogel,ACAA2,down,-0.701472318118936,2.316914555491818e-05,True
tsc2_loss_hydrogel,ZNF302,down,-0.7191928278741058,2.3576930763738427e-05,True
tsc2_loss_hydrogel,CLCF1,down,-1.6110311129136246,2.4137707428885423e-05,True
tsc2_loss_hydrogel,AC055839.2,down,-0.8525624677949115,2.4184927753177048e-05,True
tsc2_loss_hydrogel,DPT,down,-2.7706192029107504,2.4645514283667775e-05,True
tsc2_loss_hydrogel,MCEE,down,-0.948368586152648,2.4887988404111152e-05,True
tsc2_loss_hydrogel,AC044849.1,down,-0.7234309468231406,2.4962874159226463e-05,True
residual_plastic,ZNF300,up,3.0168309932913315,7.772391818502026e-08,True
residual_plastic,HOXA5,up,2.4817807776580345,2.8186631859322546e-06,True
residual_plastic,LAMB3,up,1.4040659329118927,6.885264441840094e-06,True
residual_plastic,AC096647.1,up,1.455678673249737,1.5593614020845997e-05,True
residual_plastic,GDF10,up,3.675629811242936,2.227527744277938e-05,True
residual_plastic,GALNT18,up,2.1960136846876575,3.983173059699584e-05,True
residual_plastic,HOXA11,up,3.2168841381055833,5.0848569624474933e-05,True
residual_plastic,BMP4,up,1.7183799192358662,5.53112250971882e-05,True
residual_plastic,PITX1,up,1.8672145700546416,5.7774234036538805e-05,True
residual_plastic,TMEM200A,up,0.811765268617938,8.140401933789117e-05,True
residual_plastic,HOXD10,up,1.9382878147099911,8.586253029186649e-05,True
residual_plastic,DLX5,up,2.528892126923402,8.836901968879413e-05,True
residual_plastic,TMEM176A,up,2.009780653073699,0.0001083272098582,True
residual_plastic,NKX2-3,up,2.2204874075982333,0.0001317082711658,True
residual_plastic,HOXC8,up,2.0698467544184833,0.0001317082711658,True
residual_plastic,CDK15,up,1.671285859307069,0.0001495251290099,True
residual_plastic,HOXD9,up,1.2772512779663652,0.0001800582545078,True
residual_plastic,TBC1D2,up,0.8983191208373287,0.0001828162426717,True
residual_plastic,HSD17B2,up,2.0533433044073455,0.0001911759105186,True
residual_plastic,HOXD11,up,1.8791697914740788,0.000233098398149,True
residual_plastic,KRTAP1-5,up,1.5747991589028156,0.000233098398149,True
residual_plastic,EBI3,up,1.3908315938582976,0.0002369432922534,True
residual_plastic,HOXC6,up,1.3908311529306103,0.0003070005014236,True
residual_plastic,PCDHB2,up,1.7139704918320344,0.0003188235994291,True
residual_plastic,COL11A1,up,2.5116193137501095,0.0003905333782548,True
residual_plastic,NPL,up,1.079768365584811,0.0003905333782548,True
residual_plastic,HOXA13,up,2.159781396705376,0.0004707899157701,True
residual_plastic,LAMC2,up,1.660916629110816,0.000483696437565,True
residual_plastic,ZIC5,up,1.6453721540439474,0.0005427576468741,True
residual_plastic,ACKR3,up,1.887091109868189,0.0007077873251156,True
residual_plastic,TRIM61,up,1.4488033439822634,0.0007077873251156,True
residual_plastic,PHLDB2,up,1.119185846009232,0.0007077873251156,True
residual_plastic,WNT5B,up,1.0987623752101552,0.0007077873251156,True
residual_plastic,ABCG2,up,0.9250166428149532,0.0007077873251156,True
residual_plastic,HOXC9,up,1.3667413281733742,0.000711307703721,True
residual_plastic,LINC02381,up,1.8244707541417116,0.0007610877908424,True
residual_plastic,HSPB6,up,2.2723559177509616,0.0008758728228925,True
residual_plastic,NEDD4L,up,0.6189511675227779,0.0010813396936298,True
residual_plastic,HOXA9,up,2.552343112178682,0.0011019255562055,True
residual_plastic,ZIC3,up,1.721382539128456,0.0011394289916237,True
residual_plastic,PLAU,up,0.8138348215806808,0.001274344604204,True
residual_plastic,TNFRSF6B,up,1.2604067886785968,0.0013256528817001,True
residual_plastic,HOXA-AS2,up,1.062474794849983,0.0013445704728368,True
residual_plastic,NDUFA4L2,up,2.240536336634942,0.0013449436192074,True
residual_plastic,DNER,up,1.9263350186659236,0.0013449436192074,True
residual_plastic,LRRN1,up,1.821685481459082,0.0013449436192074,True
residual_plastic,BAMBI,up,0.8225083156694439,0.0014277500505704,True
residual_plastic,DYNLRB1,up,0.5537456960284772,0.0015017000862274,True
residual_plastic,MAMDC2,up,1.5336893091358428,0.0019032821043158,True
residual_plastic,GSS,up,0.5961760445359832,0.0019032821043158,True
residual_plastic,STMN2,up,1.1666815080801038,0.0019465091810175,True
residual_plastic,DCBLD2,up,0.97215836244419,0.0021809591078018,True
residual_plastic,AHCY,up,0.5882267291859815,0.0026108414086271,True
residual_plastic,SP9,up,1.3502012040985596,0.0028573936397497,True
residual_plastic,SEMA7A,up,1.637837301243658,0.0028604652591362,True
residual_plastic,HOXA7,up,1.7366646588303851,0.0029373173877345,True
residual_plastic,UCHL1,up,0.7679107761393826,0.0033050532918831,True
residual_plastic,CACNG7,up,0.5931312958255136,0.0034462041484617,True
residual_plastic,SOX9,up,0.9477298290374576,0.0035323528643033,True
residual_plastic,HSD17B6,up,1.1725771738636095,0.0035620141986795,True
residual_plastic,ASB5,up,1.523346980986354,0.003587862371808,True
residual_plastic,HOXA10,up,2.772712846702075,0.0037758248178736,True
residual_plastic,SLC4A4,up,1.717060477438916,0.0037758248178736,True
residual_plastic,CYP1A1,up,0.8988436831349311,0.003839016874498,True
residual_plastic,ST3GAL5,up,1.4730744059245393,0.0043737576621935,True
residual_plastic,COL13A1,up,1.0903924047658415,0.0043953798439374,True
residual_plastic,ENO2,up,1.0070677199671114,0.0043953798439374,True
residual_plastic,INSYN2B,up,1.3499403217846428,0.0045665735309119,True
residual_plastic,KRT34,up,1.053152341789703,0.0048265422901483,True
residual_plastic,AK4,up,1.9317003233532075,0.0049379435636011,True
residual_plastic,AMPD3,up,1.1891540706453092,0.0049379435636011,True
residual_plastic,MMD,up,0.8445680332325969,0.0051305505690442,True
residual_plastic,SERPINB7,up,1.85117897597839,0.005173217772749,True
residual_plastic,TMEM176B,up,2.3143645887507196,0.0052307846541494,True
residual_plastic,ARRDC4,up,1.154953755189461,0.0052861144947824,True
residual_plastic,CDC42EP3,up,0.8715383422172418,0.0061292173889696,True
residual_plastic,IER3,up,0.8781316805139463,0.0065463689574569,True
residual_plastic,DES,up,1.4597673585447175,0.0066863445723433,True
residual_plastic,P4HA2,up,0.6698554851459217,0.0068920044583293,True
residual_plastic,CDKN1A,up,0.6658729450433283,0.0069653282157134,True
residual_plastic,PLOD2,up,1.206663168671308,0.0073628155996957,True
residual_plastic,FOXA2,up,0.6174939970581022,0.0073628155996957,True
residual_plastic,AC087379.1,up,0.8520475940067473,0.0075377720587778,True
residual_plastic,HSPA12A,up,1.0569787710967502,0.0075775382404617,True
residual_plastic,STIM2,up,0.6200570193360884,0.0076759149776409,True
residual_plastic,DCLK1,up,1.7165710486948471,0.0084314616438264,True
residual_plastic,MT2A,up,1.1806180536683537,0.0084314616438264,True
residual_plastic,ARL4A,up,0.6949752185301494,0.0084314616438264,True
residual_plastic,AL513318.1,up,1.1134101163674113,0.0087302689354683,True
residual_plastic,AVPI1,up,0.7057852041494166,0.0087302689354683,True
residual_plastic,NR2F2,up,0.6446940250685191,0.0087857418596371,True
residual_plastic,NEXN-AS1,up,0.7918237617465553,0.008848660269922,True
residual_plastic,GALNT5,up,0.916660428341518,0.0090562652778146,True
residual_plastic,FAM50B,up,1.4691828084896257,0.0094108350388758,True
residual_plastic,SORBS2,up,1.2055410677364458,0.0094108350388758,True
residual_plastic,ZNF503-AS2,up,0.8688412446411393,0.0094108350388758,True
residual_plastic,MED12L,up,1.5237143394338788,0.0094686588188977,True
residual_plastic,SPINT2,up,1.3243326581466135,0.0094770439396115,True
residual_plastic,NKX6-1,up,1.32353128409532,0.0094770439396115,True
residual_plastic,LRRC15,up,0.8054642525920461,0.0097403305914743,True
residual_plastic,PCDHGA10,up,1.464062136732457,0.0099642202509259,True
residual_plastic,BMP2,up,1.0571805937572256,0.0099642202509259,True
residual_plastic,MLPH,up,1.6172857992415903,0.0103917715425724,True
residual_plastic,PFKP,up,0.5333139846146326,0.0105567334759365,True
residual_plastic,CNTN3,up,2.2971455324325563,0.0106400993507605,True
residual_plastic,RPL22L1,up,0.6697145191265672,0.0106824274837059,True
residual_plastic,GPRC5A,up,1.6600082992344545,0.0109090982156711,True
residual_plastic,DRD1,up,0.7504427450434717,0.0109385448661508,True
residual_plastic,LINC00623,up,1.0661564668958972,0.0109616369953331,True
residual_plastic,LDLRAD4,up,2.5195668963255367,0.0111178476246134,True
residual_plastic,GJA3,up,0.9175489627554974,0.0111178476246134,True
residual_plastic,SEMA6A,up,1.0228325641701523,0.0111433554819395,True
residual_plastic,AC093535.2,up,0.5334203158566564,0.0111433554819395,True
residual_plastic,HOXA11-AS,up,1.792652485920162,0.0112132152708834,True
residual_plastic,XG,up,1.9694503084515216,0.011333790127198,True
residual_plastic,ZNF488,up,1.0373995545837122,0.0115650138858166,True
residual_plastic,ADAMTSL1,up,0.659189450114364,0.0116440012564393,True
residual_plastic,MT1L,up,0.9728452898923,0.0122849878017973,True
residual_plastic,LCT-AS1,up,0.5020273199128665,0.0123316781681626,True
residual_plastic,HOTAIRM1,up,1.0094708441833429,0.0124066632671936,True
residual_plastic,ITPR3,up,1.021560055668952,0.0128070312345059,True
residual_plastic,ARFGEF3,up,0.7512517750578107,0.0134159617796235,True
residual_plastic,LACTB,up,0.8467006152072512,0.0145366723963156,True
residual_plastic,ALKAL2,up,1.3837261577737765,0.0157238499344874,True
residual_plastic,NNMT,up,0.557577759218479,0.0157516004279824,True
residual_plastic,TMEM159,up,0.6842449073847983,0.0162594339788117,True
residual_plastic,TIMP3,up,0.6566575111350099,0.016986107844308,True
residual_plastic,CD83,up,0.6730111694078715,0.0172522022276154,True
residual_plastic,RPS27L,up,0.5793467045293768,0.0172772897585103,True
residual_plastic,BACE2,up,1.2572028291473751,0.0176666201247697,True
residual_plastic,ZIC2,up,1.0881023087707036,0.0177008560590057,True
residual_plastic,ELMOD1,up,1.014908226995474,0.0178482937892696,True
residual_plastic,PLPP4,up,0.8400807196835166,0.0187261517301002,True
residual_plastic,NCKAP5-AS2,up,0.8456195672360607,0.019386040939096,True
residual_plastic,PDLIM1,up,0.6395942287594552,0.0195566619126337,True
residual_plastic,DUSP23,up,0.6438873709211415,0.0197933112776414,True
residual_plastic,DGAT2,up,1.137043903499236,0.0201397111137805,True
residual_plastic,DDB2,up,0.6259223029382721,0.0201397111137805,True
residual_plastic,MYLK,up,1.4373997210937683,0.0201924204843683,True
residual_plastic,SEMA3C,up,0.8020130788681485,0.0205378621426765,True
residual_plastic,IRAK2,up,0.6995785632105813,0.0205734914648985,True
residual_plastic,EIF5A2,up,0.6136642182745522,0.0206861851849625,True
residual_plastic,HOXA4,up,1.3361237352830957,0.0209804240655207,True
residual_plastic,CA12,up,1.2832416695567312,0.0209804240655207,True
residual_plastic,CCND2,up,0.8248142202860378,0.0209804240655207,True
residual_plastic,GBE1,up,0.6365573418394961,0.0213198697469029,True
residual_plastic,LRATD1,up,1.2726479489810028,0.0215389862671227,True
residual_plastic,NLGN4X,up,1.7677600075976287,0.0217825253125209,True
residual_plastic,TGM2,up,0.9283381105373278,0.0220946782820557,True
residual_plastic,ZNF600,up,0.7561686165646679,0.0221402870278421,True
residual_plastic,CAT,down,-3.873666583953512,2.2561100268335955e-13,True
residual_plastic,RPS2P5,down,-5.67266917100607,1.1100621033572e-09,True
residual_plastic,MAGEA4,down,-3.4071232497498505,7.772391818502026e-08,True
residual_plastic,TRAM1L1,down,-3.362127417731399,7.772391818502026e-08,True
residual_plastic,EDNRA,down,-1.5095861501585883,1.8197000674146392e-06,True
residual_plastic,LUM,down,-1.9273211181098608,4.396931562478415e-06,True
residual_plastic,MIR503HG,down,-1.1001720739669998,2.227527744277938e-05,True
residual_plastic,FBLN5,down,-1.2610571799701962,2.6762040980264692e-05,True
residual_plastic,LBX1,down,-1.162299791064199,5.53112250971882e-05,True
residual_plastic,FGF13,down,-1.9653801232622437,6.089853721450925e-05,True
residual_plastic,WNT11,down,-2.9874437011280324,6.850187270778515e-05,True
residual_plastic,CCDC144NL-AS1,down,-1.062436598015793,7.302426125219704e-05,True
residual_plastic,LHX8,down,-1.8383246124190713,8.979901263292715e-05,True
residual_plastic,TNFRSF19,down,-1.026733907468142,0.0001003482707005,True
residual_plastic,RAB9A,down,-0.9209055412273432,0.0001083272098582,True
residual_plastic,PCDH18,down,-1.04095465839072,0.0001166518232701,True
residual_plastic,LSP1P4,down,-2.4284536802411565,0.0001317082711658,True
residual_plastic,DNM3OS,down,-0.9312779404458014,0.0001317082711658,True
residual_plastic,GPC3,down,-3.941153679378318,0.0001350179759173,True
residual_plastic,RDH10,down,-1.9201506866070188,0.0002088955289691,True
residual_plastic,VWA5A,down,-0.874882913565687,0.0003188235994291,True
residual_plastic,CSRP2,down,-0.6952707513256233,0.0004368471336664,True
residual_plastic,FIRRE,down,-0.8918447855687062,0.0005427576468741,True
residual_plastic,RGS1,down,-2.149386076036647,0.0007590742795814,True
residual_plastic,CRMP1,down,-1.242909362849383,0.0007637751960945,True
residual_plastic,TBX1,down,-1.6703094331599602,0.0009006324666658,True
residual_plastic,TCEAL4,down,-0.8498406633636635,0.0009699324790002,True
residual_plastic,SARDH,down,-1.2206462551830068,0.0010927514934756,True
residual_plastic,SULT1E1,down,-2.228082764486786,0.0011019255562055,True
residual_plastic,DEPTOR,down,-1.7672884754204636,0.0011374992232129,True
residual_plastic,THUMPD3,down,-0.6742648566494314,0.0011634563981741,True
residual_plastic,SLC40A1,down,-0.943683510654512,0.001247598875563,True
residual_plastic,JAZF1,down,-0.7927813588197794,0.001274344604204,True
residual_plastic,TOX,down,-1.3293961354472057,0.0013449436192074,True
residual_plastic,GREM1,down,-0.9851164044963134,0.0013449436192074,True
residual_plastic,LIPA,down,-0.7741507004283594,0.0013449436192074,True
residual_plastic,AC010184.1,down,-0.9295628060605567,0.0014236256271713,True
residual_plastic,LINC01182,down,-1.3029723688629675,0.0015017000862274,True
residual_plastic,FAP,down,-1.0257356933201511,0.0015017000862274,True
residual_plastic,AFF3,down,-1.014712240308164,0.0015017000862274,True
residual_plastic,CCDC80,down,-1.0044011070208183,0.0015498898220879,True
residual_plastic,SPATS2L,down,-0.6508791539777037,0.0015498898220879,True
residual_plastic,AC233266.2,down,-0.8522888434473441,0.0015619630219857,True
residual_plastic,EDNRB,down,-2.155187492150481,0.0017250475418981,True
residual_plastic,AC107956.1,down,-0.9167357126391644,0.001752102637199,True
residual_plastic,AC099786.2,down,-1.6935408877409734,0.0017771004218756,True
residual_plastic,PXK,down,-0.6454951884383018,0.0017855604112475,True
residual_plastic,DCN,down,-1.8031873437718628,0.0019032821043158,True
residual_plastic,NREP,down,-0.5900220239593459,0.0024929060004673,True
residual_plastic,SEPTIN4,down,-0.9157707002928078,0.0027876953671151,True
residual_plastic,SGIP1,down,-0.5426344725633285,0.0031512091469219,True
residual_plastic,BARX1,down,-1.179116467089823,0.0032490399806896,True
residual_plastic,LRIG3,down,-0.8246791309716857,0.003839016874498,True
residual_plastic,TMEM119,down,-0.7393277447372957,0.0038423540792932,True
residual_plastic,RPS2P17,down,-0.6109602302112098,0.0039456236959415,True
residual_plastic,PF4V1,down,-0.5293773562020683,0.0042000914515619,True
residual_plastic,ASPN,down,-4.586727612354803,0.0043285235047732,True
residual_plastic,PLPP1,down,-1.192384068384439,0.0043285235047732,True
residual_plastic,GATA2,down,-1.0430040961074691,0.0043285235047732,True
residual_plastic,MEOX2,down,-1.962954974743149,0.0043953798439374,True
residual_plastic,TARS3,down,-1.1377261578332254,0.0043953798439374,True
residual_plastic,PCDHB16,down,-1.0088685702739135,0.0043953798439374,True
residual_plastic,EGFL6,down,-2.9803824180826437,0.0044165406171326,True
residual_plastic,CNTLN,down,-0.9841329970821976,0.0049379435636011,True
residual_plastic,RSPO2,down,-1.835349601287903,0.0052451746177707,True
residual_plastic,EFNA1,down,-0.9754339676222528,0.0061292173889696,True
residual_plastic,CARMN,down,-0.8515356350793519,0.0063009046450693,True
residual_plastic,AC139795.1,down,-0.8663445701712029,0.0065150382439005,True
residual_plastic,PODN,down,-1.0233080570676734,0.0071363010490839,True
residual_plastic,NR3C1,down,-0.6831449849561388,0.007481100719223,True
residual_plastic,MDK,down,-0.842091714332601,0.0075979000405238,True
residual_plastic,FOXF2,down,-0.746316525977647,0.0076321074652414,True
residual_plastic,OLFML3,down,-0.5515867922797466,0.0077743652448713,True
residual_plastic,ITGA11,down,-1.0958574651320956,0.0080760397157038,True
residual_plastic,EPB41L4B,down,-1.2341870835421178,0.0081855052122314,True
residual_plastic,TMEM88,down,-0.6519677735822661,0.0084314616438264,True
residual_plastic,SETBP1,down,-0.7851751449755189,0.0084574934371338,True
residual_plastic,SNCA,down,-0.7229064436368255,0.0089146512509433,True
residual_plastic,PRRX2,down,-0.7710902069481107,0.0090562652778146,True
residual_plastic,SHISA2,down,-0.8867390251876546,0.0094108350388758,True
residual_plastic,GPAT3,down,-0.9343349641585874,0.0101803104432044,True
residual_plastic,PCDHB10,down,-0.7753338322069088,0.0103917715425724,True
residual_plastic,RCAN2,down,-1.0749189755818769,0.0109616369953331,True
residual_plastic,AC018647.1,down,-1.7670856239358073,0.0120015544821454,True
residual_plastic,MN1,down,-1.2472574660717517,0.0126629669117864,True
residual_plastic,TEAD3,down,-0.5552304009367952,0.0126629669117864,True
residual_plastic,EPB41L3,down,-1.2494369900345563,0.0129810454100503,True
residual_plastic,ANGPT1,down,-1.097301072046108,0.0141088450247686,True
residual_plastic,LINC01515,down,-1.038036586591896,0.0141453738029965,True
residual_plastic,PCDHGB5,down,-1.2161939090966678,0.0157238499344874,True
residual_plastic,SEPTIN7,down,-0.5308200369014413,0.0157238499344874,True
residual_plastic,COL9A3,down,-1.229575358956171,0.0161346758801289,True
residual_plastic,GPM6B,down,-0.9513436400395634,0.0172452280213775,True
residual_plastic,GALT,down,-0.5238836495101071,0.0172522022276154,True
residual_plastic,SPRY1,down,-1.1677677186800617,0.0176499306917808,True
residual_plastic,SLC44A1,down,-0.5200621695903704,0.0177008560590057,True
residual_plastic,PCDHB7,down,-1.3122356196283302,0.0178482937892696,True
residual_plastic,GRK5,down,-0.8087001834078973,0.0197933112776414,True
residual_plastic,LINC00578,down,-0.7700128761606696,0.0201924204843683,True
residual_plastic,GABRA4,down,-1.254692465304808,0.0202158807992492,True
residual_plastic,CRHBP,down,-1.345222669592311,0.0203087396530075,True
residual_plastic,ARNT2,down,-0.8667045210323692,0.0206861851849625,True
residual_plastic,LINC00921,down,-0.5551201759959787,0.0206861851849625,True
residual_plastic,CDH18,down,-1.2861157747838563,0.0209804240655207,True
residual_plastic,CD99L2,down,-0.7091069889797037,0.0209804240655207,True
residual_plastic,LGMNP1,down,-0.5451037968967785,0.0209804240655207,True
residual_plastic,COL4A6,down,-1.4492057133662894,0.0220946782820557,True
residual_plastic,MBP,down,-1.3263053918733294,0.0220946782820557,True
residual_plastic,NKX3-2,down,-1.0872000465482865,0.0221845007104854,True
residual_plastic,ROBO2,down,-1.6893845018558131,0.0232920084081109,True
residual_plastic,HAND2,down,-1.4731055024885085,0.0233999448996302,True
residual_plastic,CRLF1,down,-1.885226405954545,0.0236144424004217,True
residual_plastic,POTEF,down,-2.1745514596054063,0.0251836880214949,True
residual_plastic,CXCL12,down,-1.1448188502241072,0.0251836880214949,True
residual_plastic,PTHLH,down,-1.4708245763418435,0.0257209452204664,True
residual_plastic,PEAR1,down,-0.6272056727186119,0.0257209452204664,True
residual_plastic,AC051619.4,down,-0.5618943709823481,0.0257209452204664,True
residual_plastic,PTGS2,down,-1.295102630964124,0.0279698337013312,True
residual_plastic,FBN2,down,-0.946327441973026,0.0298454394313617,True
residual_plastic,EFR3B,down,-1.0729939612142594,0.0302701437544773,True
residual_plastic,RNF150,down,-0.5584234342235712,0.0310134727112242,True
residual_plastic,FZD9,down,-0.7434249423504129,0.0317271477358207,True
residual_plastic,SCMH1,down,-0.5981816947596208,0.0320055930830746,True
residual_plastic,COLEC10,down,-0.9584528145482892,0.0323331089730349,True
residual_plastic,FHL1,down,-0.6834881182762413,0.0323331089730349,True
residual_plastic,FSTL5,down,-1.920926055054099,0.0326193145652922,True
residual_plastic,MIR155HG,down,-0.6433030001044561,0.0347547949657449,True
residual_plastic,MAB21L2,down,-0.5809117869578251,0.0348785382875341,True
residual_plastic,HEPH,down,-0.5923465021634087,0.0350465352694615,True
residual_plastic,STAG3L3,down,-0.5393781773232265,0.0352320707116194,True
residual_plastic,JMJD7,down,-0.7084475663126545,0.0354309448562331,True
residual_plastic,TAMALIN,down,-1.2247446979201482,0.0362035272277658,True
residual_plastic,TNIP3,down,-0.9197577612215306,0.0364743541473355,True
residual_plastic,MFAP2,down,-0.7130479438876103,0.036944287319134,True
residual_plastic,AL356056.2,down,-1.240890424201999,0.0371145524130363,True
residual_plastic,EHBP1,down,-0.8069785735070143,0.0386978658553313,True
residual_plastic,PTH1R,down,-1.6760917253045235,0.0387312805144948,True
residual_plastic,KLHL23,down,-1.2366945758677006,0.038868562827285,True
residual_plastic,GPR19,down,-0.7246323643559406,0.0389948367948498,True
residual_plastic,AC093908.1,down,-0.9215067106680116,0.0402773002950869,True
residual_plastic,PLA2G4A,down,-0.8054264928917099,0.0402773002950869,True
residual_plastic,MXRA5,down,-1.0332553985960886,0.0412937530562254,True
residual_plastic,AC046185.3,down,-0.7625567598606765,0.0418816178956164,True
residual_plastic,PODNL1,down,-0.6783847358694319,0.0426113910063611,True
residual_plastic,GULP1,down,-0.5896344728457055,0.0434071034000372,True
residual_plastic,SULF2,down,-1.1382900171571135,0.043886482338893,True
residual_plastic,SIX2,down,-1.1592543369987245,0.0439137758082062,True
residual_plastic,ZNF467,down,-1.1165483797831128,0.0441643458939809,True
residual_plastic,TEX29,down,-1.048844848436696,0.0443454423353821,True
residual_plastic,COMP,down,-1.0606833125891375,0.0444691188127137,True
