modality,patient_id,gene,panel_gene_available,n_units,n_detected_units,not_detected_fraction,detected_low_fraction,detected_high_fraction,low_expression_upper_bound,high_expression_lower_bound,state_note
Visium,LAM4,LST1,True,2311,598.0,0.7412375594980528,0.06490696668109043,0.06490696668109043,0.4592613411021338,0.9274518540755271,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MDK,True,2311,1268.0,0.4513197749891822,0.13717005625270445,0.13717005625270445,0.6326914937364864,1.1006832494565535,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MICA,True,2311,934.0,0.5958459541324103,0.10125486802250108,0.10125486802250108,0.4617104396835042,0.9059042186089359,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MICB,True,2311,59.0,0.9744699264387711,0.006490696668109044,0.006490696668109044,0.3509827570245817,0.669707487581017,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MITF,True,2311,955.0,0.5867589787970575,0.10341843357853743,0.10341843357853743,0.5031971516736096,0.8908010920018625,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,MLANA,True,2311,195.0,0.9156209433145824,0.02120294244915621,0.02120294244915621,0.38334173829152457,0.7688370393157351,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NANOG,False,2311,,,,,,,not_assayed
Visium,LAM4,NECTIN2,True,2311,1552.0,0.3284292514063176,0.1678926871484206,0.1678926871484206,0.7060128514695683,1.1992313561634398,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NES,True,2311,1251.0,0.45867589787970575,0.13543920380787539,0.13543920380787539,0.5758287667090813,1.1491231029349087,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NFKBIA,True,2311,2222.0,0.03851146689744699,0.2405884898312419,0.2405884898312419,1.7642965641374628,2.414908507709752,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NKG7,True,2311,326.0,0.8589355257464301,0.035482475118996104,0.035482475118996104,0.4407025482339481,0.8496864165562728,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,NLRC5,True,2311,1105.0,0.5218520121159671,0.1194288186932064,0.11986153180441367,0.5217806057907782,1.0403336196375408,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PDCD1,True,2311,188.0,0.9186499350930333,0.02033751622674167,0.02033751622674167,0.4018320307609296,0.734599949607212,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PDCD1LG2,True,2311,215.0,0.906966681090437,0.023366508005192556,0.023366508005192556,0.3976167261776558,0.7506280187854215,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PMEL,True,2311,1581.0,0.3158805711813068,0.1709216789268715,0.17135439203807876,1.1842051049749964,2.121597238806,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PRF1,True,2311,635.0,0.7252271743833838,0.06880138468195586,0.06880138468195586,0.4904041767737477,1.0182785270250352,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PROM1,True,2311,581.0,0.7485936823885764,0.06274340112505408,0.06317611423626136,0.41945472778394927,0.8295659746759394,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PSMB8,True,2311,1535.0,0.3357853742968412,0.16616183470359153,0.1665945478147988,0.6812145660515936,1.171913552360717,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PSMB9,True,2311,1361.0,0.4110774556469061,0.14712245781047165,0.1475551709216789,0.578999400573472,1.089496093945805,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,PVR,True,2311,1034.0,0.5525746430116832,0.11207269580268282,0.11207269580268282,0.5002674908217271,1.0055473882214065,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,SOX2,True,2311,92.0,0.9601903937689312,0.0099524015577672,0.0099524015577672,0.4754218731937601,1.0441537967377132,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,STAT1,True,2311,1446.0,0.3742968411942882,0.1566421462570316,0.1566421462570316,0.635660094016622,1.1623630982443003,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TAP1,True,2311,1889.0,0.18260493292946775,0.20424058848983123,0.2046733016010385,0.9090031900167975,1.5635153386014526,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TAP2,True,2311,1438.0,0.3777585460839463,0.15577672003461704,0.15577672003461704,0.6115112312640737,1.127632645381165,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TAPBP,True,2311,2024.0,0.12418866291648636,0.21895283427087842,0.21895283427087842,1.1422790137034724,1.7108265313353095,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TIGIT,True,2311,248.0,0.8926871484205972,0.026828212894850715,0.026828212894850715,0.4300149951861696,0.8439605199302478,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TNFAIP3,True,2311,2166.0,0.06274340112505408,0.2345305062743401,0.2345305062743401,1.3973831752151187,2.2905616903747488,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TOX,True,2311,308.0,0.8667243617481609,0.033318909562959756,0.033318909562959756,0.3665324441562581,0.7914114868623011,nonzero transcript means detected; low/high are expression intervals
