modality,patient_id,gene,panel_gene_available,n_units,n_detected_units,not_detected_fraction,detected_low_fraction,detected_high_fraction,low_expression_upper_bound,high_expression_lower_bound,state_note
Visium_HD,LAM3,NECTIN2,True,268206,1607.0,0.9940083368753868,0.0014951194231299823,0.001506304855223224,4.013637382628257,5.042432068178255,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NES,True,268206,3336.0,0.9875617995123152,0.0031095501219212097,0.0031170070766500376,4.25311891028559,5.2453344628532985,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NFKBIA,True,268206,9051.0,0.9662535513746896,0.00835924625101601,0.008437544275668703,4.079899649728557,5.117853330301367,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NKG7,True,268206,914.0,0.9965921716889257,0.0008538213164507878,0.0008575497938152017,4.301271198376351,5.190573059534934,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NLRC5,True,268206,2447.0,0.9908764158892791,0.0022818281470213192,0.002315384443301045,4.1222531092087795,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PDCD1,True,268206,71.0,0.9997352781071266,6.711259255945057e-05,7.456954728827841e-05,4.121054108684741,5.0734858835418,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PDCD1LG2,True,268206,176.0,0.9993437879838631,0.00016032452666979858,0.00016778148139862643,4.051735818618102,5.121977881431629,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PMEL,True,268206,3174.0,0.9881658128453502,0.0029492255952514113,0.002964139504709067,4.024370047385486,5.097434363093951,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PRF1,True,268206,725.0,0.9972968539107999,0.0006562120161368501,0.0006897683124165754,4.248002509839341,5.1556806061854905,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PROM1,True,268206,84.0,0.9996868079013892,7.829802465269234e-05,7.829802465269234e-05,3.69522656234688,5.199615244073262,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PSMB8,True,268206,2511.0,0.9906377933379567,0.002307927488572217,0.0023638546490384257,4.051735818618102,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PSMB9,True,268206,2470.0,0.9907906609098976,0.002300470533843389,0.0023191129206654587,4.103036833466031,5.121977881431629,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,PVR,True,268206,793.0,0.9970433174500197,0.0007382385181539563,0.0007568809049760259,3.9616964318366588,5.012325407338457,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,SOX2,True,268206,51.0,0.9998098476544149,4.847020573738097e-05,4.847020573738097e-05,3.3663552343587932,4.789663054282048,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,STAT1,True,268206,3788.0,0.9858765277436,0.003527139586735569,0.0035942521792950194,4.057303290541752,5.05783689558055,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TAP1,True,268206,2965.0,0.9889450646145127,0.0027553447723018872,0.0027926295459460267,4.097200440868064,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TAP2,True,268206,2408.0,0.9910218265064913,0.0022296294639195247,0.002252000328106008,4.057303290541752,5.042432068178255,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TAPBP,True,268206,5892.0,0.9780318113688732,0.005465947816230807,0.005495775635146119,4.018988789330244,5.0734858835418,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TIGIT,True,268206,330.0,0.9987696024697434,0.0003094636212463554,0.0003094636212463554,4.1649845128984655,5.134508663779371,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TNFAIP3,True,268206,2346.0,0.9912529921030849,0.002162516871360074,0.002252000328106008,4.062903036387282,5.05783689558055,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TOX,True,268206,518.0,0.9980686487252336,0.00048097358000939575,0.0004921590121026375,3.8564319900282102,4.861401282550951,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TRBC1,True,268206,1108.0,0.9958688470802294,0.0010216027978494143,0.0010402451846714838,4.126740916615856,5.042432068178255,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TRBC2,True,268206,1987.0,0.9925915154769095,0.001834410863291649,0.0018605102048425465,4.144907776501419,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TREM2,True,268206,1297.0,0.9951641648583551,0.0012080266660701104,0.00122666905289218,4.018988789330244,4.8871782971861695,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TYROBP,True,268206,4805.0,0.9820846662639912,0.004455530450474635,0.0045189145656696714,4.046200256856693,4.983110171318356,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,TYRP1,True,268206,428.0,0.9984042116880308,0.0003989470779922895,0.0003989470779922895,4.226160773092133,5.34916634828813,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ULBP1,True,268206,27.0,0.9998993311111608,2.6099341550897444e-05,2.6099341550897444e-05,4.100118637167047,4.805923538923,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ULBP2,True,268206,26.0,0.9999030595885252,2.6099341550897444e-05,2.6099341550897444e-05,4.018693015169065,4.966758602416005,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ULBP3,True,268206,34.0,0.99987323176961,3.3556296279725284e-05,3.728477364413921e-05,4.009869359015783,5.012325407338457,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ULBP4,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,ULBP5,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,ULBP6,False,268206,,,,,,,not_assayed
Visium_HD,LAM3,VEGFD,True,268206,1875.0,0.9930091049417239,0.001737470451816887,0.001789669134918682,4.018988789330244,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
