filter_row_id,dataset,canonical_query_hash,query_id,contrast,perturbation_key,perturbation_class,pert_iname,median_reversal_WTCS,median_reversal_NCS,max_reversal_NCS,fraction_reversed,n_signatures,n_cells,n_query_sizes,query_size_stable,exploratory,applicable_target_sizes,pert_type,q25_reversal_NCS,q75_reversal_NCS,best_context,cross_phase_status,measured_in_other_dataset,tier,tier1_eligible,row_direction_class,unique_drug_id
68,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::zstk-474,compound,ZSTK-474,0.2464861,0.9101385155676074,1.6260195639969317,0.6144578313253012,83,19,1,True,False,150,trt_cp,0.0,1.1044884790662473,ASC|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::zstk474
78,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::gdc-0941,compound,GDC-0941,0.26133016,0.9038543092597158,1.7079075547613234,0.6547619047619048,84,19,1,True,False,100,trt_cp,0.0,1.1757216639145327,ASC|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
250,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::ql-xii-47,compound,QL-XII-47,0.24521063,0.8997468971968441,1.6021826881829573,0.6131386861313869,137,15,1,True,False,150,trt_cp,-0.0,1.0828596220636413,SKBR3|3.33 um|3 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::qlxii47
94,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::gsk-1059615,compound,GSK-1059615,0.24884275,0.8983403889683882,1.4394853593859538,0.6271186440677966,59,13,1,True,False,100,trt_cp,0.0,1.092794460218491,MCF10A|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gsk1059615
59,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::gatifloxacin,compound,gatifloxacin,0.25255945,0.8948019790506649,1.3730147709889404,0.64,25,9,1,True,False,100,trt_cp,-0.0,1.1103399191952634,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gatifloxacin
49,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::ikk-inhibitor-x,compound,IKK-inhibitor-X,0.23923884,0.8930352587545434,1.430176284618884,0.576271186440678,59,51,1,True,False,150,trt_cp,0.0,1.096195119418326,SNGM|5 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ikkinhibitorx
102,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::moxisylyte,compound,moxisylyte,0.23244393,0.8913403273033618,1.2761350881037976,0.5789473684210527,19,4,1,True,False,150,trt_cp,0.0,0.9916738717951648,HEK293T|100 nM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::moxisylyte
254,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::ly-294002,compound,LY-294002,0.25434062,0.8902512665403589,1.3940189198824169,0.7857142857142857,14,5,1,True,False,100,trt_cp,0.7773980787621552,1.003413153605771,A375|10.0 um|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ly294002
93,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::osi-027,compound,OSI-027,0.242478,0.8886879535868615,1.4901742450390754,0.5151515151515151,66,19,1,True,False,150,trt_cp,0.0,1.1066292470730643,BT20|500 nM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::osi027
66,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::zstk-474,compound,ZSTK-474,0.25043404,0.8876269504893879,1.6606151277581205,0.6385542168674698,83,19,1,True,False,100,trt_cp,0.0,1.1584334281732738,VCAP|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::zstk474
225,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::quinine,compound,quinine,0.23396145,0.8874446160747753,1.2471873523733248,0.5952380952380952,42,7,1,True,False,150,trt_cp,0.0,1.0171313491768874,YAPC|10.0 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::quinine
41,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::azd-8055,compound,AZD-8055,0.23761263,0.8873909044431995,1.5524884851716148,0.616822429906542,107,56,1,True,False,150,trt_cp,0.0,1.087284485333336,MDAMB231|500 nM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::azd8055
185,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::pazufloxacin,compound,pazufloxacin,0.24440786,0.8866796969775678,1.314430258428632,0.5476190476190477,42,7,1,True,False,100,trt_cp,0.0,1.1176372979572224,HELA|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::pazufloxacin
152,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::pi-103,compound,PI-103,0.24538392,0.8859403444526242,1.627775320379013,0.5722222222222222,180,17,1,True,False,100,trt_cp,0.0,1.1274733157103267,PC3|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::pi103
207,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::phenylbutyrate,compound,phenylbutyrate,0.22906607,0.885835279048927,1.3863878243362484,0.6190476190476191,42,7,1,True,False,150,trt_cp,0.0,1.0757833533991756,YAPC|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::phenylbutyrate
64,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::niacin,compound,niacin,0.2953797,0.8844298488453438,1.3867810101412994,0.52,25,11,1,True,False,50,trt_cp,-0.0,1.0483747798540597,HCC515|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::niacin
143,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::buparlisib,compound,buparlisib,0.2447428,0.8814773500682898,1.5015462609653756,0.5844155844155844,154,15,1,True,False,100,trt_cp,0.0,1.1407979506569066,MCF10A|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::buparlisib
149,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::gdc-0941,compound,GDC-0941,0.25042766,0.8814380586945996,1.551338336122676,0.6,180,17,1,True,False,100,trt_cp,0.0,1.105032927571606,SKBR3|1.11 um|3 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
241,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::ql-x-138,compound,QL-X-138,0.25101408,0.8814199722631186,1.846566364475477,0.5652173913043478,138,15,1,True,False,100,trt_cp,0.0,1.1077663766645918,A375|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::qlx138
91,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::osi-027,compound,OSI-027,0.2621425,0.8811704120817914,1.4004746860405153,0.5454545454545454,66,19,1,True,False,100,trt_cp,0.0,1.1024422011710304,BT20|500 nM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::osi027
80,GSE92742,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::ql-x-138,compound,QL-X-138,0.27228084,0.8809516087130691,1.4942092921558472,0.6515151515151515,66,19,1,True,False,50,trt_cp,0.0,1.149406013123096,SKBR3|100 nM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::qlx138
178,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::niacin,compound,niacin,0.229889,0.8805840723591963,1.3425034400299836,0.5238095238095238,42,7,1,True,False,150,trt_cp,0.0,1.0739898797485288,MCF7|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::niacin
27,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::nemonapride,compound,nemonapride,0.23543572,0.879530068716576,1.2475674141989437,0.5161290322580645,31,14,1,True,False,150,trt_cp,0.0,1.0218709181020982,NEU|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nemonapride
180,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::dinoprost,compound,dinoprost,0.2413543,0.8789049511182581,1.2636498722048228,0.5714285714285714,42,7,1,True,False,100,trt_cp,0.0,0.9701333438317852,YAPC|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::dinoprost
58,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::pi-103,compound,PI-103,0.21166736,0.8764752004465578,1.6313284473364058,0.5663716814159292,113,59,1,True,False,150,trt_cp,-0.0,1.173247729376979,HCC515|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::pi103
177,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::niacin,compound,niacin,0.24199244,0.8755376825229795,1.647891171176886,0.6190476190476191,42,7,1,True,False,100,trt_cp,0.0,1.102683128166647,HA1E|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::niacin
115,GSE92742,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::gossypetin,compound,Gossypetin,0.2618146,0.8697857268652238,1.380140476324053,0.6,40,2,1,True,False,50,trt_cp,0.0,1.0178137629954471,PC3|100 nM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gossypetin
236,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::azd-8055,compound,AZD-8055,0.24041167,0.8680781817777452,1.4956635738324395,0.631578947368421,133,15,1,True,False,150,trt_cp,-0.0,1.0487705101887292,HA1E|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::azd8055
257,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::ly-294002,compound,LY-294002,0.24853459,0.8676736290581603,1.1907755153591115,0.6428571428571429,14,5,1,True,False,100,trt_cp,0.0,0.9705899346698668,PC3|10.0 um|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ly294002
182,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::risperidone,compound,risperidone,0.22862458,0.8670428095712237,1.6333230361217828,0.5714285714285714,42,7,1,True,False,150,trt_cp,0.0,1.0289724960607507,A375|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::risperidone
44,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::azd-8055,compound,AZD-8055,0.24623404,0.8667791185601772,1.5293684591942314,0.5700934579439252,107,56,1,True,False,100,trt_cp,0.0,1.043832616675822,RMGI|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::azd8055
3,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::ly-294002,compound,LY-294002,0.22365952,0.8631755854038713,1.811852489544754,0.56,375,12,1,True,False,150,trt_cp,0.0,1.1034450966233087,HA1E|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ly294002
100,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::moxisylyte,compound,moxisylyte,0.23763779,0.8582726810502767,1.3247794999311469,0.631578947368421,19,4,1,True,False,100,trt_cp,0.0,1.0908143226591696,A375|100 nM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::moxisylyte
10,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::torasemide,compound,torasemide,0.23141268,0.8570107724622178,1.2384944939818832,0.5666666666666667,30,8,1,True,False,150,trt_cp,0.0,1.037961988151521,HA1E|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::torasemide
137,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::nvp-bez235,compound,NVP-BEZ235,0.23121965,0.8478272274238468,1.669753448088957,0.5617283950617284,162,16,1,True,False,100,trt_cp,0.0,1.1150051804501449,PC3|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nvpbez235
129,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::ellagic-acid,compound,ellagic-acid,0.21969801,0.8472235212101656,1.3565210454520706,0.6666666666666666,6,3,1,True,False,150,trt_cp,0.2053082048856674,1.110596593181576,NEU|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ellagicacid
43,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::nvp-bez235,compound,NVP-BEZ235,0.23710108,0.8427487290753116,1.6135891864969325,0.594059405940594,101,54,1,True,False,100,trt_cp,-0.0,1.0426486627766955,VCAP|500 nM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nvpbez235
233,GSE70138,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::ql-x-138,compound,QL-X-138,0.25346822,0.8424634606286848,1.4767730120199245,0.5579710144927537,138,15,1,True,False,50,trt_cp,0.0,1.068836367450219,BT20|3.33 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::qlx138
240,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::osi-027,compound,OSI-027,0.24384812,0.8418215224871013,1.830459119361884,0.5686274509803921,153,16,1,True,False,100,trt_cp,-0.0,1.1433739433027783,PC3|3.33 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::osi027
76,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::gdc-0941,compound,GDC-0941,0.22429445,0.837786218512153,1.6101035553226668,0.5952380952380952,84,19,1,True,False,150,trt_cp,0.0,1.0866709135200008,ASC|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
245,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::gsk-2126458,compound,GSK-2126458,0.23599374,0.8308866594243123,1.7474215959674952,0.572463768115942,138,15,1,True,False,100,trt_cp,0.0,1.07169796171858,HCC515|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gsk2126458
92,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::lestaurtinib,compound,lestaurtinib,0.23617053,0.8289814820647357,1.4601479837635771,0.5666666666666667,30,15,1,True,False,100,trt_cp,0.0,0.977731608377588,ASC|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::lestaurtinib
179,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::niacin,compound,niacin,0.2634989,0.8245990915630755,1.6697313227924842,0.5714285714285714,42,7,1,True,False,50,trt_cp,0.0,1.090531414930308,MCF7|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::niacin
72,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::pazufloxacin,compound,pazufloxacin,0.21970488,0.8189246564257926,1.3285078387550031,0.5454545454545454,11,7,1,True,False,100,trt_cp,0.0,0.9981148772512598,A549|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::pazufloxacin
5,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::nu-7026,compound,NU-7026,0.21481043,0.8119653399219791,1.3872295733286923,0.5652173913043478,23,13,1,True,False,150,trt_cp,0.0,1.0300464716177842,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nu7026
19,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::glipizide,compound,glipizide,0.2195284,0.8111086061693942,1.2081356240964465,0.5757575757575758,33,13,1,True,False,150,trt_cp,-0.0,1.076796926253657,VCAP|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::glipizide
151,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::gdc-0941,compound,GDC-0941,0.20905407,0.8110807794449276,1.630343742692576,0.5222222222222223,180,17,1,True,False,150,trt_cp,0.0,1.0774948702986455,HA1E|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
175,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::roxithromycin,compound,roxithromycin,0.20486233,0.8094875115644231,1.290405684104574,0.5238095238095238,42,7,1,True,False,150,trt_cp,0.0,1.0668317815444974,MCF7|10.0 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::roxithromycin
82,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::ql-xii-47,compound,QL-XII-47,0.23210672,0.8046349092102126,1.3802549059839149,0.5384615384615384,65,19,1,True,False,100,trt_cp,-0.0,1.0072513386721142,MDAMB231|1 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::qlxii47
216,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::sirolimus,compound,sirolimus,0.23017351,0.8031016520534003,1.7727280721118497,0.5411764705882353,255,30,1,True,False,100,trt_cp,0.0,1.1651713532082475,PC3|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::sirolimus
145,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::gdc-0941,compound,GDC-0941,0.21890986,0.8027064768325067,1.526933652452963,0.5555555555555556,180,17,1,True,False,150,trt_cp,0.0,1.079163488688886,PC3|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
2,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::ly-294002,compound,LY-294002,0.22307342,0.8014190297413154,1.6326507003223372,0.536,375,12,1,True,False,100,trt_cp,0.0,1.0955768982022387,HA1E|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ly294002
7,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::ly-294002,compound,LY-294002,0.22959624,0.8003466568301587,1.671421464605028,0.5413333333333333,375,12,1,True,False,100,trt_cp,0.0,1.137106537489053,HA1E|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ly294002
212,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::leflunomide,compound,leflunomide,0.207699,0.7950856651571087,1.5311506586871335,0.5238095238095238,42,7,1,True,False,150,trt_cp,0.0,0.9907236131306904,PC3|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::leflunomide
32,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::rev-5901,compound,REV-5901,0.22400942,0.7950415531993245,1.0975951593020083,0.5263157894736842,19,13,1,True,False,100,trt_cp,0.0,0.956887491124876,HCC515|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::rev5901
173,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::nateglinide,compound,nateglinide,0.20923018,0.7945433471345041,1.3145213628082335,0.5476190476190477,42,7,1,True,False,150,trt_cp,0.0,0.98266827143305,HT29|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nateglinide
26,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::nateglinide,compound,nateglinide,0.21499856,0.7943718233831567,1.3352895099443614,0.5333333333333333,30,13,1,True,False,150,trt_cp,0.0,0.9837237040014324,MCF7|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nateglinide
224,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::acenocoumarol,compound,acenocoumarol,0.20857237,0.793277266824284,1.40324869374448,0.5476190476190477,42,7,1,True,False,150,trt_cp,0.0,1.0650113136588129,YAPC|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::acenocoumarol
201,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::gatifloxacin,compound,gatifloxacin,0.21714348,0.7928929037056953,1.3652556510828688,0.5476190476190477,42,7,1,True,False,100,trt_cp,0.0,1.0151709043922952,HELA|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gatifloxacin
46,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::gsk-2334470,compound,GSK-2334470,0.20919423,0.792655479441168,1.5080677394811304,0.576271186440678,59,51,1,True,False,100,trt_cp,0.0,0.984326769933798,PL21|100 nM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gsk2334470
96,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::gsk-1059615,compound,GSK-1059615,0.23056552,0.7923011950446612,1.4171304340687498,0.559322033898305,59,13,1,True,False,100,trt_cp,0.0,1.0747205303332998,MCF10A|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gsk1059615
217,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::cyclizine,compound,cyclizine,0.2069627,0.7922410184238218,1.3225282701035377,0.5476190476190477,42,7,1,True,False,150,trt_cp,0.0,0.9562064961146806,YAPC|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::cyclizine
243,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::ql-x-138,compound,QL-X-138,0.20720975,0.7912520821232454,1.8022009960900949,0.5072463768115942,138,15,1,True,False,150,trt_cp,0.0,1.1413919939019728,HA1E|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::qlx138
204,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::moxisylyte,compound,moxisylyte,0.21492425,0.789053018030892,1.4300107849107249,0.5476190476190477,42,7,1,True,False,100,trt_cp,0.0,0.9865691916146968,PC3|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::moxisylyte
239,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::azd-8055,compound,AZD-8055,0.23034519,0.7821460325166606,1.6025936241523375,0.5789473684210527,133,15,1,True,False,100,trt_cp,-0.0,0.9940864052782212,HA1E|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::azd8055
8,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::ly-294002,compound,LY-294002,0.2019669,0.7794412842539674,1.6869945855103303,0.52,375,12,1,True,False,150,trt_cp,0.0,1.1167165859555062,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ly294002
35,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::vincamine,compound,vincamine,0.2059574,0.7744483304742323,1.2943594102151803,0.5909090909090909,22,13,1,True,False,150,trt_cp,0.0,0.9671018876442306,HT29|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::vincamine
229,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::nu-7026,compound,NU-7026,0.2089148,0.7729731806307392,1.4946827444775963,0.5526315789473685,114,19,1,True,False,150,trt_cp,0.0,1.0107089944527154,HEPG2|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nu7026
14,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::amantadine,compound,amantadine,0.21877967,0.7702985410766827,1.6027218149012612,0.5217391304347826,23,13,1,True,False,100,trt_cp,0.0,0.9752502249228427,HT29|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::amantadine
