filter_row_id,dataset,canonical_query_hash,query_id,contrast,perturbation_key,perturbation_class,pert_iname,median_reversal_WTCS,median_reversal_NCS,max_reversal_NCS,fraction_reversed,n_signatures,n_cells,n_query_sizes,query_size_stable,exploratory,applicable_target_sizes,pert_type,q25_reversal_NCS,q75_reversal_NCS,best_context,cross_phase_status,measured_in_other_dataset,tier,tier1_eligible,row_direction_class,unique_drug_id
68,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::roxithromycin,compound,roxithromycin,0.20486233,0.8094875115644231,1.290405684104574,0.5238095238095238,42,7,1,True,False,150,trt_cp,0.0,1.0668317815444974,MCF7|10.0 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::roxithromycin
2,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::ly-294002,compound,LY-294002,0.22959624,0.8003466568301587,1.671421464605028,0.5413333333333333,375,12,1,True,False,100,trt_cp,0.0,1.137106537489053,HA1E|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ly294002
75,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::gatifloxacin,compound,gatifloxacin,0.21714348,0.7928929037056953,1.3652556510828688,0.5476190476190477,42,7,1,True,False,100,trt_cp,0.0,1.0151709043922952,HELA|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gatifloxacin
36,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::gsk-1059615,compound,GSK-1059615,0.23056552,0.7923011950446612,1.4171304340687498,0.559322033898305,59,13,1,True,False,100,trt_cp,0.0,1.0747205303332998,MCF10A|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gsk1059615
87,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::ql-x-138,compound,QL-X-138,0.20720975,0.7912520821232454,1.8022009960900949,0.5072463768115942,138,15,1,True,False,150,trt_cp,0.0,1.1413919939019728,HA1E|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::qlx138
83,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::azd-8055,compound,AZD-8055,0.23034519,0.7821460325166606,1.6025936241523375,0.5789473684210527,133,15,1,True,False,100,trt_cp,-0.0,0.9940864052782212,HA1E|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::azd8055
3,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::ly-294002,compound,LY-294002,0.2019669,0.7794412842539674,1.6869945855103303,0.52,375,12,1,True,False,150,trt_cp,0.0,1.1167165859555062,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ly294002
57,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::buparlisib,compound,buparlisib,0.19272377,0.7542089219559545,1.5354126858584467,0.512987012987013,154,15,1,True,False,150,trt_cp,0.0,1.086950137016122,HA1E|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::buparlisib
1,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::letrozole,compound,letrozole,0.24112734,0.7540248139078172,1.358693370764541,0.5666666666666667,30,8,1,True,False,50,trt_cp,0.0,1.1324437448995512,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::letrozole
28,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::gdc-0941,compound,GDC-0941,0.23742703,0.742435471696389,1.6430725148211092,0.5238095238095238,84,19,1,True,False,50,trt_cp,0.0,1.0807374034666126,ASC|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
81,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::sirolimus,compound,sirolimus,0.215709,0.7401710037952173,1.670027148320448,0.5215686274509804,255,30,1,True,False,100,trt_cp,0.0,1.14357971517599,HA1E|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::sirolimus
55,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::buparlisib,compound,buparlisib,0.20134178,0.7291213216571492,1.6051654325431128,0.512987012987013,154,15,1,True,False,100,trt_cp,0.0,1.0520015920486732,MCF7|0.12 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::buparlisib
27,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::milnacipran,compound,milnacipran,0.1870088,0.7274949679114581,1.1667539909634093,0.5454545454545454,11,7,1,True,False,150,trt_cp,0.0,0.974842822644874,A549|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::milnacipran
6,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::cgs-20625,compound,CGS-20625,0.2010925,0.7045714980258099,1.0082330927282426,0.5789473684210527,19,13,1,True,False,100,trt_cp,0.0,0.8858287113460179,HEPG2|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::cgs20625
67,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::roxithromycin,compound,roxithromycin,0.21787852,0.6972958027195171,1.3257184309557577,0.5238095238095238,42,7,1,True,False,50,trt_cp,0.0,0.9763775266704008,A375|0.12 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::roxithromycin
4,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::sirolimus,compound,sirolimus,0.2018698,0.6920496866353836,1.622117866277656,0.5085106382978724,470,62,1,True,False,100,trt_cp,0.0,1.106518039496045,PC3|500 nM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::sirolimus
51,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::nvp-bez235,compound,NVP-BEZ235,0.19883871,0.690143935635616,1.68903633332955,0.5061728395061729,162,16,1,True,False,100,trt_cp,0.0,1.0608692715333412,A375|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nvpbez235
