pool,candidate_program,known_program,evidence_scope,evidence_level,known_type,overlap_n,overlap_genes,jaccard_top_genes,score_correlation
unrestricted_lam,program_3,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,0.03751322107752541
unrestricted_lam,program_4,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.06461277438353272
unrestricted_lam,program_5,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.17940583660857834
unrestricted_lam,program_6,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.07310087056976423
unrestricted_lam,program_1,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,0.4718415242546345
unrestricted_lam,program_2,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,0.050765244862202574
unrestricted_lam,program_3,ECM_remodeling,LAM-shared,supported,gene_set,1,TIMP1,0.016666666666666666,-0.132417939916516
unrestricted_lam,program_4,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,0.16491704167534643
unrestricted_lam,program_5,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,-0.23040871733417606
unrestricted_lam,program_6,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,-0.09203931409522649
unrestricted_lam,program_1,mTOR_translation,TSC-tumor-shared,supported,gene_set,1,RPL3,0.016666666666666666,-0.14659925667080695
unrestricted_lam,program_2,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.12404040846281168
unrestricted_lam,program_3,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.31874614568948
unrestricted_lam,program_4,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,0.230898626445972
unrestricted_lam,program_5,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.34984803962632716
unrestricted_lam,program_6,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,0.5715886224195542
unrestricted_lam,program_1,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.13759640407894166
unrestricted_lam,program_2,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.483854012331554
unrestricted_lam,program_3,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.06468844845956101
unrestricted_lam,program_4,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,-0.11039935093297562
unrestricted_lam,program_5,SLS_stem_like,treatment-associated,supported,gene_set,1,MDK,0.01694915254237288,-0.023461788670653873
unrestricted_lam,program_6,SLS_stem_like,treatment-associated,supported,gene_set,1,MDK,0.01694915254237288,-0.22099613292391757
unrestricted_lam,program_1,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,-0.1172208993891559
unrestricted_lam,program_2,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,0.11354307647016593
unrestricted_lam,program_3,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,-0.157263822008596
unrestricted_lam,program_4,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,0.23689945854143224
unrestricted_lam,program_5,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,-0.09163458518123564
unrestricted_lam,program_6,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,0.09021141498846784
unrestricted_lam,program_1,MDK_dormancy_persistence,treatment-associated,supported,gene_set,0,,0.0,0.1301095316170804
unrestricted_lam,program_2,MDK_dormancy_persistence,treatment-associated,supported,gene_set,0,,0.0,0.07276800425124
unrestricted_lam,program_3,MDK_dormancy_persistence,treatment-associated,supported,gene_set,0,,0.0,0.18409438982930762
unrestricted_lam,program_4,MDK_dormancy_persistence,treatment-associated,supported,gene_set,0,,0.0,-0.16234061549023146
unrestricted_lam,program_5,MDK_dormancy_persistence,treatment-associated,supported,gene_set,2,"MDK,NR4A1",0.034482758620689655,0.3237862042170464
unrestricted_lam,program_6,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,MDK,0.01694915254237288,-0.16237351424296767
unrestricted_lam,program_1,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,0.4287272922282149
unrestricted_lam,program_2,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,0.31647068686495383
unrestricted_lam,program_3,HOX_PBX,LAM-shared,supported,gene_set,1,PBX1,0.017543859649122806,0.11843215628787854
unrestricted_lam,program_4,HOX_PBX,LAM-shared,supported,gene_set,1,HOXD11,0.017543859649122806,-0.27697432274254724
unrestricted_lam,program_5,HOX_PBX,LAM-shared,supported,gene_set,1,PBX1,0.017543859649122806,0.11924770800035686
unrestricted_lam,program_6,HOX_PBX,LAM-shared,supported,gene_set,1,HOXD11,0.017543859649122806,-0.20097650603364411
unrestricted_lam,program_1,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.519822839751882
unrestricted_lam,program_2,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.043050809946191024
unrestricted_lam,program_3,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.13955653538355312
unrestricted_lam,program_4,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.053990812057906686
unrestricted_lam,program_5,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.1949499860906658
unrestricted_lam,program_6,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.05954751018307544
unrestricted_lam,program_1,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.052459750232372634
unrestricted_lam,program_2,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.19062726019694795
unrestricted_lam,program_3,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.28671603528715867
unrestricted_lam,program_4,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,0.5511309528206673
unrestricted_lam,program_5,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.42362539306261926
unrestricted_lam,program_6,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,0.20701426492167774
unrestricted_lam,program_1,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.1297105991316578
unrestricted_lam,program_2,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.11619121922246692
unrestricted_lam,program_3,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.003771249020575933
unrestricted_lam,program_4,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.09573407211984453
unrestricted_lam,program_5,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.09760909091397477
unrestricted_lam,program_6,TGFbeta_fibroblast,microenvironment,supported,gene_set,1,SERPINE1,0.017543859649122806,0.13722030677412578
unrestricted_lam,program_1,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.18935167704703515
unrestricted_lam,program_2,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.16462485768628482
unrestricted_lam,program_3,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,0.043902148772850896
unrestricted_lam,program_4,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.26554930028603857
unrestricted_lam,program_5,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,0.7601416526249872
unrestricted_lam,program_6,IL6_AT2_repair,microenvironment,supported,gene_set,1,SFTPA2,0.01694915254237288,-0.2243031546671877
unrestricted_lam,program_1,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,0.10055778234522665
unrestricted_lam,program_2,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.14128878281867047
unrestricted_lam,program_3,protease_ECM_niche,microenvironment,supported,gene_set,2,"MMP12,TIMP1",0.03389830508474576,-0.2540531257754921
unrestricted_lam,program_4,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,0.6277723085501475
unrestricted_lam,program_5,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.3589608641025695
unrestricted_lam,program_6,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,0.0018930834726509347
unrestricted_lam,program_1,hormone_related,LAM-shared,supported,gene_set,1,GREB1,0.017857142857142856,0.41139981833934264
unrestricted_lam,program_2,hormone_related,LAM-shared,supported,gene_set,0,,0.0,0.2540626946816165
unrestricted_lam,program_3,hormone_related,LAM-shared,supported,gene_set,0,,0.0,0.3340980141087109
unrestricted_lam,program_4,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.2653047352766491
unrestricted_lam,program_5,hormone_related,LAM-shared,supported,gene_set,0,,0.0,0.1939684635444086
unrestricted_lam,program_6,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.2945460788910919
unrestricted_lam,program_1,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.10505315272459392
unrestricted_lam,program_2,hypoxia_stress,LAM-shared,supported,gene_set,1,HSPA1B,0.01694915254237288,0.13420025937767363
unrestricted_lam,program_3,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.31224234354767827
unrestricted_lam,program_4,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.08185911339127974
unrestricted_lam,program_5,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.033769533463005104
unrestricted_lam,program_6,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,-0.24915084530183862
unrestricted_lam,program_1,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,0.009392986402071589
unrestricted_lam,program_2,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.0008655024871511912
unrestricted_lam,program_3,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.03493463066867322
unrestricted_lam,program_4,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,0.00038110029936233526
unrestricted_lam,program_5,cell_cycle,LAM-shared,contextual,gene_set,2,"MKI67,TYMS",0.03571428571428571,-0.08537981046829043
unrestricted_lam,program_6,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,0.14983207248206812
unrestricted_lam,program_1,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,0.10543543487296186
unrestricted_lam,program_2,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,0.18787509343026562
unrestricted_lam,program_3,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.01555025154779329
unrestricted_lam,program_4,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.047512757629156875
unrestricted_lam,program_5,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.019012803166074527
unrestricted_lam,program_6,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.06043613295334012
unrestricted_lam,program_1,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,0.34994345216778083
unrestricted_lam,program_2,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,0.2777343787465543
unrestricted_lam,program_3,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,0.037513221147793055
unrestricted_lam,program_4,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.06461277450196788
unrestricted_lam,program_5,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.1794058365505733
unrestricted_lam,program_6,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.07310087109779986
unrestricted_lam,program_1,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,0.5253674692500512
unrestricted_lam,program_2,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,0.05691005832669064
unrestricted_lam,program_3,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.0849086949874038
unrestricted_lam,program_4,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.08087467373116876
unrestricted_lam,program_5,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.12381899890215539
unrestricted_lam,program_6,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.04438351754376027
