"gene_symbol","GSM2795553","GSM2795554","GSM2795555","GSM2795556","GSM2795557","GSM2795558","GSM2795559","GSM2795560","GSM2795561"
"MIR3160-2",4.01993846893311,3.97910356521606,4.26364803314209,4.39450550079346,4.26060962677002,4.2413272857666,4.31732654571533,4.24254465103149,4.1037130355835
"MIR3162",7.45708560943604,7.20641326904297,8.06295585632324,7.5033540725708,7.64814376831055,7.61915445327759,7.45708560943604,7.41952133178711,7.17562198638916
"MIR3165",3.90884900093079,3.88578701019287,4.11878633499146,4.14538288116455,3.92038369178772,3.90884900093079,3.90884900093079,3.84129738807678,3.88512945175171
"MIR3167",4.94372177124023,4.52128219604492,4.99831295013428,5.1230640411377,4.94372177124023,4.80170154571533,5.03595209121704,4.89831447601318,4.94372177124023
"MIR3169",4.68177938461304,4.799400806427,4.799400806427,4.76273632049561,4.78959703445435,4.84544992446899,4.799400806427,4.82091236114502,4.83648252487183
"MIR3170",4.25234270095825,4.32217073440552,4.16127920150757,4.33986568450928,4.24162149429321,4.24162149429321,4.16653919219971,4.27919960021973,4.03832626342773
"MIR3171HG",4.24652099609375,4.39635276794434,4.24652099609375,4.24652099609375,4.24652099609375,4.23261451721191,4.24652099609375,4.24652099609375,4.28119087219238
"MIR3173",7.22021675109863,6.72759342193604,7.40528774261475,6.92834949493408,7.15828514099121,7.1361870765686,7.41597747802734,7.35896396636963,6.72714996337891
"MIR3176",4.29849052429199,4.35045719146729,4.36677169799805,4.38191795349121,4.45974636077881,4.38191795349121,4.35651111602783,4.44571924209595,4.381103515625
"MIR3177",3.0868833065033,3.10196280479431,3.15407609939575,3.17109417915344,3.23270130157471,3.20198678970337,3.16756010055542,3.15799021720886,3.16127252578735
"MIR3178",5.79404640197754,5.97650337219238,5.84850168228149,5.90403890609741,5.64825916290283,5.74701833724976,5.61286020278931,5.53017473220825,5.39368152618408
"MIR3179-1",4.32626533508301,4.23535203933716,4.33583068847656,4.46884107589722,4.2624773979187,4.38667011260986,4.24934101104736,4.48091411590576,4.32626533508301
"MIR3179-3",4.38530349731445,4.32536792755127,4.52605938911438,4.56374979019165,4.386967420578,4.55003118515015,4.38734984397888,4.47001552581787,4.45924496650696
"MIR3180-1",4.06949043273926,4.03591966629028,4.08391332626343,4.12102746963501,4.05847311019897,4.07772350311279,4.1051754951477,3.9897882938385,3.90369439125061
"MIR3180-2",4.11814498901367,4.05771660804749,4.10438966751099,4.14569115638733,4.08320188522339,4.04669737815857,4.14183473587036,4.02461516857147,3.93343710899353
"MIR3180-4",6.83620071411133,7.01442337036133,6.86056041717529,6.91643714904785,6.78056764602661,6.81589889526367,6.83911228179932,6.83351755142212,6.49811792373657
"MIR3180-5",5.79983758926392,5.99265480041504,5.88060855865479,5.88343524932861,5.88060855865479,5.8970537185669,5.91980600357056,5.83193874359131,5.42648410797119
"MIR3182",4.20618915557861,4.50372886657715,4.20618915557861,4.05577802658081,4.07381248474121,4.20618915557861,4.19275236129761,4.20618915557861,4.2706127166748
"MIR3183",4.31027984619141,4.33737993240356,4.36944580078125,4.34627342224121,4.26378536224365,4.37752819061279,4.36444425582886,4.27656602859497,4.34627342224121
"MIR3184",5.37696838378906,5.57329750061035,5.55936861038208,5.43481159210205,5.28362417221069,5.43872117996216,5.61940622329712,5.39536237716675,5.21905851364136
"MIR3185",10.9410963058472,11.9147987365723,11.2604522705078,10.7872276306152,10.8263607025146,10.9818744659424,10.9113540649414,10.548623085022,10.9597434997559
"MIR3186",4.14549970626831,4.28568410873413,4.36992835998535,4.2621636390686,4.32552433013916,4.24821472167969,4.36239528656006,4.25203514099121,4.12280941009521
"MIR3187",5.33508348464966,5.56608533859253,5.35260915756226,5.37949800491333,5.38289260864258,5.38289260864258,5.70737361907959,5.40892648696899,5.1460919380188
"MIR3188",3.82143020629883,3.81587028503418,3.91302394866943,3.90799188613892,4.05153703689575,3.90983271598816,3.90983271598816,3.91470432281494,3.88348484039307
"MIR3189",4.31033134460449,4.34139394760132,4.34139394760132,4.34139394760132,4.32481575012207,4.34139394760132,4.31513690948486,4.41029167175293,4.31188297271729
"MIR3190",4.19986248016357,4.12051439285278,4.17147779464722,4.16326475143433,4.16326475143433,4.15903949737549,4.16125106811523,4.06170034408569,4.01430559158325
"MIR3191",5.20848798751831,4.78853893280029,5.06789112091064,5.11239004135132,5.0690975189209,5.06789112091064,5.04965257644653,5.06789112091064,4.74065208435059
"MIR3192",7.92807865142822,7.76282167434692,7.84015226364136,8.07687282562256,7.96196603775024,7.84190082550049,7.46776962280273,7.82249402999878,7.83806562423706
"MIR3193",5.17695569992065,4.90995454788208,4.95013523101807,5.08189296722412,4.97585773468018,5.00598049163818,5.13545036315918,5.21648406982422,4.80975389480591
"MIR3194",5.61951112747192,5.41866731643677,5.52924060821533,5.52956581115723,5.52924060821533,5.61555957794189,5.49137020111084,5.52319145202637,5.52924060821533
"MIR3196",3.78791904449463,3.81136894226074,3.73048329353333,3.63107681274414,3.71867275238037,3.70933794975281,3.77687788009644,3.71867275238037,3.70506381988525
"MIR3197",5.32903289794922,6.1895489692688,5.79310512542725,5.6860990524292,5.68207693099976,5.78092813491821,5.6966233253479,5.54584217071533,5.64330768585205
"MIR3198-1",10.3787059783936,10.3655834197998,10.1483211517334,10.5437726974487,10.5337619781494,10.5458354949951,10.2441349029541,10.2722511291504,10.3531532287598
"MIR3199-1",3.6618537902832,3.66087055206299,3.65254688262939,3.76074743270874,3.64581441879272,3.65254688262939,3.67139434814453,3.6235237121582,3.61425375938416
"MIR3199-2",3.13185024261475,3.09813642501831,3.18404459953308,3.2488329410553,3.10649156570435,3.10643815994263,3.19712257385254,3.16432785987854,3.13185024261475
"MIR31HG",6.88315773010254,6.92414140701294,6.66174268722534,7.26243686676025,6.91943168640137,6.97382497787476,6.96627330780029,6.97971153259277,7.14134120941162
"MIR32",4.84260892868042,4.68510293960571,4.9535026550293,4.9535026550293,4.9535026550293,4.9535026550293,4.99632167816162,4.96010541915894,5.01963329315186
"MIR3200",3.65910315513611,3.89714574813843,3.80483937263489,3.70733404159546,3.77124643325806,3.76296830177307,3.76296830177307,3.76296830177307,3.7569465637207
"MIR3201",4.10167694091797,4.1641321182251,4.22557067871094,4.19153165817261,4.42731237411499,4.22557067871094,4.27832841873169,4.25135564804077,4.22557067871094
"MIR3202-1",4.49990034103394,4.58861303329468,4.58861303329468,4.66853618621826,4.54281997680664,4.62834167480469,4.73746538162231,4.58861303329468,4.46976518630981
"MIR3202-2",4.124192237854,4.05506801605225,4.124192237854,4.27427959442139,4.16716432571411,4.12611722946167,4.12034225463867,4.124192237854,4.19837856292725
"MIR320A",7.64894437789917,7.66506147384644,7.69393539428711,7.67548894882202,7.58703804016113,7.64894437789917,7.64952039718628,7.62419366836548,7.64913845062256
"MIR320B1",5.79428815841675,5.73884677886963,6.09613513946533,5.9968466758728,6.12229251861572,6.49672794342041,5.99028015136719,6.08827877044678,5.82399320602417
"MIR320B2",3.52871704101562,3.57387709617615,3.37807941436768,3.88605451583862,3.58592486381531,3.75720930099487,3.46068215370178,3.50537753105164,3.50567984580994
"MIR320C1",5.20675611495972,5.45855331420898,5.20675611495972,5.13687801361084,5.03450536727905,5.16615867614746,5.20675611495972,5.23658227920532,5.47505807876587
"MIR320C2",5.965500831604,5.85485649108887,6.02576112747192,5.97261238098145,6.08953189849854,6.01075553894043,5.97261238098145,5.94551420211792,5.72082710266113
"MIR320D1",4.3276801109314,4.23365116119385,4.29837989807129,4.28393411636353,4.35048341751099,4.3276801109314,4.56987953186035,4.68449020385742,4.22604656219482
"MIR320D2",6.43863201141357,6.3561749458313,6.43863201141357,6.3972282409668,6.43313407897949,6.44162178039551,6.75138139724731,6.44453620910645,6.43863201141357
"MIR320E",8.17362594604492,8.18528461456299,8.38480186462402,8.15435218811035,8.15730857849121,8.23637294769287,8.29218864440918,8.18602848052979,7.89559364318848
"MIR323A",3.86629962921143,4.12900114059448,3.78976130485535,3.78539276123047,3.66264724731445,3.83256459236145,3.78539276123047,3.59042358398438,3.93860077857971
"MIR323B",4.07856750488281,4.31155204772949,4.20784187316895,4.18270397186279,4.17539024353027,4.17539024353027,4.20701456069946,4.1676025390625,4.05326461791992
"MIR324",3.94156098365784,3.94156098365784,3.94156098365784,3.94014739990234,3.95683336257935,3.94156098365784,3.94156098365784,3.95691800117493,3.84743118286133
"MIR325HG",4.36917734146118,4.25771045684814,4.51085472106934,4.2999963760376,4.29797840118408,4.29797840118408,4.29797840118408,4.26589059829712,4.29797840118408
"MIR326",4.88231420516968,5.03217220306396,5.40001535415649,5.03217220306396,4.94622993469238,5.24365234375,4.83285570144653,5.03217220306396,4.96845149993896
"MIR328",5.64531803131104,5.49225807189941,5.41964340209961,5.47700357437134,5.46386003494263,5.49225807189941,5.21034717559814,5.49513959884644,5.49225807189941
"MIR329-1",4.40380907058716,4.42726135253906,4.43255996704102,4.42726135253906,4.42325782775879,4.33550977706909,4.42726135253906,4.50747299194336,4.42726135253906
"MIR329-2",4.61057376861572,4.71077108383179,4.63008403778076,4.73572444915771,4.60973644256592,4.58858013153076,4.71378326416016,4.61396217346191,4.63008403778076
"MIR330",5.07180452346802,4.85821151733398,4.97519683837891,4.62190580368042,5.07458400726318,5.15212726593018,5.13762187957764,4.96797943115234,4.83667945861816
"MIR331",3.86511898040771,3.80657911300659,3.75978517532349,3.7816641330719,3.81413316726685,3.81413316726685,3.7949275970459,3.81413316726685,4.01052665710449
"MIR335",5.78511810302734,5.77887964248657,6.05891704559326,5.84258890151978,5.70164728164673,5.98020696640015,5.79899978637695,5.79011821746826,5.47885370254517
"MIR337",5.37426948547363,5.2434811592102,5.58225440979004,5.47646951675415,5.34608840942383,5.34608840942383,5.58460855484009,5.18572759628296,5.15176630020142
"MIR338",6.06481695175171,6.78739309310913,6.66429662704468,6.20657682418823,6.43073320388794,6.54796934127808,6.42941284179688,6.44752502441406,6.35126829147339
"MIR339",3.90140533447266,3.90140533447266,3.90140533447266,3.833984375,3.89409470558167,3.90140533447266,3.91721749305725,3.94946360588074,3.85925316810608
"MIR33A",3.95756196975708,3.86612343788147,3.96229386329651,3.94804286956787,3.91451120376587,3.93500185012817,3.93500185012817,3.88613677024841,4.019850730896
"MIR33B",5.7529993057251,6.13400506973267,5.94961881637573,5.94961881637573,5.93258953094482,5.91743040084839,6.18284749984741,5.9282021522522,5.93349742889404
"MIR340",3.44649147987366,3.43977212905884,3.4264760017395,3.46703433990479,3.46483039855957,3.46703433990479,3.87235355377197,3.435213804245,3.51868104934692
"MIR345",7.94962882995605,8.27204895019531,8.26870727539062,8.02245140075684,8.05606174468994,8.05606174468994,8.15473651885986,7.90166091918945,7.87373161315918
"MIR346",6.8355770111084,7.23372888565063,7.23720073699951,6.98931980133057,6.98931980133057,7.02398586273193,6.82736015319824,6.96942090988159,7.05165910720825
"MIR34A",6.02884578704834,6.0967116355896,6.02884578704834,6.02884578704834,6.02884578704834,6.09920263290405,5.96340847015381,6.01240730285645,6.01988935470581
"MIR34B",4.50053977966309,4.53765964508057,4.38450241088867,4.71611213684082,4.51025342941284,4.49746751785278,4.51555061340332,4.4513578414917,4.53568649291992
"MIR34BHG",4.53940153121948,4.70355987548828,4.47996997833252,4.73739671707153,4.52989482879639,4.52274513244629,4.55479001998901,4.69450998306274,4.52669763565063
"MIR3529",5.09211206436157,4.82693099975586,4.83661222457886,4.89107227325439,4.89840888977051,4.93398141860962,4.89840888977051,5.02832698822021,4.89840888977051
"MIR3591",5.04818105697632,5.08564805984497,5.08356237411499,5.08356237411499,5.07221508026123,5.16781902313232,5.01322221755981,4.97246885299683,5.19736051559448
"MIR3609",4.70214223861694,4.46187210083008,4.44534921646118,4.64488887786865,4.64488887786865,4.66030979156494,4.84352731704712,4.65353441238403,4.71209573745728
"MIR3612",4.11698913574219,4.20403051376343,4.37208604812622,4.53822231292725,4.51258134841919,4.42630529403687,4.54889106750488,4.42630529403687,4.5085072517395
"MIR3613",5.3363790512085,5.80625343322754,5.30356216430664,5.80454635620117,5.4132022857666,5.58331203460693,4.77084636688232,5.37356853485107,5.3363790512085
"MIR3616",3.57954406738281,3.77024531364441,3.77024531364441,3.77024531364441,3.74084424972534,3.80468249320984,3.80301427841187,3.8324134349823,3.73723459243774
"MIR3619",10.1073970794678,10.1816024780273,10.169340133667,10.2528238296509,10.169340133667,10.304615020752,10.2244672775269,10.169340133667,10.1213846206665
"MIR362",4.10110330581665,4.13970756530762,4.2837119102478,4.09517002105713,4.10110330581665,4.07780885696411,4.092604637146,4.10110330581665,4.03918504714966
"MIR3621",9.56072902679443,9.80447196960449,9.49652004241943,9.38654804229736,9.43957710266113,9.48451805114746,9.48757076263428,9.42280292510986,9.99336433410645
"MIR3622A",6.56970024108887,6.17941856384277,6.67600250244141,6.52745771408081,6.60889625549316,6.69218635559082,6.66490888595581,6.52754211425781,6.1494779586792
"MIR3622B",6.35239124298096,6.49710941314697,6.73546028137207,6.48131513595581,6.59469890594482,6.41368865966797,6.27986526489258,6.46836280822754,6.01901245117188
"MIR363",5.03065776824951,4.79858589172363,5.0341682434082,4.72667551040649,4.79895401000977,4.79813003540039,4.66774749755859,4.79895401000977,4.78161573410034
"MIR3646",5.72918558120728,6.1062707901001,5.65482473373413,5.59613561630249,5.41581964492798,5.80604982376099,5.72918558120728,5.78656387329102,5.91282558441162
"MIR3648-1",6.56640338897705,6.48926210403442,6.50744581222534,6.4345293045044,6.41439342498779,6.45996141433716,6.54098606109619,6.49444961547852,6.43127155303955
"MIR3649",4.16947031021118,4.16635656356812,4.56102705001831,4.21531581878662,4.1118860244751,4.18247699737549,4.23641443252563,4.22329425811768,4.1624026298523
"MIR3650",5.17802381515503,5.12383365631104,5.18479442596436,5.06818532943726,5.01365756988525,5.19948625564575,5.07442426681519,5.12635564804077,4.65550518035889
"MIR3659",4.22529411315918,4.27950286865234,4.2889256477356,4.21302795410156,4.26165342330933,4.21302795410156,4.13899707794189,4.21302795410156,4.21302795410156
"MIR365A",7.68680429458618,7.38008689880371,7.84340476989746,7.61486148834229,7.77373456954956,7.71306610107422,7.8002781867981,7.80943727493286,7.08326387405396
"MIR365B",5.41463232040405,5.61729526519775,5.70849847793579,5.5250186920166,5.58700466156006,5.5250186920166,5.42729806900024,5.5250186920166,5.35672664642334
"MIR3660",5.49808835983276,5.62129020690918,5.58836698532104,5.41516304016113,5.45155715942383,5.68371152877808,5.46637439727783,5.6324520111084,5.37555742263794
"MIR3661",6.33822202682495,6.24944162368774,6.33475351333618,6.32843399047852,6.15734529495239,6.28434991836548,6.34418296813965,6.49800825119019,6.98565006256104
"MIR3662",4.84138107299805,4.84138107299805,4.82272624969482,5.35496807098389,4.80130958557129,4.84138107299805,4.85587215423584,5.31457042694092,4.91817283630371
"MIR3663",8.39311695098877,8.77179050445557,8.44969463348389,8.30248069763184,8.33143711090088,8.31956195831299,8.51136207580566,8.25879573822021,8.34481620788574
"MIR3663HG",4.90360975265503,4.91148376464844,4.90360975265503,4.90360975265503,4.90360975265503,4.9164981842041,4.90360975265503,4.90360975265503,4.90360975265503
"MIR3664",4.24516773223877,4.19624853134155,4.18256616592407,4.2561993598938,4.31838178634644,4.28288412094116,4.24516773223877,4.19640636444092,4.30660629272461
"MIR3665",4.48308038711548,4.57486200332642,4.4845404624939,4.42181539535522,4.4845404624939,4.46321296691895,4.44314432144165,4.42469358444214,4.7660813331604
"MIR3666",3.57423281669617,3.69902992248535,3.61417150497437,3.44725155830383,3.50530529022217,3.55476117134094,3.48702526092529,3.55476117134094,3.55476117134094
"MIR3667HG",5.18674612045288,5.21640729904175,5.21640729904175,5.21640729904175,5.22768092155457,5.21640729904175,5.28267884254456,5.21640729904175,5.14335989952087
"MIR3668",4.96488809585571,4.86476564407349,4.89003419876099,4.96488809585571,4.96488809585571,4.84514379501343,5.27748966217041,4.96488809585571,5.06950664520264
"MIR3671",6.9204216003418,7.01204252243042,6.8567066192627,7.49096965789795,7.29198169708252,7.41510200500488,6.63699340820312,6.5679931640625,6.7540431022644
"MIR3675",5.19233099619548,5.27777338027954,5.25893561045329,5.31889120737712,5.29836718241374,5.46267175674438,5.43484020233154,5.28137111663818,5.0917231241862
"MIR3677",8.30016422271729,8.66315174102783,8.53796672821045,8.23730659484863,8.12243366241455,8.3382682800293,8.12708377838135,8.09418296813965,8.31461334228516
"MIR3678",3.89462018013,3.95681619644165,3.99221658706665,3.95973443984985,3.83465099334717,3.89462018013,3.89462018013,3.73725461959839,3.83801507949829
"MIR3679",6.7426552772522,5.90144968032837,7.1948356628418,6.98162889480591,7.11720609664917,6.71715545654297,6.59366512298584,6.66569423675537,5.81990194320679
"MIR3681HG",4.97977447509766,5.00949192047119,5.01843929290771,5.00949192047119,5.00949192047119,5.00949192047119,5.00949192047119,5.00949192047119,4.98392963409424
"MIR3682",5.95487642288208,5.81558609008789,6.02300453186035,5.96260738372803,5.96709585189819,5.92559432983398,5.93173503875732,5.93271398544312,5.8419508934021
"MIR3684",3.73734426498413,3.66614246368408,3.79339694976807,3.70555543899536,3.73808836936951,3.84038639068604,3.78383612632751,3.78900384902954,3.69001793861389
"MIR3685",6.03970861434937,5.53404998779297,6.3270320892334,6.45194864273071,6.29282665252686,6.1821780204773,6.12483501434326,6.18404769897461,5.63923645019531
"MIR3688-1",4.10918378829956,4.00882148742676,4.00686407089233,4.34781885147095,4.12311410903931,4.11482000350952,4.11482000350952,4.11482000350952,4.16168975830078
"MIR3688-2",3.96461987495422,3.89692306518555,3.76344203948975,3.96461987495422,3.96461987495422,4.20522022247314,4.02355670928955,3.89743661880493,4.05940914154053
"MIR3689A",5.60539436340332,6.36264562606812,6.36059904098511,6.07819223403931,5.94958162307739,6.02366876602173,6.6489667892456,5.97186279296875,5.81275939941406
"MIR3689B",5.88999509811401,5.88999509811401,6.08868360519409,5.9168438911438,5.88235998153687,5.90454816818237,6.07724189758301,5.4950156211853,5.5285906791687
"MIR3689C",5.59918642044067,5.73803758621216,6.18139553070068,5.56359148025513,5.47403955459595,5.59918642044067,6.30447006225586,5.40733528137207,5.192702293396
"MIR3689D1",4.54958629608154,4.16162014007568,4.61289310455322,4.59129571914673,4.53432607650757,4.69911050796509,4.61135053634644,4.62663745880127,4.52693176269531
"MIR3689D2",4.50576877593994,4.52419328689575,4.66077566146851,4.57550573348999,4.68432140350342,4.69380235671997,4.66023921966553,4.81321811676025,4.62093830108643
"MIR3689F",6.25687074661255,6.92041110992432,6.98802995681763,6.46943187713623,6.142982006073,6.49673271179199,6.63799524307251,6.40619707107544,6.1252932548523
"MIR369",3.77493095397949,3.71189665794373,3.75232434272766,3.77886056900024,3.70624613761902,3.84903168678284,3.71189665794373,3.67403340339661,3.5719108581543
"MIR3690",3.67931914329529,3.77888107299805,3.6472532749176,3.6472532749176,3.61021208763123,3.63549137115479,3.52568674087524,3.6472532749176,3.6932647228241
"MIR3691",5.6383228302002,5.23901462554932,5.49174118041992,5.49383306503296,5.5033802986145,5.560378074646,5.49383306503296,5.49383306503296,5.49383306503296
"MIR3692",5.57142066955566,5.67013216018677,5.47882652282715,5.57142066955566,5.57142066955566,5.69934701919556,5.32288789749146,5.57142066955566,5.74388265609741
"MIR371A",3.98813509941101,4.1320161819458,4.25613880157471,4.16335439682007,4.10186386108398,4.1320161819458,4.1320161819458,4.29334592819214,4.23742341995239
"MIR371B",5.08544301986694,5.08544301986694,4.95330619812012,5.03302717208862,5.10197687149048,5.190673828125,5.1670708656311,5.08544301986694,5.34905529022217
"MIR373",4.39380264282227,4.57133102416992,4.54832649230957,4.52281045913696,4.58751583099365,4.53573656082153,4.53192567825317,4.54719495773315,4.36585426330566
"MIR374A",3.95304298400879,3.84407162666321,3.82122325897217,3.84118700027466,3.84407162666321,3.8692102432251,4.08011293411255,3.78538942337036,3.84407162666321
"MIR374B",3.37093138694763,3.34075212478638,3.5056254863739,3.40568113327026,3.37093138694763,3.37093138694763,3.37093138694763,3.39663314819336,3.37093138694763
"MIR374C",4.28550958633423,4.12220907211304,4.12220907211304,4.2105655670166,4.12220907211304,4.06612157821655,4.12415409088135,4.23880386352539,4.11513137817383
"MIR375",4.54984092712402,5.00410509109497,4.80531644821167,4.63590335845947,4.60098743438721,4.70320129394531,4.54152774810791,4.63590335845947,4.63590335845947
"MIR376A1",4.96655654907227,4.76418685913086,4.67430591583252,4.61242961883545,4.59618663787842,4.66796588897705,4.7400951385498,4.50429964065552,5.02169704437256
"MIR376A2",4.59891748428345,4.39602565765381,4.60849666595459,4.97745180130005,4.63189029693604,4.7363486289978,4.47768497467041,4.63189029693604,4.66820907592773
"MIR376B",4.17355155944824,4.21340799331665,4.24115991592407,4.32482004165649,4.29154682159424,4.36300039291382,4.45342826843262,4.17358446121216,4.29154682159424
"MIR376C",4.94968938827515,4.14969348907471,4.32100963592529,4.58771324157715,4.34353542327881,4.41472959518433,4.02877235412598,4.3958477973938,4.34824705123901
"MIR377",4.57621192932129,4.36649417877197,4.50682401657104,4.64345169067383,4.50682401657104,4.51952695846558,4.50915384292603,4.48189115524292,4.51381349563599
"MIR378C",5.12910032272339,5.13542366027832,5.36132574081421,5.13542366027832,5.06940269470215,5.29526329040527,5.06699562072754,5.07266330718994,5.10212278366089
"MIR378D1",4.38981533050537,4.41169929504395,4.39195919036865,4.39888000488281,4.21027183532715,4.46342611312866,4.79548263549805,4.44850873947144,4.41169929504395
"MIR378D2",5.40733051300049,5.51800346374512,5.40733051300049,5.40733051300049,5.85708904266357,5.30529975891113,5.40733051300049,5.17609548568726,5.29558277130127
"MIR378E",6.17030811309814,6.41602849960327,6.32355880737305,6.17030811309814,6.1647253036499,6.2372260093689,6.17030811309814,6.11891603469849,6.17892360687256
"MIR378F",3.64399290084839,3.83005380630493,3.72158646583557,3.80646657943726,3.72158646583557,3.72158646583557,3.72158646583557,3.72158646583557,3.72158646583557
"MIR379",3.62206554412842,3.5880172252655,3.54840874671936,3.6288857460022,3.5880172252655,3.5880172252655,3.5880172252655,3.63551187515259,3.5880172252655
"MIR380",3.3281192779541,3.30811452865601,3.30811452865601,3.30811452865601,3.30811452865601,3.32528638839722,3.30811452865601,3.57857632637024,3.27307891845703
"MIR381",4.58804416656494,4.5868968963623,4.58804416656494,4.69288539886475,4.58804416656494,4.58269882202148,4.57367658615112,4.71308135986328,4.51602649688721
"MIR382",4.71450805664062,4.73918724060059,4.66515827178955,4.8303918838501,4.57209968566895,4.84209632873535,4.70044326782227,4.67475748062134,4.74382734298706
"MIR383",6.82160806655884,7.0713038444519,6.86401844024658,6.82160806655884,6.58422994613647,7.01364231109619,6.83976602554321,6.76607942581177,6.62595081329346
"MIR384",5.06556606292725,4.92921447753906,4.98786783218384,5.21727657318115,5.06556606292725,5.10383081436157,5.11415386199951,5.27857160568237,5.0577220916748
"MIR3907",7.51397514343262,7.24519109725952,7.75202322006226,7.73585081100464,7.73585081100464,7.75691652297974,7.82293605804443,7.78611135482788,7.55933666229248
"MIR3908",4.31405591964722,4.22571182250977,4.34121227264404,4.65247058868408,4.15299367904663,4.34121227264404,4.38106346130371,4.34008979797363,4.34121227264404
"MIR3909",6.73168849945068,6.48363637924194,6.76234006881714,6.79358386993408,6.88147401809692,6.861243724823,6.81135845184326,6.75734710693359,6.5967321395874
"MIR3910-1",5.2204008102417,5.36961460113525,5.30055856704712,5.10972929000854,5.61693477630615,5.53469562530518,5.68724727630615,5.6860408782959,5.85885524749756
"MIR3910-2",5.33464956283569,5.19562530517578,5.15016937255859,5.55164766311646,5.0044150352478,5.37603759765625,5.55142593383789,5.36427879333496,5.38586378097534
"MIR3911",4.79211330413818,4.84850263595581,4.92333173751831,4.86794090270996,4.80998182296753,4.57456541061401,4.88928604125977,4.7316427230835,4.56576061248779
"MIR3912",3.76950359344482,3.84139347076416,3.84139347076416,3.74014401435852,3.84139347076416,3.96687698364258,3.60349321365356,3.84139347076416,4.15131425857544
"MIR3913-1",4.88881540298462,4.87908458709717,4.90313291549683,4.87908458709717,4.87908458709717,4.87908458709717,4.90126609802246,4.74928283691406,4.95286750793457
"MIR3913-2",3.52444410324097,3.65005779266357,3.76429009437561,3.64427089691162,3.65005779266357,3.65005779266357,3.90735030174255,3.59116721153259,3.59325671195984
"MIR3914-1",4.68533420562744,4.52743530273438,4.65786123275757,4.67706108093262,4.55388879776001,4.57443523406982,4.66246652603149,4.94075536727905,4.66246652603149
"MIR3914-2",3.9854416847229,3.95593452453613,3.85643100738525,4.00244903564453,3.99542617797852,3.9854416847229,3.90872502326965,3.9854416847229,4.23539543151855
