gene,gse104335_logFC_shGFP_rapamycin_minus_shGFP_vehicle,gse104335_logFC_shSRPK2_vehicle_minus_shGFP_rapamycin,gse104335_logFC_shSRPK2_vehicle_minus_shGFP_vehicle,gse104335_P.Value_shGFP_rapamycin_minus_shGFP_vehicle,gse104335_P.Value_shSRPK2_vehicle_minus_shGFP_rapamycin,gse104335_P.Value_shSRPK2_vehicle_minus_shGFP_vehicle,gse104335_adj.P.Val_shGFP_rapamycin_minus_shGFP_vehicle,gse104335_adj.P.Val_shSRPK2_vehicle_minus_shGFP_rapamycin,gse104335_adj.P.Val_shSRPK2_vehicle_minus_shGFP_vehicle,tsc2_loss_hydrogel,tsc2_loss_hydrogel_moderated_q,residual_hydrogel,residual_hydrogel_moderated_q,hydrogel_specific_residual,hydrogel_specific_residual_moderated_q,escape_hydrogel,escape_hydrogel_moderated_q,environment_dependent_escape,environment_dependent_escape_moderated_q
AC245140.3,,,,,,,,,,0.0955712176642394,1.0,-0.0236854193781276,1.0,-0.0946795730561089,1.0,-0.1192566370423671,1.0,-0.0913928695731788,1.0
AC245164.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
AC245164.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
AC245187.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245187.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245291.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245291.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
AC245291.3,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245297.1,,,,,,,,,,-0.2386337976261137,1.0,-0.2543663901745394,1.0,0.3977586595036462,1.0,-0.0157325925484257,1.0,0.0258044745643921,1.0
AC245297.2,,,,,,,,,,-0.1480587073410665,0.7306975754676109,-0.6583124250941224,0.005986519262074,-0.4029816483406118,0.6666060239501657,-0.5102537177530557,0.137473642839169,-0.3428833119299296,1.0
AC245297.3,,,,,,,,,,-0.9382229981008324,0.0045345455003374,-0.2203710281457442,1.0,-0.0640133749742826,1.0,0.717851969955088,0.2486481755837749,0.5088897602034372,1.0
AC245369.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245389.1,,,,,,,,,,-0.0007471117752042,1.0,-0.0783390038431172,0.4463789184169486,-0.0783390038431172,1.0,-0.0775918920679129,0.8595379263188139,-0.0622696128375371,1.0
AC245407.1,,,,,,,,,,-0.0318282668192557,1.0,0.1288262165552708,0.5139786653099739,0.1288262165552708,1.0,0.1606544833745266,0.6936712087037386,0.1606544833745266,1.0
AC245407.2,,,,,,,,,,-0.5393472507419128,0.0315187542747343,-0.344280630592761,0.3741216576406072,-0.4200954644704338,0.9490397660727812,0.1950666201491517,1.0,-0.3563271864668674,1.0
AC245427.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245427.2,,,,,,,,,,0.031287608612417,1.0,0.0,1.0,0.0,1.0,-0.031287608612417,1.0,-0.0647968213623093,1.0
AC245452.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245452.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245452.3,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245452.4,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
AC245505.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245505.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
AC245505.3,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245517.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
AC245517.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245517.3,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245517.4,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245517.5,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245519.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
AC245519.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245595.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245748.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245748.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245748.3,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245884.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245884.10,,,,,,,,,,-0.0052100577923181,1.0,0.0284873938892469,1.0,-0.0923266034638986,1.0,0.0336974516815651,1.0,-0.1396929121572135,1.0
AC245884.11,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0655306574326849,1.0
AC245884.12,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245884.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245884.3,,,,,,,,,,0.0447138447428885,1.0,0.036670878334921,1.0,0.0139691192240621,1.0,-0.0080429664079674,1.0,-0.0677096505126725,1.0
AC245884.4,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245884.5,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245884.6,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245884.7,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC245884.8,,,,,,,,,,-0.3966867108262489,0.3837925579849174,-0.4430279176313639,0.46395381808767,-0.5551809340291218,1.0,-0.046341206805115,1.0,-0.2660071178360981,1.0
AC245884.9,,,,,,,,,,0.0317564127345618,1.0,0.0467547845253022,1.0,0.0467547845253022,1.0,0.0149983717907404,1.0,-0.0505322856419445,1.0
AC246680.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC246785.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC246785.2,,,,,,,,,,0.0142172252545294,1.0,-0.0436819650156132,1.0,-0.0593861131742834,1.0,-0.0578991902701426,1.0,-0.1242962915577934,1.0
AC246785.3,,,,,,,,,,-0.1177411798482284,0.7777602158284551,-0.0752903608047894,1.0,-0.1331242994383606,1.0,0.042450819043439,1.0,-0.1143251607895962,1.0
AC246785.4,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC246787.1,,,,,,,,,,0.0453367654604291,0.918840565391528,0.0257712238560295,1.0,0.0540988117561965,1.0,-0.0195655416043996,1.0,-0.0079874302429297,1.0
AC246787.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC246817.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0655306574326849,1.0
AC246817.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.2325411237652406,1.0
AC247036.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
AC253536.1,,,,,,,,,,0.0160529467479613,1.0,0.0198731910774551,1.0,0.0198731910774551,1.0,0.0038202443294937,1.0,0.0038202443294937,1.0
AC253536.2,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC253536.3,,,,,,,,,,0.031287608612417,1.0,0.0198731910774551,1.0,0.0198731910774551,1.0,-0.0114144175349618,1.0,-0.0114144175349618,1.0
AC253536.4,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC253536.5,,,,,,,,,,0.0,1.0,0.0,1.0,-0.0362749456839138,1.0,0.0,1.0,-0.0362749456839138,1.0
AC253536.6,,,,,,,,,,0.0,1.0,-0.026638673994671,1.0,-0.026638673994671,1.0,-0.026638673994671,1.0,-0.0435878409593707,1.0
AC253536.7,,,,,,,,,,0.0,1.0,-0.1238309997890229,0.5179693736349589,-0.096935315770096,1.0,-0.1238309997890229,0.91439367898015,-0.096935315770096,1.0
AC253572.1,,,,,,,,,,-0.2209283964795856,0.8902197868154945,-0.1992100585739984,1.0,-0.0758600759736145,1.0,0.0217183379055871,1.0,0.1654553096778937,1.0
AC253576.1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
AC253576.2,,,,,,,,,,-0.2524796173996543,0.2461447151154294,-0.0104930735807623,1.0,-0.1510368492433551,1.0,0.2419865438188919,0.856725338505678,-0.060261959243629,1.0
AC254562.1,,,,,,,,,,-0.0927840995424491,0.7548858574701925,-0.0576739353076053,1.0,-0.1124205007351857,1.0,0.0351101642348438,1.0,-0.0305521554485963,1.0
AC254562.2,,,,,,,,,,-0.0165605357342728,1.0,-0.0733127597227363,0.8784696034013417,-0.0733127597227363,1.0,-0.0567522239884635,1.0,0.0128994388802218,1.0
AC254562.3,,,,,,,,,,-0.0169361715762875,1.0,0.1562767211810776,1.0,0.257768653419644,1.0,0.1732128927573651,1.0,0.1090252386241679,1.0
AC254629.1,,,,,,,,,,0.0,1.0,0.1454863246135944,0.4731080034614042,0.1454863246135944,1.0,0.1454863246135944,0.875921705321381,0.0994438162650619,1.0
AC254633.1,,,,,,,,,,0.0759601454379493,1.0,0.1428875682475349,1.0,-0.0923459696088794,1.0,0.0669274228095856,1.0,-0.3753401854726003,1.0
ACAA1,-0.0494226614634181,-0.0640158653259277,-0.113438526789346,0.3781107010191,0.262508518343793,0.0678225950754413,0.624051001681969,0.496500551789746,0.249867218529091,-0.4579504052897043,0.0100811513932295,-0.1515901550168061,0.824884302514762,-0.0517582351739975,1.0,0.3063602502728981,0.4984748539843536,0.009674413719714,1.0
ACAA2,0.0857801437377965,0.052277882893879,0.138058026631676,0.199231968044722,0.416095619618182,0.0566147047978498,0.444272900055898,0.641529937133785,0.223856059486785,-0.701472318118936,2.316914555491818e-05,-0.0855849728430344,0.965919505300176,-0.0527902500233952,1.0,0.6158873452759015,0.0050320022539408,0.3767784900204498,0.8376000156230582
ACACA,-0.837219715118405,0.831088383992512,-0.0061313311258928,1.03774484701049e-06,1.09081181456066e-06,0.91097570421788,6.44479981610927e-05,4.31574752030526e-05,0.989120797777099,-0.0173555512354637,1.0,0.1255039585661164,0.9926404483271896,0.0830373814525069,1.0,0.1428595098015801,1.0,0.4515091416600874,1.0
ACACB,0.0776370366414403,-0.0284102757771816,0.0492267608642587,0.0423671327285907,0.3942982008606,0.159967142110565,0.15702963006365,0.622492348554619,0.405213938750249,0.326271373836541,1.0,-0.3022179271904613,1.0,-0.1855293649541217,1.0,-0.6284893010270024,1.0,-1.0875488104959294,1.0
ACAD10,0.318136374155682,-0.202531178792317,0.115605195363364,3.18660864233507e-06,6.24490865362005e-05,0.0018434145380355,0.0001315920770953,0.0008032047655086,0.0200072817087739,-0.4507620696293757,0.495411954259239,-0.0922728687838487,1.0,-0.0115856608248163,1.0,0.3584892008455269,1.0,0.386657028604032,1.0
ACAD11,-0.50758425394694,0.251023769378661,-0.256560484568279,9.34884860361618e-06,0.0007969993652719,0.0007013197768423,0.0002719354867548,0.0057571766838831,0.01022391154371,0.1358362245105859,0.6570701860974172,-0.0702327111048335,1.0,0.1195685794661991,1.0,-0.2060689356154195,0.8468502642894179,0.2448657573505168,1.0
ACAD8,0.0179265340169295,-0.047332763671875,-0.0294062296549455,0.406757074354959,0.0527558835065805,0.191065636402884,0.648846597359869,0.166828881714369,0.447058527753385,-0.3122557659372988,0.320301361688838,-0.0447007014351235,1.0,-0.0562089670572141,1.0,0.2675550645021753,1.0,0.1352787055914217,1.0
ACAD9,-0.153764406840006,-0.0530145963033029,-0.206779003143309,0.077134478110529,0.498047580310733,0.0271768246528469,0.239860238213389,0.715859191177014,0.14138335018485,0.1785570854422147,0.039743918063303,0.0602718252754828,1.0,0.0907549831454916,1.0,-0.1182852601667319,0.7881949519354592,0.081378856472936,1.0
ACADL,0.0134107271830235,-0.0060796737670898,0.0073310534159336,0.20984992452957,0.551086529402677,0.474888015264115,0.459647462028401,0.759801575251874,0.697541002885182,0.0,1.0,0.0,1.0,0.0071126421275306,1.0,0.0,1.0,-0.1421749520617328,1.0
ACADM,-0.021963755289713,-0.0379823048909511,-0.0599460601806641,0.238060225794566,0.061039910843686,0.0097983108374249,0.493865715049583,0.185682476879457,0.0685222615158905,-0.1759671230173611,0.5685381474269413,-0.088705180337278,1.0,0.0333497124174351,1.0,0.0872619426800831,1.0,-0.0816173278471139,1.0
ACADS,-0.0013508796691903,0.0030830701192217,0.0017321904500313,0.968341643998254,0.927845053015378,0.959413919245114,1.0,1.0,1.0,-0.8203350084862908,0.0014473380513962,-0.6066637421248395,0.0305526477931646,-0.7523432540771446,0.2275845239003426,0.2136712663614512,1.0,-0.2377703983869303,1.0
ACADSB,0.0028409957885742,-0.0258391698201503,-0.0229981740315761,0.884060202950277,0.211566324288254,0.260617699673328,0.985173352560641,0.438729472136354,0.521540776631174,-0.2650912730861159,0.8623315744432912,-0.3521185859122724,0.779237106757366,-0.1176699891991881,1.0,-0.0870273128261565,1.0,0.0832067443642121,1.0
ACADVL,0.597966512044273,-0.55839252471924,0.0395739873250331,0.0003423409938005,0.0005171651614716,0.679881365997745,0.0037359074220771,0.0041156763023233,0.845241294166352,-0.8217293629195233,0.0046391922335198,-0.197588410667147,1.0,-0.215487506779203,1.0,0.6241409522523762,0.2577747048488698,0.7730871292578714,1.0
ACAN,-0.0451517634921608,0.0305960443284778,-0.0145557191636829,0.236951882972352,0.40980337868036,0.689122512569831,0.492696714659443,0.636507651308783,0.851515647288864,-0.0165605357342728,1.0,-2.7755575615628914e-17,1.0,-0.0882156580779989,1.0,0.0165605357342727,1.0,-0.1526787601101976,1.0
ACAP1,-0.0222857793172206,-0.0341313680013018,-0.0564171473185224,0.564329254518787,0.385103871571727,0.169709907457423,0.778598527152003,0.614511049738387,0.417965589760126,-0.7415988675375881,0.1717438565093028,0.005679347468388,1.0,0.0698366867759439,1.0,0.7472782150059761,0.694370174218532,0.462573680130949,1.0
ACAP2,-0.266114234924316,0.087525049845377,-0.178589185078939,9.07554665053199e-06,0.007059640353015,0.0001208628230592,0.0002662531538824,0.0338879744711083,0.0029249292503498,0.0711229395552037,1.0,-0.2966383184227967,0.6373290935108235,-0.0149015028061136,1.0,-0.3677612579780005,0.8317564335323139,-0.1856108354187737,1.0
ACAP2-IT1,,,,,,,,,,-0.0159059601463821,1.0,0.0848355912912171,1.0,0.1868787817197583,1.0,0.1007415514375992,1.0,0.4268360509207604,1.0
ACAP3,-0.0522958437601719,0.0728778839111328,0.0205820401509609,0.0044955807469954,0.0007164595426923,0.148789567961734,0.0274067658492254,0.0052986433370994,0.390339979149119,0.3816120083035224,0.9382731344035576,-0.3795978482619522,1.0,0.1061430474750229,1.0,-0.7612098565654746,0.8520570852494986,-0.0312764350537957,1.0
ACAT1,-0.714461167653399,0.684376080830893,-0.0300850868225062,5.62117403086766e-09,7.568478614991731e-09,0.197334676354231,3.12232690915875e-06,1.8655909658191e-06,0.456621708277331,0.4144093188904558,2.567345771457982e-05,-0.3032461867544511,0.0011736186826186,-0.2457766036967648,0.1682792778668846,-0.717655505644907,0.0001493525540962,-0.4519436709220676,0.1970245183276029
ACAT2,-2.04978895187378,1.61341826121012,-0.436370690663654,3.1904419823064303e-09,1.66910512209739e-08,0.000109040517778,2.60693979402503e-06,3.06986949764219e-06,0.0027101442620301,0.6295216357876576,0.4801034077459428,0.152411549232506,1.0,0.5290675939218064,1.0,-0.4771100865551516,1.0,-0.1767497605461727,1.0
ACBD3,-0.491566022237143,0.402879397074381,-0.0886866251627616,6.84066433734471e-06,2.54576930086762e-05,0.0680274524042654,0.0002183715411293,0.0004103044985858,0.250197875247806,-0.2527458607200183,0.1449627654010943,0.0350397123724146,1.0,-0.021375263757803,1.0,0.287785573092433,0.5075118545748561,0.2364096739286814,1.0
ACBD3-AS1,,,,,,,,,,0.0443808425129647,1.0,-0.0581512398935041,1.0,0.1912499503920777,1.0,-0.1025320824064688,1.0,0.1303529004793395,1.0
ACBD4,0.0561496416727714,-0.0743249257405605,-0.0181752840677891,0.068414881110435,0.0247959183109944,0.508182532719915,0.221173581307531,0.0932772823813523,0.722336117909019,-0.5331368060590396,0.1830251456852542,0.1106767019205758,1.0,0.4680196177127722,1.0,0.6438135079796155,0.5141837913822601,0.6412686304851807,1.0
ACBD5,-0.516766866048178,0.750299135843912,0.233532269795734,1.08042089034977e-06,8.45327643623157e-08,0.0001977798560916,6.57324770693713e-05,7.83402479032158e-06,0.0041085285483506,0.1285228394332933,0.8866958447232938,-0.1465144173055774,0.9556827191217084,-0.29988931566248,1.0,-0.2750372567388708,0.7283633442948263,-0.2557920951859085,1.0
ACBD6,-0.0267086029052717,0.0047502517700195,-0.0219583511352521,0.184390293944696,0.800862818971764,0.265289546117609,0.423190323426051,0.941195871300805,0.525394090868386,-0.1421440065504726,0.9252148730681968,-0.339705066875541,0.2732180232531535,0.1728390847099619,1.0,-0.1975610603250683,1.0,-0.2435067721954791,1.0
ACBD7,0.0024153391520167,-0.004297574361165,-0.0018822352091483,0.830681322810213,0.704659095552113,0.867569429436913,0.955914766653472,0.87720096707716,0.965851145776253,-0.5893898772279366,0.0334659018954859,-0.1392140801982729,1.0,-0.2677665182029669,1.0,0.4501757970296637,0.5858532477570341,0.2322593274634686,1.0
ACCS,0.0713283220926932,-0.260796864827475,-0.189468542734781,0.0176235273488618,9.92935845030999e-06,7.96529518047802e-05,0.0804206831870904,0.0002031968561034,0.0022042848120975,-0.4820051246611136,0.3127195331340785,-0.2293090485907469,1.0,-0.4298744287124625,1.0,0.2526960760703667,1.0,0.1322925992492871,1.0
ACCSL,-0.0071935653686523,-0.0065925916035976,-0.0137861569722499,0.682702662355017,0.707655252358268,0.44091870581666,0.860939908064791,0.87928270456198,0.668295800702146,-0.0327493952784685,1.0,0.0,1.0,0.0,1.0,0.0327493952784685,1.0,0.0327493952784685,1.0
ACD,0.129627704620363,-0.114029248555502,0.0155984560648612,0.128003702617209,0.172691207010652,0.84128426614314,0.336881511235823,0.385028604963137,0.949811446004461,-0.3877234835274197,0.0417237985315143,0.0482842377985868,1.0,0.0851134304023948,1.0,0.4360077213260065,0.2487380954273208,0.1140921966338752,1.0
ACE,-0.0117745399475098,-0.0276449521382647,-0.0394194920857744,0.663841212287051,0.32232540731538,0.172833835504034,0.848138067653347,0.554587594646185,0.423017402692337,-0.8348766928693497,0.0070805445554032,-0.0943568117258447,1.0,0.3590111281101623,1.0,0.740519881143505,0.1910410872546161,0.8759915033653912,0.9866375468958976
ACE2,8.881784197001249e-16,0.0025801658630371,0.002580165863038,0.999999999999903,0.726434085529601,0.726434085529511,1.0,0.893147476989395,0.876648613789462,-0.1926230492433631,0.4212240397368055,0.0,1.0,-0.0014679200318589,1.0,0.1926230492433631,0.9954063122201317,-0.0031169785094122,1.0
ACE3P,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
ACER1,-0.0276250839233398,0.0079614321390781,-0.0196636517842617,0.225526688650783,0.712973442860049,0.375566455265605,0.480434734193584,0.882725508429151,0.613793160997991,-0.1054447382417407,1.0,-0.2561550982976965,0.5322422994417091,-0.5380314894512988,0.5018007853920889,-0.1507103600559558,1.0,-0.50992552347917,1.0
ACER2,0.0658461252848301,0.148196856180828,0.214042981465658,0.176005472215125,0.0117165445247461,0.001794548370471,0.411729854286629,0.0512424692860213,0.0196373691249256,0.4011925207205076,0.1918010702667354,-0.2599737409553265,0.7707520868817621,-0.2152337004979085,1.0,-0.661166261675834,0.2319857790207945,-0.3090902189185338,1.0
ACER2P1,,,,,,,,,,0.0,1.0,0.0392135214605974,1.0,0.0392135214605974,1.0,0.0392135214605974,1.0,0.0222643544958977,1.0
ACER3,-0.0782025655110665,-0.044310887654623,-0.12251345316569,0.0430416407843825,0.204606129464394,0.0062124074943377,0.158938321413836,0.429034383071031,0.0491361770392374,0.4287976134722875,0.2398867297141195,0.1568434603732846,1.0,0.695578548759928,0.6601809149277098,-0.2719541530990028,1.0,0.8125429590139328,1.0
ACHE,-0.0472547213236485,0.0147630373636884,-0.03249168395996,0.135543901221469,0.614336059695585,0.284063272842096,0.349004380595016,0.809611155118858,0.540943136203877,-0.7470670780144214,0.0884519786019769,-1.1598825373622392,0.0263662871687522,-0.5101216554964982,1.0,-0.4128154593478177,1.0,-0.3344264954391709,1.0
ACIN1,-0.215834299723305,0.247737884521483,0.0319035847981777,0.000291169484405,0.0001236730276462,0.356587599540384,0.0033135946559378,0.001353947843874,0.597813034988823,-0.4343638078524523,0.0173986607385411,0.0420352385859708,1.0,-0.0662737178864669,1.0,0.4763990464384231,0.1530574449802994,0.2715250558586635,1.0
ACKR1,-0.0040887196858712,-0.0080256462097168,-0.012114365895588,0.684380413267555,0.432922375190888,0.249592209201596,0.861959645989154,0.657509622741163,0.512693275086784,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0655306574326849,1.0
ACKR2,0.147716840108235,-0.199812650680542,-0.0520958105723066,0.0675857321868512,0.0223304454445005,0.470677015062564,0.219293643179212,0.0857979994501056,0.694898884232535,-0.0005075889863114,1.0,-0.008043765165907,1.0,0.097395664842366,1.0,-0.0075361761795956,1.0,0.0583092200686917,1.0
ACKR3,-8.881784197001249e-16,-0.0313626925150547,-0.0313626925150556,0.999999999999975,0.291478387252615,0.291478387252602,1.0,0.523774908430022,0.545281782610231,0.0160155907016239,1.0,1.1626762396758332,0.0088923613800796,-0.7244148701923558,0.7147343641947023,1.1466606489742093,0.0674580463846905,0.6218142201160184,1.0
ACKR4,-0.0009586016337053,0.0135138829549142,0.0125552813212089,0.95462450693923,0.433303146588853,0.465240072054848,1.0,0.657962545086973,0.690196073886667,-0.5874717083170832,0.0092490565668384,0.1691375940309784,0.9482702337667228,0.1827107806040332,1.0,0.7566093023480616,0.0509188576009167,0.6742573482710018,0.929428800618943
ACKR4P1,,,,,,,,,,0.0,1.0,-0.1247302721725445,0.2906770796313677,-0.0859868495775788,1.0,-0.1247302721725445,0.6746622268118051,-0.0859868495775788,1.0
ACKR5,0.0035408337910976,-0.0120663642883301,-0.0085255304972324,0.771347892486002,0.337594177887462,0.490627308438076,0.920259872727923,0.568602197329474,0.708274589659977,,,,,,,,,,
ACLY,-1.47490119934082,0.589109102884928,-0.885792096455891,3.27094077042036e-09,1.77790589477396e-06,1.10170011255023e-07,2.60693979402503e-06,6.07642851418253e-05,3.46600653829947e-05,0.4917675039469489,0.002707694432618,-0.0496983165448505,1.0,-0.0285002485398524,1.0,-0.5414658204917995,0.0437783795022879,-0.1271090122165259,1.0
ACMSD,0.0,-0.0016050338745117,-0.0016050338745117,1.0,0.823113195781438,0.823113195781438,1.0,0.955788281828672,0.938469148401802,-0.000852618369206,1.0,-0.0821790517545529,1.0,0.0098163798878568,1.0,-0.0813264333853469,1.0,0.0106689982570628,1.0
ACNATP,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
ACO1,-0.0269883473714252,-0.249503135681152,-0.276491483052578,0.388914820243903,6.44364530429462e-05,3.31965957344275e-05,0.634524281953717,0.0008221321196674,0.001301197711492,0.059002339704997,1.0,0.3595618202552497,0.27557442579754,0.1758601070318954,1.0,0.3005594805502527,0.8415245301168882,0.1785887045904317,1.0
ACO2,0.139511744181315,-0.0768184661865234,0.0626932779947911,0.0159753842851341,0.125274721939616,0.198311487001464,0.0744438585573099,0.310481081547695,0.457820197022007,0.1298701809007538,0.2064509968692042,0.0894157468129499,0.7301845684502462,0.0079907717176936,1.0,-0.0404544340878039,1.0,-0.0140535522449685,1.0
ACOD1,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
ACOT1,-0.781119505564371,0.526732285817463,-0.254387219746908,1.76102825977001e-05,0.0002193700849914,0.011913199024534,0.0004231174025936,0.0021183920566016,0.0792335434427281,-0.0397394127779195,1.0,0.2352261977131819,1.0,0.3319934296094289,1.0,0.2749656104911016,1.0,0.2650441087973239,1.0
ACOT11,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3061109236402504,1.0,0.6416906773724919,0.5972235549195647,0.8387754360959019,1.0,0.3355797537322414,1.0,0.2795455261463533,1.0
ACOT12,0.009498119354248,-0.0094981193542489,-8.881784197001249e-16,0.370005730629673,0.370005730629631,0.999999999999931,0.616559439594898,0.600803872282137,1.0,0.0765714047087015,1.0,0.2828409397286422,0.7792281452224233,-0.1360377432790141,1.0,0.2062695350199406,1.0,-0.0128669780151778,1.0
ACOT13,-0.0932369232177699,0.135071118672688,0.0418341954549177,0.0197963671804756,0.0033601970754419,0.219023408043076,0.0882577816785677,0.018636583640412,0.482061480620763,0.5032183756822435,0.0133929377025197,0.1825028326226063,0.7822188809930885,0.0902266361181323,1.0,-0.3207155430596371,0.6038915291350324,-0.0849582877387771,1.0
ACOT2,,,,,,,,,,-0.1201642949717829,0.9374685693780018,0.0901198257281845,1.0,0.2174229380844963,1.0,0.2102841206999675,0.9633193320692632,0.2971431813547238,1.0
ACOT4,-0.0002094904581708,0.0526707172393799,0.052461226781209,0.994312883863738,0.105886571769464,0.107038176186133,1.0,0.277299882914336,0.330017123482971,1.3768342080343423,0.0082067416989309,0.2847410067260065,1.0,-0.0423306120841326,1.0,-1.0920932013083358,0.2975521801568316,-0.6636999022543457,1.0
ACOT4P1,0.149051189422607,-0.119201660156251,0.0298495292663565,0.116086645523852,0.194646670147676,0.729970329432276,0.316527733433152,0.415054123181212,0.878698614344546,,,,,,,,,,
ACOT6,0.0539517402648926,-0.0498654047648115,0.004086335500081,0.175894235808743,0.206650442778648,0.912368177282601,0.411550169115084,0.431977730679226,0.989829077547379,-0.0154743849102359,1.0,0.0198731910774551,1.0,0.0198731910774551,1.0,0.0353475759876911,1.0,0.080371285758036,1.0
ACOT7,-0.114275137583413,0.0204947789510088,-0.0937803586324044,0.0330000246646285,0.648797306061708,0.0661713878037681,0.130655835358713,0.836446866598482,0.246288586922182,0.967877527370463,6.998607689463288e-05,0.8995554067300393,0.0005731162394768,0.7737612332201746,0.0844823975155629,-0.0683221206404236,1.0,0.1832551718862221,1.0
