"gene_symbol","contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CNGA1","shGFP_rapamycin_minus_shGFP_vehicle",0.00249044100443552,5.57182873619927,0.0507598385085658,0.960944318977897,1,-7.83184761986813
"CNGA2","shGFP_rapamycin_minus_shGFP_vehicle",0.0108343760172529,4.71626461876763,0.950037170522215,0.37393871119587,0.620764742393477,-7.34878248654936
"CNGA3","shGFP_rapamycin_minus_shGFP_vehicle",-0.000168164571126006,5.05118338267008,-0.00844118465437384,0.993502074321724,1,-7.8332779559014
"CNGA4","shGFP_rapamycin_minus_shGFP_vehicle",0.00209506352742483,5.0125297970242,0.160290613540607,0.877209537523989,0.981644118878113,-7.81867417583108
"CNGB1","shGFP_rapamycin_minus_shGFP_vehicle",-0.00382693608601858,5.17438883251614,-0.488874251164137,0.63997291198318,0.832023942445644,-7.69914000410188
"CNGB3","shGFP_rapamycin_minus_shGFP_vehicle",0.0135860443115234,4.48563056521946,0.629930018962482,0.548873393902285,0.767325197228768,-7.61296624665151
"CNIH1","shGFP_rapamycin_minus_shGFP_vehicle",0.201518694559731,11.3342670864529,5.75992954363498,0.000708330823316253,0.00645680136694304,-0.891837261587646
"CNIH2","shGFP_rapamycin_minus_shGFP_vehicle",0.381091753641764,7.54713741938273,5.12281417160712,0.00139284652998027,0.0109300725266592,-1.64004536973663
"CNIH3","shGFP_rapamycin_minus_shGFP_vehicle",0.000710169474285038,5.18989451726278,0.0683630831977362,0.947421019278454,1,-7.83065082096808
"CNIH4","shGFP_rapamycin_minus_shGFP_vehicle",0.0766525268554705,9.93565760718452,1.69960741937943,0.133294571300053,0.34554009468296,-6.45421924176158
"CNKSR1","shGFP_rapamycin_minus_shGFP_vehicle",0.00448608398437589,5.00476863649156,0.545839618511993,0.60224049843621,0.807015093740391,-7.66673484027192
"CNKSR2","shGFP_rapamycin_minus_shGFP_vehicle",-0.406611124674479,8.41032706366645,-7.93804983932269,9.92809294609378e-05,0.00146893998973454,1.29264711074497
"CNKSR3","shGFP_rapamycin_minus_shGFP_vehicle",0.0472269058227557,8.85296599070231,3.06236627770477,0.0184152372925216,0.0833128332382575,-4.4460452859083
"CNMD","shGFP_rapamycin_minus_shGFP_vehicle",0.0244062741597482,5.10011423958672,1.36844868755671,0.213746011393225,0.464732848268801,-6.88661443963901
"CNN1","shGFP_rapamycin_minus_shGFP_vehicle",-0.00462532043456942,5.60073879030016,-0.182730724522063,0.860223133832486,0.97235418878653,-7.81429732392071
"CNN2","shGFP_rapamycin_minus_shGFP_vehicle",0.143270810445147,13.7000934812758,1.99993907061804,0.0859032004675298,0.258130642601312,-6.02984577017534
"CNN3","shGFP_rapamycin_minus_shGFP_vehicle",-0.257125536600748,12.6308753755358,-15.5124009451967,1.19153265459402e-06,6.98273180670171e-05,6.16667460751852
"CNN3-DT","shGFP_rapamycin_minus_shGFP_vehicle",-0.176209767659506,6.67716948191325,-2.49391238427519,0.0415815424467545,0.154813871052927,-5.29794439339549
"CNNM1","shGFP_rapamycin_minus_shGFP_vehicle",-0.431567351023358,7.28737772835626,-6.30783744145357,0.000412263528975743,0.00428321099016291,-0.291115962557725
"CNNM2","shGFP_rapamycin_minus_shGFP_vehicle",-0.0120267868041992,8.04468287361993,-0.489585567910976,0.639494290359217,0.831718259491344,-7.69875581550312
"CNNM3","shGFP_rapamycin_minus_shGFP_vehicle",0.0944220225016288,7.54448980755276,1.51497968465249,0.173838129375258,0.408658900143784,-6.70103509316791
"CNNM4","shGFP_rapamycin_minus_shGFP_vehicle",0.0134579340616883,6.77795145246718,0.411253840868538,0.693266404780529,0.868217040556382,-7.73789799210722
"CNOT1","shGFP_rapamycin_minus_shGFP_vehicle",-0.327895164489743,14.3609625498454,-12.7104925688093,4.56385032047239e-06,0.000168124951344036,4.70328538729093
"CNOT10","shGFP_rapamycin_minus_shGFP_vehicle",0.0190671284993531,9.15813446044922,1.23413170439692,0.257234438533005,0.512198153341452,-7.04701406579578
"CNOT11","shGFP_rapamycin_minus_shGFP_vehicle",0.0236008961995466,10.1081553565131,1.03961785290246,0.333312634957437,0.58413433708497,-7.25972505694282
"CNOT2","shGFP_rapamycin_minus_shGFP_vehicle",0.0223107337951678,12.7374048762851,1.47265901631293,0.184609670875209,0.423406928597242,-6.75566472039923
"CNOT3","shGFP_rapamycin_minus_shGFP_vehicle",-0.098209698994955,8.24191432529026,-1.25966096661739,0.248425693339503,0.504965618628026,-7.01731382384016
"CNOT4","shGFP_rapamycin_minus_shGFP_vehicle",-0.193644841512045,10.3127127753364,-4.67543855381517,0.0023139978259838,0.0162728494174331,-2.19935392446935
"CNOT6","shGFP_rapamycin_minus_shGFP_vehicle",-0.125808397928877,11.1619556215074,-2.18212310428485,0.0656945543224955,0.215071085974331,-5.76309634489938
"CNOT6L","shGFP_rapamycin_minus_shGFP_vehicle",0.141110738118488,9.55112881130642,3.63591588561572,0.00842963435738911,0.0449994546740731,-3.60930931626341
"CNOT7","shGFP_rapamycin_minus_shGFP_vehicle",-0.164818445841469,10.1951231426663,-4.23047438142363,0.00394539394001116,0.0247401964609669,-2.78425409059044
"CNOT8","shGFP_rapamycin_minus_shGFP_vehicle",-0.105741500854496,10.3686099582248,-3.38025632560023,0.0118743011416595,0.0589768467588445,-3.97803926661401
"CNOT9","shGFP_rapamycin_minus_shGFP_vehicle",-0.144174257914223,10.727225833469,-8.88009395821642,4.84542604712866e-05,0.000877682854445804,2.09059847246701
"CNP","shGFP_rapamycin_minus_shGFP_vehicle",-0.0566730499267614,9.43151315053304,-0.971663499183728,0.36379846532611,0.610287048757967,-7.32783713248275
"CNPPD1","shGFP_rapamycin_minus_shGFP_vehicle",-0.000392278035480587,8.20210372077094,-0.0100979476729021,0.992226762952081,1,-7.83326041692642
"CNPY1","shGFP_rapamycin_minus_shGFP_vehicle",0.0339180628458662,4.22827355066935,1.87700972028823,0.102900050848968,0.292097852997606,-6.20633464600922
"CNPY2","shGFP_rapamycin_minus_shGFP_vehicle",-0.167398452758787,11.2042466269599,-2.35440889104788,0.0509968293753681,0.180028671248347,-5.50695462572228
"CNPY3","shGFP_rapamycin_minus_shGFP_vehicle",0.148851394653326,9.56602054172092,3.45065915418432,0.0107949931507561,0.0547437264574212,-3.87574899982491
"CNPY4","shGFP_rapamycin_minus_shGFP_vehicle",0.0533970197041853,7.96266020668878,2.18410683826541,0.0655029889916726,0.214750646755915,-5.76016495578832
"CNR1","shGFP_rapamycin_minus_shGFP_vehicle",0.152845939000448,5.1785421901279,1.83595170697386,0.109276417199389,0.30390156372214,-6.26449080231195
"CNR2","shGFP_rapamycin_minus_shGFP_vehicle",0.0197914441426583,4.62630780537923,0.686994606192123,0.514338994492876,0.740923325600955,-7.57258025444532
"CNRIP1","shGFP_rapamycin_minus_shGFP_vehicle",0.0554483731587743,7.75751490063137,0.991845237714731,0.354527107135853,0.602340874839639,-7.30796822211299
"CNST","shGFP_rapamycin_minus_shGFP_vehicle",0.0974788665771467,8.77145873175727,2.5428081631705,0.0387221147535609,0.147123115168861,-5.22450290386385
"CNTD1","shGFP_rapamycin_minus_shGFP_vehicle",0.672153790791831,6.4071888393826,5.08856580553334,0.00144660899376077,0.0112519261681263,-1.68185395134095
"CNTF","shGFP_rapamycin_minus_shGFP_vehicle",-0.230083147684732,11.8212738037109,-10.0612502751567,2.15037714837697e-05,0.000488276520585882,2.99259310667956
"CNTFR","shGFP_rapamycin_minus_shGFP_vehicle",-0.0142769813537598,5.8439130253262,-0.393503129824589,0.705735491293382,0.876052147383955,-7.74586917891923
"CNTFR-AS1","shGFP_rapamycin_minus_shGFP_vehicle",0.00646440188090125,4.98134080568949,0.248955768108371,0.810588778656432,0.943352528482613,-7.79808376833153
"CNTLN","shGFP_rapamycin_minus_shGFP_vehicle",0.0044476191202758,10.5338869094849,0.471471374804786,0.651739638625244,0.840149598853223,-7.7083766434875
"CNTN1","shGFP_rapamycin_minus_shGFP_vehicle",0.0499873956044512,5.30988523695204,0.806135727621212,0.446855013906541,0.683202058080514,-7.47858803598814
"CNTN2","shGFP_rapamycin_minus_shGFP_vehicle",-0.00269285837809274,4.70283312267727,-0.227449894587096,0.826617160218523,0.953210489077568,-7.80388675476963
"CNTN3","shGFP_rapamycin_minus_shGFP_vehicle",-0.0135041872660322,4.9564233356052,-1.10704569930267,0.305097464101483,0.556903608417929,-7.18884569928484
"CNTN4","shGFP_rapamycin_minus_shGFP_vehicle",0,4.67515966627333,0,1,1,-7.8333186437197
"CNTN5","shGFP_rapamycin_minus_shGFP_vehicle",8.88178419700125e-16,4.73026180267334,1.30498621572781e-13,0.9999999999999,1,-7.8333186437197
"CNTN6","shGFP_rapamycin_minus_shGFP_vehicle",0.00194104512532434,4.48862022823758,0.278747606660987,0.788546695684121,0.930417256391635,-7.78919585225363
"CNTNAP1","shGFP_rapamycin_minus_shGFP_vehicle",-0.418614705403648,9.33652559916178,-4.8611289891865,0.00186796593677192,0.0137108264072176,-1.96372332813
"CNTNAP2","shGFP_rapamycin_minus_shGFP_vehicle",-0.0133651097615548,4.73382086224026,-1.09460239791827,0.310154052967142,0.562079446017331,-7.2021640674766
"CNTNAP3","shGFP_rapamycin_minus_shGFP_vehicle",-0.0278971989949524,5.40388965606689,-0.702738723650312,0.505058996255021,0.732631232206368,-7.56089866222538
"CNTNAP3B","shGFP_rapamycin_minus_shGFP_vehicle",-0.00692468219333264,5.30095949879399,-0.117338694897093,0.909909200262134,0.998391334615326,-7.82546426147399
"CNTNAP3P2","shGFP_rapamycin_minus_shGFP_vehicle",0.114784558614096,5.36316341824002,1.1802729690741,0.27669012752669,0.531549168340283,-7.10837835946944
"CNTNAP4","shGFP_rapamycin_minus_shGFP_vehicle",8.88178419700125e-16,4.70335043801202,1.29960874508473e-13,0.9999999999999,1,-7.8333186437197
"CNTNAP5","shGFP_rapamycin_minus_shGFP_vehicle",0.0080873171488447,4.56373431947496,0.486623505852418,0.641488576340391,0.833043225086831,-7.70035221595066
"CNTRL","shGFP_rapamycin_minus_shGFP_vehicle",0.419454574584961,8.8399240705702,13.2210546880364,3.50437951884021e-06,0.000141298000498262,4.99281139271731
"CNTROB","shGFP_rapamycin_minus_shGFP_vehicle",0.191633542378744,8.41980616251628,4.26715786429438,0.00377140927603251,0.0239507027330511,-2.73495568172708
"COA1","shGFP_rapamycin_minus_shGFP_vehicle",0.203217347462973,7.61199731296963,4.27838207930987,0.00371987305774538,0.0236800225800564,-2.71991007529806
"COA3","shGFP_rapamycin_minus_shGFP_vehicle",0.161201794942222,7.89130518171522,1.84175990550339,0.108351689459304,0.302156390829478,-6.25629029344729
"COA4","shGFP_rapamycin_minus_shGFP_vehicle",-0.0449177424112968,8.6937108569675,-3.58935353372363,0.00896604129879673,0.0472414525761676,-3.67588967808039
"COA5","shGFP_rapamycin_minus_shGFP_vehicle",0.216652870178225,7.6364033487108,2.95003604349805,0.0215714594788582,0.0943948748425145,-4.61339764710945
"COA6","shGFP_rapamycin_minus_shGFP_vehicle",-0.0226205190022792,8.17658583323161,-0.652743012081098,0.534900009580441,0.755654902751454,-7.59719190034481
"COA7","shGFP_rapamycin_minus_shGFP_vehicle",-0.859588305155437,10.2986679077148,-21.9154145928505,1.12616401553396e-07,1.55644980412814e-05,8.66328897605448
"COA8","shGFP_rapamycin_minus_shGFP_vehicle",-0.0042711893717442,7.36367977990044,-0.566642041928156,0.588772660297998,0.796557138444244,-7.65408390726606
"COASY","shGFP_rapamycin_minus_shGFP_vehicle",-0.359798113505043,8.42787276373969,-3.58657056928658,0.0089992527304303,0.0473843058323252,-3.67987749747881
"COBL","shGFP_rapamycin_minus_shGFP_vehicle",0,5.28806066513062,0,1,1,-7.8333186437197
"COBLL1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0939825375874834,6.26900227864583,-4.87361818012784,0.00184158165834136,0.0135608923470717,-1.94805335329993
"COCH","shGFP_rapamycin_minus_shGFP_vehicle",0.0143618583679217,5.26628213458591,0.566697807882913,0.588736786656611,0.796557138444244,-7.65404941273105
"COCH-AS1","shGFP_rapamycin_minus_shGFP_vehicle",-0.00448393821716042,5.14861517482334,-0.189793060908351,0.85489311201154,0.969341030407167,-7.8128024777314
"COG1","shGFP_rapamycin_minus_shGFP_vehicle",0.0825710296630877,9.994553565979,1.65554540086011,0.142075918685802,0.359354931052433,-6.51427460443612
"COG2","shGFP_rapamycin_minus_shGFP_vehicle",2.66453525910038e-15,7.72794342041016,3.91495864718344e-13,0.999999999999699,1,-7.8333186437197
"COG3","shGFP_rapamycin_minus_shGFP_vehicle",0.00637276967366596,7.55747159322103,0.246201407028679,0.812636355988593,0.944723842645367,-7.79885574816419
"COG4","shGFP_rapamycin_minus_shGFP_vehicle",0.431376775105797,10.664672003852,21.9888409528973,1.10059887079745e-07,1.53890754390451e-05,8.68694763218434
"COG5","shGFP_rapamycin_minus_shGFP_vehicle",-0.0382760365804007,9.85654216342502,-1.07721210596497,0.317334362461072,0.568221718448606,-7.22059881263637
"COG6","shGFP_rapamycin_minus_shGFP_vehicle",-0.0894263585408517,8.05929327011108,-3.05554351421831,0.0185922046275649,0.0839414328172101,-4.45618525542585
"COG7","shGFP_rapamycin_minus_shGFP_vehicle",-0.20949586232503,9.87654039594862,-2.92245932840928,0.0224308876323374,0.0975309189469336,-4.65460281340381
"COIL","shGFP_rapamycin_minus_shGFP_vehicle",0.0177780787150041,9.02028210957845,0.435473120703561,0.676417360313815,0.857032048781576,-7.72648275256156
"COL10A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.00582218170165927,4.66427421569824,-0.194605690420691,0.85126560491847,0.96761400587595,-7.81175168016466
"COL11A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0182393391927071,5.04422982533773,-0.506716057075532,0.628023812663666,0.824514021567552,-7.68934640467197
"COL11A2","shGFP_rapamycin_minus_shGFP_vehicle",-0.0211050396873844,5.63641290059165,-0.45763464228867,0.661172007922483,0.846240710316716,-7.71549632018638
"COL12A1","shGFP_rapamycin_minus_shGFP_vehicle",0.404155413309734,13.2498159408569,6.90150299169092,0.00023819223078998,0.00283624314650818,0.318788565509172
"COL13A1","shGFP_rapamycin_minus_shGFP_vehicle",0.00320609410603989,5.6844490369161,0.0680497942599521,0.947661548141694,1,-7.83067520858308
"COL14A1","shGFP_rapamycin_minus_shGFP_vehicle",0.00112009048461914,4.72359874513414,0.162272326182289,0.875706502305174,0.981030898660765,-7.81831051986605
"COL15A1","shGFP_rapamycin_minus_shGFP_vehicle",0.00128952662150006,4.94887426164415,0.187541414958971,0.856591585210261,0.970646600744391,-7.81328516434071
"COL16A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0126002629597979,5.61654281616211,-0.577400769549932,0.58187471332242,0.792020061228457,-7.64737180901478
"COL17A1","shGFP_rapamycin_minus_shGFP_vehicle",0.00214322408040424,4.51984204186334,0.306285242656196,0.76835525567968,0.918343959030412,-7.78010854893419
"COL18A1","shGFP_rapamycin_minus_shGFP_vehicle",0.133874575297041,6.73442029953003,3.20785238339291,0.0150393207866624,0.0709530702464674,-4.23070753641668
"COL18A1-AS1","shGFP_rapamycin_minus_shGFP_vehicle",0.0204769770304365,4.43533743752374,0.635190489757009,0.545631700082393,0.764850439641791,-7.60937308068165
"COL19A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0131221612294521,5.10353597005208,-0.949064645725183,0.374399715063443,0.621228118470988,-7.34971588595816
"COL1A1","shGFP_rapamycin_minus_shGFP_vehicle",0.461143175760904,11.8947199715508,3.87220805139383,0.00619449567056998,0.0352224474395549,-3.27568397890134
"COL1A2","shGFP_rapamycin_minus_shGFP_vehicle",0.215689341227218,14.041080792745,6.00664036370352,0.000552703043545466,0.00530515045008915,-0.616647017918883
"COL20A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0125875473022443,5.40725639131334,-0.7903227583307,0.455444509161388,0.690878995237884,-7.49179147605516
"COL21A1","shGFP_rapamycin_minus_shGFP_vehicle",0,4.95403756035699,0,1,1,-7.8333186437197
"COL22A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0200084050496425,4.94545401467217,-0.694469392526626,0.509919620752119,0.737489603930751,-7.56706293092107
"COL23A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0109899838765468,6.09830252329508,-0.153154924063786,0.882626081205294,0.984263308689827,-7.81994686759438
"COL24A1","shGFP_rapamycin_minus_shGFP_vehicle",0,4.93109999762641,0,1,1,-7.8333186437197
"COL25A1","shGFP_rapamycin_minus_shGFP_vehicle",0.00643030802408884,5.16698344548543,0.296388951503215,0.775590283914033,0.922507957912845,-7.78347033153649
"COL26A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.00162617365519235,6.16330893834432,-0.0382349038186364,0.970575016630432,1,-7.83248393661156
"COL27A1","shGFP_rapamycin_minus_shGFP_vehicle",0.0258839925130196,5.6519955529107,0.489408588738667,0.639613356605916,0.831782625717799,-7.69885145227205
"COL28A1","shGFP_rapamycin_minus_shGFP_vehicle",0,5.55271148681641,0,1,1,-7.8333186437197
"COL2A1","shGFP_rapamycin_minus_shGFP_vehicle",0.00823465983072769,5.58731375800239,0.212902013898659,0.837510823953407,0.960195818783311,-7.80751949258515
"COL3A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.295691808064779,9.80398612552219,-2.81880054570747,0.0259992180582132,0.10928996198521,-4.80983208953372
"COL4A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0804923375447579,8.69961622026232,-1.57831071252907,0.158790848218999,0.385724797410979,-6.61785414429753
"COL4A2","shGFP_rapamycin_minus_shGFP_vehicle",0.40034055709839,9.6802248954773,6.97537843666955,0.000223044168507802,0.00270531957870395,0.391887122451518
"COL4A3","shGFP_rapamycin_minus_shGFP_vehicle",0,4.75000762939453,0,1,1,-7.8333186437197
"COL4A4","shGFP_rapamycin_minus_shGFP_vehicle",0.051800648371378,4.67688719431559,1.38275707660722,0.209516693435284,0.459135718814491,-6.86895201908977
"COL4A5","shGFP_rapamycin_minus_shGFP_vehicle",0.108362913131714,7.7412289513482,3.39151120673343,0.0116942236129537,0.0583180755165103,-3.96165037428262
"COL4A6","shGFP_rapamycin_minus_shGFP_vehicle",0.0143483479817696,6.2789142396715,1.1342751111871,0.294266422302705,0.546323036329512,-7.15933620603458
"COL5A1","shGFP_rapamycin_minus_shGFP_vehicle",0.107250849405924,7.1231509314643,3.34036952606601,0.0125369133207395,0.06141315252999,-4.03622916355326
"COL5A2","shGFP_rapamycin_minus_shGFP_vehicle",-0.0727262496948224,11.2497470643785,-1.66907045410225,0.139324051676433,0.35518051770802,-6.49591150860771
"COL5A3","shGFP_rapamycin_minus_shGFP_vehicle",0.0160619417826355,5.2179208861457,0.351566876469712,0.73557606400986,0.895454594494972,-7.76336054568721
"COL6A1","shGFP_rapamycin_minus_shGFP_vehicle",0.261612892150879,7.90327209896511,7.74394760633525,0.000116106643757153,0.0016524463406152,1.11841427129916
"COL6A2","shGFP_rapamycin_minus_shGFP_vehicle",0.40133857727051,7.91731797324287,13.5018198000816,3.0427884764769e-06,0.000127516282340736,5.14731435037961
"COL6A3","shGFP_rapamycin_minus_shGFP_vehicle",0.239525794982908,15.6326412624783,6.55065507965266,0.000327913452968893,0.00363150100068839,-0.0367124480643577
"COL6A4P1","shGFP_rapamycin_minus_shGFP_vehicle",0.0458904902140302,4.70420697000292,1.53979921138706,0.167791305149034,0.398479351024375,-6.66863463276317
"COL6A4P2","shGFP_rapamycin_minus_shGFP_vehicle",-0.0227079391479483,5.36404244105021,-0.584880313725766,0.5771066498499,0.788753986999493,-7.642637960171
"COL6A5","shGFP_rapamycin_minus_shGFP_vehicle",0.0130453109741202,4.89226100179884,0.34126797510645,0.742982581123755,0.900862548148318,-7.76736585047137
"COL6A6","shGFP_rapamycin_minus_shGFP_vehicle",-0.0118665695190412,4.28594991895888,-0.501947472344295,0.631205953911093,0.826095963020842,-7.69199592601593
"COL7A1","shGFP_rapamycin_minus_shGFP_vehicle",0.0804678599039717,5.97143512301975,1.46739657626715,0.185990638161426,0.425431565908322,-6.76240159453127
"COL8A1","shGFP_rapamycin_minus_shGFP_vehicle",1.16364606221517,9.42866441938612,22.0249336432025,1.08827571693811e-07,1.53062778776412e-05,8.69854332284907
"COL8A2","shGFP_rapamycin_minus_shGFP_vehicle",0.0270215670267744,4.58125193913778,0.803201450287174,0.448440305932901,0.684337995586908,-7.48105450772011
"COL9A1","shGFP_rapamycin_minus_shGFP_vehicle",-0.00545072555541903,5.02961847517225,-0.34505046977991,0.740258928743744,0.89911397444967,-7.76590818282756
"COL9A2","shGFP_rapamycin_minus_shGFP_vehicle",0.0283476511637373,5.50276878145006,0.973876156585135,0.3627729732845,0.609487466495744,-7.32567387802581
"COL9A3","shGFP_rapamycin_minus_shGFP_vehicle",0.0726449489593488,6.54327570067512,0.755973303729194,0.474493008101771,0.706672853273728,-7.51971570990043
"COLCA1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0333081881205235,4.75957928763496,-1.13699239832115,0.29320309276059,0.545489545657076,-7.15636423840019
"COLEC10","shGFP_rapamycin_minus_shGFP_vehicle",0.0206271807352705,5.06451749801636,0.916523852441478,0.390073830678849,0.635117342585098,-7.38051942324854
"COLEC11","shGFP_rapamycin_minus_shGFP_vehicle",-0.0414128303527814,4.90878905190362,-2.61165991082015,0.0350367147461674,0.136512656052784,-5.12101359610102
"COLEC12","shGFP_rapamycin_minus_shGFP_vehicle",0.127399285634359,4.90805366304186,2.94539432657289,0.0217136429890179,0.0949128343450488,-4.62033027753803
"COLGALT1","shGFP_rapamycin_minus_shGFP_vehicle",-0.387136777242025,12.3875743018256,-4.10350440073789,0.00461915084759416,0.0279534033829351,-2.95636508162644
"COLGALT2","shGFP_rapamycin_minus_shGFP_vehicle",-0.00421619415283114,5.68314250310262,-0.219583513423225,0.832502702926986,0.956931860342495,-7.80588045397772
"COLQ","shGFP_rapamycin_minus_shGFP_vehicle",-0.00112152099609464,4.73376242319743,-0.142283717858582,0.890891050406601,0.988546733581856,-7.82177513656962
"COMMD1","shGFP_rapamycin_minus_shGFP_vehicle",0.020988782246909,7.71873564190335,1.18153550095296,0.276220297125216,0.531091076482933,-7.10696052146493
"COMMD10","shGFP_rapamycin_minus_shGFP_vehicle",-0.108529249827064,7.58621003892687,-1.65019222960193,0.143179149251467,0.361107917616513,-6.52152480458073
"COMMD2","shGFP_rapamycin_minus_shGFP_vehicle",-0.0202020009358712,8.49832259284126,-0.68323535144711,0.516570824826575,0.742724129348342,-7.57533536204084
"COMMD3","shGFP_rapamycin_minus_shGFP_vehicle",-0.142451286315918,6.53636233011882,-2.25712923974026,0.0588299519350553,0.199342289277149,-5.65193984824433
"COMMD4","shGFP_rapamycin_minus_shGFP_vehicle",0.11116663614909,9.7081200281779,2.26612328767921,0.0580570622231041,0.197516271735119,-5.63857043858872
"COMMD5","shGFP_rapamycin_minus_shGFP_vehicle",-0.217801411946615,7.81724166870117,-3.98900441694137,0.00533597108667648,0.0313696435708676,-3.11351705218835
"COMMD6","shGFP_rapamycin_minus_shGFP_vehicle",0.0989891688028974,5.84544081158108,3.80423119351243,0.00676280092999119,0.0378153812525934,-3.37091489136648
"COMMD7","shGFP_rapamycin_minus_shGFP_vehicle",-0.407052357991533,9.85191027323405,-8.43533408668901,6.74151532856475e-05,0.00110631181541512,1.72334211346263
"COMMD8","shGFP_rapamycin_minus_shGFP_vehicle",-0.322121461232504,8.16893233193291,-4.848470103782,0.00189513718391575,0.0138655844759564,-1.97962906298928
"COMMD9","shGFP_rapamycin_minus_shGFP_vehicle",-0.638928413391113,9.7424259185791,-9.13404936312913,4.03802990992968e-05,0.000773632172647586,2.29318503490289
"COMP","shGFP_rapamycin_minus_shGFP_vehicle",0.000561237335205966,5.33957846959432,0.082300874454994,0.936726574020763,1,-7.82945268733174
"COMT","shGFP_rapamycin_minus_shGFP_vehicle",-0.0434829394022582,9.71675517823961,-0.684332066771028,0.515919080155019,0.742289120673745,-7.57453295820174
"COMTD1","shGFP_rapamycin_minus_shGFP_vehicle",0.00951973597208688,5.76099019580417,0.377476934193342,0.717077313575521,0.883613199995777,-7.75277684210908
"COP1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0334240595499651,9.19413842095269,-0.824311862848319,0.437122429509225,0.675385931474351,-7.46314421644637
"COPA","shGFP_rapamycin_minus_shGFP_vehicle",-0.0762796401977521,15.3457659615411,-6.07455103296278,0.000516877884192827,0.00505255527843438,-0.542263216932321
"COPB1","shGFP_rapamycin_minus_shGFP_vehicle",-0.233837127685547,13.2388185924954,-12.1200127293432,6.27275050741091e-06,0.000206018495373894,4.35378840338069
"COPB2","shGFP_rapamycin_minus_shGFP_vehicle",-0.192652384440107,13.5687078899807,-15.4839015851803,1.20647932776803e-06,6.993188101132e-05,6.15319982384242
"COPE","shGFP_rapamycin_minus_shGFP_vehicle",-0.58244260152181,11.600389374627,-3.44543848915074,0.0108712812318424,0.0550237794778478,-3.88331543139494
"COPG1","shGFP_rapamycin_minus_shGFP_vehicle",-0.180265744527176,11.9256230460273,-3.65868001085578,0.00818014311178834,0.0440043267753652,-3.57685614823766
"COPG2","shGFP_rapamycin_minus_shGFP_vehicle",0.271070798238121,9.47333092159695,4.37417874914801,0.00331024752375249,0.0216058756324165,-2.59223425950698
"COPRS","shGFP_rapamycin_minus_shGFP_vehicle",-0.16451613108317,8.09629080030653,-4.06015032428403,0.00487734334915678,0.0291981170451524,-3.01565366437251
"COPS2","shGFP_rapamycin_minus_shGFP_vehicle",0.203413327534994,13.1160589853923,5.82033383893173,0.000666131417079839,0.00615187415310118,-0.823731910252265
"COPS3","shGFP_rapamycin_minus_shGFP_vehicle",0.0130484898885097,10.1551708645291,0.702774149708629,0.505038237801394,0.732631232206368,-7.56087211808892
"COPS4","shGFP_rapamycin_minus_shGFP_vehicle",-0.199078877766926,8.42614873250326,-6.62309638708424,0.000306645643268744,0.00345192906335012,0.0378404169875353
"COPS5","shGFP_rapamycin_minus_shGFP_vehicle",-0.0558622678120928,7.1191012594435,-4.28792337619266,0.00367667264522621,0.0234743637855539,-2.70713454349288
"COPS6","shGFP_rapamycin_minus_shGFP_vehicle",0.0628824234008789,10.4357234107123,2.16303131023567,0.0675672659121725,0.219263480993491,-5.79128293711292
"COPS7A","shGFP_rapamycin_minus_shGFP_vehicle",-0.0143769582112601,10.8199622895983,-0.65032928099945,0.536367999479626,0.756745079811049,-7.59888444184691
"COPS7B","shGFP_rapamycin_minus_shGFP_vehicle",0.00839948654174627,7.14183229870266,0.174250977192671,0.866633218084524,0.976158187694398,-7.81601799993362
"COPS8","shGFP_rapamycin_minus_shGFP_vehicle",-0.0606222152709979,11.2903584374322,-2.7331352699884,0.0293983778153258,0.120403428154238,-4.93842585989184
"COPS8-DT","shGFP_rapamycin_minus_shGFP_vehicle",0.117934862772625,5.16119792726305,0.910587596709445,0.392985383662704,0.63716556068185,-7.38604816358491
"COPS9","shGFP_rapamycin_minus_shGFP_vehicle",0.00694751739502131,7.51002799140082,0.481439109021541,0.644986758836652,0.83545936417734,-7.70312455188446
"COPZ1","shGFP_rapamycin_minus_shGFP_vehicle",-0.0476096471150722,11.3820724487305,-1.94767519082715,0.092763712741626,0.272613123359425,-6.10528427574108
"COPZ2","shGFP_rapamycin_minus_shGFP_vehicle",0.0168533325195312,8.80638228522407,0.458355066346376,0.660679247001163,0.846222172054485,-7.71513054831682
"COQ10A","shGFP_rapamycin_minus_shGFP_vehicle",-0.151265144348145,8.38551245795356,-5.14985082755261,0.00135197293410621,0.0106650190875881,-1.60715725319113
"COQ10B","shGFP_rapamycin_minus_shGFP_vehicle",-0.348612785339353,8.16130193074544,-4.70146232828845,0.00224491905123359,0.0158570205361876,-2.16603157640749
