gene,mean,median,max,count
HS6ST2,2.1369490000000004,0.08695,10.3794,5
MID1,1.624590562839975,0.9175547100000001,10.32625,12
GPC4,10.25845,10.25845,10.25845,1
PDXDC1,0.8655846020333333,0.2409804815,10.1892,30
COCH,2.1716060326363635,0.2883635,10.1027,11
CDX2,7.95565,7.95565,10.0696,2
PNMAL1,3.7205736753333327,1.200321026,9.9614,3
CPVL,1.279447977142857,0.0,9.648949271,14
RPL36,3.041393521375,2.5574221995,9.641097093,8
PDLIM1,2.3091334938,0.0,9.631247469,5
BCCIP,4.4214344476,3.74838105,9.519101687,5
GNB1,1.2466535452999998,0.27489337599999997,9.43775,10
CKMT1B,0.9499812666666667,0.0,9.3634,15
HOMER2,2.4025415597000004,0.7987004085,9.349419805,10
POLE3,3.3440051615,1.6605459215,9.3161,4
POLR2F,1.3059535476428572,0.14678318299999998,9.307699401,14
TSPAN7,1.2294691935,0.024831025,9.28695,8
ABLIM1,1.3100778316428572,0.195594,9.27676935,14
CKMT1A,1.5352454375,0.15530175,9.2647,8
SNAP23,0.5898619097826087,0.111631522,9.18125,23
RAB28,1.478585772,0.463929117,9.17675,8
ELAC2,0.9916079814285714,0.349894678,9.167167699,21
MFAP2,4.152672872,4.1507325,9.148583388,6
ZNF703,9.053030303,9.053030303,9.053030303,1
FOXM1,1.3403501208000002,0.519947174,9.050882207,10
RPSA,2.093162788888889,1.066492243,8.993518508,9
BEX5,3.1807418333333337,0.3279855,8.93815,3
EPB41L2,0.561389540079394,1.62e-09,8.855605995,33
BMP7,1.6930496633333332,0.0,8.84323497,9
PWP2,1.8182105518333334,0.2134584685,8.758106197,6
UGT8,3.9196209433333333,1.958395,8.721398201,3
SIX2,8.7167,8.7167,8.7167,1
MICA,0.38492372765625,0.081761632,8.68305,32
RECQL4,1.50084718,0.7766021065,8.68205,10
RPL3,1.7311496831666666,0.594575785,8.59127262,18
ACACA,0.47485556031195,0.060885472999999996,8.53873996,28
RBM17,1.41499691925,0.774069167,8.52035,12
BAG6,0.20548761433357268,0.0223165,8.501676742,227
NRARP,8.4139,8.4139,8.4139,1
PUF60,0.8389993902480001,0.211832207,8.390525666,25
DNAJC7,0.7871931772173913,0.15057,8.375444284,23
RCN1,1.1087236963636364,0.404304367,8.32535,11
EBPL,2.350685210428572,1.47874,8.222049996,7
SPEN,3.924177608,3.089851517,8.098899748,5
CAST,0.3366168503226136,0.0930749755,8.0222,44
HEATR1,1.9953164554,0.3862425,7.983954079,5
NOLC1,1.887753783,0.519163417,7.945351105,9
EIF5A,2.5271806123636362,1.860471025,7.934081333,11
DCXR,0.8541959800000001,0.075845269,7.906833233,21
SMO,2.91724853425,1.6450558320000002,7.870842473,4
TIAM1,1.614791691,0.14971675,7.7882,6
COL14A1,1.2580094921111111,0.02011765,7.767947294,9
ARL16,0.8443477543333333,0.1784,7.766630261,15
CHD7,0.93101055,0.0895409645,7.735756833,12
ATRAID,1.4129193325,0.561606661,7.65175,8
CSAG2,3.813775,3.813775,7.62755,2
HMGN5,2.6153714847142857,2.122645947,7.572922816,7
POLR2J3,1.164494724952381,0.646118102,7.535406476,21
DPYSL5,2.308380017857143,0.200730125,7.5035,7
HAND1,7.500396924,7.500396924,7.500396924,1
SMIM11A,1.430519619142857,0.201719,7.444398832,7
POSTN,1.5082748153,0.6362164935,7.436135611,10
MSX2,4.6112,4.6112,7.42705,2
CSNK1E,2.255486298625,1.425819582,7.417206923,16
ISYNA1,2.108271803142857,0.9958825,7.410537497,14
EEF1A2,7.270113643,7.270113643,7.407077286,2
PPP2R2C,1.2692321033333334,0.1040505,7.39365,9
MARS,0.6809941614571429,0.187353,7.36135,35
TIMP1,4.5573539786,4.564252747,7.354753578,5
RIMS4,3.7674786775,3.7674786775,7.326557837,2
HSD17B4,0.6968512609629629,0.198041,7.268564558,27
GOLM1,1.166993556375,0.210695621,7.262818925,8
PIGW,2.38313791625,1.0994604350000001,7.188776106,4
UBTF,0.9613863312857143,0.43411243200000005,7.100799443,14
PIN4,1.6335925598571428,0.283895255,7.094849566,7
RPL36A,3.142435569,2.6721769075,7.08815,10
KCTD15,0.8434160833333334,0.23502974999999998,7.0593,12
MSI1,4.198698197333333,5.411705199,7.050402893,3
SLIT2,1.3639011585,0.0953508745,7.049753443,12
PROSC,1.277863105,0.519698594,7.03835,9
CENPV,3.5405104518333332,3.4190472195,7.034124714,6
NPTX2,3.5874526860000002,3.5874526860000002,6.990411872,2
MAZ,1.7899860574063124,1.5999590125,6.933514451,16
PPM1E,6.855336968,6.855336968,6.855336968,1
APP,0.555565490117647,0.1141482,6.811893454,17
ZIC5,6.7627,6.7627,6.7627,1
C1QBP,2.4516792995714285,1.2662474,6.758609111,7
HDGFP1,6.7111,6.7111,6.7111,1
FGFR3,0.9902737500000001,0.39455575,6.67945,10
CALCB,2.2698399063333334,0.114433897,6.6684,3
MARCKSL1,6.61167036,6.61167036,6.61167036,1
GRB10,0.8340882103043478,0.421933,6.580445533,23
ZIC3,3.573016978333333,2.099135,6.5604,3
MCM5,1.6844825697,1.1458635535,6.55915,10
EFTUD2,0.6744250846923077,0.2162807935,6.53845297,26
HNRNPH1,1.03350810294,0.666080304,6.532653098,50
ARRB2,0.915910530779,0.4524791675,6.46871838,20
GLDC,1.427049247,0.114914,6.452660216,5
VANGL2,3.563925,3.563925,6.43415,2
TUBB2B,3.197945919,3.197945919,6.395891838,2
ZNF711,4.586435000000001,4.341815,6.37335,3
SLC5A6,1.1778127356666666,0.6554382995,6.365035127,18
LEF1,1.0272768257142857,0.0982675,6.348562867,21
DMKN,0.9356066218382353,0.40809397999999997,6.33205,68
EMILIN3,6.3224,6.3224,6.3224,1
FAM53B,2.1746595213333335,0.1551185,6.320234914,3
GLB1L2,1.3589456612,0.119985806,6.31095,5
SH3GL3,1.6278008713333332,0.9037075,6.2902,6
DAP3,0.97554335,0.5599582315,6.28667533,26
EN2,6.2786,6.2786,6.2786,1
PARP1,1.0127535045,0.2015207855,6.276765023,10
EFNB2,6.270412529,6.270412529,6.270412529,1
NR6A1,1.8219012496000002,1.01041,6.267721839,5
ATP5D,1.3328716062222223,0.555015791,6.238391987,9
ADCK3,1.3994065363333332,0.721543452,6.22045,9
ALDH18A1,2.1962217616,1.676310828,6.182245618,5
RNF138,2.088206123777778,0.80961,6.17642981,9
TIMP3,6.175779849,6.175779849,6.175779849,1
BMP6,6.1459,6.1459,6.1459,1
PMAIP1,2.475204179,0.983881688,6.143818989,3
ARID3B,1.6887232355000001,0.1796805105,6.139465579,6
CLINT1,1.188989312,0.672807509,6.120847588,10
RNF122,6.116405327,6.116405327,6.116405327,1
GATA4,0.9474798333333333,0.128445,6.0884,9
CERS1,2.4127660932,1.361595,6.083567557,5
ADGRL1,1.518453509375,0.7754396175,6.081286474,8
MAGEA2B,0.8524480909090909,0.0836215,6.0228,11
GPC3,2.6036412589999998,2.198807518,6.01695,4
EPHA7,3.345365,3.345365,6.01285,2
SMOC1,2.3836386,0.381793,5.97385,5
STXBP2,1.2075732810000002,0.87096,5.963227778,23
HNRNPU,2.16547416375,1.815582607,5.955692257,8
TSC22D3,0.9780574295294118,0.118988,5.910467851,17
GIPC3,5.902191831,5.902191831,5.902191831,1
NUP107,0.891938004923077,0.330106745,5.889994373,13
SALL1,1.9439444968,1.209095,5.887539984,5
PDPN,1.8513439583333333,1.1842125000000001,5.8774,12
RPS24,1.3830388490714287,1.0108717775,5.872471795,14
ANKRD19P,4.293431749000001,4.578022747,5.86655,6
MDM2,1.1320962330555555,0.18701275,5.856004418,36
PLAGL1,0.925297964,0.636645437,5.85399764,22
PALD1,5.844903457,5.844903457,5.844903457,1
XPO1,0.6386661360416667,0.26571520449999997,5.83215,24
TUBBP5,3.6993666666666662,5.27285,5.82525,3
SPRY1,1.104991090875,0.500216876,5.818580975,8
RRP7A,3.322128240666667,3.01725928,5.817851036,3
CECR5,1.368251518857143,0.396590679,5.80305956,7
CPNE1,0.5627923525360714,0.33310784849999997,5.796577718,28
RPS4X,2.7878408620000004,3.018463943,5.781894427,5
TLE4,0.8706839151785715,0.06575925,5.772598145,28
DACH1,1.77141663,0.686672412,5.712321696,4
EDRF1,1.9814577740769233,1.173829709,5.688764256,13
DCP2,1.088159638,0.50282037,5.68290266,8
QKI,0.8007164355882354,0.343992644,5.669792549,17
CCT4,3.84257201275,4.162374532,5.666486104,4
TMEM161A,1.2034257247333333,0.661367988,5.661055389,15
KIF5C,0.7350897474,0.0953627,5.657364174,10
KLHL4,5.110629813999999,5.110629813999999,5.652954422,2
PUS3,1.440271848,0.531123605,5.637348676,5
SIVA1,1.078908645375,0.4045116695,5.6372,8
HOXB8,2.381295654,1.166445,5.594872462,3
KRT8,0.8425340208125001,0.1924127165,5.589935618,16
RCC1,1.9054979701666666,1.5850572575,5.586829377,12
RNF167,1.2759399589375,0.8963992700000001,5.57335,16
NUDT10,2.777675,2.777675,5.55535,2
CDO1,1.548489125,0.32237825,5.5492,4
RPL8,1.7618430062857142,1.5128615625,5.5405,14
COLEC12,2.7126861596666667,2.544889365,5.535539993,3
PRMT1,1.4100800657142858,0.99344,5.52667369,21
ZNF146,2.3531251088,1.895498433,5.523544354,5
EXOC6,1.205942057857143,0.343862501,5.494840239,7
TMBIM6,0.6123681965357143,0.26342193950000004,5.472030655,28
RPL27,1.40340715475,0.9427982424999999,5.4651763,8
GFAP,0.25981811843478264,0.0,5.46375,23
EIF3C,1.4607080477857142,0.9300000509999999,5.4139,14
DBNDD1,0.7994548964285714,3.61e-06,5.39634348,7
GOLGA8A,1.8073831640000002,0.937284755,5.3882,5
ATP6V1G2-DDX39B,1.7944833333333332,0.0,5.38345,3
CCDC8,5.376096427,5.376096427,5.376096427,1
CXorf57,2.8163865083333337,2.503099589,5.344577596,6
HIST2H2AA4,5.324179889,5.324179889,5.324179889,1
GPM6B,0.9162654772727272,0.0,5.317013466,11
PRKCZ,0.3802712237407408,0.0066719,5.30515,27
GPR27,5.3015,5.3015,5.3015,1
KIF1A,0.7060940512307692,0.0977045,5.2615,13
RPS14,2.3785546124285717,1.321908875,5.249922773,7
PCBP2,0.7542235450000001,0.5307650690000001,5.229764266,26
GALNT13,0.7487654,0.20244075,5.2121,10
WDR78,0.5635145018333333,0.126788435,5.2014,12
QRICH1,0.9119089583846154,0.518265,5.189599366,13
SLC44A5,3.396163541,5.00925,5.179240623,3
EPB41L3,0.47970241305714284,0.0,5.154157917,35
RXRB,0.44456398954054055,0.063770408,5.15325,37
NXN,0.7930386090555556,0.04821525,5.113380395,18
BCOR,1.3998087306083333,0.2359486905,5.095725374,12
MAPKAP1,0.49479227420000005,0.1996027915,5.095097767,20
TESC,0.948958797625,0.31875475,5.0593,8
CXCR4,1.7008236666666667,0.059421,5.04305,3
RPS3A,0.8878653579642857,0.3821858345,5.022493632,14
FAM105A,2.4008390033333336,1.69819481,5.0051867,3
TCEB2,2.9359219986,3.099893298,4.999470416,5
ELOVL2,4.99935,4.99935,4.99935,1
EMB,1.7200397872,1.101554071,4.996354682,5
NAT8L,2.5220093805,2.5220093805,4.985952761,2
LSM14A,1.0342928904250002,0.13597725,4.980365564,16
GUK1,0.3888814274871795,0.137569,4.979170616,39
HLA-E,0.7493101314285714,0.0228147,4.970285,21
BAX,0.9030960987692308,0.718955873,4.966254742,13
LHPP,1.562910115,1.588175416,4.958663531,9
P2RY1,4.95736,4.95736,4.95736,1
TRIM9,1.336022808,0.611676728,4.949376892,6
YBX3,1.4459531362222222,0.9904160165,4.945878024,18
NUTF2,1.22295637875,0.617298514,4.934105681,8
NTN1,2.4638112515,2.4638112515,4.927622503,2
ENPP4,4.920315,4.920315,4.920315,1
BCL2L12,1.4247527855384614,0.787425898,4.919474512,13
GPX3,0.8117634938181819,0.14964937,4.9168,11
DSCR8,0.870506875,0.2320375,4.911995,8
SIX1,1.8269102296,1.163202247,4.89581928,5
KLHL15,4.888227528,4.888227528,4.888227528,1
MECR,0.8886588755555556,0.6622030910000001,4.886525,18
TNNT1,0.7049497142823529,2.58e-08,4.884116595,17
C1orf115,4.881815,4.881815,4.881815,1
SLC7A2,1.1499544309599998,0.34317043,4.88090409,5
TRIM28,2.8645224177333333,3.099568336,4.879563013,15
RPS9,0.8380683512499999,0.02621175,4.87531,56
RAB2A,0.5837435870833333,0.0170834365,4.862855,12
SAT2,0.9868688923571429,0.32647582,4.861183272,14
GMNN,1.228025200254857,0.532748743,4.834704082,7
FAM132B,1.3549524155714285,0.326587603,4.83323,7
DNAJC12,1.6991200497999999,0.825145,4.831507755,5
U2AF2,2.109353489875,1.7949437430000001,4.830190348,8
XRCC6,1.90012982025,1.8186814215,4.828218649,8
RBPMS2,2.6373386385,2.6373386385,4.826234277,2
FMR1,0.84691318135,0.5802628544999999,4.805471267,20
POU3F2,4.80504,4.80504,4.80504,1
SERBP1,2.49054666225,2.7803019435,4.797679979,8
RANBP1,1.4703053449285712,0.9458811254999999,4.794884671,14
SNRPA,1.0132860394545455,0.278730604,4.787887032,11
GLA,2.813886697857143,3.323001184,4.769866936,7
HLA-DQB1,0.19090028035,0.0,4.76518,40
RPS2,1.951012165117647,1.506125,4.763253405,17
TDG,0.8080517434999999,0.35971352700000003,4.751823759,10
LBR,0.8658569203750001,0.315564569,4.750123663,8
NT5C3B,0.90052206725,0.5212730065,4.73763989,16
FLT4,1.2427259753333333,0.6840475,4.736215,12
EMD,1.2855565474444444,0.998028645,4.735335477,9
HIBCH,0.5693433761333334,0.267907,4.73209,15
FAM107B,0.3705546409310345,0.0,4.731853867,29
PRKAA2,2.3596600185,2.3596600185,4.719299337,2
IPO4,0.630298153955,0.27392500000000003,4.69894,20
HLA-DRB1,0.15924330013333332,0.0,4.695295,30
KCNQ2,0.20721167105263158,0.0,4.69051,38
GLTSCR2,1.1848555486666668,0.815251807,4.67714,12
AP2A2,0.24378352583582086,0.05205981,4.673405,67
PDLIM3,0.4383532565384615,0.0,4.656241941,13
GNG4,1.1170382574000002,0.112615457,4.64781049,5
CTPS1,1.27994274275,0.8704632809999999,4.643729259,12
ATP2C1,0.49657423781829163,0.2436173855,4.635808667,24
BTG2,2.408839605,2.408839605,4.62460971,2
FBLN1,0.4809402053888889,0.0,4.611350301,18
ENAH,2.329865564625,2.4618127960000002,4.608636626,8
ECSIT,0.6878969006428572,0.356869478,4.607605,14
SESN1,1.1345370292857144,0.278828955,4.606686221,7
MYCBP,3.11292423,3.2102587505,4.603336869,4
FAM49B,0.5001189181724137,0.147730815,4.603051397,29
HOXA1,4.178009349,4.178009349,4.601682086,2
PHYHD1,1.168306264076923,0.910115,4.599425,13
SNU13,1.169236997375,0.351818128,4.595572433,8
ATXN10,1.5821575393636365,1.024787926,4.588955,11
PRPS1,3.1419481207500004,3.111463173,4.586010467,4
RPL38,1.614955375625,1.3264140275,4.584220864,8
INTS8,0.849268600049,0.38654175,4.579695,20
TBX1,1.3249006666666665,0.295007,4.57337,6
ATP13A2,0.7769537646,0.279055476,4.542888398,15
SDCCAG3,2.2157268185454546,2.19811692,4.5419814,11
AK2,1.4104830871333334,1.201212892,4.52774348,15
FIGNL1,0.5871368289285713,0.25440275,4.52584,14
BID,0.7251802476878666,0.0,4.520680732,15
RPS19,2.567171361125,2.973044756,4.517918986,8
TSPAN15,0.9286516875,0.20776775,4.517315,8
ABCF2,1.3947631815,1.038018799,4.50402,6
C9orf142,1.265092477875,0.6665847195,4.503415012,8
RNF128,1.4987133333333331,0.0,4.49614,3
FBN2,1.0316895432222222,0.0691885,4.49219,9
SPRTN,1.1424177343333333,0.611382176,4.492127417,6
GFPT2,0.62458012575,0.04937825,4.487604006,8
ABHD16A,0.1042537277442,0.003415585,4.481595,100
SLC3A2,0.5270239200434783,0.325649534,4.476077931,23
PCDH10,3.6529330516666665,3.707533973,4.460584937,3
NMD3,0.8834012155,0.3088254285,4.45327,10
CCHCR1,0.13433986853893806,0.0,4.437470909,113
TGIF2,1.139359337875,0.049867,4.435341692,8
QPCT,0.7702230305000001,0.0,4.422252183,6
RBP1,0.9321480714285714,0.181273,4.418695,7
NAGA,2.3591081736666664,1.642616418,4.400126422,3
FBXO7,1.0273571686666667,0.266841891,4.39823342,9
HMGB1,2.63520969525,2.666173325,4.397420029,8
ATP5SL,0.6914104131875,0.1595908575,4.396045,16
RHOB,4.395487276,4.395487276,4.395487276,1
SCML1,2.1161649244285714,2.048024781,4.382326428,7
LPCAT2,0.8550774291111111,0.0433523,4.362322062,9
HMGN1,0.8132701903000001,0.5270209834999999,4.361265268,20
PELI2,1.5997298833333333,0.439743,4.35944543,3
DIAPH3,0.965913275111111,0.240338908,4.358325614,9
ZBTB10,3.1907741488,3.980575,4.35536,5
SLC39A10,0.6066033805555556,0.0,4.351263579,9
COX6C,1.0963374553636365,0.616712784,4.340622949,11
ATF3,1.230991837909091,0.236505,4.333093611,11
PLAT,0.643182469,0.0815525245,4.332010736,12
GPR160,0.8064532999999999,0.20528666499999998,4.331241928,10
RPL26,1.5697278113076922,1.078121531,4.325644817,13
RPL18,1.2596653476250002,0.7756930725,4.325469606,16
CDC45,1.1037559264166668,0.6008651625,4.320945,12
SLC7A5,2.3522591353333335,2.740175577,4.316601829,3
PDCD2L,2.148531933,1.28030008,4.316087216,5
MGARP,4.30837758,4.30837758,4.30837758,1
CCDC167,4.306947021,4.306947021,4.306947021,1
YDJC,0.8287071675714286,0.269227925,4.305951183,7
HOXA5,3.8776357289999996,3.8776357289999996,4.305801096,2
HOXB13,4.305645,4.305645,4.305645,1
RPL23AP45,4.289165,4.289165,4.289165,1
PKP2,0.752972355125,0.253285,4.286263841,8
ZNF121,2.608365206,3.55682094,4.268274678,3
SLC35F1,2.6011046650000003,2.6011046650000003,4.26626433,2
ITPRIPL1,1.6733474326,0.58225,4.26181,5
TKT,1.1805112659285713,0.7659204470000001,4.25275,14
SDE2,4.245154071,4.245154071,4.245154071,1
B4GALNT3,1.8217123333333334,1.7263725,4.236315,6
LSR,1.3295042617142858,0.897931757,4.23453715,14
HIST2H4B,1.6470460969999998,0.6275,4.227226722,3
CACHD1,1.109314598,0.080989227,4.224723938,4
PRKCD,1.0355618385,0.08979125,4.201740402,6
H2AFY2,2.0988697665,2.0988697665,4.197739533,2
GRK6,1.422369301090909,0.729652774,4.196319831,11
ECI1,1.3561425344285714,1.27002817,4.19217,7
PKDCC,1.045444111111111,0.92851,4.18886,9
PAICS,1.42192661,1.02542007,4.18881714,8
SLC16A10,1.3049321618333332,0.861286337,4.16716153,6
NKX1-2,4.163714943,4.163714943,4.163714943,1
C17orf96,2.1321141205,2.1321141205,4.158363741,2
ENPP7P8,1.4334079576666667,0.149748873,4.150475,3
ARRDC4,4.148572249,4.148572249,4.148572249,1
PYGL,1.6279367512857144,1.489861864,4.146087853,7
SLC16A1,0.9262806977142857,0.282533517,4.144379793,14
THOC3,1.0898051358333334,0.10210124999999999,4.139169949,12
TMOD1,2.3509350436666665,2.918835131,4.13397,3
PRDX4,1.5427677061999998,0.407848592,4.132945244,5
PAX6,0.5226319947419354,0.027924545,4.132805,31
TCF3,0.7991117398500001,0.4690430705,4.131515,20
POLR2I,1.2702847904285712,0.748383504,4.129876308,7
FBRSL1,1.4189454865,1.2116822995,4.123133978,8
COMT,0.9746043542727274,0.542088926,4.114871377,11
ILF3,1.0271284540833332,0.892105996,4.112280978,24
FANCA,0.721979449,0.452326839,4.109735762,32
NFKBIL1,0.17702551914285714,0.02153755,4.10739,35
DSP,2.128615139666667,2.167698671,4.105115748,3
RNF220,1.0129830675555556,0.691503439,4.10345,18
ZBTB18,2.825704228,2.825704228,4.090479729,2
RRP7BP,1.5861161046,0.975472591,4.089974716,5
HIST1H1C,4.06421105,4.06421105,4.06421105,1
TRAP1,1.0749511028235295,0.583360957,4.062935648,17
POLR3E,0.9345678772631579,0.685198492,4.052568181,19
KBTBD6,4.044616329,4.044616329,4.044616329,1
MATK,0.6724805620625,0.0269060875,4.044055,16
SRSF12,1.3139639612,0.3716425,4.043991306,5
RPS5,1.0442608733333332,0.389313047,4.041938985,9
NSMF,1.1821201718181817,0.969935772,4.033434739,11
HIC2,1.343805296,0.0,4.031415888,3
HMGB1P5,2.7939350000000003,2.7939350000000003,4.026905,2
ACVR2B,1.3484027163333334,0.024309091,4.020899058,3
NDUFA7,1.0280287590000001,0.2552531455,4.017466974,6
RAB4A,1.6491739586,0.436137265,4.014314865,5
COA6,2.0156138425,1.6711080955,4.00657,4
CCL2,1.0780425845,0.1354155,4.006324724,4
TOMM20,2.913131214,3.189597101,4.004046541,3
NSD1,0.6919327978666666,0.1309255,4.003534187,15
RPS27A,1.6184351611,1.402779849,4.000434368,10
R3HDM2,0.7140491237857143,0.444187396,3.994145,14
GAS1,3.994048151,3.994048151,3.994048151,1
ITM2C,0.9081582046,0.36148835349999997,3.989919496,10
CRY1,1.3226598724,0.687155243,3.986835,5
LRIG1,0.8806983498888888,0.04946055,3.983099188,9
CDC37,1.0335675733,0.7885819964999999,3.97676222,10
CAP1,0.6959910658421053,0.529929194,3.975757573,19
SCML2,1.3279134525,0.667968528,3.975716754,4
PGAM5,2.0914248834999998,2.195321306,3.975056922,4
PNISR,1.5556996662,1.5639455835,3.968032041,10
BEND4,2.677384921,2.07053,3.962844766,3
IGF2,0.83581816,0.0,3.96192337,7
TFRC,0.8413125764666667,0.332462278,3.961825,15
HLA-B,0.22964017034042553,0.0,3.961185,47
C1orf131,1.014195117625,0.401056171,3.960288573,8
XRCC3,0.5125607936111112,0.304928709,3.959562637,18
RBM3,1.8956856716363637,1.38079443,3.954602608,11
CCDC3,1.9867237,1.9867237,3.94538,2
CGN,0.773484047125,0.28703831199999996,3.934470786,8
GNB2L1,1.2722591735428572,1.144780862,3.923475278,35
SLC1A3,0.425914234375,0.089097923,3.918573328,16
ADD2,0.6214679196428572,0.0670995,3.911285854,14
FZD7,3.897910332,3.897910332,3.897910332,1
PPP4R2,1.049783709857143,0.640958729,3.891505899,7
LMX1B,1.4400700355,0.9351460805,3.889987981,4
EWSR1,0.8351582790909091,0.552218,3.889825,22
TSPAN33,1.4407007745,0.864473402,3.884671294,4
PROSER1,0.9664958035454546,0.269401,3.880753279,11
GRAMD1A,1.055323149857143,0.6756330255,3.876531677,14
RPRD1A,0.7700658368181817,0.161455,3.872150219,11
H3F3A,1.4887389577499999,1.0416612185,3.871633394,4
SPSB4,1.123739125,0.31681575,3.861325,4
RPL28,1.5871417821818183,1.806325766,3.86124794,11
CTBP2,1.414007226,1.375993386,3.860170418,14
NKX2-5,1.556730207,1.0474425195000001,3.859813789,4
SYTL5,1.9600923725000001,1.9600923725000001,3.858954295,2
TRMT2A,1.2639032621,0.583353745,3.858431175,20
SCRN3,0.5616559582666666,0.256233198,3.85172868,15
EIF4G1,0.6981006502564103,0.371960185,3.842102277,39
UBE2M,2.705123021,3.034284643,3.838568978,5
CIZ1,0.6310729207619231,0.6225117419999999,3.835924024,26
BOP1,0.8717232781666667,0.22782489449999999,3.833384728,6
COL1A2,0.7737208756153847,0.283934602,3.82745643,13
CCAR1,0.8636282365555555,0.7905072045,3.826905693,18
PLS3,0.6852135772000001,0.2270690705,3.820207948,10
SEMA6A,0.5192281756,0.060230784,3.812765,15
PCSK6,0.97002127845,0.34414719299999996,3.81107,20
PRR3,0.5120562378095238,0.1978257755,3.80883,42
IL6ST,0.478456844,0.308606397,3.808585,15
CTNNB1,0.6659639812000001,0.418934,3.807430403,15
SESN3,0.7834284624000001,0.050965469,3.806305343,5
COX7CP1,3.805445,3.805445,3.805445,1
RPL31,1.5029401006363636,1.557714446,3.803399741,11
HOXC4,2.3767241926666665,2.792785455,3.802845975,3
PCDH7,1.509251188125,1.3093375,3.80147571,8
LBH,0.543637482,0.01541115,3.796565,9
GNAL,0.7155588949999999,0.0,3.79574,10
BCAS3,0.32419466865714286,0.068997981,3.792815,35
PI4KAP1,1.66434562425,1.4954459674999998,3.79212,8
SFMBT2,1.3021097615,0.7096644999999999,3.789047246,4
PRCC,1.653130749,1.607544719,3.78415132,7
C17orf49,1.0863501701111111,0.554318345,3.780988057,9
UBE2S,2.2068213285000002,2.366159146,3.776539817,4
SHMT2,0.5134200729428572,0.185080965,3.769109018,35
PRKAG1,0.47958214155,0.298009533,3.766089993,20
MYBBP1A,1.2652077062307694,1.288951664,3.763220024,13
CPSF6,1.3020295987142858,1.375493888,3.76034,7
IGF2BP1,0.9402107535,0.2619513175,3.741854272,6
MAP2K7,0.743625869375,0.3709912475,3.740009695,8
RBM42,1.1281889998571428,0.540145322,3.739714286,7
CEBPA,3.73712,3.73712,3.73712,1
HOXA6,2.745930465,2.745930465,3.732578615,2
GOLGA7,1.0501551661428572,1.014725874,3.732318038,7
CDK6,0.84479758,0.0,3.729288,5
ATPAF1,0.7340000832142858,0.267405146,3.729033811,14
CCDC85C,0.6253791599999999,0.186037629,3.72778474,7
GSTM3P1,3.726715,3.726715,3.726715,1
PLAC1,1.1276422605,0.343045387,3.725144768,4
RFC3,2.1842535506666665,2.82914714,3.723613512,3
CMTM8,1.9307196705,1.9307196705,3.721199341,2
RPL29,1.3244617623333332,0.925822242,3.718659898,9
IDH3B,0.82030407975,0.5763475965,3.717325377,12
FRAT2,3.716422422,3.716422422,3.716422422,1
ABCB1,0.8872035268181818,0.192631366,3.716245,11
DIS3,2.3240979178,3.057912189,3.715700152,5
RPS8,2.464438097625,2.9528678189999997,3.714009681,8
FNDC5,0.9143472106666667,0.437876246,3.71312,6
PNMA2,0.573879398,0.1363355,3.709792684,8
PLEKHG3,0.6113104079,0.11867775,3.709412987,10
SATB2,0.7215562669090909,0.112460239,3.705369595,11
