gene_symbol,tpm.103cell_siCtrl,tpm.103cell_siSTAT3,tpm.103cell_Rap,tpm.102cell_siCtrl,tpm.102cell_siSTAT3,tpm.102cell_Rap
ZNF733P,0.0,0.0,0.0,0.0,0.0,0.0361342
RBM43,4.319041,4.844231,5.805009,0.696696,0.714692,0.373659
OTOP2,0.0,0.0292257,0.0,0.128018,0.0539292,0.0354711
XKR3,2.63247,2.80497,2.711,0.161755,0.317863,0.156757
CLCNKA,0.0,0.0,0.0,0.33372809999999997,0.26544460000000003,0.2104616
C8orf33,26.467523,24.388534,23.075187099999997,57.194047,60.210167,52.6557254
CECR6,0.763584,0.500467,1.05361,1.72989,1.5568549,2.144434
HIST1H1B,0.1035,0.223492,0.106436,0.844043,0.68836,0.81243
DGCR6,1.083589,1.6081992,0.768595,8.727215000000001,9.40718,10.0997192
TRAIP,21.385743,22.768250000000002,22.078547,29.701084,26.4631397,33.105556
DRG1,37.13388,39.09585,36.815290000000005,121.06666,128.80572,116.558581
OR1D2,0.0,0.0,0.0,0.0,0.0,0.0
HOXD1,0.431245,0.403473,0.503382,0.0776956,0.171817,0.414342
CD8B,0.0,0.0,0.0,0.0,0.0,0.0
SMDT1,3.5728056,4.386888,4.59846,11.40992,11.23879,16.37677
P4HB,624.643151508,658.094077,783.654182,525.754139,526.8074369999999,507.929663
HIST2H3D,0.0,0.244308,0.0,0.0,0.0,0.14963
EFCAB13,1.9812020000000001,2.661988,2.6330037,2.980607,1.8717835,2.2266683
NGRN,88.71175,97.08171,84.92282,56.17878,60.46278,53.52424
RIMBP3C,0.0,0.0,0.02832,0.111643,0.16702,0.330624
RAI2,0.972584,0.79022800440294,0.8872614613500001,5.5085812806,5.41956200962877,4.110464
SLC25A10,15.069525,12.002517000000001,15.148614,32.260835,28.196858,38.05137800000001
CROT,15.828726000000001,16.460971999999998,16.300001,8.8316424,8.502409,7.15492
NR2C2AP,18.154474,17.892715,19.650629,41.73827,38.51097,36.879889999999996
C1orf186,3.982077,2.2359732,3.1162009999999998,1.486616,0.920404,0.90272
MEIS3,9.63659,6.021496,12.126620999999998,19.603234999999998,16.405302,31.776791
PKP3,2.440177,2.7084291,2.84063,0.119203,0.6688697,0.32542119999999997
SLC6A17,7.624356000000001,6.52802,6.702995,2.353729,2.391099,2.414314
ZNF703,5.4184,4.67238,5.96766,67.159,61.1716,86.1166
PSMG1,149.15907,148.80889,133.4264,143.37595,165.10014,118.88781
CADM1,0.134956,0.17348249999999998,0.02802957,46.73163951134,51.914255999999995,42.96604606
AHCYP5,0.0,0.0,0.0,0.0,0.0,0.0
CALCA,0.0,0.0,0.0,0.0882036,0.051281,0.0
DUSP8,0.15138458971000002,0.0691846,0.19455650655,1.18803,1.41202,0.810708
BMP8A,0.0,0.0,0.099651,0.190829,0.143643,0.454203
BGN,123.9549,93.545449,133.090327,69.0919,56.299875,41.8195865
P4HA3,4.032095,2.432484,3.8443443,1.2211764999999999,1.1189964,0.7644552
SYNDIG1L,0.0921191,0.18255,0.0474446,0.23097,0.152907,0.226325
PLD1,26.5219721,26.8238413,33.152791,3.7659803,4.3885593,4.4744786
NAT8L,0.0956075,0.0825672,0.108361,10.564732000000001,9.41762,10.3758
C2orf71,0.0,0.0,0.0,0.0101284,0.00498337,0.0
EIF3C,266.88227424713,307.9631360009532,250.308646,660.779736,617.7254511,600.5701773
DSE,47.128548,46.15089699999999,50.485035,32.253766,30.72374,25.470257999999998
TBK1,32.4059208,34.674668000000004,28.594314,29.471231,28.969124,21.910856
ZNF605,16.822458,17.901973,14.952763999999998,10.7892238,10.716967,6.856343
KCNJ12,0.0,0.0,0.0,1.91632,1.71552,2.136
OR4Q3,0.0,0.0,0.0,0.0,0.0,0.0
LIMK2,10.659624,8.723101,8.537164,13.542958,12.5270960325817,11.4450952
FAM187A,4.234243,4.226536,5.0545,4.250038,3.7823450000000003,3.642296
ZNF438,9.026994,8.9059648,8.482958081,1.9775470792242,1.7749426,1.8497386
RSRC2,91.935742,96.443069,78.429824,100.563925,92.11607169999999,78.990313
SLC2A3P2,0.0,0.0,0.0409051,0.0805854,0.0,0.0
SS18L1,11.42871,10.072512,10.762688,11.701148,11.402975,8.838771847
IMMP2L,14.30247,14.282945,25.180246999999998,8.368065000000001,11.235073,9.669856000000001
RNLS,19.343146,17.0393569,15.431433,1.598908,1.054889,1.2211060999999999
SPATA32,0.1065662,0.10111453000000001,0.1446537,0.0,0.062217589999999996,0.0784417
JAG2,2.0665995,2.32745,2.526805,11.288528,8.1284278,8.421723
ACTB,2018.50324,1936.368657,2110.883257,1279.7182952,1159.8096979999998,1137.0385410000001
ZNF345,3.1527029,2.5645309999999997,3.291589,3.0300801,2.4336866,2.8725747999999998
UPP1,182.00477,185.923629,155.49875000000003,21.942597,21.6893,30.650852
DEXI,23.45106,19.41786,24.5057,24.922,26.00481,31.002969999999998
KRT7,2.809507,5.347239,6.331678999999999,0.5403857999999999,0.5638514,0.654233
RANBP1,111.234482,116.572646,107.38355,425.11345,451.625384,449.025126
FTL,4064.9044900000004,4056.3704040000002,3921.69532,1025.66,1053.27,803.685324
PCSK6,0.5913120000000001,0.7381551,0.7024492,38.99144518,36.111604480239,52.03342659305
TRBV21OR9-2,0.0,0.0,0.0,0.0,0.0,0.0
CNTN2,0.0,0.0,0.0257457,0.00436573,0.0905295,0.0042423
SEP15,207.48907,229.74405000000002,218.738627,237.783839,264.623112,264.094472
NDN,0.0,0.0,0.0,0.0,0.0,0.0
ACSM5,0.9643840000000001,0.9845961999999999,1.248267,0.1633493,0.0361505,0.0
SLC35D3,0.0,0.0,0.0,0.687541,0.770262,0.760048
RP11-123C21.1,0.0,0.0,0.0,0.0,0.0,0.0
DGKA,25.128709,24.8217059,21.6056923,9.925565,10.6606746,8.68322322276058
FBXL6,12.881352,7.597445,10.0741302,22.011013,17.123462,23.4769489
OPCML,0.0,0.0,0.0,0.0,0.0,0.0055643514000000005
PTCH1,1.8963281259032498,1.470023201083,1.7434011999999999,14.4496103,14.765908093,7.1710849
ACTG1,1671.3152380000001,1476.525813,2062.13065,2176.2892538,1988.885227,2369.230017
CSF3R,0.1778899,0.0476727,0.2754536,0.2236411,0.2031504,0.0742594
C14orf180,0.0,0.0,0.0,0.0,0.0,0.0184832
PRKD1,10.643722,10.644120000000001,8.915333,7.780056999999999,7.613006,6.747462
RP5-1120P11.4,0.0,0.0,0.0,0.129723,0.0,0.123818
IFNL2,0.0,0.0,0.0,0.0,0.0,0.0608676
DPP6,0.0132088,0.0407073,0.0254656,0.0104468,0.0500641,0.0184529
C1QTNF9,0.0952458,0.06828250044881899,0.129949,0.105692,0.10775400223,0.0
SOCS1,0.59339,0.80076,0.91635,0.501943,0.558454,0.291425
OR51J1,0.0,0.0,0.0,0.0,0.0,0.0
CEP63,27.909005999999998,30.875288,29.410282,13.5975167,12.3256814,11.579407
EXOC7,88.133832,80.309769,78.48230713379999,68.686838235,61.968644,58.257395800000005
PHF6,36.331071,37.75995,35.18412,67.758232,69.385019,53.2434707
WSCD2,0.0,0.0,0.0,0.0207511,0.2452127,0.0471257
KRT17P5,0.122738,0.146482,0.104648,0.166548,0.135435,0.0901075
DAB1,0.0214824,0.0235994,0.0,1.7179462,2.401573,1.5502649000000002
EPGN,1.33164,0.0,0.0,0.0688499,0.1105063,0.060758
SRPR,109.05449999999999,99.674929,105.53350499999999,75.458407,70.12586499999999,58.128153999999995
ZC3H11A,172.435549,169.457171,160.75043399999998,100.294682,88.096112,68.65113
KIF21B,0.9585542,0.6817533,1.3415129000000001,1.3318902000000001,0.8742348,1.0231655
SETD4,19.393069,23.2797538,16.044101389,20.3734117,20.420465007678178,18.745542
FAM104B,15.852884000000001,19.63554,14.967346000000001,22.374462,23.885209,27.61983
ODF3L1,0.305191,0.219652,0.209459,0.20655,0.236544,0.366376
TMPRSS2,0.101378,0.037552,0.069681,0.2655040106144,0.1805467524423,0.13303480392926
METTL7A,8.29508,8.16717,12.59057,7.95972200577004,7.997838,8.013406
PTPRM,59.712501,55.417878,56.157308,13.4784243,11.51433115576,5.990269
ROBO2,0.4313888,0.11029345,0.07208911999999999,3.7113021,2.9656935,2.10088539
OR10J3,0.0638545,0.275749,0.0657192,0.0,0.0,0.0
AP2A2,10.567596,11.550506,10.643746105652209,19.789255224999998,16.118955,18.84466384348
C2CD4C,0.1944,0.305249,0.491566,1.81332,1.43137,3.555
OR4F15,0.0,0.0,0.0,0.0,0.0,0.0
CSGALNACT1,0.8324198,1.1868919999999998,0.609888,2.4827297,1.752188,1.7100859000000002
OR52L1,0.0,0.0,0.0,0.0382977,0.0,0.0370333
GPRASP2,26.30943,25.68037,23.54022,8.240215,8.096435,7.512161934
RP11-366I13.3,0.203854,0.0,0.0,0.0,0.0,0.0
RP3-341D10.1,0.0,0.0,0.0,0.0457687,0.0448844,0.0
PIWIL3,0.0,0.0,0.0,0.0121679,0.0224471,0.011865
CHST6,0.0697478,0.0653072,0.1012044,0.41807700000000003,0.29576790000000003,0.24111519999999997
SNAI3,0.266086,0.143626,0.171268,0.674386,0.353414,0.740756
C6orf120,25.6455,27.251,28.9356,25.0599,26.8064,28.854
PRAMEF1,0.0,0.0,0.0,0.0304051,0.0,0.0
RGS19,9.195627,6.20346,8.570827,6.064344,7.30613,7.815677999999999
NDNL2,22.6308,21.7206,23.483,30.2677,32.7312,29.3995
FBLIM1,48.687979,42.393964,42.735736,24.380507,22.99853,23.767929199999998
ZFP1,9.640591,10.495533,12.218899,20.700088,20.628064469999998,17.809855
EMILIN3,0.0,0.0,0.0156071,12.6448,11.5434,17.2802
MRGPRG,0.0,0.0,0.0,0.0,0.0,0.0
DGAT1,15.339517,16.18463,14.541935,29.779024,22.129544,34.324631
LIMS1,72.392447,74.16340152345,76.1688507,38.48577493,36.8772999743,20.0227795
JRKL,14.8810006,15.228448,15.7664642,7.843519000000001,6.101585,6.1120075
WT1,7.826764,7.607512,5.211537999999999,4.6235539,5.2553149999999995,3.0590400174446
RP11-49C9.2,0.0,0.0,0.0,0.195308,0.174562,0.120567
RPL23AP57,0.0,0.0,0.1871,0.0,0.121396,0.0
FIGLA,0.0,0.0,0.0,0.0649433,0.0,0.125119
MT1H,0.0,0.0,0.247196,0.0,0.0,0.0
C7orf61,2.5527,1.840926,2.424712,0.448407,0.7270300000000001,1.349133
KRTAP11-1,0.0,0.0,0.0,0.0,0.0,0.0
FAM129C,0.749819,0.7351948,0.642003,0.70021,0.457112,0.6827970000000001
DDX28,10.2708,10.9651,12.4245,11.7012,12.1089,12.9928
SPDYE3,7.4478223,7.6476211,6.9570254,4.6255275,4.6143331,4.7173693000000005
SHC4,4.742504,3.890378,3.0212424,1.6113870000000001,2.0145180000000003,1.28297
KRT76,0.0,0.0,0.0,0.0,0.0145799,0.0
GPR19,1.248059,1.825609,2.729317,1.7533511,1.0819268,1.257009
TCEAL7,87.9952,97.549,96.33668,7.171362,7.860391999999999,3.698402
MARCH11,0.0,0.0,0.0,1.372538,1.0686884,0.7849206
ZNRD1,1.2040199999999999,1.36223,1.457747,6.3232591,6.9794247,7.8770666
CCR10,1.300439,0.7474917,1.166055,0.2687966,0.328859,0.448449
CYB5D1,7.3836059999999994,7.819349,6.110423,21.013797,19.611134,14.251735
EP400NL,8.335219,7.182652,7.057255,13.094056,8.624032999999999,8.8106089
FGF7P2,0.0,0.0,0.0,0.0,0.0,0.0
SEMA4B,13.6449856417,13.481934226,13.214053397799999,8.670375652,7.0350943390000005,5.7902886989999995
HEXIM1,22.6594,20.1972,22.7699,20.421,18.2549,17.0905
HOXB4,3.67552,3.76549,3.77186,5.24306,4.55454,5.97871
PLA2G6,5.914368,5.439644,5.514345,20.6784405,15.220336,31.5712073618
RIPK4,0.6116159999999999,0.48018,0.68741,5.85344,5.91478,4.94602
TRIML1,0.40584709999999996,1.095443,0.7304053,0.0,0.0,0.0
BAIAP2L2,0.0821238,0.0,0.0933359,0.5544188,0.40086457,0.53437388
PTGDR2,0.0190249,0.0206075,0.0783448,0.128423,0.0630716,0.0996074
IL1R2,0.169252,0.36546,0.17412,0.4697903,0.4443251,0.6942294019999999
LAMP1,418.28934000000004,391.61310000000003,444.55699999999996,89.09143,83.34320000000001,69.6141
TCEB3B,0.0353371,0.0,0.0363905,0.0121298,0.0238581,0.0
TMPRSS9,0.5880427,0.3071522,0.24475739999999999,0.22438929999999999,0.100389,0.139019
GPR173,0.63266,0.516142,0.563881,0.00853241,0.19770204,0.00831153
OSBP2,4.4512582419,3.7193840000000002,3.8206330576,3.3371774,3.109264,2.0844305
ZNF484,3.875323,4.134537,3.5865590000000003,5.9626112078,5.62261,3.752913
DCUN1D2,20.774259999999998,20.925049,17.500307,17.6549,14.951664,10.695340999999999
TMED9,196.67451,178.285582,198.165393,222.878076,229.56797799999998,232.1741804
OR6A2,0.0,0.0,0.0,0.0,0.035147,0.0346396
TRAK2,36.944549,37.198846,37.421508,18.108462,18.689170700000002,8.57980483084
WDR53,25.36743,28.676841,27.248094,16.59203,17.27691,18.507176
TMPRSS11B,0.1562846,0.0911781,0.128524,0.0286586,0.0279934,0.078304
OR5K1,0.0,0.0,0.0,0.0,0.0,0.0
RP11-294C11.1,0.0,0.0,0.0,0.0,0.0,0.0
ANXA2,1233.1826908,1340.206337,1362.419064,233.84844500000003,251.3816711,202.8348556
TRIM49B,0.0,0.0,0.0,0.0,0.0,0.0
RLIM,25.83961,28.80978,26.07028,41.2874,39.4771,21.35658
TAS2R60,0.0,0.0,0.0,0.0,0.0,0.0
DBX2,0.0,0.0,0.0,0.17238,0.156472,0.244502
TBL3,19.353797,13.67112,15.938473,28.160385,23.058111,33.252422
XPOT,116.66132,133.635777,88.65197,142.46111100000002,143.467672,73.488604
URAD,0.0,0.0,0.0,0.0,0.0,0.0
SIGIRR,4.2261964,3.7954849,5.719552085189999,13.4983019,10.386078999999999,21.906797
LYSMD4,5.727795,5.454058,4.756351,8.336948,7.4452663,8.891341
SIMC1,18.455492,19.537834,18.933725,36.922577,36.065651,32.067822
KLHDC8B,38.284428999999996,39.066745,43.727492,11.224235,11.4366921,11.462609
STAC3,0.7550330000000001,0.762257,0.44676000509943004,5.121922,4.949076,4.6238529999999995
ASB7,11.212246,11.267983,9.845346000000001,11.190901,12.109222,8.760632
SLC22A10,0.0,0.0,0.0,0.0,0.0,0.0
CCDC28A,21.107536000000003,23.629126,30.764222,31.468673000000003,32.18914,45.67942
GH2,0.0,0.0,0.0,0.0572359,0.232672,0.16236889999999998
AEN,14.512839000000001,12.5475474,15.475677,54.127886,52.498108900000005,59.4552935
C11orf88,0.0184114,0.1262023,0.1769672,0.0492782,0.0173904,0.0553512
NOG,0.0301462,0.0650882,0.0310481,0.448132,0.680636,0.394961
ANO9,0.0804842,0.1016203,0.2488126,0.0361794,0.00644663,0.553548
OR4F16,0.034082,0.0367951,0.0350741,0.0,0.10871,0.0
NLRP9,0.0185644,0.0,0.0,0.047403,0.0650408,0.0206961
SLC8A1,3.89056777,3.846597912,2.80811,2.4363390267447,2.2839780385,0.989605475724
SYN3,0.114804,0.123952,0.118032,2.024771,1.695073,0.931383
COLEC10,0.0475766,0.0513623,0.0,0.0643819,0.0632099,0.0311555
ZNF530,4.525969,6.003126,5.457692,9.01123,7.61317,6.848337000000001
SPATA31A6,0.0,0.0,0.0,0.00863411,0.0,0.0167697
TUBA1B,1702.65753,1741.7792511000002,1973.865771,2161.58893,2241.594148,2127.426628
SUMO3,126.6844529,135.605316,134.890081,94.82467600000001,104.747288,91.75605
FAM133CP,0.0,0.0,0.0,0.0,0.0674515,0.0
MACC1,0.12212289999999999,0.0869896,0.169916,0.0995348,0.11031310000000001,0.0744351
CYP2U1,12.524168,14.125973000000002,14.550262,3.3344530000000003,3.0630046,2.7330974
GEMIN8,25.119529999999997,30.03809,28.61663,15.389007,15.6273,20.830708
CRADD,8.9991025501219,7.8301240000000005,7.954436,5.6752807,6.7675418,7.8960251
TMEM105,0.039943,1.0430062,0.237371,0.1833315,0.2941334,0.6707135000000001
CDHR1,0.0,0.0,0.0,3.780215,2.9846463,2.808099
FAM169B,0.413447,0.499883,0.477049,0.256743,0.0901282,0.119201
SPATA45,0.0,0.0,0.0,0.544811,0.212587,0.208608
FAM43B,0.15095,0.162955,0.0888537,1.19401,0.959257,0.918362
PLEKHA7,1.4245637,2.2064552,2.1426335,3.7124787753628,2.214962,2.31242750128133
IZUMO1,0.0772498,0.124908,0.132248,3.2699882999999996,2.408188,2.8866588
RFX6,0.0157203,0.0,0.0,0.537884,0.497157,0.258297
SLIT3,2.6117922,1.4631661,2.396915,5.7346918,5.8901492,3.07778502
RPL17-C18orf32,15.3942,22.018031,22.5702,15.35993,16.158872000000002,15.390915
PRKCH,7.301124,8.665392,10.238751,10.627689,10.1106124,9.7784127
YIPF7,0.0905784,0.0977923,0.33301800000000004,0.324227,0.16000340000000002,0.364652
PHACTR1,1.2190855,1.205159,0.6432357,1.4217324,1.2330843,0.7645672
TNFAIP2,56.2658310322569,46.32298021,75.842932,5.332022,5.8341892,3.889499
LYG2,0.1607677,0.245821,0.3533495,0.496861,0.3522117,0.8603656000000001
DGAT2L6,0.0,0.0,0.0387267,0.0,0.0249773,0.0246321
NPTXR,12.7464,10.4066,14.1663,5.75383,5.41946,3.76438
TPRN,4.3512900000000005,3.1030290000000003,4.943653,11.983241,10.008401000000001,16.155411
TMEM186,14.359809,14.0265,14.022058,16.596372,16.256584,18.004174
C22orf39,11.90944,12.60471,13.08117,29.5594235,30.709090000000003,38.59119
LCK,0.4251157028293,0.259944,0.0788547,0.29561263723700004,0.19378459999999997,0.2747163193654
PP2D1,0.1612823,0.14585120000000001,0.155671,0.1829242,0.0521467,0.1570958
TSKU,31.442222,27.156843000000002,29.508176,8.665206,7.5486699999999995,7.181837
MAGEA11,0.0571269,0.033464612458799996,0.0,0.06284150406629,0.0,0.2502326
UXT,112.83973999999999,115.46081000000001,112.79394,110.47399,122.564142,141.956942
IQCF2,0.0,0.0,0.0,0.0,0.0,0.0
FIGN,5.646610000000001,6.96323,5.096988,6.868697999999999,6.16277,3.015114
MRPL40,36.01876,38.736203,35.063880000000005,38.94106,45.000319999999995,48.33988
SMTN,29.55529624,22.94291742459,20.645378602772702,10.689695,9.698197318379043,12.0228131
DCAF4L1,0.134715,0.0605902,0.0346976,0.416561,0.156486,0.176554
TRIM50,0.0,0.0,0.0,0.213433,0.0,0.0
HIST1H2AJ,0.0,0.0,0.0,0.0,0.0,0.0
TMEM259,119.147572,85.3997956,99.0756080329836,124.12921600000001,107.42068699999999,133.250442
COPB2,194.466253,209.701172,194.9318026,208.820705,218.104301,163.46944200000002
ZNF804B,0.0,0.0,0.0,0.0,0.0,0.0
TM2D3,23.0558621,22.687703000000003,26.1639267,60.997878,64.519279,59.78263
ZSCAN30,22.979974360699998,24.1919772,21.73817,25.295199,24.759255,20.4230224
GPRIN3,0.1780106,0.29282070000000004,0.314433,1.480969,1.249069,0.670722
TSEN54,47.210184,44.567935,46.0067014,67.429331,64.54907,64.465987
ING1,8.559196,8.30388,8.214957,7.40154,8.569030999999999,7.49705
BRWD1,13.309691,15.137092977399998,16.544047,20.482998,17.969951000000002,19.9140196
CSPG4P4Y,0.0,0.0,0.0,0.0,0.0,0.0
AHNAK2,60.21794,68.60906,67.06827,3.382963,3.006226,0.887169929
CCDC172,0.101955,0.0366883,0.0,0.0,0.0,0.0
TSSC4,17.921777,10.744299,12.621799,16.9475797,13.415419,20.614447
EFNA5,15.76832,18.21592,20.08153,17.753073,18.575492,12.433745
ANKRD45,3.909253,4.254599,5.125304,0.8425462,1.032932,0.9798720000000001
IGIP,1.30558,1.71505,2.04187,2.26135,1.69165,1.70068
FAM212A,2.28485,1.16844,2.1042,0.733016,0.839017,0.472378
OLIG2,0.0,0.0,0.0,4.995782,3.842939,4.292777
SELE,0.0,0.0,0.0,0.0189246,0.0910116,0.0210579
VPS33B,20.356893,22.522448,20.711061,12.705936999999999,15.581853434,12.800343999999999
NPB,0.319793,0.418175,0.340539,0.322702,0.487547,0.709512
SPDYE8P,0.0101603,0.047214,0.0449399,0.0343118,0.00699654,0.0540391
MINA,23.24581,23.854327,18.615974,42.437184,42.71904,31.912137
FAM83F,0.115329,0.13892,0.091069,0.0498671,0.0701509,0.0794062
LRRC37A2,17.711096,17.598406999999998,17.440737000000002,15.966125,13.974570000000002,14.0626205
POLR2F,43.535128928704,38.024691000000004,38.761881,136.694195,141.6836817,152.8735352
ABHD17B,11.1071,13.446952,10.4128,14.504694,14.451293,12.9073186
S1PR5,3.4600283,2.233996,3.311043,2.2415718,2.4842976,2.6534809
POLR2J2,1.60218,2.72861,1.81119,1.77968,1.56844,1.17293
TEX19,0.0587788,0.0,0.0302692,1.62828,1.50272,2.92639
PPFIA2,3.3716920999999997,1.8247394,2.85018856559,1.7794131718315698,1.17281330690449,0.8681697
TMEM179B,35.15618,38.335054,46.17267,45.871069999999996,54.47773,62.9578
STAC2,0.587,0.3800497,1.125611,1.4468539999999999,1.20598,0.9500719999999999
APOBEC3B,15.409033,14.441329,21.42552,12.018899,11.124369,14.641331000000001
KNTC1,56.300699,67.107368,65.3869312,40.0484664,32.533067,31.5624821
MAFA,0.0,0.0,0.0,0.803908,0.742923,1.16979
UBA7,53.138897,47.527515,62.706176,8.3367857,7.9543746,4.62754
ADGRG3,0.0,0.0539015,0.0,0.1013654,0.09950690000000001,0.0210665
CLN3,75.7931874088,61.607442,67.460708,39.673547,35.5314278671,40.44493548798
PGP,17.07953,13.80583,17.88138,19.558559,19.3606,22.93758
BSG,288.145111,251.110807,353.583169,525.370151,533.297615,695.3933049999999
RESP18,0.0,0.0,0.0,0.0,0.0,0.0
WBSCR17,0.059384,0.0320551,0.0613578,0.0400791,0.0295794,0.0194691
PIGA,4.41147,4.926519,4.085347,20.284105999999998,20.925041,16.358862000000002
MCEMP1,0.0,0.0,0.0,0.197475,0.0221169,0.0
TNK2,27.794244,20.731106,27.432846,14.441651499999999,11.7663189,12.8061885
TTC32,12.100468,10.370443999999999,7.918523,17.370449,17.486938,18.408469
LSAMP,0.6588019,0.43926299999999996,0.1067,0.472345,0.6523907,0.324397900315311
IFNL1,0.0,0.0,0.0,0.0,0.0,0.0
TUBB2A,19.73417,17.09963,18.62514,30.71312,28.38606,33.87901
OR4N5,0.0,0.0,0.0,0.0,0.0,0.0
SH3BGR,9.175348,9.32839,8.920892,7.527404,8.449504000000001,10.905838
POU6F1,6.3004209,6.0028513,5.635717,7.369632,7.124385,7.720547
BEX5,0.0,0.0,0.0,19.084451,18.548833000000002,24.668506
MED12,17.536517,17.538816,18.080934,27.026265,25.399872000000002,14.680752
AC017079.3,0.222332,0.0,0.0,0.305027,0.148239,0.145094
RNF212,98.064792,92.176208,90.66366500000001,10.1607213,9.863465,5.2654189
RP11-313P13.4,6.70555,7.12713,7.05556,5.6386,5.81159,7.50987
MRPL12,52.2611,46.0118,48.2046,112.532,118.142595,144.922
ARHGEF37,0.768772,1.352496,2.343337,2.808217,1.7996510000000001,1.151087
BCL2,0.5865745,0.761227,0.721659,4.643142,4.548692,3.499999
C12orf56,1.29308100142931,1.3554915,2.067989,0.7001581,0.2503306,0.45144100000000004
GABRG3,0.0146987,0.032524,0.0254239,0.00999008,0.013262,0.009658
KCTD11,4.75538,3.763645,5.0824,3.69219,4.23583,4.47891
NUTM1,0.0,0.0,0.0,0.125124,0.113612,0.135425
H1FX,23.4654,14.7456,27.2886,31.1011,25.7685,57.9075
NAA38,31.155799,20.934019,27.090513,76.60777016852501,67.73676,120.27
WRB,39.575393,44.19826948,43.775217,50.910658,50.593654,66.00556485000001
USP17L2,0.0894959,0.0,0.0,0.201568,0.184802,0.0565776
TUSC5,0.0,0.0,0.0,0.0,0.0,0.0
RPL7P26,0.0902744,0.0974496,0.0928461,0.0612774,0.0600153,0.0
NELL2,0.2586895,0.0402992,0.35998420000000003,37.550666,32.904701666600005,27.483128073
MBD3L3,0.0,0.0,0.0,0.0,0.0,0.0
EGFL8,0.960543,0.517188,0.772037,1.9531756,0.814103060760863,2.0877493226101
TPH2,2.456427,2.2996939999999997,2.9605016,2.901039,2.939303,2.44286
CCDC87,0.302481,0.326535,0.311603,0.319072,0.338877,0.37161
CASP9,7.391603,7.836674,7.674044,16.801287,16.327757000000002,19.595506
C17orf74,0.0,0.0,0.0,0.0237236,0.0233083,0.0
NELFA,13.76998,10.460117,13.2586557,27.891287,25.180674,25.269248
LCE3C,0.0,0.0,0.0,0.0,0.0,0.0
PCLO,2.9531686,4.325303,4.280638,2.08530737,1.6678030000000001,0.8891577
KRTAP21-2,0.0,0.0,0.0,0.687118,0.6687,0.262036
SPTBN1,38.9704767,36.4089656,39.4627128,51.5346233,47.0209781,30.867404099999998
CAAP1,16.609005,15.741482,17.33822,20.639471999999998,22.792533,18.4386039
BCDIN3D,4.142021,3.538891,3.5543069999999997,5.745035,6.31007,7.274579999999999
CISD1,76.77103,82.58585,76.16499,92.272419,102.46671500000001,95.552692
RHOT1,24.643736229418,27.34707135,23.642214,25.514423,26.8308034,23.3595061
ZNF677,20.001216029211957,22.388387,22.23339000645737,0.3883143,0.580462,0.2236128
C2CD5,45.783338,50.685301,37.753294500481935,26.9795516,28.4047842614,23.9619184
OR5L1,0.0,0.0,0.0,0.0,0.0,0.0
OR5D18,0.0,0.0,0.0,0.0,0.0,0.0
ZNF568,6.7468344,8.655997,6.833996,5.7043633,5.2089996709,3.2492118000000003
APAF1,12.486608,14.934163999999999,17.354782,21.633298,24.201993,14.184333
FAM9C,0.1784327,0.4309536,0.3768366,1.1145175999999999,1.31252,0.467087
ACTL7A,0.0,0.0,0.0,0.0,0.0,0.02574
C5orf38,0.0,0.0,0.0,0.0,0.0,0.0
OIT3,0.0,0.039197,0.0,0.0159453,0.0470292,0.0154686
EMID1,0.0,0.0,0.0,3.5778899,3.1133357999999998,6.8461026
RGS7BP,0.0,0.0,0.0,0.0,0.00859843,0.00848812
DMRTC1B,0.0,0.0,0.0,0.0815729,0.025518,0.0157895
KRTAP19-6,0.0,0.0,0.0,0.0,0.0,0.0
F3,63.8198,53.6455,23.28204,9.579484,9.738037,7.817570999999999
KRTAP19-2,0.0,0.0,0.0,0.0,0.0,0.0
SPDYA,0.5189429999999999,0.3253066,0.22480689999999998,0.680645153416,0.848096,0.78672
KRTAP19-4,0.0,0.0,0.0,0.0,0.0,0.0
SHOX,0.2932052,0.1198039,0.31353231000000004,0.1316369,0.1305022,0.03927172
RASA3,14.2796,12.6955,14.1625,3.0155923000000002,2.84539,2.22354
KRTAP19-3,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP15-1,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP13-4,0.0,0.0,0.0,0.0,0.0,0.0
ZNF197,5.781808,5.629484,6.352302,5.318386,4.999342,4.772027
TAL2,0.0,0.0,0.336157,0.59271,0.72485,0.64148
ZNF761,6.930549999999999,8.152837,5.583916,11.439718,11.33826,8.284307103
AGBL4,0.060170600000000005,0.0942124,0.0758666,0.0838661,0.10517280000000001,0.1848596
KRTAP9-4,0.0,0.0,0.0,0.0,0.0,0.0
ZNF529,6.3687705999999995,7.014897,6.932615,12.722365,11.847203,8.931203
RP11-266I3.7,0.0,0.0,0.0,0.0,0.0,0.258327
TEX38,0.20113679999999998,0.21317779999999997,0.0646783,0.0,0.041759,0.0742539
HTR3D,0.0,0.0,0.0,0.0,0.0,0.0
RFTN1,12.669883299999999,12.858075,12.555926,8.28943,7.828104000000001,7.777188
FGF3,0.0,0.0,0.0,0.147828,0.0966194,0.047574
HDAC6,57.158693,56.944018,57.8985851,49.1110858,38.286709,39.603492646716
KRTAP19-5,0.0,0.0,0.0,0.0,0.0,0.121146
KRTAP23-1,0.0,0.0,0.0,0.0,0.0,0.0
