gene,102cell_siSTAT3_minus_siCtrl,102cell_rapamycin_minus_siCtrl,102cell_siSTAT3_minus_rapamycin,103cell_siSTAT3_minus_siCtrl,103cell_rapamycin_minus_siCtrl,103cell_siSTAT3_minus_rapamycin
SIGLEC7,0.0,0.0,0.0,0.06108768636916457,0.0,0.06108768636916457
DEGS2,-0.3283866644863921,0.22524717599496202,-0.5536338404813541,-0.052747244678045715,-0.03429466500553295,-0.01845257967251276
TBL2,-0.009196772278382781,-0.04853006252529113,0.03933329024690835,-0.042637677616577996,0.20930106009440586,-0.25193873771098385
LCMT2,-0.05059241329078823,-0.19389405612829247,0.14330164283750424,0.1576372164096962,0.00972138363282049,0.1479158327768757
RP11-374M1.11,-1.1933955853139242,-4.002756519183628,2.809360933869704,0.8334457934799544,-2.7140410526807526,3.547486846160707
GLYCTK,-0.3057235521508912,0.39667485973102634,-0.7023984118819175,-0.5678521798663398,-0.36365012406505137,-0.20420205580128847
FANCA,-0.1040448563308507,-0.1823722512636854,0.07832739493283469,0.022702267024774514,-0.17971436139635522,0.20241662842112973
PATE1,0.03627262475144674,0.0,0.03627262475144674,0.0,0.0,0.0
CERS6,-0.018234385095341032,-0.5633466867858985,0.5451123016905575,0.09651556590746946,-0.0499406903701658,0.14645625627763526
KRT73,0.0,0.0,0.0,0.0,0.0,0.0
FAM98B,0.21993073402239283,-0.0633187678461189,0.2832495018685117,0.3340113951518653,0.15700807113772264,0.17700332401414265
OR5E1P,0.0,0.0,0.0,0.0,0.0,0.0
CAMK2G,-0.05580376464704084,-0.4358935850513359,0.38008982040429506,0.00999467447286495,0.08148268560018668,-0.07148801112732173
PHACTR2,0.11755045959077215,-0.9958698271682835,1.1134202867590557,0.11707605578188662,-0.16400427042244603,0.28108032620433265
CEP89,0.09196693715794257,0.06905769304779774,0.022909244110144833,-0.24784259022997768,0.005841538171693195,-0.25368412840167087
RNFT1,-0.08631224270821836,0.11548464084386278,-0.20179688355208114,0.12956484601977092,-0.07621518720590004,0.20578003322567096
DTYMK,0.04344755907615383,0.3624458530646537,-0.3189982939884999,-0.06579874496028193,0.040692501641187206,-0.10649124660146914
CYCS,0.057806954186832016,-0.2013546146564238,0.2591615688432558,0.18201202404603745,-0.040318384160103804,0.22233040820614125
TSPAN5,0.09430004633012956,-0.1554317976109676,0.24973184394109715,0.11301017258750434,0.34136251978783605,-0.2283523472003317
TET3,-0.13462616986241693,-0.7690133052097843,0.6343871353473673,0.011419326659620754,0.17130431774483013,-0.15988499108520937
SLC9C1,-0.04536849499211508,-0.03449729419498189,-0.01087120079713319,0.1377193447866623,0.25609435209021086,-0.11837500730354855
PRND,-0.02013587163555025,-0.04647685427928779,0.02634098264373754,0.004427003783375419,0.05870072635792491,-0.05427372257454949
FEZ2,0.021748306385856786,0.11731533443515474,-0.09556702804929795,0.039044640654024576,-0.053499603894140435,0.09254424454816501
CCL11,-0.05511511656360123,0.049631478804902915,-0.10474659536850414,0.0,0.0,0.0
BCR,-0.2617200766489036,0.0881639958172169,-0.3498840724661205,-0.049945888696935725,0.25391964477197115,-0.3038655334689069
GTSF1,0.15838399157827165,0.208176377891089,-0.04979238631281735,-0.10140739387834091,0.04244389757652134,-0.14385129145486225
KLF11,-0.15919135105720406,-0.22322130379344696,0.0640299527362429,-0.08497636111453932,0.47795121280244146,-0.5629275739169808
FEN1,-0.04336866287329144,0.008976962831465762,-0.052345625704757204,-0.05485916156735193,0.1014820390372444,-0.15634120060459633
OR10H3,0.0,0.0,0.0,0.0,0.0,0.0
OR10H2,0.0,0.0,0.0,0.0,0.0,0.0
ONECUT1,-0.3785871080651622,-0.36511586134822,-0.01347124671694222,0.11211850626284176,0.002213725741489911,0.10990478052135184
DYNLRB2,-0.04133532175471483,0.48067256167477396,-0.5220078834294888,0.11838346349856987,0.14223780441985112,-0.023854340921281247
PPM1D,-0.021236509711402896,0.054987462361816064,-0.07622397207321896,0.22508386279114578,0.2991111095171477,-0.07402724672600192
RNF187,-0.05509624812149028,0.3298661030668182,-0.38496235118830846,-0.06614534598272748,0.1318199022829596,-0.19796524826568707
MTBP,-0.14819906572907016,-0.33693972209910594,0.1887406563700358,0.10026152164372215,0.011261164799063472,0.08900035684465868
MMGT1,-0.06348211309022211,-0.19856737131174107,0.13508525822151896,0.08477322247881958,0.21891366071828866,-0.13414043823946908
SCAND1,-0.3110835996947596,0.8072843113181678,-1.1183679110129274,-0.6659950078991921,-0.17550370671726157,-0.4904913011819305
ADRB2,-0.13462834080013975,0.054770464152964715,-0.18939880495310446,-0.12608067634500753,-0.3777150453429612,0.25163436899795366
SLN,-0.10343708007130753,-0.3553185329985619,0.2518814529272544,0.0,0.0,0.0
MBOAT2,0.10034426687606324,-0.380018587513935,0.48036285438999826,0.12332738536504362,0.20419217796311973,-0.08086479259807611
ZNF239,-0.10076783801391143,-0.23794633266053378,0.13717849464662235,0.15440274155105005,0.0005975573262815281,0.15380518422476852
MGMT,-0.1565809204721882,-0.1006734594853399,-0.05590746098684829,-0.1606830999244364,0.28139796833341446,-0.4420810682578509
ATOH1,-0.024545555958226245,0.037706835133369865,-0.06225239109159611,0.07699806185515314,0.03724613482482817,0.039751927030324964
DDX54,0.036485355367380734,-0.012378084750550578,0.04886344011793131,-0.42077257622127906,-0.26674464405420917,-0.1540279321670699
LSM3,0.10880209501836458,0.28598966745091836,-0.17718757243255379,0.12752256015710994,0.2048448428784111,-0.07732228272130115
USP19,-0.20464423058399372,-0.3652286139603449,0.16058438337635117,0.00517718279341306,-0.17875102903628282,0.18392821182969588
DPYD,0.025799155646137883,-0.8039638028010705,0.8297629584472084,-0.04129173268564479,0.4057816442360087,-0.4470733769216535
TEFM,0.1612761982119557,-0.11304636783683986,0.27432256604879557,0.21799416403156968,-0.0073111393784373035,0.22530530341000699
PTGDR,-0.1601376380908439,-0.26276780621881335,0.10263016812796943,-0.052894533512972144,-0.052894533512972144,0.0
LRP8,-0.1580716100666688,-0.9363750454920234,0.7783034354253546,-0.1068536666212605,-0.36372546143331164,0.25687179481205114
ASXL1,-0.12049613367528345,-0.7684086069002731,0.6479124732249897,0.01422987123811037,-0.18531151343080499,0.19954138466891536
MT1E,0.09007065196142916,-0.5810267896272072,0.6710974415886364,-0.3465022052541089,0.10606403234346828,-0.4525662375975772
ANKRD27,-0.08994196010980371,-0.6354859363239802,0.5455439762141765,-0.14490894170395263,0.018548181093781313,-0.16345712279773394
CHRNB1,-0.19346118502343934,0.1285705760391327,-0.32203176106257203,-0.05744983102131762,0.06718144364265655,-0.12463127466397417
ISG20,-0.22430764275362836,1.339162836662126,-1.5634704794157543,0.07540431568131778,1.2783285009018646,-1.2029241852205468
TMEM43,-0.03918312810564473,-0.31113462543156256,0.27195149732591783,-0.046122277358226604,-0.04718606588518348,0.001063788526956877
KCNG3,0.09133483246534269,-0.07484180583370659,0.16617663829904927,-0.005254651100501828,0.2628019301852489,-0.2680565812857507
TXNDC2,0.29077350262952584,-0.3612814489741365,0.6520549516036623,-0.1489321713035257,-0.28561799623615186,0.13668582493262615
TRIM56,-0.2820652335684861,-0.7322962573722454,0.45023102380375923,0.06721142180682804,0.08005375037534446,-0.012842328568516415
SOX14,0.0,0.0,0.0,0.0,0.0,0.0
FSTL5,-0.018216543918386754,0.10593633931747046,-0.12415288323585721,-0.026902301199975116,-0.026902301199975116,0.0
HSPBAP1,-0.02959626646868241,-0.10044296403066078,0.07084669756197837,0.033027990992249734,0.17571799742541305,-0.14269000643316332
ALCAM,0.013496087380807431,-0.6650419782053145,0.678538065586122,0.06225060490803447,-0.15603840092396126,0.21828900583199573
TRMT61B,0.1989056659150208,0.22793302251544745,-0.029027356600426657,0.07842098218385019,-0.18606413805996214,0.2644851202438123
KCNS1,-0.011850804851514907,-0.44044073241608145,0.42858992756456654,-0.12223681842899034,-0.026320659692932846,-0.0959161587360575
SNX7,0.07473146957271215,0.08247758061832489,-0.007746111045612736,0.24135373355062661,0.41577457406463036,-0.17442084051400375
QARS,-0.10085374676276526,0.16649944842497622,-0.2673531951877415,-0.027821249662293823,0.20867003344466806,-0.23649128310696188
CYHR1,-0.007459896496346374,0.7156008642649825,-0.7230607607613289,-0.30389486630780826,0.016421327727960566,-0.32031619403576883
CSDC2,-0.05574681414822541,0.2980318343331232,-0.3537786484813486,-0.08377746661837682,-0.025894294910258957,-0.05788317170811786
MUC17,-0.5709435552850642,-0.5709435552850642,0.0,-0.2746051830816237,-0.2746051830816237,0.0
PRKCE,-0.18999565134693963,-0.39645496272656455,0.20645931137962492,-0.02399583215800316,-0.17941706006935165,0.1554212279113485
MTM1,0.10176654428310172,-0.1500862638726197,0.2518528081557214,0.5271149130471877,-0.09631790873396628,0.623432821781154
ZPLD1,-0.025899610382785203,-0.056964623355669736,0.031065012972884536,-0.049568927272673674,-0.09707630797781662,0.047507380705142946
USP42,0.02248572639354718,-0.22085016415374392,0.2433358905472911,0.04275627699338669,0.15995074654923336,-0.11719446955584667
MRPL13,0.13415969566293384,-0.10499741647371508,0.23915711213664892,0.32462862020274486,-0.02994112780419833,0.3545697480069432
CBR4,0.016030829388076206,-0.16147191188319443,0.17750274127127064,0.045347180739611304,0.0024426743326593225,0.04290450640695198
STX18,0.10964758558250676,0.023858076527519145,0.08578950905498761,0.2204783037808289,0.011425322195323773,0.20905298158550512
SCGB1D1,0.0,0.0,0.0,0.0,0.0,0.0
CHST14,-0.00856211557808173,0.0978593589536847,-0.10642147453176642,-0.23156296034937718,0.38717842039828554,-0.6187413807476627
MLKL,-0.11018650827309684,-0.5463775717889159,0.43619106351581904,-0.11661184470905361,-0.06482820595892758,-0.05178363875012604
RER1,0.1370350400059719,0.18563551308131032,-0.048600473075338435,0.1587051790192433,0.13036863438362278,0.02833654463562052
ST3GAL5,-0.08249537668610074,0.16315339381383698,-0.24564877049993772,-0.09752605757817179,0.08405179924887607,-0.18157785682704786
FOXI1,0.0,0.0,0.0,0.0,0.0,0.0
IBTK,-0.08431848016361077,-0.606319366197976,0.5220008860343652,0.01562654397453933,-0.08557308175345746,0.10119962572799679
KRTAP1-1,0.0,0.0,0.0,0.0,0.0,0.0
ATOH8,0.17467693749347935,0.11977291161456227,0.05490402587891707,-0.5638487860222043,-0.16354195670110006,-0.4003068293211043
STK32A,-0.2827247977611285,-0.56225228700799,0.27952748924686155,0.09202566864431638,0.34996380139489536,-0.257938132750579
REEP4,-0.1617183521058072,0.12180637220204371,-0.2835247243078509,-0.36373525739474655,-0.08997027652823952,-0.273764980866507
SLC26A5,-0.00936839063322372,-0.03692800913880413,0.02755961850558041,0.0447846608743617,0.042757087323703896,0.002027573550657802
ZNF608,-0.5226494711343017,-0.20635653956347344,-0.3162929315708283,-0.1807757250157499,-0.09932304277468229,-0.08145268224106761
LGI3,0.16595010868414423,0.0792542425275195,0.08669586615662472,0.0,0.1511067571690999,-0.1511067571690999
GBX2,-0.38442698527278774,0.12437689119722872,-0.5088038764700165,0.04077771167104391,0.0,0.04077771167104391
FAM134B,-0.05977167545667772,-0.10151738506116903,0.04174570960449131,0.5461232614053104,0.6757629048288303,-0.12963964342351986
PSG11,0.0,0.0,0.0,0.2187771730851268,0.4595384876001948,-0.24076131451506794
HOXD4,-0.36811503262576384,-0.4542440702664734,0.08612903764070956,-0.24485137168402815,-0.45888892929120306,0.2140375576071749
MTCL1,-0.005575546370213402,-0.6152536937338966,0.6096781473636832,-0.25012412731469347,-0.32476671015154146,0.07464258283684799
C2orf68,0.0757168991544317,0.3719694585151556,-0.2962525593607239,0.025338589898916908,0.1075380354216513,-0.0821994455227344
ZNF396,-0.03853703432911004,0.5497022959738012,-0.5882393303029112,-0.20765196878628722,-0.2141528276571414,0.006500858870854165
BMP1,-0.12666221550800927,-0.006960170161959045,-0.11970204534605022,-0.3189604440368785,0.25533827924642694,-0.5742987232833054
TMEM150A,0.03187266650570031,0.00989618322115593,0.02197648328454438,-0.33389816635141667,-0.08963969322275389,-0.24425847312866278
STX8,0.10816347895462375,0.33918755130514455,-0.2310240723505208,0.26157023906205445,0.11768208369311761,0.14388815536893684
RNF181,0.10148521878547712,0.40777292767584683,-0.3062877088903697,-0.07877239003039715,0.051274772050444284,-0.13004716208084144
ETV5,1.306370320201455,0.11335100156980893,1.193019318631646,1.1450408844599425,-0.009090341637813637,1.154131226097756
BPTF,-0.21149410079622744,-0.6664740251570471,0.4549799243608197,0.17670517210508052,-0.10262220319613302,0.27932737530121354
VAMP5,0.2131059762763572,-0.5606733067706453,0.7737792830470025,-0.07242435891665355,0.42569540503669767,-0.4981197639533512
TBCA,0.17355240948855588,0.4402576114011634,-0.2667052019126075,0.15569012989927522,0.13946658669388867,0.016223543205386548
DPY19L2,-0.05274961281811619,-0.6163176728219706,0.5635680600038544,0.22717534219390956,-0.03918580610675271,0.26636114830066226
LRG1,0.004158022002935885,0.44211872397363206,-0.43796070197069614,0.05612844955840936,0.14085510547386837,-0.084726655915459
RP11-443P15.2,0.9353197373498436,-0.010492320497935803,0.9458120578477793,0.019303378537094407,-1.01447726028781,1.0337806388249045
TMEM37,0.13135581735553825,0.13835275446345885,-0.006996937107920598,0.07679569339592796,0.46214393461793124,-0.3853482412220033
OTP,0.027035386373783495,0.130413015456755,-0.10337762908297149,0.0,0.0,0.0
POLR3D,0.10687820306235185,0.026091328966893812,0.08078687409545804,-0.0855325032658345,-0.05664752888496505,-0.028884974380869455
MAT2A,-0.11987767811531036,-0.6007376618455904,0.48085998373028005,-0.10085299771514755,-0.4197235735576825,0.318870575842535
PPIC,0.0888126178804649,0.3559569831581886,-0.26714436527772367,0.039964457213357285,0.20311074378791538,-0.1631462865745581
ATP6V1E2,0.046385954771298366,0.18750095751746798,-0.14111500274616962,-0.21274397092605746,-0.47095551773627964,0.2582115468102222
ARMC10,0.08024634194722502,0.141384925119314,-0.06113858317208898,0.26124208201076193,0.20225613336555082,0.05898594864521112
CEP120,-0.07265993798962977,-0.46470887307745423,0.39204893508782446,0.1283084870701252,0.08677197460870012,0.04153651246142509
TMEM192,-0.0932477249843231,-0.7384786034221911,0.645230878437868,-0.06576564955726916,-0.4785601932319494,0.41279454367468027
PRL,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A25,0.0313616765712261,-0.07869799208043707,0.11005966865166317,-0.15234920542220687,-0.08221943095447701,-0.07012977446772986
ZNF778,0.02673959089451694,-0.7335578596450976,0.7602974505396145,0.18000962836150158,-0.17190856947557132,0.3519181978370729
SOCS5,0.02141903768768394,-0.45057222655642803,0.471991264244112,0.08396354585640875,-0.11205693664378114,0.19602048250018989
FOXD4L1,-0.07478653491816212,0.04765750929633461,-0.12244404421449673,-0.14697624022952915,-0.05439309085015542,-0.09258314937937372
PSG8,0.0,0.02292681341139394,-0.02292681341139394,-0.1487845532177709,-0.04331935593860525,-0.10546519727916565
ROBO4,0.020678931955025633,0.020157492759497672,0.0005214391955279604,-0.44964934516809807,-0.27359971803769145,-0.17604962713040662
PCDHB1,-0.043936248749567,-0.03096123620879107,-0.012975012540775932,0.052180888404177866,-0.024407506322517647,0.07658839472669551
ZNF672,0.03647916797166317,0.11788559024219403,-0.08140642227053085,-0.378062697087004,-0.14453655129965037,-0.23352614578735365
CHTF8,0.009536510419844824,0.13593435576339363,-0.1263978453435488,0.022945036637407767,0.2626966802819357,-0.23975164364452795
PRYP4,0.0,0.0,0.0,0.0,0.0,0.0
TMC6,-0.4075161334291284,0.20894821059840396,-0.6164643440275324,-0.38848178695120517,0.11211077945203218,-0.5005925664032373
PCDHGC4,0.010932036506223985,-0.028529235556629784,0.03946127206285377,0.10526472982556412,-0.03638996928025694,0.14165469910582107
ZNF692,-0.40659088398667187,-0.408623825537731,0.002032941551059153,-0.4194137436142493,-0.7650448278135498,0.34563108419930044
CXCL10,0.44751216917988523,-0.35058850046838286,0.7981006696482681,0.3982709690460389,0.17530285777045657,0.22296811127558236
CDY1,0.0,0.0,0.0,0.0,0.0,0.0
CXCL11,0.1648264472000634,0.04681645757139652,0.11800998962866688,-0.0683642124972278,0.9247900758229513,-0.9931542883201789
UBE2E1,0.03571295876705349,-0.025116226090366567,0.06082918485742006,0.03294091288911272,0.15137147860039502,-0.1184305657112823
RP11-220D10.1,0.0,0.0,0.0,0.0,0.0,0.0
C17orf62,-0.09077856902822923,0.37070449119874205,-0.4614830602269713,-0.25349074517882997,0.046254961066448885,-0.29974570624527885
KRT28,0.0,0.0,0.0,0.0,0.0,0.0
PTGER3,-0.0631335811658793,-0.0854715039844095,0.022337922818530198,0.11369147679053543,-0.018293712477357477,0.1319851892678929
ADRA1B,-0.22792245210765527,-0.15466115364179556,-0.07326129846585971,0.0,0.0,0.0
RASA4B,-0.3639994395197701,-0.008040528764893917,-0.3559589107548762,-0.13535359574381123,-0.05748130521634098,-0.07787229052747024
OR2M4,0.0,0.0,0.0,-0.09550008714377205,-0.09550008714377205,0.0
LRRC45,-0.30044923670713963,0.12114283088267719,-0.4215920675898168,-0.47351142844915994,-0.31101097374271536,-0.16250045470644459
STRA13,0.17198779237944617,0.23604918862123547,-0.0640613962417893,-0.1735088392935049,-0.08166246723626092,-0.091846372057244
LRRC8E,0.2628913896321503,-0.17150046756412696,0.43439185719627726,-0.0769794852251886,-0.4135699591962618,0.3365904739710732
CDCA7,-0.026772158364948062,-0.14686632662919408,0.12009416826424602,-0.06752299991792299,0.11967993739047778,-0.18720293730840076
PTPN9,0.03518168338227046,-0.1375425225684177,0.17272420595068816,0.07609636748443904,0.04353756228772099,0.032558805196718055
ASPSCR1,-0.16417459480413665,0.39293630819686864,-0.5571109030010053,-0.1952054475268774,-0.4001079386920381,0.20490249116516068
AVEN,0.09448615649182379,0.011506411074806877,0.08297974541701691,0.16512626510458084,-0.004825190768748211,0.16995145587332905
LINC01620,-0.20647444129399006,-0.20647444129399006,0.0,0.0,0.0,0.0
PITX2,0.1568760649628178,-0.025012070395836083,0.1818881353586539,-0.20407253310877627,-0.4709451471654571,0.26687261405668083
FASN,-0.46142126691916197,0.020800131835480684,-0.48222139875464265,-0.633074647366199,-0.16423931230591382,-0.4688353350602852
NFS1,-0.04114626645846453,-0.04841808871466746,0.007271822256202931,-0.009953790937093032,-0.019033824078424466,0.009080033141331434
RCAN2,-0.014720406196785385,-0.07348708793526115,0.05876668173847577,0.03485900824822023,0.0,0.03485900824822023
NPTX1,-0.2946566155902799,-0.31160417857633504,0.016947562986055154,-0.13526059417203137,-0.12648925838593816,-0.00877133578609321
GFRA2,-0.12656275169920794,0.16942261252330904,-0.295985364222517,0.0,0.0,0.0
DUS1L,-0.06426835706526557,0.1737267371203428,-0.23799509418560838,-0.29521135319695535,-0.19942762612548393,-0.09578372707147143
RNF150,-0.13212895227563193,-0.7751329061452417,0.6430039538696097,0.28789358090888645,0.15107877711749623,0.13681480379139022
RPTOR,-0.1778503631976811,-0.325191942584099,0.1473415793864179,0.004090083711901116,-0.1771011529595503,0.18119123667145143
NEGR1,-0.27937622014962726,-0.4517760799308058,0.17239985978117855,0.17362400691623092,-0.3636864063847536,0.5373104133009845
GPS1,-0.16548037315177666,0.2789868938333999,-0.4444672669851766,-0.24382113653847703,-0.00546846478552343,-0.2383526717529536
TLN2,0.32067610766974974,0.0676780819731122,0.25299802569663754,-0.07066758836172315,-0.40667862399061594,0.3360110356288928
OR8B12,0.0,0.0,0.0,0.0,0.0,0.0
PAIP1,0.14898939484517815,-0.176462631944295,0.32545202678947316,0.138347322650608,-0.09286582265518462,0.23121314530579262
FAM83B,0.052586794755930644,-0.6289997853945303,0.6815865801504609,0.001945607617324617,-0.024694135502886214,0.02663974312021083
C5orf34,-0.08139254382637429,-0.15086027896857956,0.06946773514220528,0.04601841771461501,-0.16708343818901739,0.2131018559036324
SUPT3H,0.0678221341085723,0.395684077133331,-0.3278619430247587,0.16510580179547318,0.30528307296939916,-0.14017727117392598
DCXR,-0.054942472089301475,0.1698778973788988,-0.22482036946820028,-0.1509617575990445,-0.05091409429463223,-0.10004766330441228
COG8,-0.09545924145101115,0.1098282517401099,-0.20528749319112105,0.05101964281419402,0.11073743692631322,-0.059717794112119194
CDY1B,0.0,0.0,0.0,0.0,0.0,0.0
RAC3,0.02398716000083745,0.6707928067132318,-0.6468056467123944,-0.6382474144986023,-0.1437486031917503,-0.494498811306852
CHRNA7,0.04947544128556691,-0.32319174298599407,0.372667184271561,0.0,0.0,0.0
RBMXL2,0.057226910104988635,0.0,0.057226910104988635,0.0,0.0,0.0
ZNF57,-0.04350275520759128,-0.2414836052612861,0.1979808500536948,-0.0899409258630035,0.19744582924565401,-0.2873867551086575
ZNF584,0.12965962416289223,-0.2554259711149953,0.38508559527788755,-0.03371944479854916,0.19219235262560597,-0.22591179742415513
FEM1B,0.08735385996366762,-0.6464029194592751,0.7337567794229427,0.14367245910748938,0.30005353636841026,-0.15638107726092088
NTSR2,0.0,0.0,0.0,0.0,0.0,0.0
FIP1L1,-0.03917482080874812,-0.3587727884558243,0.31959796764707615,0.06436625416530717,-0.09698483684790471,0.16135109101321188
ZNF131,0.0929434346804463,-0.08489393979420878,0.17783737447465509,-0.005550944081282871,-0.034935489657030416,0.029384545575747545
C14orf142,0.18574030990032275,0.3595788290866393,-0.17383851918631654,0.1386838931269634,0.335043357315175,-0.1963594641882116
CHRM1,-0.0005836643939491695,-0.010755939026686118,0.010172274632736948,0.02856547473413664,0.0,0.02856547473413664
MPLKIP,0.04361660589540817,0.21359812789267663,-0.16998152199726846,0.08068241458972158,-0.03809772346392615,0.11878013805364773
ANKMY2,0.08270176448900424,-0.2178754437075261,0.30057720819653033,0.1772037332436991,0.12732382977505097,0.049879903468648124
PAH,0.0,0.0,0.0,0.0,0.0,0.0
OR10G6,0.0,0.0,0.0,0.0,0.0,0.0
C7orf33,0.04156120930363737,0.0,0.04156120930363737,0.0,0.0,0.0
USP38,-0.03587300406764449,-0.4793135631061043,0.4434405590384598,0.1838175771671473,-0.06717855737352396,0.25099613454067127
OR4D5,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,-0.05151758956418877,0.015574406548648154,-0.06709199611283692,-0.006735049543129687,-0.017203137137038173,0.010468087593908486
OTUD7A,-0.09103802378332537,-0.23419429808416015,0.14315627430083477,0.0,0.0,0.0
PWWP2A,0.14202661115752946,-0.5421343623004908,0.6841609734580203,0.14640278236955062,0.1409789366258396,0.00542384574371102
SOSTDC1,0.028982099907016026,0.02859362122868336,0.00038847867833266547,-0.007854860406913126,0.08673424750983671,-0.09458910791674985
NT5DC2,-0.14199707122445826,0.02429586242488746,-0.16629293364934572,0.05364507844557043,-0.020794942818837647,0.07444002126440807
AXIN2,-0.11543932424291325,-0.11796808154284166,0.002528757299928408,-0.258174955936015,0.17628465777269264,-0.43445961370870767
NSUN4,0.08657807277236262,-0.4155346652889538,0.5021127380613164,0.05117643207509204,-0.03388179649519962,0.08505822857029166
SPRR1B,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K1,-0.01194612726100086,-0.3343482516025098,0.32240212434150894,0.019850067086671253,-0.10210943805111317,0.12195950513778442
SMIM4,-0.04989108380898255,0.14295406006074973,-0.19284514386973228,-0.5199037396192132,-0.5135849325260766,-0.006318807093136591
GTPBP2,-0.25283570232578256,-0.27781097319130765,0.02497527086552509,-0.07970239773293653,-0.021848748742916868,-0.05785364899001966
MYOZ2,-0.06055111578713604,-0.06081644374948708,0.00026532796235103837,0.1264917527833556,0.031841219753619754,0.09465053302973583
RALGAPA1,-0.16804387282770428,-0.5176621437936912,0.34961827096598697,-0.23619171195540645,-0.32318791920717294,0.08699620725176649
CACNG5,-0.04290808676738475,-0.12790449410441343,0.08499640733702868,0.0,0.0,0.0
SYNPO2,-0.07295381654958566,-0.4731644478786412,0.40021063132905554,0.005520640223507067,-0.14864370559182105,0.15416434581532812
LDHAL6B,-0.0005675656017459438,0.09063716506907679,-0.09120473067082274,-0.03336030438357204,-0.13474932067793302,0.10138901629436098
KLF13,0.08793605833364149,0.5327127473734548,-0.44477668903981327,0.0034246189314785652,0.10923758951474191,-0.10581297058326335
COG7,-0.037397766672414345,-0.0086643464392,-0.028733420233214346,-0.26808973900917454,-0.16945592456958902,-0.09863381443958552
RP11-15G8.1,0.0016073706294992274,-0.18217837183690938,0.1837857424664086,0.18165223688736643,-0.15754809830235794,0.33920033518972437
MTNR1A,-0.07496008653598368,-0.15019638858253076,0.07523630204654708,0.0,0.0,0.0
OR51A10P,0.0,0.0,0.0,0.0,0.0,0.0
INSM2,-0.03440766940000578,-0.051811494969713184,0.017403825569707404,-0.026026071571731976,-0.026026071571731976,0.0
USP8,0.02722016075483502,-0.5271403262617786,0.5543604870166137,-0.047097517261942556,-0.2955320313001826,0.24843451403824002
TSNARE1,-0.1321182955338629,0.58913076557159,-0.721249061105453,-0.28059104360381104,0.44107521262954297,-0.721666256233354
GIMAP1,0.023255494262907617,0.011558554999645138,0.01169693926326248,-0.10278052851681325,-0.10278052851681325,0.0
ABHD15,0.05037335174057844,0.16120147498473392,-0.11082812324415547,0.08154439386477286,0.26277890759589395,-0.1812345137311211
TMEM87A,0.0016539915944200345,-0.30817824043463116,0.3098322320290512,0.020980154856368394,-0.09485861370516435,0.11583876856153275
DNAJB7,-0.20444656684929885,-0.18710070445752497,-0.01734586239177388,0.07874961700334972,0.00200126758529455,0.07674834941805517
SUCLG2,0.06289624252852377,0.019978148231875714,0.04291809429664806,0.09566355951612504,0.0934810468789884,0.0021825126371366466
E2F6,-0.026029250369584034,-0.2501493611877388,0.22412011081815475,0.15114323474564362,-0.2630670480163655,0.4142102827620091
SUCLG2P2,-0.08925650630205763,-0.08925650630205763,0.0,0.0,0.0,0.0
MYEOV2,-0.06912522159221979,0.3940575719644599,-0.4631827935566797,-0.013003873588758985,0.22750756496762303,-0.24051143855638202
GIMAP8,0.024044965452848534,-0.00035889905346756824,0.024403864506316104,0.019914087082266062,0.0,0.019914087082266062
HEXIM2,0.03572911809866719,0.36085280002502484,-0.32512368192635765,-0.007358071431724511,0.21823974530613466,-0.22559781673785917
PDCD6IP,-0.003947796347660848,-0.8196843317098272,0.8157365353621664,0.12215245806753039,-0.20040952075237328,0.32256197881990367
INADL,0.04994494316333853,-0.1980242946024804,0.24796923776581892,0.24509808366626817,0.06657731403436218,0.178520769631906
MRPL39,0.09061249425078621,-0.20306765533733628,0.2936801495881225,0.21500251271613102,-0.05921747596855642,0.27421998868468744
OR10A2,0.0,0.0,0.0,0.0,0.0,0.0
SCNN1B,0.15379716845631725,0.10108318355646911,0.05271398489984813,0.0,0.0,0.0
ANTXR2,-0.005011827816742809,-0.2674953756330982,0.2624835478163554,0.16164828146324073,0.3842666924211562,-0.22261841095791546
USH2A,-0.013439167608706708,-0.0033629885605334746,-0.010076179048173234,0.0012493437460596203,0.008555535542201998,-0.007306191796142378
ZNF138,0.028515068066734095,-0.36964049787026365,0.39815556593699775,0.12935076480319685,-0.03182611860956053,0.16117688341275738
HTRA3,0.22852469032201828,-0.3575292636329215,0.5860539539549398,-0.24429902254238867,0.35102725447461935,-0.595326277017008
PCDHA10,-0.011249811981508762,-0.07845644466118401,0.06720663267967525,-0.02303409872978822,0.02241297451985412,-0.04544707324964234
GLB1,0.14631470065701357,-0.5343182054497264,0.68063290610674,-0.15266869143125472,0.22991602857507498,-0.3825847200063297
SLC26A6,-0.1408791926855475,-0.18007194262343162,0.03919274993788413,-0.3414446868250085,-0.29645910708579315,-0.04498557973921535
DDIT4,-0.06420132636583897,-1.4792745321309528,1.4150732057651139,-0.058844519843134435,0.41966959250995206,-0.4785141123530865
TMEM223,0.0077378334273126015,-0.042232401265065,0.0499702346923776,0.16011604009454494,0.07514205863183232,0.08497398146271262
CLCN5,0.00032260119301597,-1.310014613321289,1.310337214514305,0.19083360617967537,-0.2701440997792668,0.46097770595894216
