pool,candidate_program,gene,weight,rank_position,selected_rank,selected_seed
unrestricted_lam,program_1,LTF,2.2015857696533203,24,3,0
unrestricted_lam,program_1,ITK,2.1673359870910645,25,3,0
unrestricted_lam,program_1,CD207,2.1603777408599854,26,3,0
unrestricted_lam,program_1,IL8,2.110854148864746,27,3,0
unrestricted_lam,program_1,SFTPA2,2.0572879314422607,28,3,0
unrestricted_lam,program_1,IFI27,2.0519049167633057,29,3,0
unrestricted_lam,program_1,WIF1,2.0513570308685303,30,3,0
unrestricted_lam,program_1,MARCKS,1.9287091493606567,31,3,0
unrestricted_lam,program_1,TCL1A,1.8878527879714966,32,3,0
unrestricted_lam,program_1,CXORF36,1.8852307796478271,33,3,0
unrestricted_lam,program_1,FAM92B,1.865108609199524,34,3,0
unrestricted_lam,program_1,TRAT1,1.8367533683776855,35,3,0
unrestricted_lam,program_1,IL7R,1.8338971138000488,36,3,0
unrestricted_lam,program_1,FIGF,1.8171002864837646,37,3,0
unrestricted_lam,program_1,LTC4S,1.8074908256530762,38,3,0
unrestricted_lam,program_1,LPCAT1,1.760759949684143,39,3,0
unrestricted_lam,program_1,LINC00861,1.660023808479309,40,3,0
unrestricted_lam,program_1,ANXA3,1.6392250061035156,41,3,0
unrestricted_lam,program_1,GPR171,1.6327420473098755,42,3,0
unrestricted_lam,program_1,FSCN1,1.6095901727676392,43,3,0
unrestricted_lam,program_1,LYVE1,1.5644067525863647,44,3,0
unrestricted_lam,program_1,C9ORF117,1.523552656173706,45,3,0
unrestricted_lam,program_1,APOD,1.522708773612976,46,3,0
unrestricted_lam,program_1,RHOH,1.518910527229309,47,3,0
unrestricted_lam,program_1,VEGFA,1.5147600173950195,48,3,0
unrestricted_lam,program_1,TYMS,1.5113061666488647,49,3,0
unrestricted_lam,program_1,AEBP1,1.5021696090698242,50,3,0
unrestricted_lam,program_2,C1QA,4.641679763793945,1,3,0
unrestricted_lam,program_2,RPL5,4.4965691566467285,2,3,0
unrestricted_lam,program_2,CD300LG,4.475417137145996,3,3,0
unrestricted_lam,program_2,SFTPC,4.188189506530762,4,3,0
unrestricted_lam,program_2,RGCC,3.85292387008667,5,3,0
unrestricted_lam,program_2,MDK,3.7024292945861816,6,3,0
unrestricted_lam,program_2,C1ORF173,3.4206438064575195,7,3,0
unrestricted_lam,program_2,NES,3.2735986709594727,8,3,0
unrestricted_lam,program_2,CTSS,3.2143759727478027,9,3,0
unrestricted_lam,program_2,SMAD6,2.9356863498687744,10,3,0
unrestricted_lam,program_2,COL1A2,2.8959250450134277,11,3,0
unrestricted_lam,program_2,MYH11,2.808651924133301,12,3,0
unrestricted_lam,program_2,HMGA2,2.794806480407715,13,3,0
unrestricted_lam,program_2,TGFBR2,2.6998560428619385,14,3,0
