pool,candidate_program,known_program,evidence_scope,evidence_level,known_type,overlap_n,overlap_genes,jaccard_top_genes,score_correlation
unrestricted_lam,program_4,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,-0.005385904091260042
unrestricted_lam,program_5,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,-0.1435269221274706
unrestricted_lam,program_1,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,0.15989857119961912
unrestricted_lam,program_2,CORE2,LAMCORE-specific,established,gene_set,1,FIGF,0.017543859649122806,0.49356548422585306
unrestricted_lam,program_3,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.19519028286565102
unrestricted_lam,program_4,CORE2,LAMCORE-specific,established,gene_set,1,FIGF,0.017543859649122806,0.029831567588528635
unrestricted_lam,program_5,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.28193957507311523
unrestricted_lam,program_1,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,0.3403540935917373
unrestricted_lam,program_2,CORE3_identity,LAMCORE-specific,established,structured_model_component,1,FIGF,0.017857142857142856,0.05756459587040222
unrestricted_lam,program_3,CORE3_identity,LAMCORE-specific,established,structured_model_component,1,ESR1,0.017857142857142856,-0.11842620354608571
unrestricted_lam,program_4,CORE3_identity,LAMCORE-specific,established,structured_model_component,1,FIGF,0.017857142857142856,0.011356603276282195
unrestricted_lam,program_5,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,-0.16890409999435343
unrestricted_lam,program_1,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,0.48709179419876564
unrestricted_lam,program_2,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.10571853349546405
unrestricted_lam,program_3,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.07026268053454056
unrestricted_lam,program_4,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.02548549354180019
unrestricted_lam,program_5,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.17543834571527278
unrestricted_lam,program_1,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,0.40278355936762794
unrestricted_lam,program_2,ECM_remodeling,LAM-shared,supported,gene_set,1,FN1,0.016666666666666666,0.1453661574911424
unrestricted_lam,program_3,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,-0.23935801061112244
unrestricted_lam,program_4,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,0.31911699850090497
unrestricted_lam,program_5,ECM_remodeling,LAM-shared,supported,gene_set,1,COL1A1,0.016666666666666666,-0.30203358089430127
unrestricted_lam,program_1,mTOR_translation,TSC-tumor-shared,supported,gene_set,4,"RPLP0,RPS3,RPS6,RPS8",0.07017543859649122,-0.026950116234937385
unrestricted_lam,program_2,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.1832787571914466
unrestricted_lam,program_3,mTOR_translation,TSC-tumor-shared,supported,gene_set,4,"RPLP0,RPS3,RPS6,RPS8",0.07017543859649122,0.14807730926290863
unrestricted_lam,program_4,mTOR_translation,TSC-tumor-shared,supported,gene_set,4,"RPLP0,RPS3,RPS6,RPS8",0.07017543859649122,0.2618778665535185
unrestricted_lam,program_5,mTOR_translation,TSC-tumor-shared,supported,gene_set,4,"RPLP0,RPS3,RPS6,RPS8",0.07017543859649122,0.2014510159977754
unrestricted_lam,program_1,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.44750311477284344
unrestricted_lam,program_2,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.0749558509584628
unrestricted_lam,program_3,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.22523527688697942
unrestricted_lam,program_4,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.02698179295621022
unrestricted_lam,program_5,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,-0.5332078099873174
unrestricted_lam,program_1,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,-0.08503233775204946
unrestricted_lam,program_2,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,0.0237159769320025
unrestricted_lam,program_3,IS_inflammatory,treatment-associated,supported,gene_set,1,NFKBIA,0.01694915254237288,0.020522187990397355
unrestricted_lam,program_4,IS_inflammatory,treatment-associated,supported,gene_set,1,NFKBIA,0.01694915254237288,0.4133585475783906
unrestricted_lam,program_5,IS_inflammatory,treatment-associated,supported,gene_set,1,NFKBIA,0.01694915254237288,-0.023619123768143672
unrestricted_lam,program_1,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,JUN,0.01694915254237288,0.1603430576659731
unrestricted_lam,program_2,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,TXNIP,0.01694915254237288,0.11922259625214923
unrestricted_lam,program_3,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,JUN,0.01694915254237288,0.15442785203705847
unrestricted_lam,program_4,MDK_dormancy_persistence,treatment-associated,supported,gene_set,0,,0.0,-0.04032221002113067
unrestricted_lam,program_5,MDK_dormancy_persistence,treatment-associated,supported,gene_set,0,,0.0,-0.09629921233413631
unrestricted_lam,program_1,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,0.5024292939211933
unrestricted_lam,program_2,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,-0.12856054623569738
unrestricted_lam,program_3,HOX_PBX,LAM-shared,supported,gene_set,1,HOXA10,0.017543859649122806,-0.00946411251186253
unrestricted_lam,program_4,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,-0.10498856836227204
unrestricted_lam,program_5,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,-0.2025324650483116
unrestricted_lam,program_1,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.3607889316325801
unrestricted_lam,program_2,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.08568596927997331
unrestricted_lam,program_3,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.1934822607591969
unrestricted_lam,program_4,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.1594508902045184
unrestricted_lam,program_5,LAF_niche,microenvironment,supported,gene_set,1,COL1A1,0.01694915254237288,-0.18625450540153787
unrestricted_lam,program_1,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,1,C1QB,0.01694915254237288,-0.2554865356598458
unrestricted_lam,program_2,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,2,"APOE,C1QA",0.034482758620689655,0.9504327251326872
unrestricted_lam,program_3,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,1,C1QB,0.01694915254237288,-0.32004102712896204
unrestricted_lam,program_4,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,1,C1QB,0.01694915254237288,0.30875154438405905
unrestricted_lam,program_5,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,1,C1QB,0.01694915254237288,-0.32008080637848124
unrestricted_lam,program_1,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.4345933097791332
unrestricted_lam,program_2,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.10024775302933776
unrestricted_lam,program_3,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.010009440149985638
unrestricted_lam,program_4,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.04978020201540886
unrestricted_lam,program_5,TGFbeta_fibroblast,microenvironment,supported,gene_set,1,COL1A1,0.017241379310344827,-0.10266971943284306
unrestricted_lam,program_1,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.03632630739391542
unrestricted_lam,program_2,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.3023159267920416
unrestricted_lam,program_3,IL6_AT2_repair,microenvironment,supported,gene_set,1,SFTPA1,0.01694915254237288,0.957882731826103
unrestricted_lam,program_4,IL6_AT2_repair,microenvironment,supported,gene_set,2,"CDKN1A,SFTPA2",0.034482758620689655,-0.28853641299682403
unrestricted_lam,program_5,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.39740152969580445
unrestricted_lam,program_1,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.010329525703524637
unrestricted_lam,program_2,protease_ECM_niche,microenvironment,supported,gene_set,2,"CTSB,SERPINA1",0.03389830508474576,0.7131204029067876
unrestricted_lam,program_3,protease_ECM_niche,microenvironment,supported,gene_set,1,SERPINA1,0.016666666666666666,-0.06395036081347936
unrestricted_lam,program_4,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,0.4014064917869316
unrestricted_lam,program_5,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.5697751118626847
unrestricted_lam,program_1,hormone_related,LAM-shared,supported,gene_set,0,,0.0,0.3644691943078991
unrestricted_lam,program_2,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.15507571207205958
unrestricted_lam,program_3,hormone_related,LAM-shared,supported,gene_set,2,"ESR1,IGF1R",0.03636363636363636,0.1435328513189552
unrestricted_lam,program_4,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.1123038090526266
unrestricted_lam,program_5,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.18928745668568464
unrestricted_lam,program_1,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.11846459881518376
unrestricted_lam,program_2,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.08790243887418217
unrestricted_lam,program_3,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.002438350814661138
unrestricted_lam,program_4,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.2593442002999113
unrestricted_lam,program_5,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,-0.11091112676645291
unrestricted_lam,program_1,cell_cycle,LAM-shared,contextual,gene_set,2,"MKI67,TYMS",0.03571428571428571,0.04038230209247618
unrestricted_lam,program_2,cell_cycle,LAM-shared,contextual,gene_set,1,TYMS,0.017543859649122806,0.2577127682319521
unrestricted_lam,program_3,cell_cycle,LAM-shared,contextual,gene_set,1,MKI67,0.017543859649122806,-0.15322201822788578
unrestricted_lam,program_4,cell_cycle,LAM-shared,contextual,gene_set,1,MKI67,0.017543859649122806,-0.06317391942694425
unrestricted_lam,program_5,cell_cycle,LAM-shared,contextual,gene_set,1,MKI67,0.017543859649122806,0.053812135468
unrestricted_lam,program_1,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,0.24138801103813054
unrestricted_lam,program_2,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.040641797223262555
unrestricted_lam,program_3,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.06005833836650422
unrestricted_lam,program_4,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.003899202047309262
unrestricted_lam,program_5,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.06933910020434134
unrestricted_lam,program_1,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,0.48709179164265504
unrestricted_lam,program_2,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.10571853290868487
unrestricted_lam,program_3,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.07026268037520661
unrestricted_lam,program_4,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.02548549364654059
unrestricted_lam,program_5,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.17543834444402112
unrestricted_lam,program_1,normal_lung_interstitial,lineage/reference,reference,gene_set,1,PI16,0.017543859649122806,0.38580078431555104
unrestricted_lam,program_2,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,0.09444266156693745
unrestricted_lam,program_3,normal_lung_interstitial,lineage/reference,reference,gene_set,1,PI16,0.017543859649122806,-0.17237749156627377
unrestricted_lam,program_4,normal_lung_interstitial,lineage/reference,reference,gene_set,1,PI16,0.017543859649122806,0.1323952160542672
unrestricted_lam,program_5,normal_lung_interstitial,lineage/reference,reference,gene_set,1,COL1A1,0.017543859649122806,-0.24026307716948056
