module,cluster,cells,mean_known_marker_score,mean_known_marker_genes_detected,fraction_combo_ge2,mean_doublet_score,mean_PMEL,mean_ACTA2,mean_ESR1,mean_FIGF,mean_VEGFD,mean_CTSK,mean_MLANA,selected_as_candidate_cluster
Donor1_control_PCA,16,118,-0.03889608738112585,0.11016949152542373,0.0,0.0587513355023507,0.0,0.1069536879658699,0.0,0.01102239079773426,0.0,0.0109180873259902,0.0,False
Donor1_control_PCA,17,111,0.12365030710332028,0.5675675675675675,0.16216216216216217,0.08962272847975683,0.0,0.472262442111969,0.0545089915394783,0.3733413517475128,0.0,0.1063438281416893,0.0,False
Donor1_control_PCA,18,108,-0.03617439202706755,0.16666666666666666,0.009259259259259259,0.09212379446696109,0.00694856746122241,0.16143372654914856,0.0,0.012082732282578945,0.0,0.004589558113366365,0.0,False
Donor1_control_PCA,19,90,-0.023769411268940673,0.05555555555555555,0.0,0.03133621785263468,0.0,0.1103857234120369,0.020554224029183388,0.0,0.0,0.0,0.0,False
Donor1_control_PCA,2,651,-0.019741418126327712,0.261136712749616,0.015360983102918587,0.08564044878492548,0.0007317712879739702,0.10674668103456497,0.0186148788779974,0.0,0.0,0.054417937994003296,0.0018886467441916466,False
Donor1_control_PCA,20,76,-0.02260123312447155,0.2894736842105263,0.039473684210526314,0.07709115972988267,0.0,0.1448504626750946,0.027016369625926018,0.0,0.0,0.012836647219955921,0.0,False
Donor1_control_PCA,21,52,-0.028799315294394126,0.28846153846153844,0.019230769230769232,0.3571355186245231,0.011641906574368477,0.13502153754234314,0.0,0.0,0.0,0.04582998529076576,0.0,False
Donor1_control_PCA,3,639,-0.01961381752315635,0.09389671361502347,0.004694835680751174,0.03994333815858455,0.0,0.07843859493732452,0.006116598844528198,0.0,0.0,0.027475500479340553,0.0,False
Donor1_control_PCA,4,550,-0.024806265754844202,0.08545454545454545,0.0018181818181818182,0.02962305511141841,0.004864952061325312,0.1307908147573471,0.0,0.0037593303713947535,0.0,0.006082892883569002,0.0,False
Donor1_control_PCA,5,542,0.0022637731886731146,0.09778597785977859,0.0036900369003690036,0.0531278820862429,0.0,0.06218846142292023,0.0022385914344340563,0.0,0.0,0.08960334211587906,0.0,False
Donor1_control_PCA,6,538,-0.02579149895171546,0.18401486988847585,0.007434944237918215,0.055735093481335894,0.004479910712689161,0.12911155819892883,0.0028529674746096134,0.0,0.0,0.022140374407172203,0.0,False
Donor1_control_PCA,7,467,-0.01519315020685788,0.09421841541755889,0.0,0.024747598628288504,0.0,0.1333293914794922,0.0,0.0,0.0,0.006214732304215431,0.0,False
Donor1_control_PCA,8,410,-0.03164161965168588,0.03902439024390244,0.0,0.022462253484930236,0.0,0.04638858512043953,0.0,0.0,0.0,0.011319302022457123,0.0,False
Donor1_control_PCA,9,341,0.010840953142179189,0.10263929618768329,0.0,0.028817699101888757,0.0,0.10949037969112396,0.0,0.0,0.0,0.002052836585789919,0.0,False
