dataset,patient_id,identity_pool,gene,n_cells,n_assayed_cells,not_assayed_fraction,not_detected_fraction_among_assayed,detected_fraction_among_assayed,detected_low_fraction_among_assayed,detected_high_fraction_among_assayed,detected_unclassified_fraction_among_assayed
GSE190260,LAM1164,unrestricted_lam,GPNMB,15898,15898,0.0,0.8406717826141653,0.1593282173858347,0.03572776449867908,0.039942131085671156,0.08365832180148447
GSE217108,LAM32,broad_lam_like,PMEL,1170,1170,0.0,0.9905982905982906,0.009401709401709401,0.0,0.005128205128205128,0.004273504273504274
GSE217108,LAM32,broad_lam_like,MLANA,1170,1170,0.0,0.994017094017094,0.005982905982905983,0.0,0.004273504273504274,0.0017094017094017094
GSE217108,LAM32,broad_lam_like,TYRP1,1170,1170,0.0,0.9974358974358974,0.002564102564102564,0.0,0.0017094017094017094,0.0008547008547008547
GSE217108,LAM32,broad_lam_like,DCT,1170,1170,0.0,0.9965811965811966,0.003418803418803419,0.0,0.0017094017094017094,0.0017094017094017094
GSE217108,LAM32,broad_lam_like,MITF,1170,1170,0.0,0.3504273504273504,0.6495726495726496,0.08461538461538462,0.2076923076923077,0.3572649572649573
GSE217108,LAM32,broad_lam_like,GPNMB,1170,1170,0.0,0.7914529914529914,0.20854700854700856,0.026495726495726495,0.09316239316239316,0.08888888888888889
GSE217108,LAM32,high_confidence,PMEL,493,493,0.0,0.9716024340770791,0.028397565922920892,0.010141987829614604,0.008113590263691683,0.010141987829614604
GSE217108,LAM32,high_confidence,MLANA,493,493,0.0,0.9756592292089249,0.02434077079107505,0.004056795131845842,0.006085192697768763,0.014198782961460446
GSE217108,LAM32,high_confidence,TYRP1,493,493,0.0,0.9918864097363083,0.008113590263691683,0.002028397565922921,0.002028397565922921,0.004056795131845842
GSE217108,LAM32,high_confidence,DCT,493,493,0.0,0.9898580121703854,0.010141987829614604,0.004056795131845842,0.0,0.006085192697768763
GSE217108,LAM32,high_confidence,MITF,493,493,0.0,0.09127789046653144,0.9087221095334685,0.20081135902636918,0.3184584178498986,0.3894523326572008
GSE217108,LAM32,high_confidence,GPNMB,493,493,0.0,0.4726166328600406,0.5273833671399595,0.10141987829614604,0.22718052738336714,0.19878296146044624
GSE217108,LAM32,unrestricted_lam,PMEL,3928,3928,0.0,1.0,0.0,0.0,0.0,0.0
GSE217108,LAM32,unrestricted_lam,MLANA,3928,3928,0.0,1.0,0.0,0.0,0.0,0.0
GSE217108,LAM32,unrestricted_lam,TYRP1,3928,3928,0.0,0.9992362525458248,0.0007637474541751527,0.0,0.0002545824847250509,0.0005091649694501018
GSE217108,LAM32,unrestricted_lam,DCT,3928,3928,0.0,0.9987270875763747,0.0012729124236252546,0.0,0.0010183299389002036,0.0002545824847250509
GSE217108,LAM32,unrestricted_lam,MITF,3928,3928,0.0,1.0,0.0,0.0,0.0,0.0
GSE217108,LAM32,unrestricted_lam,GPNMB,3928,3928,0.0,0.9541751527494908,0.045824847250509164,0.003309572301425662,0.018584521384928717,0.023930753564154784
GSE217108,LAM44,broad_lam_like,PMEL,1610,1610,0.0,0.9838509316770186,0.016149068322981366,0.002484472049689441,0.003105590062111801,0.010559006211180125
GSE217108,LAM44,broad_lam_like,MLANA,1610,1610,0.0,0.9763975155279503,0.02360248447204969,0.002484472049689441,0.0068322981366459624,0.014285714285714285
GSE217108,LAM44,broad_lam_like,TYRP1,1610,1610,0.0,0.9981366459627329,0.0018633540372670807,0.0012422360248447205,0.0,0.0006211180124223603
GSE217108,LAM44,broad_lam_like,DCT,1610,1610,0.0,0.9962732919254659,0.0037267080745341614,0.0018633540372670807,0.0,0.0018633540372670807
GSE217108,LAM44,broad_lam_like,MITF,1610,1610,0.0,0.5118012422360249,0.48819875776397514,0.16335403726708075,0.08260869565217391,0.2422360248447205
GSE217108,LAM44,broad_lam_like,GPNMB,1610,1610,0.0,0.7993788819875777,0.20062111801242236,0.08509316770186336,0.018633540372670808,0.0968944099378882
GSE217108,LAM44,high_confidence,PMEL,582,582,0.0,0.9621993127147767,0.037800687285223365,0.015463917525773196,0.006872852233676976,0.015463917525773196
GSE217108,LAM44,high_confidence,MLANA,582,582,0.0,0.9467353951890034,0.05326460481099656,0.027491408934707903,0.005154639175257732,0.020618556701030927
GSE217108,LAM44,high_confidence,TYRP1,582,582,0.0,0.9914089347079038,0.00859106529209622,0.005154639175257732,0.0,0.003436426116838488
GSE217108,LAM44,high_confidence,DCT,582,582,0.0,0.9862542955326461,0.013745704467353952,0.005154639175257732,0.0,0.00859106529209622
GSE217108,LAM44,high_confidence,MITF,582,582,0.0,0.14948453608247422,0.8505154639175257,0.2766323024054983,0.15463917525773196,0.41924398625429554
GSE217108,LAM44,high_confidence,GPNMB,582,582,0.0,0.5429553264604811,0.4570446735395189,0.17869415807560138,0.06701030927835051,0.211340206185567
GSE217108,LAM44,unrestricted_lam,PMEL,4613,4613,0.0,1.0,0.0,0.0,0.0,0.0
GSE217108,LAM44,unrestricted_lam,MLANA,4613,4613,0.0,1.0,0.0,0.0,0.0,0.0
GSE217108,LAM44,unrestricted_lam,TYRP1,4613,4613,0.0,0.9991328853240841,0.0008671146759158899,0.0,0.00043355733795794494,0.00043355733795794494
GSE217108,LAM44,unrestricted_lam,DCT,4613,4613,0.0,0.9973986559722523,0.00260134402774767,0.00043355733795794494,0.0008671146759158899,0.001300672013873835
GSE217108,LAM44,unrestricted_lam,MITF,4613,4613,0.0,1.0,0.0,0.0,0.0,0.0
GSE217108,LAM44,unrestricted_lam,GPNMB,4613,4613,0.0,0.8987643615868198,0.10123563841318015,0.021677866897897247,0.015608064166486017,0.06394970734879687
GSE302356,LAM18,broad_lam_like,PMEL,728,728,0.0,0.9917582417582418,0.008241758241758242,0.004120879120879121,0.0,0.004120879120879121
GSE302356,LAM18,broad_lam_like,MLANA,728,728,0.0,0.9986263736263736,0.0013736263736263737,0.0,0.0,0.0013736263736263737
GSE302356,LAM18,broad_lam_like,TYRP1,728,728,0.0,0.9986263736263736,0.0013736263736263737,0.0,0.0,0.0013736263736263737
GSE302356,LAM18,broad_lam_like,DCT,728,728,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM18,broad_lam_like,MITF,728,728,0.0,0.896978021978022,0.10302197802197802,0.024725274725274724,0.03983516483516483,0.038461538461538464
GSE302356,LAM18,broad_lam_like,GPNMB,728,728,0.0,0.9148351648351648,0.08516483516483517,0.023351648351648352,0.023351648351648352,0.038461538461538464
GSE302356,LAM18,high_confidence,PMEL,129,129,0.0,0.9302325581395349,0.06976744186046512,0.007751937984496124,0.03875968992248062,0.023255813953488372
GSE302356,LAM18,high_confidence,MLANA,129,129,0.0,0.9844961240310077,0.015503875968992248,0.0,0.0,0.015503875968992248
GSE302356,LAM18,high_confidence,TYRP1,129,129,0.0,0.9844961240310077,0.015503875968992248,0.0,0.015503875968992248,0.0
GSE302356,LAM18,high_confidence,DCT,129,129,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM18,high_confidence,MITF,129,129,0.0,0.5891472868217055,0.4108527131782946,0.10077519379844961,0.10852713178294573,0.20155038759689922
GSE302356,LAM18,high_confidence,GPNMB,129,129,0.0,0.5116279069767442,0.4883720930232558,0.03875968992248062,0.2248062015503876,0.2248062015503876
GSE302356,LAM18,unrestricted_lam,PMEL,3589,3589,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM18,unrestricted_lam,MLANA,3589,3589,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM18,unrestricted_lam,TYRP1,3589,3589,0.0,0.9988854834215659,0.0011145165784341043,0.00027862914460852607,0.00027862914460852607,0.0005572582892170521
GSE302356,LAM18,unrestricted_lam,DCT,3589,3589,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM18,unrestricted_lam,MITF,3589,3589,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM18,unrestricted_lam,GPNMB,3589,3589,0.0,0.972972972972973,0.02702702702702703,0.004179437169127891,0.01337419894120925,0.009473390916689885
GSE302356,LAM3,broad_lam_like,PMEL,2296,2296,0.0,0.9860627177700348,0.013937282229965157,0.0,0.006968641114982578,0.006968641114982578
GSE302356,LAM3,broad_lam_like,MLANA,2296,2296,0.0,0.9817073170731707,0.018292682926829267,0.0,0.009581881533101045,0.008710801393728223
GSE302356,LAM3,broad_lam_like,TYRP1,2296,2296,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM3,broad_lam_like,DCT,2296,2296,0.0,0.9886759581881533,0.01132404181184669,0.0013066202090592336,0.003048780487804878,0.006968641114982578
GSE302356,LAM3,broad_lam_like,MITF,2296,2296,0.0,0.5409407665505227,0.45905923344947736,0.10496515679442509,0.09146341463414634,0.2626306620209059
GSE302356,LAM3,broad_lam_like,GPNMB,2296,2296,0.0,0.860191637630662,0.13980836236933797,0.0313588850174216,0.03484320557491289,0.07360627177700349
GSE302356,LAM3,high_confidence,PMEL,1492,1492,0.0,0.9101876675603218,0.08981233243967829,0.022788203753351208,0.022788203753351208,0.04423592493297587
GSE302356,LAM3,high_confidence,MLANA,1492,1492,0.0,0.9249329758713136,0.07506702412868632,0.015415549597855228,0.020107238605898123,0.039544235924932974
GSE302356,LAM3,high_confidence,TYRP1,1492,1492,0.0,0.9953083109919572,0.004691689008042895,0.0020107238605898124,0.0013404825737265416,0.0013404825737265416
GSE302356,LAM3,high_confidence,DCT,1492,1492,0.0,0.9631367292225201,0.03686327077747989,0.015415549597855228,0.004021447721179625,0.01742627345844504
GSE302356,LAM3,high_confidence,MITF,1492,1492,0.0,0.15281501340482573,0.8471849865951743,0.23525469168900803,0.2587131367292225,0.3532171581769437
GSE302356,LAM3,high_confidence,GPNMB,1492,1492,0.0,0.599195710455764,0.4008042895442359,0.09450402144772117,0.10388739946380697,0.20241286863270777
GSE302356,LAM3,unrestricted_lam,PMEL,4119,4119,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM3,unrestricted_lam,MLANA,4119,4119,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM3,unrestricted_lam,TYRP1,4119,4119,0.0,0.9990288905074047,0.0009711094925952901,0.0,0.00048555474629764507,0.00048555474629764507
GSE302356,LAM3,unrestricted_lam,DCT,4119,4119,0.0,0.9951444525370235,0.004855547462976451,0.0,0.0031561058509346927,0.0016994416120417577
GSE302356,LAM3,unrestricted_lam,MITF,4119,4119,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM3,unrestricted_lam,GPNMB,4119,4119,0.0,0.9242534595775673,0.07574654042243263,0.009225540179655257,0.024763292061179897,0.04175770818159748
GSE302356,LAM32,broad_lam_like,PMEL,1690,1690,0.0,0.991715976331361,0.008284023668639054,0.001183431952662722,0.000591715976331361,0.00650887573964497
GSE302356,LAM32,broad_lam_like,MLANA,1690,1690,0.0,0.9988165680473373,0.001183431952662722,0.0,0.0,0.001183431952662722
GSE302356,LAM32,broad_lam_like,TYRP1,1690,1690,0.0,0.991715976331361,0.008284023668639054,0.0017751479289940828,0.0017751479289940828,0.004733727810650888
GSE302356,LAM32,broad_lam_like,DCT,1690,1690,0.0,0.9982248520710059,0.0017751479289940828,0.0,0.0,0.0017751479289940828
GSE302356,LAM32,broad_lam_like,MITF,1690,1690,0.0,0.8485207100591716,0.1514792899408284,0.03431952662721893,0.03964497041420118,0.07751479289940828
GSE302356,LAM32,broad_lam_like,GPNMB,1690,1690,0.0,0.8171597633136095,0.18284023668639054,0.05029585798816568,0.038461538461538464,0.0940828402366864
GSE302356,LAM32,high_confidence,PMEL,335,335,0.0,0.9432835820895522,0.056716417910447764,0.01791044776119403,0.01791044776119403,0.020895522388059702
GSE302356,LAM32,high_confidence,MLANA,335,335,0.0,0.9791044776119403,0.020895522388059702,0.0,0.0,0.020895522388059702
GSE302356,LAM32,high_confidence,TYRP1,335,335,0.0,0.982089552238806,0.01791044776119403,0.011940298507462687,0.0,0.005970149253731343
GSE302356,LAM32,high_confidence,DCT,335,335,0.0,0.9970149253731343,0.0029850746268656717,0.0,0.0,0.0029850746268656717
GSE302356,LAM32,high_confidence,MITF,335,335,0.0,0.4626865671641791,0.5373134328358209,0.15522388059701492,0.09253731343283582,0.28955223880597014
GSE302356,LAM32,high_confidence,GPNMB,335,335,0.0,0.4955223880597015,0.5044776119402985,0.08059701492537313,0.11940298507462686,0.3044776119402985
GSE302356,LAM32,unrestricted_lam,PMEL,5996,5996,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM32,unrestricted_lam,MLANA,5996,5996,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM32,unrestricted_lam,TYRP1,5996,5996,0.0,0.9993328885923949,0.00066711140760507,0.0,0.000333555703802535,0.000333555703802535
GSE302356,LAM32,unrestricted_lam,DCT,5996,5996,0.0,0.9996664442961974,0.000333555703802535,0.0,0.0,0.000333555703802535
GSE302356,LAM32,unrestricted_lam,MITF,5996,5996,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM32,unrestricted_lam,GPNMB,5996,5996,0.0,0.9309539693128752,0.06904603068712475,0.021681120747164776,0.0133422281521014,0.03402268178785857
GSE302356,LAM50,broad_lam_like,PMEL,1332,1332,0.0,0.9924924924924925,0.0075075075075075074,0.0022522522522522522,0.0,0.005255255255255256
GSE302356,LAM50,broad_lam_like,MLANA,1332,1332,0.0,0.9834834834834835,0.016516516516516516,0.0007507507507507507,0.003003003003003003,0.012762762762762763
GSE302356,LAM50,broad_lam_like,TYRP1,1332,1332,0.0,0.9954954954954955,0.0045045045045045045,0.0,0.0015015015015015015,0.003003003003003003
GSE302356,LAM50,broad_lam_like,DCT,1332,1332,0.0,0.9984984984984985,0.0015015015015015015,0.0,0.0,0.0015015015015015015
GSE302356,LAM50,broad_lam_like,MITF,1332,1332,0.0,0.28903903903903905,0.710960960960961,0.16066066066066065,0.17342342342342343,0.3768768768768769
GSE302356,LAM50,broad_lam_like,GPNMB,1332,1332,0.0,0.9617117117117117,0.038288288288288286,0.023273273273273273,0.0022522522522522522,0.012762762762762763
GSE302356,LAM50,high_confidence,PMEL,725,725,0.0,0.9517241379310345,0.04827586206896552,0.022068965517241378,0.004137931034482759,0.022068965517241378
GSE302356,LAM50,high_confidence,MLANA,725,725,0.0,0.9186206896551724,0.08137931034482758,0.04827586206896552,0.004137931034482759,0.028965517241379312
GSE302356,LAM50,high_confidence,TYRP1,725,725,0.0,0.993103448275862,0.006896551724137931,0.004137931034482759,0.0,0.002758620689655172
GSE302356,LAM50,high_confidence,DCT,725,725,0.0,0.9875862068965517,0.012413793103448275,0.004137931034482759,0.001379310344827586,0.006896551724137931
GSE302356,LAM50,high_confidence,MITF,725,725,0.0,0.08827586206896551,0.9117241379310345,0.2413793103448276,0.21379310344827587,0.45655172413793105
GSE302356,LAM50,high_confidence,GPNMB,725,725,0.0,0.8496551724137931,0.1503448275862069,0.09517241379310344,0.006896551724137931,0.04827586206896552
GSE302356,LAM50,unrestricted_lam,PMEL,1328,1328,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM50,unrestricted_lam,MLANA,1328,1328,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM50,unrestricted_lam,TYRP1,1328,1328,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM50,unrestricted_lam,DCT,1328,1328,0.0,0.9984939759036144,0.0015060240963855422,0.0,0.0015060240963855422,0.0
GSE302356,LAM50,unrestricted_lam,MITF,1328,1328,0.0,1.0,0.0,0.0,0.0,0.0
GSE302356,LAM50,unrestricted_lam,GPNMB,1328,1328,0.0,0.9766566265060241,0.023343373493975902,0.0037650602409638554,0.008283132530120483,0.011295180722891566
