gene,KO_vehicle_minus_WT_vehicle,KO_rapamycin_minus_KO_vehicle,KO_rapamycin_vs_WT_vehicle_descriptive
LY6D,-0.7431359543333336,0.4568331836666666,-0.286302770666667
PTPMT1,2.0551122566666677,4.845175366666666,6.900287623333334
KCNA7,-0.064505657,-0.002834692333333333,-0.06734034933333333
TMEM243,-4.584134993333329,4.955870283333333,0.3717352900000037
RAB6B,3.0516261176666664,-0.6558472370555553,2.395778880611111
MTOR,-0.04286001666666639,0.012552267999999422,-0.030307748666666967
C19orf33,,,
RFK,14.528762580000002,-5.70564894,8.823113640000003
SLC48A1,-1.6214307076666667,1.1144035053333319,-0.5070272023333349
RPUSD4,-1.7752980853333318,0.02508351333333181,-1.750214572
TOP2A,-1.9828540233333314,-3.3257165400000037,-5.308570563333335
SEPT1,0.0664719233333333,-0.0789510453333333,-0.01247912200000001
DNALI1,-0.3233303219999999,0.09265459600000003,-0.23067572599999986
TUBA1C,2.8641325433333265,-14.793247499999993,-11.929114956666666
ATP2A3,0.09029124633333319,-0.294261359833333,-0.20397011349999983
TPM2,20.171683426666675,10.324180993333314,30.49586441999999
ZBTB46-AS1,,,
RSG1,-1.2881512556666668,0.6353000606666666,-0.6528511950000002
RPS6KA2,-6.280065820166667,4.275779129166666,-2.004286691000001
NCOA7,0.5959532410000001,0.71286293,1.3088161710000001
GPD1,,-0.00025452000000003583,
OFD1,-0.07840086766666587,0.6436680289999996,0.5652671613333338
PHYHIPL,0.2260385703333334,-0.017956045666666753,0.20808252466666666
BOC,0.1219650388333332,0.01873438466666677,0.14069942349999998
AMOT,0.11903735266666671,0.36746902316666663,0.48650637583333334
SPSB1,8.887740516666668,-1.257434189999998,7.63030632666667
SIRT6,-3.3463907923333336,0.07486348066666704,-3.2715273116666665
LINC00698,,,0.32376875566666663
DENR,-2.4841054133333245,5.59393738666666,3.1098319733333355
C3orf18,0.6387245823333334,0.46606946533333327,1.1047940476666667
ACER3,1.1549918833333344,-1.0135433880000013,0.14144849533333304
BAZ1A,-0.17331099866666655,0.04974046133333321,-0.12357053733333334
SELT,8.939854563333327,0.3737195700000129,9.31357413333334
DRG1,17.92803093666667,4.310256629999991,22.23828756666666
PGM2L1,9.370161401666667,-4.854625846000001,4.515535555666667
CCL15,,,
CYB5R2,17.289514414333336,1.5332549299999982,18.822769344333334
SYNJ2BP,-3.4756868333333344,4.7350128200000015,1.259325986666667
C14orf178,-0.373550933333334,4.380354470000002,4.006803536666668
BAZ2B,-0.2188448289999998,0.15691847266666636,-0.06192635633333343
CISH,0.5186296496666669,0.45662169333333313,0.975251343
REV3L,0.9309520230000015,4.170207790666666,5.101159813666667
FAM53C,0.9520530763333341,0.2942218756666666,1.2462749520000007
KCNAB3,,,
CCDC181,,,0.10063480400000002
SBF1,0.18736590900000016,0.08448368883333313,0.2718495978333333
TM7SF3,15.458298479999998,12.568388923333337,28.026687403333334
PDZD11,1.5826923433333349,8.106173453333334,9.688865796666668
USP2,-0.37673301299999995,0.042954038999999944,-0.333778974
EYA1,1.126330283000001,0.9634915856666657,2.0898218686666667
LINC01003,0.3589803323333334,0.08675852666666661,0.445738859
NAGPA,9.904721486666666,2.9096427566666705,12.814364243333337
SELE,0.11326051800000003,0.037230546666666586,0.15049106466666662
SLCO3A1,1.6209396795000002,-0.6125075071666672,1.008432172333333
LOC105379178,0.361175505,,
CACNG7,1.806296028666666,0.6247232869999992,2.4310193156666653
XAB2,0.8960570113333335,0.21130479099999988,1.1073618023333334
RNF181,7.707525390000001,1.8477320399999968,9.555257429999997
ARHGDIG,,,
DEFB4A,0.486934777333333,-0.5555118283333331,-0.06857705100000011
LINC00347,,,
SH2D3C,,,
VNN2,0.021871734166666768,-0.9246996963333335,-0.9028279621666667
LINC00564,,,
ERBIN,-0.8358308506666674,0.6264977153333326,-0.20933313533333475
TBC1D7,6.714105259999997,-10.342826713333332,-3.628721453333336
NPM3,0.5926721173333331,0.15218866799999997,0.7448607853333331
ABCD2,,,
TLR8,0.6171252503333333,-0.2984328660000002,0.31869238433333313
AP1M2,3.108573894666666,0.34758593099999935,3.4561598256666652
ZNF639,1.4540981613333335,2.279473247333332,3.7335714086666654
MYCL,-0.12940473666666663,-0.1935847656666665,-0.3229895023333331
DLG3,-0.10120266383333343,0.33378545033333307,0.23258278649999964
TMEM50A,17.834236260000004,24.918846873333337,42.75308313333334
ATXN7,0.43043048666666683,-0.21029078033333315,0.22013970633333368
TAAR3,,,
DNAJA2,0.5854182593333341,0.024778276666666876,0.610196536000001
VAMP4,-4.835889921666668,-1.1855527933333327,-6.021442715000001
HEG1,-1.4993052533333326,14.379312339999998,12.880007086666666
CDC45,0.8913376113333334,-0.4472759639999999,0.44406164733333353
UBE2L3,10.486161843333331,6.000130603333336,16.486292446666667
HSPD1,1.057203616166667,-0.18787404916666706,0.8693295669999999
OLIG3,10.961937906666662,0.6923690833333325,11.654306989999995
TIMM17A,-15.692289683333321,-3.3963128700000027,-19.088602553333324
SFT2D2,1.9924539776666674,-0.14991858300000072,1.8425353946666667
TMEM130,0.1914435723333333,0.094339807,0.2857833793333333
SF3B4,-4.286940709999996,3.357700966666666,-0.9292397433333299
MAB21L1,1.211764384333333,-0.565857706333333,0.645906678
CAST,1.9790990800000117,10.947368286666673,12.926467366666685
TMEM41A,1.2153837810000003,-0.7738272578333332,0.44155652316666716
SLC24A3,0.12743398599999994,-0.06404508749999993,0.06338889850000001
LYL1,3.4241993780000004,-0.17593749433333272,3.2482618836666677
MERTK,,,
USP28,1.5068470960000004,0.07441841633333368,1.5812655123333341
CD2,0.3679288723333334,-0.30760102233333353,0.06032784999999985
PITX1,2.6572860863333334,1.0871951196666654,3.744481205999999
LOC105372969,,,
SLC3A1,0.22738671599999993,0.11844645733333325,0.3458331733333332
HRH2,,,
GIMAP2,,0.40401681450000004,
TFCP2,1.1576903733333337,1.1419620285,2.2996524018333337
SLC30A9,3.420669159166666,1.7364589790000018,5.157128138166668
C20orf96,0.4772120173333332,-0.278819766,0.19839225133333316
CD22,-1.5692530509999996,0.07099407033333327,-1.4982589806666664
PKM,56.25164960000001,-36.186283533333324,20.065366066666684
CMKLR1,-1.6966669996666668,0.0720067826666666,-1.6246602170000002
PDCD4,3.9024794630000006,3.5761469035000006,7.478626366500001
SLC35A2,1.8956000129999993,2.458672378000001,4.354272391
SYF2,0.33142668433333333,0.633598117666667,0.9650248020000003
MIEF1,1.7945722787777765,1.1368294177777774,2.931401696555554
PLD2,-0.4081324239999997,0.9649657016666668,0.5568332776666671
CYP26B1,-2.265406732333333,-0.29118714666666645,-2.556593879
CD93,,,
EVI5,0.6293048379999999,0.7944466503333336,1.4237514883333335
SYNCRIP,7.221260215000001,4.464571400333334,11.685831615333335
TMBIM1,11.81501497333333,3.9426951966666692,15.75771017
NDFIP1,0.35161956283333407,2.7663667063333337,3.1179862691666678
CEBPE,,,
PLXNB1,1.310314013333334,1.6352824726666664,2.9455964860000003
BPNT1,13.808316484666666,-4.330984006666666,9.477332478000001
IL18BP,0.7262904080000001,-0.27396720100000005,0.45232320700000006
ARPC1A,23.906086133333318,24.60402910000002,48.51011523333334
TNFRSF18,0.09245008266666677,-0.04563357300000004,0.04681650966666673
CNPY3,-2.189541716666664,3.9284239366666647,1.7388822200000007
CEACAM4,0.05156965549999992,0.08596092850000003,0.13753058399999996
PNN,0.09757438350000003,,
PTH2R,2.3443659976666673,1.964921670999999,4.309287668666666
SNUPN,-1.365478673000002,1.9906591616666685,0.6251804886666665
AKAP3,0.3991019146666668,0.8133029469999999,1.2124048616666667
LRWD1,3.0186592599999997,0.7777908166666663,3.796450076666666
FLOT2,2.2198552493333317,-0.046520039999998986,2.1733352093333327
AP4B1,-0.14727930599999972,0.9768017903333333,0.8295224843333335
CHGB,-0.07487511133333347,0.05789240800000006,-0.016982703333333404
POLE2,-9.245826736666668,-2.315863566666664,-11.561690303333332
ELOVL6,6.317919106666665,1.884520539999997,8.202439646666662
TSPAN5,5.611555193166667,1.5699857601666665,7.181540953333333
SAP18,3.931889692333333,1.3462620443333329,5.278151736666666
PTGES3L-AARSD1,-2.578677240000001,2.4372749799999998,-0.14140226000000133
CLCN4,-0.029067147500000168,0.5610534321666665,0.5319862846666663
POU2F2,1.0012167633333338,0.46119818999999973,1.4624149533333335
CCR9,,,
ST6GALNAC2,-0.9902320070000002,1.2166879516666667,0.22645594466666652
PRICKLE1,,,
DMRT3,-0.6953478796666668,-0.012965585999999973,-0.7083134656666668
DNAAF2,1.1610378450000018,1.8125362503333315,2.9735740953333334
C10orf2,2.5205818276666667,2.4317788526666675,4.952360680333334
HCG18,1.7824323834444442,2.5556744088888887,4.338106792333333
WTAP,2.2041778533333307,-2.3593474899999975,-0.15516963666666683
FARP1,-1.3237636578333334,0.4946884170000003,-0.8290752408333331
LOC100129550,4.3654377843333325,5.1443154280000005,9.509753212333333
GTF2A1,0.9582540821666674,1.1857545225,2.1440086046666673
PCGF5,7.482096022500001,2.735958921,10.2180549435
LOC105375640,,,
LOC101928009,,,
LRCH2,2.4921453729999996,-0.8528524810000002,1.6392928919999994
CHTF18,-0.618214722,-0.16796596233333339,-0.7861806843333334
CACNB4,,,
UGGT2,0.2823660083333337,1.4573649616666673,1.739730970000001
PRR14,0.33197184533333335,0.06866103066666618,0.4006328759999995
LOC339803,4.356275710000002,4.135800213333333,8.492075923333335
TCEANC2,-0.7731717259999993,-0.16229196433333337,-0.9354636903333327
KANSL1-AS1,0.19175340116666706,0.47541280600000024,0.6671662071666673
ALG9,4.134199176833334,-1.7253298706666662,2.408869306166668
OGFRL1,0.0596818170000013,-1.7017748086666673,-1.642092991666666
ZNF502,2.1004644716666654,1.176154021666668,3.2766184933333333
LOC105375504,-0.11388150900000005,0.19840368433333344,0.0845221753333334
STRN,0.2817101713333334,0.1958301796666666,0.47754035100000003
LOC643355,,,
C10orf95,-0.10886720866666666,-0.12245889233333318,-0.23132610099999984
ZNF418,-0.6334137673333335,0.13179683533333342,-0.5016169320000001
SMIM7,-44.019369031666656,12.856130858333326,-31.163238173333333
COPG2,-0.33024526266666676,3.2799731503333316,2.949727887666665
LCT,0.33894720133333367,-0.33222675833333337,0.006720443000000298
PLEKHA8,0.03475152833333328,0.006624575999999993,0.041376104333333275
LOC101928580,24.622096006666652,-6.775011783333312,17.84708422333334
KLRC3,-1.525004945,4.603998387999999,3.0789934429999994
SENCR,2.8020454126666676,2.7423248769999997,5.544370289666667
PGM2,9.2626896,2.2715586399999985,11.534248239999998
LOC101928253,,,
CLEC4C,,,
KLK15,18.62278786,20.650287863333332,39.273075723333335
EMILIN3,,,
PLPPR3,0.1577905003333333,0.736578557333333,0.8943690576666663
FLJ40288,,,
ZNF557,2.6077370396666657,0.7993903070000012,3.407127346666667
SOSTDC1,0.12258516266666664,-0.04223979566666669,0.08034536699999995
NUP160,-1.7321035433333343,-0.35124741333333276,-2.083350956666667
KCTD4,,,
MFSD6,0.32337223533333326,0.39431164333333335,0.7176838786666666
OTX1,1.8476795370000003,-0.5700736229999999,1.2776059140000005
MCUB,1.7519306293333337,-0.9551749876666662,0.7967556416666675
TBX18-AS1,7.766838466666666,5.602380550000003,13.36921901666667
STEAP4,0.3495403946666666,-0.15717181283333326,0.19236858183333333
RPL34,-24.747910133333363,89.76978140000006,65.0218712666667
CD300C,-0.06329079733333343,0.429117416,0.36582661866666655
EEF1D,23.456993553333348,28.59343006666667,52.05042362000002
CD81,17.218157016666666,10.533583883333328,27.751740899999994
SFPQ,0.3590480673333334,0.36974031566666654,0.7287883829999999
C1orf185,-0.23196704199999996,-0.19508908366666677,-0.42705612566666673
BAHCC1,0.1715152873333332,0.020308148333333387,0.1918234356666666
VARS,5.71160159416667,-8.186179384000003,-2.474577789833333
ACVR1B,-2.505597342833333,6.3627797766666685,3.8571824338333354
EDNRB,0.2994970608333332,0.14138227700000028,0.4408793378333335
H3F3C,0.3130359123333335,0.03426821333333274,0.34730412566666624
ELSPBP1,,,
LIFR,-0.8898713214999994,0.5556639485000003,-0.33420737299999903
DCDC2B,0.16502894499999998,,
CREBBP,-0.8576803233333332,0.7170508263333333,-0.14062949699999994
LOC340074,,,
KLF11,-3.018780979222223,4.004873260111113,0.9860922808888901
LOC105378137,,,
RPL8,145.8858749999999,58.060341400000084,203.9462164
DMPK,1.2657744956666668,-0.027150027000000243,1.2386244686666665
HORMAD2-AS1,,,
EPS15,1.4067423446666645,3.2577922510000015,4.664534595666666
GABBR1,0.08849526216666637,0.060507467500000134,0.1490027296666665
HNRNPH3,-2.5597223999999983,-4.453227546666653,-7.012949946666652
AKAP5,,,
LOC101927790,0.022616119333333295,-0.06013321016666673,-0.03751709083333343
CLCNKA,0.01242333366666637,-0.14407691966666647,-0.1316535860000001
MYSM1,,,
PAF1,5.655520931999999,1.374494226666668,7.030015158666667
ZNF79,0.12760512533333324,0.1285898636666668,0.25619498900000004
CLCNKB,-0.2868767710000001,,
KLK1,,,
LOC283737,,,
LOC440386,0.17581736683333338,-0.030361864500000113,0.14545550233333326
HTR1A,1.56807989,0.5753781766666677,2.1434580666666676
PRR34,,,
LOC340335,-1.1008175143333325,0.717587214333335,-0.38323029999999747
LPIN3,-5.760963393333334,-2.476732856666672,-8.237696250000006
MVB12A,-34.27099597,0.967893913333338,-33.30310205666666
SPTLC3,0.7599079131666664,0.05420888566666715,0.8141167988333335
DNAH2,-0.06765697649999991,0.017634408083333386,-0.050022568416666524
KIF24,-0.2845487598333333,-0.09865102866666664,-0.3831997884999999
RDH8,-0.15314024950000005,,
GMEB2,,,
TMPRSS11E,0.22982966133333327,0.13944653766666648,0.36927619899999975
PKD2L2,,,
SPACA3,,,
YY1,-5.269154546666655,-12.865161035000007,-18.134315581666662
ATOH7,0.018662361999999988,0.07548245999999997,0.09414482199999996
FAM181A-AS1,,,
TGM3,,,
KCNJ13,,,
GCK,,,
IL36G,,,
RNLS,-4.193703165166667,11.279129359166664,7.0854261939999965
LOC389199,0.1905948576666665,-0.05886558866666647,0.13172926900000004
GNG8,,,
BMS1P20,,,
LOC100288748,,,
RPE65,,,
LPAR4,,0.30842519299999993,
CYP4X1,5.353592411333332,-1.5930042393333324,3.7605881719999994
LOC441179,,,
PPY,,,
KRTAP17-1,-0.15847133500000005,0.160550115,0.0020787799999999468
POMGNT1,,,
MAF1,13.721206010000003,5.178254976666665,18.899460986666668
TEKT1,-0.1345514756666666,0.09542484399999995,-0.039126631666666634
CCDC125,-0.7851940013333332,0.8869295575000002,0.10173555616666707
TRMT61A,-1.1166837396666671,0.6290574246666663,-0.48762631500000087
SLC29A4,1.0253347873333336,2.379430556666666,3.4047653439999994
GADL1,,,
PLXNA1,1.8561166203333324,3.790947505,5.6470641253333325
ADAMTS9-AS2,,,
LOC619427,5.722172670000006,6.357737419999996,12.079910090000002
FXYD3,9.865139073333339,-21.434134059833333,-11.568994986499995
CHAC2,3.166208029333335,-2.039558925333334,1.126649104000001
CAPNS2,,,
FAM118B,6.849001106666666,-0.5061611966666675,6.342839909999999
LOC101929268,11.284962880000002,8.245590313333338,19.53055319333334
CYSLTR2,5.783431233333335,2.307714136666668,8.091145370000003
RTCA,4.440531256666667,3.9175430866666616,8.358074343333328
EXOC5,,,
ALKBH3,-1.6029982600000032,-3.0979850266666684,-4.700983286666672
EFCAB11,-6.326885321333332,1.3579019036666669,-4.968983417666665
CYP4Z1,,,
KCCAT333,,,
TTC9C,2.6024680736666683,1.5865817884999984,4.189049862166667
S1PR5,,,
KTI12,2.0227245666666676,1.7762730033333352,3.7989975700000027
GRAMD1A,0.9781878216666662,1.8995150933333327,2.8777029149999986
CTSG,0.049753207666666466,0.16164489933333348,0.21139810699999995
ALDH9A1,-25.667329266666684,11.593762736666662,-14.073566530000022
LSR,,,
F10,,,
SLC22A17,0.2843526053333332,0.26719218599999994,0.5515447913333331
C8A,,,
ZNF211,0.4370450406666666,-0.15360357033333338,0.2834414703333332
LOC101927814,1.6354416600000015,-0.5125996733333356,1.122841986666666
SPATA42,,,
TPST2,7.399355773333335,4.116725810000002,11.516081583333337
C12orf4,1.5447918463333332,0.9857349871666674,2.5305268335000006
PSMB6,12.98700980000001,15.339718000000033,28.326727800000043
THRB,,-0.14578295016666587,
POLR2G,-1.6848627233333247,19.349306136666655,17.66444341333333
ZNF592,0.07411050766666616,0.6881533310000001,0.7622638386666662
MRPL4,8.249955613333334,5.073246443333332,13.323202056666666
LOC101928651,0.5502572189999997,0.30248516566666694,0.8527423846666666
CSRNP2,3.9860188433333335,1.8773881066666682,5.863406950000002
RAB25,,,
HAGLROS,,,
CD19,0.04796378266666679,0.0936408283333332,0.141604611
AJAP1,0.27547831150000013,0.29397417066666653,0.5694524821666667
COL9A3,,,
PGLYRP4,1.2899449239999985,0.4047225016666678,1.6946674256666663
LRRC4B,,,
SMIM12,4.130256403333334,1.378139356666658,5.508395759999992
RAB4A,0.327258454,0.12653812499999995,0.4537965789999999
FILIP1L,3.5091723399999992,13.979621296666668,17.488793636666667
SPCS2,34.09491945666667,24.58163796666669,58.676557423333364
RMDN1,2.7211481006666665,2.7104669926666674,5.431615093333334
CUL4B,3.8338667424999997,22.75189593416667,26.58576267666667
FAM89B,13.946109036666666,15.088348960000005,29.03445799666667
PALM3,,,
URB2,2.693861173,0.3828449783333321,3.0767061513333323
SBDS,-6.925780835000005,13.684591953333332,6.758811118333327
ADNP-AS1,-0.00369842749999999,0.18020832650000007,0.17650989900000008
NDUFA7,7.847878823333332,21.09393508666666,28.941813909999993
ERG,,,
LOC101928622,5.900031475333333,-2.3536406786666664,3.5463907966666666
ZW10,0.7924574433333316,-2.4099525833333324,-1.6174951400000008
PLA2G4C,0.1116225443333334,1.0536947326666668,1.1653172770000002
SLC16A10,0.3573687630000002,-0.1435683383333335,0.2138004246666667
ADCK1,-0.08409048066666669,0.25763266866666656,0.17354218799999988
DEPDC4,-0.6811892436666668,0.07688966833333344,-0.6042995753333333
PPIAL4A,5.394480093333314,-12.633735743333332,-7.239255650000018
LOC100506858,,,
TCF3,-5.319413838500003,-0.8871075244999993,-6.206521363000002
CCL13,0.035403393000000005,,
ISOC1,1.916994443333334,0.24035520966666724,2.157349653000001
PCDH8,,,
SHBG,0.06189117399999988,-0.007929501999999977,0.053961671999999905
TMEM159,0.045286686333333215,0.024360184000000284,0.0696468703333335
ADGRG1,-0.3678150509722221,0.34354039572222217,-0.024274655249999944
LOC101927877,0.2653747306666667,0.014748356000000129,0.28012308666666685
CCDC153,-0.496522025,0.48244900366666776,-0.014073021333332214
WASF2,-1.6441350195555557,3.4734741885555547,1.829339168999999
PILRA,0.8654480861666671,1.8689946295,2.734442715666667
PPP1R26-AS1,,,
PER4,-0.06086848,0.03027662733333325,-0.030591852666666752
NPC1,5.761300836666667,-5.449571934833333,0.3117289018333338
F2RL2,0.10760868133333312,-0.18316863233333325,-0.07555995100000013
SCGB1A1,0.20117309316666654,-0.2125316886666666,-0.011358595500000068
SIGLEC17P,1.3079535598333334,-0.9226286424999999,0.3853249173333335
NKAIN2,,,
NUBP2,8.872745246666668,24.55360264,33.42634788666667
LINC00906,,,
LOC151475,0.6659326633333293,-2.4040299533333283,-1.738097289999999
DDC,0.10264944233333329,0.43876877233333345,0.5414182146666667
MCHR2-AS1,3.2091907699999993,-5.77526177333333,-2.566071003333331
ZBTB38,-3.4644797286666638,7.558316360999999,4.0938366323333355
GNAL,,,
NOXA1,1.1104891683333342,0.20162532649999854,1.3121144948333328
ACTR2,6.710176078999998,0.7177079333333367,7.427884012333335
ORAOV1,-0.3861764523333351,-0.8924621679999989,-1.278638620333334
SMAD5,0.8015960151666661,0.9395072161666658,1.741103231333332
LSM7,-6.618064360000005,19.785077273333343,13.167012913333338
LOC101930149,,,
LOC285902,,,
LARP6,-4.342920277166655,3.9763913491666543,-0.36652892800000103
RPS11,162.0035592333333,,
PNLIPRP1,0.2011955253333335,0.15094396933333298,0.3521394946666665
P2RY12,,,
LOC105375240,0.8115757983333329,-0.6644814203333329,0.14709437800000003
LINC01580,,,
PNLIP,,,
IRF6,,,
MRPL47,3.806549796666669,1.9588440499999962,5.765393846666665
ADAMTS10,0.6321983203333335,1.2403749846666665,1.872573305
OR51D1,0.20597515966666702,-0.24935532266666716,-0.04338016300000014
NME9,-0.13030798749999994,-0.7330009396666667,-0.8633089271666666
ZNF750,0.2508795816666666,-0.08812287099999982,0.16275671066666675
AURKB,-2.3005199065000035,-5.390744226166666,-7.691264132666669
AKTIP,0.02642829450000006,0.35404603849999994,0.380474333
ELK4,-1.7310694258888892,1.7260385602222241,-0.0050308656666651075
GOLGA8G,-2.2554441133333327,3.367296436666667,1.1118523233333342
METTL13,-1.6276049155,0.7896456091666666,-0.8379593063333335
SEMA5B,0.5144743353333339,0.09713824699999929,0.6116125823333332
SAYSD1,-0.22561836483333364,0.7089428904999999,0.4833245256666663
EPB41L5,0.05999008133333339,0.14634999066666687,0.20634007200000026
PMP22,-1.8915660903333338,0.015682609166667305,-1.8758834811666665
DNAJC7,-0.6150284803333332,0.1285849323333328,-0.48644354800000045
INMT,-0.25802390166666667,-0.045434586333333415,-0.3034584880000001
OR11H4,-0.1366663815,-0.014575421333333338,-0.15124180283333333
EDC3,-0.20091737550000044,0.7688720020000002,0.5679546264999997
LOC105374266,,,
ENTPD7,1.3680213793333331,0.24201004066666654,1.6100314199999997
DLAT,2.571429745666668,1.0880927999999983,3.6595225456666665
UBE2G2,-1.0110059843333332,0.310551637333333,-0.7004543470000002
LOC105370549,,,
FZR1,-0.7985316570000016,1.2997829371666665,0.5012512801666649
MAP3K19,,,
KYNU,14.999896406666664,7.276715496666668,22.276611903333333
SKIL,1.6149998841666666,2.5543358723333336,4.169335756500001
TEPP,0.1736194006666667,0.0036004103333332482,0.17721981099999995
NGEF,0.34192715133333373,0.3298139759999996,0.6717411273333334
RNF114,16.71524831,1.0927096633333342,17.807957973333338
COX4I2,,,
WFS1,1.3665071970000002,1.347025824666666,2.713533021666666
NUP107,-3.5413659933333363,1.9236340199999944,-1.617731973333342
EIF2B3,0.7330054333333393,15.870659823333334,16.603665256666673
ZNRD1ASP,0.26330682133333294,0.032006104999999785,0.2953129263333327
LRG1,1.4443604399999996,0.5764939703333334,2.020854410333333
MELK,1.7079151866666678,-8.626273393333335,-6.918358206666667
CCDC117,,,
CPSF2,0.6256499466666661,3.6715467766666663,4.297196723333332
KIAA1161,0.2994299760000001,0.13885886000000003,0.4382888360000001
HSD17B6,0.24467569133333333,0.25140941633333325,0.4960851076666666
EPYC,0.06745467700000002,,
LOC102724330,9.815520296666676,-18.16773173333334,-8.352211436666664
TNKS2,1.009811220833332,0.04482980000000136,1.0546410208333334
PAK4,0.5830057603333334,0.21991399199999973,0.8029197523333331
NUDT14,-0.01786713183333344,0.10212530300000011,0.08425817116666667
HDAC8,1.9689095633333338,0.2067270366666687,2.1756366000000025
LOC285857,,,
LRR1,-0.8340370666666637,-4.284699123333336,-5.11873619
SVBP,,,
NAALADL2,,,
CTRC,-2.211170859333333,0.638057543,-1.573113316333333
COLEC11,,,0.16196046900000005
MICALCL,,,
SBF2,0.5891142743333333,0.18137181800000013,0.7704860923333334
GZMM,0.027102911666666563,-0.39361932600000005,-0.3665164143333335
DIRAS3,0.7165944203333332,6.793136803666668,7.509731224000001
KIF11,6.010121643333331,-2.4211240466666624,3.588997596666669
PLEKHO1,29.048135579999993,-15.638803699999997,13.409331879999996
LOC101929151,-0.02650638133333416,0.36023933066666736,0.3337329493333332
NMB,5.046100865333333,-2.431390386666669,2.614710478666664
TELO2,-3.287263743333332,-2.1598875866666685,-5.4471513300000005
LOC105371083,,,
LOC105373984,-0.1464085283333333,,
TREML4,,,
MBNL1-AS1,0.649062376,1.3225067346666664,1.9715691106666664
LOC101927159,-0.14542726266666683,0.19203505433333357,0.04660779166666673
FSBP,0.4747847813333337,-0.047309691333333515,0.42747509000000017
LOC100506557,,,
PHBP19,15.602351569999996,10.623513806666665,26.22586537666666
LOC401134,,,
ERICH6,,,
LINC01517,6.095326869999997,1.910578426666671,8.005905296666668
LOC101929312,,,
CCDC63,0.2989471476666665,0.0376642913333336,0.3366114390000001
NKX2-3,-0.042347177000000014,-0.02514787833333343,-0.06749505533333344
LOC157931,-0.3535624826666668,0.0454131676666667,-0.3081493150000001
LOC107984282,-0.05021235633333321,-0.10658270233333345,-0.15679505866666665
LRRC52,,0.22308002750000006,
SORCS3,0.4267783243333336,0.2272510316666665,0.6540293560000001
PHOX2B,,,
BEND2,0.0030214490000002314,0.05527010999999993,0.05829155900000016
C16orf89,-0.19458007066666605,-0.13713912233333359,-0.33171919299999963
DLX3,,,
PSMD10,-0.09771515866666647,14.386034338666667,14.28831918
CTSK,2.0108652579999995,0.16695796499999993,2.1778232229999994
PAFAH2,-0.7280412259999993,1.0738642999999994,0.3458230740000001
CYP4V2,1.9478241373333327,3.4561732011666675,5.4039973385
SOS1,0.7060493453333341,0.02652341666666569,0.7325727619999998
SYT1,2.0627343199999997,-0.8875261096666662,1.1752082103333337
GLP2R,1.3706471483333331,1.1143665299999999,2.485013678333333
RAD51AP1,3.1734722453333326,0.07862709333333395,3.2520993386666666
MAP1A,-0.7126888536666662,-1.2558495516666675,-1.9685384053333337
FANCC,-2.8568825733333316,3.1623914666666675,0.30550889333333586
RDH14,10.060404530000005,4.519884043333327,14.580288573333332
RTL1,,0.4311621815000001,
CYP1A2,0.03609732566666635,0.02702795866666685,0.0631252843333332
YME1L1,9.604293559999999,3.384647310000002,12.98894087
KRT81,6.692781739999994,1.825000320000001,8.517782059999995
CRIPT,11.23979615666667,22.033067049999993,33.27286320666666
GUCA1C,0.7069391676666663,0.1922328813333336,0.8991720489999999
PRPF8,-0.7497925736666673,-0.014200876666667028,-0.7639934503333343
ZNF576,8.211222570333334,3.97287079,12.184093360333332
DPCD,,,
DTYMK,2.6205444699999987,4.934040386666666,7.554584856666665
DCT,,,
GPS1,8.14434082333334,7.318384739999999,15.46272556333334
TBX2-AS1,1.8566709696666663,0.9799565856666668,2.836627555333333
ACYP2,3.4416109216666664,1.2190893166666648,4.660700238333331
STXBP6,-0.38088226733333375,0.004621019666666837,-0.3762612476666669
F11R,-1.3296044741666666,-0.3991994311666667,-1.7288039053333333
VPS11,0.5454733066666613,4.442078773333332,4.987552079999993
TREX2,,,
HIST1H2AG,-1.085288665666667,3.5230885216666676,2.4377998560000007
GPR21,-0.03455715866666664,-0.062172074666666965,-0.09672923333333361
PKIB,7.552219465000001,-0.47440136333333527,7.077818101666666
ZNHIT2,-0.185366434333333,1.2324478069999993,1.0470813726666663
CLSTN1,,,
USP39,3.9652862040000008,0.2367675000000009,4.202053704000002
LOC101930049,0.7362063753333326,1.4813079630000008,2.2175143383333333
WNT5A,-2.8309758100000018,9.54851301,6.717537199999999
C5,-0.25131631100000007,2.0032699703333328,1.7519536593333327
BCL2L10,,,
GAPDHS,0.4233197506666677,1.0845637019999987,1.5078834526666665
LBX1,3.5204197599999993,1.0005212733333337,4.520941033333333
TMEM258,15.521238000000011,64.58250776666668,80.10374576666669
RARS,10.909462406666655,7.909443563333355,18.81890597000001
SMOC1,2.2412651016666674,3.5074940289999983,5.748759130666666
HNF1A,0.695609021333333,0.4959252753333332,1.1915342966666662
CA14,,,
MS4A12,0.19273630133333297,-0.04256710666666619,0.15016919466666678
PLA2G4A,10.191990038,0.6256462966666643,10.817636334666666
HEBP2,6.004665503333335,3.0101135566666635,9.014779059999999
TSC1,-3.9603363414999997,1.346494058666666,-2.6138422828333336
MYL12A,3.2039454686666655,4.977018736666668,8.180964205333334
TNNI2,,,
HIST1H1D,-0.06868822716666684,0.21048485133333344,0.1417966241666666
AKR1C4,3.640363850000007,6.696523199999998,10.336887050000005
CCNH,-1.30741525,-2.2514353569999983,-3.5588506069999983
