gene,environments,mean_suppression_fraction,categories,cross_environment_retention_candidate
KAT6B,1,0.5914252341134213,partially_retained,False
KAZALD1,2,0.4771547632616775,partially_retained,True
KAZN,1,0.4698291875005094,partially_retained,False
KBTBD11-OT1,1,1.4716178594245835,suppressed,False
KBTBD7,1,0.4317146278843417,partially_retained,False
KC6,2,0.2337245884098389,fully_retained;partially_retained,True
KCNAB1,1,-0.3152797280154336,enhanced_or_reprogrammed,False
KCNB1,1,-0.023038954611661167,enhanced_or_reprogrammed,False
KCNC4,2,0.41435537183135,fully_retained;partially_retained,True
KCNE4,1,1.382452831489688,suppressed,False
KCNG1,2,0.5102107964726923,partially_retained,True
KCNJ6,2,0.8171993809304829,suppressed,False
KCNK15,1,1.027059277709813,suppressed,False
KCNK3,1,0.8406711051519388,suppressed,False
KCNK6,1,-0.27596938840598173,enhanced_or_reprogrammed,False
KCNMA1,1,0.18350473649067767,fully_retained,False
KCNMA1-AS1,1,0.06443447384623902,fully_retained,False
KCNMB1,1,1.0895005468899361,suppressed,False
KCNMB2,1,0.2958159678966349,partially_retained,False
KCNMB2-AS1,1,0.9418447285290465,suppressed,False
KCNMB3,1,0.8279392171802292,suppressed,False
KCNN3,1,-1.2084961264552292,enhanced_or_reprogrammed,False
KCNQ1OT1,2,0.4482420991722021,fully_retained;partially_retained,True
KCNQ3,1,0.4077617995278916,partially_retained,False
KCNS1,2,0.5438269250762728,partially_retained,True
KCNS2,1,-1.471323701895093,enhanced_or_reprogrammed,False
KCNS3,2,0.15468503317134297,fully_retained;partially_retained,True
KCNU1,1,0.9783893684402074,suppressed,False
KCP,2,0.7989785607298939,partially_retained;suppressed,True
KCTD12,1,0.2249523220272146,fully_retained,False
KDM4C,1,0.41201154803536044,partially_retained,False
KDM4D,1,1.3768376999774523,suppressed,False
KDM7A-DT,1,0.15907917429071816,fully_retained,False
KEL,1,1.0981975742298467,suppressed,False
KIAA0040,2,0.8756449327389475,partially_retained;suppressed,True
KIAA0513,1,0.8845516481804232,suppressed,False
KIAA0895L,1,1.1141142689222996,suppressed,False
KIAA1217,2,0.7957003964687224,partially_retained;suppressed,True
KIAA1522,1,1.1076879158400965,suppressed,False
KIAA1614-AS1,1,2.022362052365624,suppressed,False
KIAA1958,1,0.4115256897459477,partially_retained,False
KIF11,1,1.7667673769815537,suppressed,False
KIF15,1,1.759213634507186,suppressed,False
KIF18B,1,1.7430250610888653,suppressed,False
KIF1A,1,0.6254840081864099,partially_retained,False
KIF1C,1,1.4948254037621058,suppressed,False
KIF20A,1,1.8793321573020734,suppressed,False
KIF20B,1,1.8770242136346775,suppressed,False
KIF23,1,2.0244894761678704,suppressed,False
KIF26A,1,-0.2610859257460121,enhanced_or_reprogrammed,False
KIF26B,2,0.2047280686268083,enhanced_or_reprogrammed;partially_retained,True
KIF27,1,0.5076019360577182,partially_retained,False
KIF6,1,0.9865193572926273,suppressed,False
KIFC1,1,1.7471490966703596,suppressed,False
KISS1R,1,0.6692473339875,partially_retained,False
KLF12,1,0.8768090810490354,suppressed,False
KLF13,1,0.011595135345552343,fully_retained,False
KLF14,2,0.15574467979695206,enhanced_or_reprogrammed;partially_retained,True
KLF16,1,0.929124217328281,suppressed,False
KLF2P1,1,0.47987166065117826,partially_retained,False
KLF3-AS1,2,0.3578697905296061,partially_retained,True
KLF8,1,2.0629308541964964,suppressed,False
KLHDC1,1,0.6516946822262487,partially_retained,False
KLHDC2,1,0.7721070080370616,suppressed,False
KLHDC7B,1,0.9875741424150641,suppressed,False
KLHDC9,1,0.786242651725813,suppressed,False
KLHL21,1,1.124564800346271,suppressed,False
KLHL23,2,0.19355650752398956,fully_retained,True
KLHL4,2,0.295003650421874,fully_retained;partially_retained,True
KLHL41,1,1.092145394855257,suppressed,False
KMO,1,0.5236698196130828,partially_retained,False
KMT2C,1,1.2303355620867458,suppressed,False
KMT2D,1,0.9991502260868149,suppressed,False
KMT2E-AS1,1,0.6320923633085618,partially_retained,False
KNDC1,1,-0.4769436768035249,enhanced_or_reprogrammed,False
KRBA2,1,0.6583448451672648,partially_retained,False
KRT17,1,0.279125391660637,partially_retained,False
KRT19,2,0.07248288091773142,enhanced_or_reprogrammed;fully_retained,True
KRT34,1,0.34824400714887405,partially_retained,False
KRT7,1,0.5567385676375016,partially_retained,False
KRT80,1,0.5080771245551077,partially_retained,False
KRTAP1-5,2,0.018605897564327623,enhanced_or_reprogrammed;fully_retained,True
KRTAP2-3,2,0.6167673895749421,partially_retained,True
L1CAM,1,0.7658432987405029,suppressed,False
L3MBTL2-AS1,2,0.9176480791725178,partially_retained;suppressed,True
L3MBTL3,1,0.603006028437066,partially_retained,False
LACTB,2,0.3716806913241854,partially_retained,True
LACTB2,1,0.4644201163214108,partially_retained,False
LACTB2-AS1,1,0.5406844413341225,partially_retained,False
LAMA1,2,0.7630863561597944,partially_retained;suppressed,True
LAMA3,2,0.5985397116411467,fully_retained;suppressed,True
LAMA4,1,0.3636779135985816,partially_retained,False
LAMA4-AS1,2,0.7938545278367399,partially_retained;suppressed,True
LAMB3,2,0.19606392673748402,enhanced_or_reprogrammed;partially_retained,True
LAMC1,1,0.9511872991057331,suppressed,False
LAMC2,2,-0.04474075855141879,enhanced_or_reprogrammed,True
LAMP1,2,0.9556222590634724,suppressed,False
LAMP2,1,0.8712354776022743,suppressed,False
LAMP3,2,1.1577045380430995,suppressed,False
LARGE1,1,1.035410546006709,suppressed,False
LARP6,2,0.5642139943963591,partially_retained,True
LAT,1,0.6481824236457332,partially_retained,False
LATS2,1,1.0898188916215954,suppressed,False
LBP,1,0.6796540393526749,partially_retained,False
LBX1,2,0.015513494014113949,enhanced_or_reprogrammed;fully_retained,True
LBX1-AS1,2,0.3504266943904818,fully_retained;partially_retained,True
LCMT1-AS1,1,0.7748156440001994,suppressed,False
LCNL1,1,1.400709514827001,suppressed,False
LCP1,1,0.8100571545352738,suppressed,False
LCTL,1,0.5695226455041842,partially_retained,False
LDB2,1,0.8071797658696842,suppressed,False
LDHA,2,0.4988916419282481,partially_retained,True
LDHC,1,0.9690862885840439,suppressed,False
LDHD,1,1.315430886345791,suppressed,False
LDLR,1,0.8758706604430021,suppressed,False
LDLRAP1,1,0.412082781248744,partially_retained,False
LENG9,1,1.3366994363362157,suppressed,False
LETMD1,1,0.660666400440165,partially_retained,False
LGALS3,2,0.7172722835796793,partially_retained,True
LGALS3BP,1,0.060713845161380675,fully_retained,False
LGALS8,1,0.5467409491507176,partially_retained,False
LGI1,1,1.0291386780515555,suppressed,False
LGSN,1,0.9122237212379438,suppressed,False
LHX6,1,-0.1433388340302495,enhanced_or_reprogrammed,False
LHX8,2,-0.29892922212332207,enhanced_or_reprogrammed,True
LHX9,1,-0.5130643201655056,enhanced_or_reprogrammed,False
LIF,2,-0.16005138043426326,enhanced_or_reprogrammed,True
LIFR-AS1,2,0.8228924210352792,partially_retained;suppressed,True
LILRB3,1,0.6604454915950662,partially_retained,False
LIMA1,2,0.5613841891264972,partially_retained,True
LIMD2,1,0.559172186915809,partially_retained,False
LIMS2,1,0.7113616909879946,partially_retained,False
LIMS4,1,0.2673041081101303,partially_retained,False
LINC00173,1,0.014920433989703552,fully_retained,False
LINC00216,1,0.5251497539274577,partially_retained,False
LINC00242,2,0.8246892582516974,partially_retained;suppressed,True
LINC00243,1,1.063450522929521,suppressed,False
LINC00261,1,0.4111186452492793,partially_retained,False
LINC00271,1,1.1400685040704455,suppressed,False
LINC00324,2,1.052572380951613,suppressed,False
LINC00345,1,0.7686584821707011,suppressed,False
LINC00452,1,1.544141509469625,suppressed,False
LINC00460,1,0.7496187205429696,partially_retained,False
LINC00475,1,1.2630759130936193,suppressed,False
LINC00511,1,1.5089133642684818,suppressed,False
LINC00514,1,0.3846883507592622,partially_retained,False
LINC00535,1,0.2797022775124054,partially_retained,False
LINC00571,1,1.029534069610696,suppressed,False
LINC00574,1,1.0134079615651712,suppressed,False
LINC00578,1,0.19250515401847546,fully_retained,False
LINC00623,2,0.025076889254097456,fully_retained,True
LINC00629,1,-0.48210256604717605,enhanced_or_reprogrammed,False
LINC00632,2,0.31001980753633873,enhanced_or_reprogrammed;partially_retained,True
LINC00649,1,0.15727868102554277,fully_retained,False
LINC00652,1,0.5825312236510489,partially_retained,False
LINC00653,1,0.7379963249017922,partially_retained,False
LINC00663,1,0.9479887477267417,suppressed,False
LINC00672,2,0.4765343151940852,partially_retained,True
LINC00680,1,0.5192383353401466,partially_retained,False
LINC00707,2,1.2390215375947355,suppressed,False
LINC00847,1,0.7572340018964994,suppressed,False
LINC00857,2,0.310867122011475,fully_retained;partially_retained,True
LINC00858,1,0.34572326765285344,partially_retained,False
LINC00880,2,0.9666429244779585,suppressed,False
LINC00881,1,1.0171509967116383,suppressed,False
LINC00894,1,0.57736103845291,partially_retained,False
LINC00899,1,0.5141185412445107,partially_retained,False
LINC00926,1,1.135667193242362,suppressed,False
LINC00933,1,1.3584316811159072,suppressed,False
LINC00937,1,0.8831497390702476,suppressed,False
LINC00958,1,1.145339679687981,suppressed,False
LINC00968,1,-0.379543430944002,enhanced_or_reprogrammed,False
LINC01002,1,0.9150897841078072,suppressed,False
LINC01013,1,0.07444312368930506,fully_retained,False
LINC01081,1,0.37531451692351603,partially_retained,False
LINC01082,1,-0.06463195677784506,enhanced_or_reprogrammed,False
LINC01089,1,0.466688612111958,partially_retained,False
LINC01091,1,0.6144347126271456,partially_retained,False
LINC01116,2,0.03260539668223256,enhanced_or_reprogrammed;partially_retained,True
LINC01133,1,0.3810201404324908,partially_retained,False
LINC01139,1,0.6956875916393934,partially_retained,False
LINC01145,1,0.10163630613822239,fully_retained,False
LINC01151,1,0.16742299485170808,fully_retained,False
LINC01182,2,-0.40304794827366996,enhanced_or_reprogrammed,True
LINC01239,1,0.7634575546306008,suppressed,False
LINC01311,1,1.5938341227041575,suppressed,False
LINC01355,1,0.585039023274802,partially_retained,False
LINC01422,1,0.2952703806066467,partially_retained,False
LINC01436,2,0.18498165734090283,fully_retained;partially_retained,True
LINC01473,1,0.6287351636511078,partially_retained,False
LINC01503,1,-0.15968896063166427,enhanced_or_reprogrammed,False
LINC01515,2,0.3320927014141995,partially_retained,True
LINC01583,2,0.4304261158646328,enhanced_or_reprogrammed;suppressed,True
LINC01679,1,0.45317624626763786,partially_retained,False
LINC01705,2,0.7698292456155109,partially_retained;suppressed,True
LINC01778,1,0.4241131988911766,partially_retained,False
LINC01798,1,0.02105369345433572,fully_retained,False
LINC01894,1,0.47827684478290555,partially_retained,False
LINC01915,1,-0.07081140702043665,enhanced_or_reprogrammed,False
LINC01929,1,1.3847961189832774,suppressed,False
LINC02037,1,0.5471639328011866,partially_retained,False
LINC02076,2,0.4044693745382022,enhanced_or_reprogrammed;suppressed,True
LINC02154,2,0.7856527187591276,suppressed,False
LINC02172,1,0.934184648590375,suppressed,False
LINC02175,1,1.3684548021980456,suppressed,False
LINC02182,1,0.7261293038090508,partially_retained,False
LINC02202,1,-0.7175687654618332,enhanced_or_reprogrammed,False
LINC02245,1,0.963988723820079,suppressed,False
LINC02268,1,0.6440289977162141,partially_retained,False
LINC02363,1,0.8958584388174287,suppressed,False
LINC02381,2,-0.11336750103269289,enhanced_or_reprogrammed,True
LINC02427,2,1.2965379898944167,suppressed,False
LINC02454,1,0.5694075252260131,partially_retained,False
LINC02485,1,0.9918587593148838,suppressed,False
LINC02527,1,0.2900203844715352,partially_retained,False
LINC02575,1,0.3463086703920064,partially_retained,False
LINC02593,1,0.6853031638909655,partially_retained,False
LINC02610,1,-0.42153392962682834,enhanced_or_reprogrammed,False
LINC02664,1,0.39573984426895037,partially_retained,False
LINC02701,1,0.8947054379171258,suppressed,False
LINC02718,1,0.8749923305992332,suppressed,False
LINC02806,1,0.9514350060705793,suppressed,False
LINC02861,1,0.8400393218364478,suppressed,False
LINGO1,1,0.2725675525292717,partially_retained,False
LIPG,2,0.9022099217150966,partially_retained;suppressed,True
LMO3,1,0.6891745013931054,partially_retained,False
LMO4,1,0.2544453741780408,partially_retained,False
LMOD1,2,1.1779879843489112,suppressed,False
LMOD3,1,1.1130954881744106,suppressed,False
LNCOG,2,0.601246699675818,partially_retained,True
LNCSRLR,1,0.8401682993058723,suppressed,False
LNCTAM34A,2,0.6853133654707637,partially_retained,True
LNPK,1,0.9177731774804312,suppressed,False
LONP1,2,0.7919182050509315,suppressed,False
LOX,1,0.33192974999366354,partially_retained,False
LOXL2,2,0.8242983850474397,suppressed,False
LOXL4,1,0.10383499233843019,fully_retained,False
LPAR1,1,1.0587670353722558,suppressed,False
LPAR3,1,2.685693635052772,suppressed,False
LPIN2,2,0.4829994974261572,partially_retained,True
LPP,1,1.076151620242886,suppressed,False
LRAT,2,0.6225430673146404,partially_retained,True
LRATD1,2,0.6641541763938399,partially_retained;suppressed,True
LRATD2,1,0.6590501635901804,partially_retained,False
LRCH1,1,0.062084492422646465,fully_retained,False
LRIG2-DT,1,0.8453813444801597,suppressed,False
LRIG3,2,0.4483680703752578,partially_retained,True
LRMDA,1,0.7406498819667677,partially_retained,False
LRP10,1,0.6674957680241651,partially_retained,False
LRP11,1,0.2764528692281334,partially_retained,False
LRP1B,2,0.9757781066588374,suppressed,False
LRP4,1,0.5206892282995496,partially_retained,False
LRP8,2,0.6108360188840174,partially_retained;suppressed,True
LRRC15,2,0.733590301265113,partially_retained;suppressed,True
LRRC25,2,0.9653642482039958,suppressed,False
LRRC32,1,0.9343165351827001,suppressed,False
LRRC34,1,0.43512551022915635,partially_retained,False
LRRC37A,2,1.0139540718388107,partially_retained;suppressed,True
LRRC37A2,1,0.35107056397407166,partially_retained,False
LRRC4C,2,0.7630185210734777,suppressed,False
LRRC56,1,0.7835537333799615,suppressed,False
LRRC6,1,-0.13467101655667824,enhanced_or_reprogrammed,False
LRRC69,1,1.3393503083948861,suppressed,False
LRRC7,1,1.3574281771864984,suppressed,False
LRRC75B,1,0.7095087880292119,partially_retained,False
LRRC8E,2,0.5059742606393216,partially_retained,True
LRRCC1,1,0.7971642902741338,suppressed,False
LRRN1,2,0.30205406786401245,fully_retained;partially_retained,True
LRRN2,2,-0.15703701847457963,enhanced_or_reprogrammed;fully_retained,True
LRRN3,1,1.1893696356256993,suppressed,False
LRRN4CL,1,1.262032435398138,suppressed,False
LRRTM1,1,0.12973726775858196,fully_retained,False
LSP1,2,1.3544434161045331,suppressed,False
LSP1P4,2,0.10528819630508895,fully_retained,True
LSS,1,0.9479852986951698,suppressed,False
LTBP4,2,0.6133837960293022,partially_retained,True
LUC7L3,1,0.6158301029413602,partially_retained,False
LUM,2,0.3770228222776444,partially_retained,True
LURAP1L,1,0.9379129156048801,suppressed,False
LUZP2,2,-0.137072602660414,enhanced_or_reprogrammed;partially_retained,True
LY96,2,0.37871736908029574,partially_retained,True
LYG1,1,1.1385788779445492,suppressed,False
LYN,2,1.0934083367290683,suppressed,False
LYNX1,1,1.2764145118509465,suppressed,False
LYPD1,1,0.998218242483078,suppressed,False
LYPD6,1,1.0441807044091762,suppressed,False
LYPLAL1-DT,1,0.7949017777282729,suppressed,False
LYRM9,2,0.561764682644085,partially_retained,True
LYST,1,0.43799516045448394,partially_retained,False
LYVE1,1,0.6164455025028381,partially_retained,False
LZTS1,1,-0.05949649189378503,enhanced_or_reprogrammed,False
LZTS2,1,1.1328397695514762,suppressed,False
LZTS3,2,1.0741509092407562,suppressed,False
M6PR,1,0.8551089849209482,suppressed,False
MAB21L1,2,0.506302493653894,partially_retained,True
MAB21L2,1,0.3289417129004276,partially_retained,False
MAF,2,0.8435117086340977,partially_retained;suppressed,True
MAFB,1,1.0706183620734921,suppressed,False
MAGEA4,2,0.025050946058615076,fully_retained,True
MAGEH1,2,0.7754746738825058,suppressed,False
MAGEL2,2,0.4548629084406551,fully_retained;partially_retained,True
MAILR,1,0.6897308440203169,partially_retained,False
MAMDC2,1,0.16241867869411186,fully_retained,False
MAMDC2-AS1,1,0.7763631141296691,suppressed,False
MAML3,1,0.591945409346585,partially_retained,False
MAN1B1,2,0.5085159486738509,partially_retained,True
MAN1C1,1,0.4538580421871291,partially_retained,False
MAN2A1,1,0.4353771308181016,partially_retained,False
MAN2B2,1,0.812142810669191,suppressed,False
MANBA,1,0.9826257273191662,suppressed,False
MANEAL,2,0.529039139536245,partially_retained,True
MANSC1,1,0.9352089198894075,suppressed,False
MAP1A,2,0.872259570093977,suppressed,False
MAP1LC3B,1,0.7112502228592995,partially_retained,False
MAP1LC3B2,2,0.8385651833837848,partially_retained;suppressed,True
MAP1LC3C,1,0.80864720776711,suppressed,False
MAP2,1,-0.609688769313,enhanced_or_reprogrammed,False
MAP2K1,1,0.8954615157944114,suppressed,False
MAP2K6,1,1.518199348299186,suppressed,False
MAP3K14-AS1,1,0.4094429580113078,partially_retained,False
MAP3K7CL,2,-0.2339655964235824,enhanced_or_reprogrammed,True
MAP3K9,2,0.6925752127358771,partially_retained,True
MAP4K2,2,0.8269309591152124,partially_retained;suppressed,True
MAP4K4,1,1.2855555031942016,suppressed,False
MAP6D1,2,1.0293474689951208,suppressed,False
MAPK13,1,0.24386788627230283,fully_retained,False
MAPK8IP2,1,1.610350815265718,suppressed,False
MAPKAPK3,2,0.7505666945090117,partially_retained;suppressed,True
MAPKBP1,1,1.0654879612134491,suppressed,False
MAPT,1,0.9707149503448754,suppressed,False
MARCHF1,1,0.4795450890925098,partially_retained,False
MARCHF3,1,-0.25854721610569986,enhanced_or_reprogrammed,False
MARF1,1,0.8052076853641659,suppressed,False
MAST1,1,0.21759539169650344,fully_retained,False
MAST2,2,1.1495572637065279,suppressed,False
MATN1,1,0.9761252546502694,suppressed,False
MATN1-AS1,1,0.5930507406501049,partially_retained,False
MATN2,2,0.869336343457279,partially_retained;suppressed,True
MATN4,1,0.6674407163110383,partially_retained,False
MBNL3,1,1.89139758739683,suppressed,False
MBOAT1,1,0.5005106737302641,partially_retained,False
MBP,1,0.18238146578172165,fully_retained,False
MBTD1,1,-0.22363860047317297,enhanced_or_reprogrammed,False
MCC,1,0.16616705318310876,fully_retained,False
MCF2L2,1,1.4247282283571383,suppressed,False
MCHR1,2,0.7613635033178934,partially_retained;suppressed,True
MCOLN1,2,0.870911855673158,partially_retained;suppressed,True
MCOLN3,2,0.7172162593484406,partially_retained;suppressed,True
MCTP1,1,0.7914776941426668,suppressed,False
MCTP2,1,-0.21257382983560524,enhanced_or_reprogrammed,False
MDFI,1,0.8196938566000803,suppressed,False
MDFIC,1,0.42892799592565667,partially_retained,False
MDH1B,1,1.0247250858683945,suppressed,False
MDK,2,0.468326914978852,partially_retained,True
MDM2,1,0.659830218619284,partially_retained,False
MDM4,1,0.558734608612828,partially_retained,False
ME1,2,0.9586836770394581,suppressed,False
MECP2,1,0.8825377479741434,suppressed,False
MED15P9,1,0.4942434144346006,partially_retained,False
MEDAG,1,1.1177112499036963,suppressed,False
MEF2A,1,1.0050171064734275,suppressed,False
MEGF10,1,0.8440817867988004,suppressed,False
MEGF11,1,0.9835611528179887,suppressed,False
MEGF6,1,-0.1058214065066645,enhanced_or_reprogrammed,False
MEIS1,1,0.3849236650524267,partially_retained,False
MEIS1-AS3,1,1.0723225985593083,suppressed,False
MEOX2,2,0.12734428661504094,enhanced_or_reprogrammed;partially_retained,True
MERTK,1,0.1371536173481931,fully_retained,False
MESP1,1,1.1265273643845333,suppressed,False
MEST,1,-0.1024922507320527,enhanced_or_reprogrammed,False
MET,1,-0.26268300608283135,enhanced_or_reprogrammed,False
METRNL,1,0.6833626521263408,partially_retained,False
METTL25,2,0.987685578476328,partially_retained;suppressed,True
METTL7B,1,0.31307459663628834,partially_retained,False
METTL8,1,0.6224782489552757,partially_retained,False
MEX3A,1,-0.021600232520977425,enhanced_or_reprogrammed,False
MFAP2,2,0.347209835526367,partially_retained,True
MFAP3L,1,1.8262053551369757,suppressed,False
MFAP5,1,-0.7331367541966209,enhanced_or_reprogrammed,False
MFGE8,1,0.21114081153516884,fully_retained,False
MFSD1,1,0.704036797031605,partially_retained,False
MFSD12,2,0.7864131227300996,partially_retained;suppressed,True
MFSD13A,1,0.6797654316852304,partially_retained,False
MFSD2A,1,0.5765191962370777,partially_retained,False
MFSD4A,1,1.6026414660764274,suppressed,False
MGARP,1,0.5040495151819673,partially_retained,False
MGAT4B,1,1.0414749578520528,suppressed,False
MGAT4C,1,1.0522106919849712,suppressed,False
MGLL,1,-0.09442145151901515,enhanced_or_reprogrammed,False
MGP,1,0.12127144777821808,fully_retained,False
MGST1,1,0.8311187679526499,suppressed,False
MGST3,2,0.8373911620917605,suppressed,False
MIAT,1,-0.6683938900732085,enhanced_or_reprogrammed,False
MICA,2,0.7734878039277419,partially_retained;suppressed,True
MICAL2,2,0.5098417568336983,partially_retained,True
MICB,1,0.7278035623101813,partially_retained,False
MICOS10-NBL1,1,-1.2096519782713688,enhanced_or_reprogrammed,False
MID1IP1,1,0.6981759426706133,partially_retained,False
MIF,2,0.6669213206735455,partially_retained;suppressed,True
MIF-AS1,1,0.6999183485846392,partially_retained,False
MILR1,2,0.755100321061537,partially_retained;suppressed,True
MIOS-DT,1,1.0534908752359602,suppressed,False
MIR1245A,1,0.6890425622571152,partially_retained,False
MIR1302-9HG,1,0.7533163360173664,suppressed,False
MIR137HG,1,0.8306858060048975,suppressed,False
MIR181A1HG,1,0.4976605701074691,partially_retained,False
MIR181A2HG,2,0.4094784178256134,partially_retained,True
MIR193BHG,1,1.135650233778087,suppressed,False
MIR210HG,2,0.5252396162288702,partially_retained;suppressed,True
MIR22HG,1,0.7774455792826278,suppressed,False
MIR4280HG,1,1.2289813713544124,suppressed,False
MIR9-3HG,1,0.7913711086513912,suppressed,False
MIRLET7BHG,1,1.3669460292570923,suppressed,False
MKI67,1,2.743697851079088,suppressed,False
MKNK2,2,0.8099256740843215,suppressed,False
MLF1,2,0.7724437522739225,partially_retained;suppressed,True
MLKL,1,-0.04614940383864807,enhanced_or_reprogrammed,False
MLPH,2,0.4433790890070883,partially_retained,True
MLYCD,1,0.4505419055899902,partially_retained,False
MMAB,1,1.0382662736679082,suppressed,False
MMADHC-DT,1,0.24554998678095907,fully_retained,False
MME,2,0.4191725442000758,partially_retained,True
MMP10,2,-0.17950628521309397,enhanced_or_reprogrammed;fully_retained,True
MMP13,2,0.133191198437224,enhanced_or_reprogrammed;suppressed,True
MMP14,2,0.6665668067276058,partially_retained;suppressed,True
MMP15,1,0.653532844848552,partially_retained,False
MMP19,1,0.41573179318923226,partially_retained,False
MMP2,1,0.6210099490244436,partially_retained,False
MMP23B,2,0.3339395023895292,fully_retained;partially_retained,True
MMP24,1,0.8795822536676019,suppressed,False
MMP28,1,1.0341274948222186,suppressed,False
MN1,2,0.2400065327587027,fully_retained;partially_retained,True
MND1,1,2.1396527723749696,suppressed,False
MNT,1,2.2466439650531194,suppressed,False
MOB3B,1,-0.17742613740640878,enhanced_or_reprogrammed,False
MORN3,1,2.3440650405482195,suppressed,False
MOSPD1,2,0.7361955945903514,partially_retained;suppressed,True
MOXD1,2,0.3548678180569549,partially_retained,True
MPHOSPH6,2,0.648870549702361,partially_retained;suppressed,True
MPP2,1,0.6059536600763813,partially_retained,False
MPP6,1,0.8198774769142925,suppressed,False
MPP7,1,0.3600355533979913,partially_retained,False
MPZL3,1,-0.2657757215757537,enhanced_or_reprogrammed,False
MRAS,1,0.9703835298064574,suppressed,False
MROH1,2,0.7806122931823789,partially_retained;suppressed,True
MRPL17,1,0.6138462738090809,partially_retained,False
MSANTD3,1,1.00114525185065,suppressed,False
MSC,1,0.8297003667605212,suppressed,False
MSMO1,1,0.8112492617092231,suppressed,False
MSR1,1,0.8671907920431433,suppressed,False
MST1,2,0.8510116383090741,suppressed,False
MSTN,1,0.21960270483877253,fully_retained,False
MSX1,2,0.2983016092423043,fully_retained;partially_retained,True
MT1F,1,1.2759233632823803,suppressed,False
MT1L,2,0.4566159333828514,partially_retained,True
MT1X,1,0.5676910819536962,partially_retained,False
MT2A,2,0.2711649573692018,partially_retained,True
MT3,2,0.8479129127927231,suppressed,False
MTARC2,1,1.0850086607213927,suppressed,False
MTCH2,2,0.8208536086954472,suppressed,False
MTFP1,2,0.5916340324153916,partially_retained;suppressed,True
MTHFD1L,1,0.38735899474331514,partially_retained,False
MTHFD2,1,0.13394351429705453,fully_retained,False
MTHFR,1,0.9756430094897494,suppressed,False
MTRNR2L1,1,0.6273990540620058,partially_retained,False
MTSS1,2,0.8246267234843249,partially_retained;suppressed,True
MTSS2,1,1.1758449756193314,suppressed,False
MUSK,1,1.005117518143854,suppressed,False
MVD,1,0.878707930187158,suppressed,False
MXD1,1,1.2695939511735124,suppressed,False
MXD3,1,1.6243127661038224,suppressed,False
MXI1,2,0.5878704813180753,partially_retained,True
MXRA5,2,0.30134954262079205,partially_retained,True
MYBL2,1,2.4209601788707413,suppressed,False
MYBPC2,1,1.324385990170122,suppressed,False
MYBPH,2,0.604474036833339,fully_retained;suppressed,True
MYCBP,1,1.3832594373950993,suppressed,False
MYCL,2,0.3503143796806017,fully_retained;partially_retained,True
MYH10,2,0.36190075249077125,fully_retained;partially_retained,True
MYH15,1,0.9245493928260504,suppressed,False
MYH3,1,0.8918681101627204,suppressed,False
MYL1,1,0.31683348328972427,partially_retained,False
MYL3,2,0.19221150951026772,enhanced_or_reprogrammed;partially_retained,True
MYLIP,1,-0.46103330237283524,enhanced_or_reprogrammed,False
MYLPF,2,0.7186543693042968,partially_retained;suppressed,True
MYMK,1,0.9948579676373588,suppressed,False
MYO15B,2,0.4647570829929806,partially_retained,True
MYO1D,1,0.10169309045380348,fully_retained,False
MYO1E,2,0.6021060952139241,partially_retained;suppressed,True
MYO5A,1,0.8627756487026245,suppressed,False
MYO5C,1,0.8041645830430401,suppressed,False
MYOCD,1,0.2092972492025008,fully_retained,False
MYOF,1,1.009285322659753,suppressed,False
MYOG,2,0.44353264798608677,fully_retained;partially_retained,True
MYOM1,1,1.3249132953080833,suppressed,False
MYORG,1,1.031355564198722,suppressed,False
MYOSLID,2,0.7126251824129846,partially_retained;suppressed,True
MYOZ2,1,0.8416805759406153,suppressed,False
NAA16,1,0.6353239293470698,partially_retained,False
NAALAD2,1,0.5515535061947994,partially_retained,False
NAB1,1,0.7139650270006206,partially_retained,False
NAF1,1,1.01834895156978,suppressed,False
NAGLU,1,0.9993875219697633,suppressed,False
NAGPA,1,0.5743704872551885,partially_retained,False
NAIP,2,0.5725365013574479,partially_retained;suppressed,True
NAIPP3,1,0.5613196646927452,partially_retained,False
NALCN,1,0.7006322975340646,partially_retained,False
NAMPT,1,0.2116699964894847,fully_retained,False
NAMPTP1,1,0.6362966997666837,partially_retained,False
NAP1L2,1,1.080334536052924,suppressed,False
NAP1L3,2,0.5292290631906184,partially_retained,True
NAPA,1,0.8275437182081375,suppressed,False
NAPA-AS1,1,0.49879910177173137,partially_retained,False
NAPSA,1,1.6598112817406068,suppressed,False
NARS1,1,0.7022224196660791,partially_retained,False
NAV2,1,-0.040175152349476884,enhanced_or_reprogrammed,False
NBEA,1,0.39424655686895194,partially_retained,False
NBPF14,1,0.32540101496416296,partially_retained,False
NBPF19,1,0.4018242776047377,partially_retained,False
NBPF26,1,0.06010844348559152,fully_retained,False
NCAM1,1,0.032992500252234436,fully_retained,False
NCF2,1,0.7848699910828715,suppressed,False
NCKAP5-AS2,1,-0.32490983594371303,enhanced_or_reprogrammed,False
NCKAP5L,1,1.3130045106742303,suppressed,False
NCOA2,1,0.34986475999341693,partially_retained,False
NCR3LG1,2,0.8547686797497809,suppressed,False
NCS1,1,1.0075981862981391,suppressed,False
NDRG1,2,1.028793442014303,suppressed,False
NDUFA4L2,2,0.4766014518178331,partially_retained,True
NDUFAF8,1,0.5826434168854174,partially_retained,False
NEAT1,2,0.8500591283732759,partially_retained;suppressed,True
